case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive
0 linear 0 0 66.925087000000005 7.0379226907888537 1 67 65.714680999999999 0.037272 0.23248299999999997 0.0072529999999999999 0.0017820000000000002 0.0088339999999999998 0.018169000000000001 0.18318899999999999 0.338837 64.876174000000006 0.10552 2.6999999999999999e-05 0.061621000000000002 0.0097319999999999993 0.012880000000000003 0.15029099999999995 0.032743999999999995 0.0083979999999999992 0 0 0 0 0 0 0 0 0 0 65.510734999999997 65.679319000000007 0.0090030000000000006 0.011178 0.014314000000000002 0.00067199999999999996 0 0 0 0 0 0 54 13 41 2 10 12 0 6 65 13 5 49 0.11255900000000008 0 0 6
0 linear 0 7 61.766674999999999 7.165175685042759 1 83 61.372154999999999 0.023584999999999998 0.30945800000000001 0.0084780000000000012 0.0021069999999999999 0.0075859999999999999 0.018813 0.022225999999999999 0.37387900000000002 60.768350000000005 0.094551999999999997 3.0000000000000001e-05 0.020064000000000002 0.0057720000000000002 0.0082709999999999988 0.2207900000000001 0.043864999999999967 0.011064000000000006 0 1 15 15 0 0 0 0 0 0 61.256630999999999 61.351188 0.0049789999999999999 0.0092820000000000003 0.01823 0.00059599999999999996 0 2 1 16 0.00115407797797932 2 61 15 46 2 11 13 0 7 71 15 5 63 0.15689099999999997 0 0 7
0 linear 0 15 65.797167000000002 7.2540425509600803 1 91 65.417357999999993 0.023921000000000001 0.30501199999999995 0.0090779999999999993 0.0021389999999999998 0.0072249999999999997 0.022324 0.013491 0.25045699999999999 64.882548999999997 0.096315999999999999 2.6999999999999999e-05 0.083512000000000003 0.0065059999999999996 0.0065000000000000014 0.21431699999999995 0.045007000000000019 0.011146000000000008 0 2 13 13 0 0 0 0 0 0 65.238921000000005 65.399476000000007 0.0069340000000000001 0.0083820000000000006 0.018239999999999999 0.00038099999999999999 0 1 1 8 0.0027134713756958736 1 63 13 50 2 16 18 0 6 92 13 5 73 0.14494699999999994 0 0 6
0 linear 0 23 58.104089999999999 7.2793514851610421 1 91 57.606546999999999 0.024872999999999999 0.4244079999999999 0.010378 0.0028269999999999997 0.0090580000000000001 0.023526999999999999 0.013056 0.37640600000000002 56.975198999999996 0.094431999999999988 3.8999999999999999e-05 0.05185 0.0052979999999999998 0.007232999999999999 0.2963320000000001 0.053979999999999993 0.015177000000000003 0 3 13 13 0 0 0 0 0 0 57.455840999999999 57.586672999999998 0.0068479999999999999 0.0091269999999999997 0.017467 0.00032000000000000003 0 1 1 8 0.0030160757831446021 1 67 13 54 3 21 24 0 7 119 13 5 73 0.20655399999999999 0 0 7
0 linear 1 0 1.066376 589.76731831372365 1 105 0.67475499999999999 0.015453 0.30709100000000006 0.0072840000000000005 0.00174 0.0096769999999999998 0.023876999999999999 0.180398 0.129606 0 0.017492000000000001 0.0018 0.251469 0.002758 0.0040699999999999998 0.15894100000000003 0.078348000000000056 0.017389000000000022 0 0 0 0 0.012225 1 0 0 14 0 0.34647099999999997 0.66511200000000004 0.0047949999999999998 0.0035820000000000001 0.015942000000000001 0.0036800000000000001 0 0 0 0 0 0 74 45 29 4 3 8 0 3 232 65 7 53 0.080336000000000019 0 0 3
0 linear 1 7 0.67590700000000004 593.09247526628167 1 105 0.31264900000000001 0.013188 0.3214749999999999 0.0062769999999999996 0.0016129999999999999 0.0029320000000000001 0.0097210000000000005 0.0094070000000000004 0.14152699999999999 0 0.0036840000000000002 0.001127 0.103912 0.001122 0.0037619999999999997 0.16600700000000002 0.076460000000000028 0.017461000000000001 0 1 19 19 0.0030179999999999998 1 0 0 14 0 0.164655 0.30595099999999997 0.0027690000000000002 0.0035349999999999999 0.014295 0.0012899999999999999 0 1 1 8 0.0016863986939356674 1 74 45 29 4 3 8 0 3 232 65 7 53 0.090245999999999979 0 0 3
0 linear 1 15 0.937033 596.53003682974679 1 128 0.41822700000000002 0.014822999999999999 0.4419249999999999 0.0076649999999999999 0.0019090000000000001 0.0039230000000000003 0.011188999999999999 0.0086789999999999992 0.11290799999999999 0 0.0042890000000000003 0.0011180000000000001 0.225942 0.0019610000000000001 0.0040140000000000002 0.22772700000000012 0.10149200000000004 0.022865000000000007 0 2 19 19 0.0032720000000000002 1 0 0 14 0 0.13697400000000001 0.40875099999999998 0.0023089999999999999 0.0039820000000000003 0.014667999999999997 0.0017049999999999999 0 1 1 8 0.18679473719266346 1 85 46 39 6 3 9 2 3 239 65 8 74 0.120656 0 0 3
0 linear 1 23 0.74637299999999995 599.54254534181996 1 128 0.26938899999999999 0.013128000000000001 0.4308840000000001 0.0074299999999999991 0.0015290000000000002 0.0027629999999999998 0.0089549999999999994 0.0084279999999999997 0.133433 0 0.003882 0.0010870000000000001 0.071790999999999994 0.001263 0.003872 0.21908800000000006 0.099702000000000082 0.022903000000000024 0 3 19 19 0.0031340000000000001 1 0 0 14 0 0.15440999999999999 0.26287700000000003 0.001547 0.003493 0.014512000000000001 0.0013990000000000001 0 1 1 8 0.0068439882711387309 1 85 47 38 5 3 8 1 3 243 67 8 73 0.11507199999999998 0 0 3
0 linear 2 0 43.222796000000002 2.3667291596036724 1 61 42.935896999999997 0.023900000000000001 0.22497200000000003 0.0092339999999999992 0.0018280000000000002 0.0029610000000000001 0.0096600000000000002 0.17125000000000001 0.325818 42.237817 0.092770999999999992 3.3000000000000003e-05 0.046321000000000001 0.005633 0.009640000000000001 0.14868000000000001 0.031498000000000005 0.0093280000000000012 0 0 0 0 0 0 0 0 0 0 42.813048999999999 42.914437 0.0010970000000000001 0.0096749999999999996 0.016904999999999996 0.00054600000000000004 0 0 0 0 0 0 47 21 26 2 10 12 0 6 88 21 3 37 0.092430000000000026 0 0 6
0 linear 2 7 60.025945 2.4102109454225378 1 61 59.742660999999998 0.023569 0.22453400000000007 0.0075839999999999996 0.001547 0.0096729999999999993 0.022608 0.016080000000000001 0.31500299999999998 59.205181999999994 0.090322 2.9e-05 0.013474 0.006973 0.0066720000000000008 0.16071100000000002 0.028514999999999995 0.0083920000000000002 0 1 16 13 0 0 0 0 0 0 59.629537999999997 59.723334999999999 0.0069680000000000002 0.015952999999999998 0.018150999999999997 0.00060700000000000001 0 1 1 8 0.11055858717162853 1 43 16 27 3 9 12 0 5 79 16 3 42 0.11228900000000001 0 0 5
