case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass
0 linear 0 0 51.085554999999999 7.0379226907885304 1 67 49.887352999999997 0.03143 0.22037400000000001 0.007038 0.0017850000000000001 0.010305999999999999 0.022876000000000001 0.20450099999999999 0.37956099999999998 48.979016000000001 0.11346700000000001 3.0000000000000001e-05 0.065811999999999996 0.013034 0.013965 0.14776599999999993 0.030653000000000003 0.0086330000000000035 0 0 0 0 0 0 0 0 0 0 49.681327000000003 49.855829999999997 0.010765 0.0067790000000000003 0.013643000000000001 0.00067699999999999998 0 0 0 0 0 0 54 18 36 2 5 7 0 1 64 18 5 44 0.11111 0 0 6 0 0
0 linear 0 7 50.135438999999998 7.1651756850426445 1 83 49.708213000000001 0.01226 0.36224900000000004 0.0086090000000000003 0.0013599999999999999 0.0041399999999999996 0.011750999999999999 0.017617000000000001 0.36194700000000002 49.179542000000005 0.090309 2.9e-05 0.016898999999999997 0.0032529999999999998 0.0053440000000000007 0.26477799999999996 0.045687999999999986 0.012093000000000001 0 1 20 20 0 0 0 0 0 0 49.635094000000002 49.694679999999998 0.0024819999999999998 0.0067479999999999997 0.012573000000000001 0.00048700000000000002 0 2 1 16 0.00115407797797932 2 61 20 41 2 6 8 0 2 70 20 5 58 0.18036000000000008 0 0 7 0 0
0 linear 0 15 49.648556999999997 7.2540425509600261 1 91 49.247452000000003 0.011775000000000001 0.35625099999999998 0.0080549999999999997 0.0015949999999999998 0.0031939999999999998 0.015557 0.0099609999999999994 0.25943699999999997 48.771605999999998 0.094186999999999993 2.5999999999999998e-05 0.080069000000000001 0.0017880000000000001 0.0037490000000000002 0.257353 0.049291000000000015 0.012264000000000008 0 2 18 18 0 0 0 0 0 0 49.118684999999999 49.239919999999998 0.0017290000000000001 0.0041660000000000004 0.012851 0.000185 0 1 1 8 0.0027134713756958736 1 63 18 45 2 11 13 0 1 91 18 5 68 0.17392499999999997 0 0 6 0 0
0 linear 0 23 49.933993999999998 7.2793514851611603 1 91 49.523822000000003 0.011768000000000001 0.36730200000000002 0.0079699999999999997 0.001544 0.0043899999999999998 0.010377000000000001 0.010043 0.39747199999999999 48.951991 0.090759000000000006 2.9e-05 0.048681000000000002 0.0016900000000000001 0.0037550000000000005 0.25425500000000001 0.051524000000000014 0.013291999999999997 0 3 18 18 0 0 0 0 0 0 49.432282000000001 49.517010999999997 0.0017179999999999999 0.005313 0.012147 3.4e-05 0 1 1 8 0.0030160757831446021 1 67 18 49 3 16 19 0 2 118 18 5 68 0.17669700000000005 0 0 7 0 0
0 linear 1 0 1.0038739999999999 589.76731831372365 1 105 0.62846500000000005 0.012763999999999999 0.30838100000000018 0.0071080000000000006 0.0015409999999999998 0.003101 0.0099489999999999995 0.17577400000000001 0.127965 0 0.010283 0.0014920000000000001 0.25158199999999997 0.0021930000000000001 0.0038299999999999996 0.16051999999999994 0.078200000000000103 0.017402000000000011 0 0 0 0 0.0067999999999999996 1 0 0 14 0 0.32444800000000001 0.62008099999999999 0.001271 0.0037699999999999999 0.016993999999999999 0.0031570000000000001 0 0 0 0 0 0 74 48 26 4 0 5 0 0 232 68 7 50 0.084383000000000014 0 0 3 0 0
0 linear 1 7 0.67382500000000001 593.09247526628167 1 105 0.307423 0.013252 0.32459600000000022 0.0061400000000000005 0.001407 0.0027820000000000002 0.0095149999999999992 0.0082410000000000001 0.13966899999999999 0 0.003627 0.001018 0.10389 0.0012019999999999999 0.0037499999999999994 0.16881499999999997 0.076729000000000019 0.017499000000000011 0 1 22 22 0.0029680000000000002 1 0 0 14 0 0.159889 0.30072599999999999 0.0014499999999999999 0.003545 0.014303 0.001312 0 1 1 8 0.0016863986939356674 1 74 48 26 4 0 5 0 0 232 68 7 50 0.093378000000000017 0 0 3 0 0
0 linear 1 15 0.90196900000000002 596.53003682974679 1 128 0.40103499999999997 0.012994 0.43967600000000001 0.0075750000000000001 0.0014920000000000001 0.0025690000000000001 0.0085920000000000007 0.008201 0.114623 0 0.0034889999999999999 0.0010250000000000001 0.22535600000000003 0.0011559999999999999 0.003719000000000001 0.2258720000000001 0.10134299999999992 0.022846000000000023 0 2 22 22 0.0029039999999999999 1 0 0 14 0 0.134301 0.39447100000000002 0.0013370000000000001 0.0032989999999999998 0.014106 0.001212 0 1 1 8 0.18679473719266346 1 85 49 36 6 0 6 2 0 239 68 8 71 0.11903199999999994 0 0 3 0 0
0 linear 1 23 0.74366500000000002 599.54254534181996 1 128 0.26953199999999999 0.012869999999999999 0.429481 0.0068459999999999997 0.0014810000000000001 0.0025600000000000002 0.0083420000000000005 0.0081620000000000009 0.13847300000000001 0 0.003516 0.00095 0.07169600000000001 0.0010460000000000001 0.0036740000000000002 0.21830300000000008 0.099402000000000046 0.022812000000000016 0 3 22 22 0.0030119999999999999 1 0 0 14 0 0.157831 0.26352100000000001 0.001245 0.0032030000000000001 0.01391 0.0012570000000000001 0 1 1 8 0.0068439882711387309 1 85 50 35 5 0 5 1 0 243 70 8 70 0.11463300000000003 0 0 3 0 0
0 linear 2 0 35.191259000000002 2.3667291596036422 1 61 34.942967000000003 0.011705 0.20750200000000002 0.0077599999999999995 0.00098399999999999985 0.0030360000000000001 0.0097900000000000001 0.17186999999999999 0.33161800000000002 34.290075999999999 0.085180000000000006 3.1999999999999999e-05 0.041632000000000002 0.001751 0.0037299999999999998 0.13892100000000002 0.031223000000000004 0.0072530000000000008 0 0 0 0 0 0 0 0 0 0 34.859679999999997 34.935580000000002 0.001029 0.0052900000000000004 0.012617999999999999 4.5000000000000003e-05 0 0 0 0 0 0 47 26 21 2 5 7 0 1 87 26 3 32 0.084705999999999976 0 0 6 0 0
0 linear 2 7 47.966247000000003 2.4102109454222682 1 61 47.662249000000003 0.011769999999999999 0.26436700000000007 0.0066899999999999998 0.00106 0.003153 0.010302 0.0098589999999999997 0.32162000000000002 47.211817999999994 0.086066000000000004 2.5000000000000001e-05 0.010014 0.0015900000000000001 0.0038000000000000004 0.19162900000000008 0.031490000000000004 0.0093670000000000038 0 1 21 18 0 0 0 0 0 0 47.611162999999998 47.655349999999999 0.00192 0.0053860000000000002 0.011942999999999999 3.8000000000000002e-05 0 1 1 8 0.11055858717162853 1 43 21 22 3 4 7 0 0 78 21 3 37 0.12373500000000003 0 0 5 0 0
0 linear 2 15 47.901071999999999 2.4659804224858917 1 61 47.603637999999997 0.011624000000000001 0.25638500000000009 0.0069870000000000002 0.0010759999999999999 0.0030869999999999999 0.010286 0.009783 0.255048 47.219329999999999 0.086217000000000002 3.1999999999999999e-05 0.0098250000000000004 0.001523 0.0037950000000000006 0.18142300000000006 0.034266999999999999 0.008797000000000001 0 2 24 23 0 0 0 0 0 0 47.553139999999999 47.596938000000002 0.001804 0.0055100000000000001 0.011789999999999998 3.6000000000000001e-05 0 1 1 8 0.0016090859999255856 1 50 24 26 1 9 10 0 1 105 24 3 34 0.13541399999999998 0 0 6 0 0
0 linear 2 23 49.742218999999999 2.5300557252342717 1 61 49.437438 0.011776999999999999 0.26425700000000002 0.0065050000000000004 0.0010679999999999999 0.0032799999999999999 0.010074 0.0097689999999999999 0.26164399999999999 49.043317000000002 0.089672000000000002 3.1000000000000001e-05 0.0097839999999999993 0.00164 0.0037259999999999997 0.18418599999999996 0.035845999999999996 0.0098570000000000029 0 3 23 22 0 0 0 0 0 0 49.386290000000002 49.430751000000001 0.0016869999999999999 0.0054640000000000001 0.012467000000000002 3.6999999999999998e-05 0 1 1 8 0.0026246619501964687 1 50 23 27 1 9 10 0 1 105 23 3 35 0.13758399999999998 0 0 7 0 0
