case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit quartic_unseeded quartic_disabled quartic_after_warm quartic_degree_change quartic_cold_sweeps quartic_warm_sweeps
15 linear 3 0 1.692612 1.0349613589615063 1 60 0.58933800000000003 0.097478999999999996 0.090070000000000039 0.0063620000000000005 0.0010019999999999999 0.0074619999999999999 0.018617000000000002 0.199992 0.100719 0 0.026221999999999999 0.0012620000000000001 0.13558899999999999 0.0072680000000000002 0.0085240000000000003 0.039640000000000016 0.021849999999999991 0.0074659999999999969 0 0 0 0 0.003751 1 0 0 10 0 0.35070800000000002 0.56651700000000005 0.0090419999999999997 0.004986 0.013434 0.00019900000000000001 0 0 0 0 0 0 60 51 9 3 2 5 0 2 153 51 4 5 0.031769000000000006 0 0 2 0 0 120 0 0 37 38 45 0 0 0 0 0 0
15 linear 3 7 0.26383000000000001 1.0364245787939628 1 60 0.106486 0.041762000000000001 0.099247999999999989 0.0042970000000000005 0.00074800000000000008 0.0034919999999999999 0.011448 0.0079559999999999995 0.023186999999999999 0 0.014429000000000001 0.0011249999999999999 0.0040070000000000001 0.001797 0.0043059999999999999 0.053427000000000002 0.022217999999999995 0.0068189999999999987 0 1 27 27 0.003039 1 0 0 10 0 0.056557999999999997 0.098290000000000002 0.0021229999999999999 0.0046909999999999999 0.012501000000000002 0.000115 0 1 1 8 0.0013131773164442831 1 60 51 9 3 2 5 0 2 153 51 4 5 0.046285 0 0 2 0 0 120 0 0 31 45 44 0 0 0 0 0 0
15 linear 3 15 0.29395300000000002 1.0383118102568798 1 60 0.13533500000000001 0.040730000000000002 0.10225999999999998 0.0038809999999999999 0.00072899999999999994 0.002882 0.0093550000000000005 0.0073210000000000003 0.022176999999999999 0 0.012846 0.0010150000000000001 0.045482000000000002 0.0013339999999999999 0.0032689999999999998 0.057248000000000007 0.021411000000000003 0.0068340000000000015 0 2 27 27 0.0029979999999999998 1 0 0 10 0 0.051561999999999997 0.12931400000000001 0.0013489999999999999 0.0043689999999999996 0.011847 2.4000000000000001e-05 0 1 1 8 0.0019747965261813724 1 60 51 9 3 2 5 0 2 155 51 4 5 0.050056000000000003 0 0 2 0 0 120 0 0 41 39 40 0 0 0 0 0 0
15 linear 3 23 0.39568999999999999 1.040474110425583 1 67 0.21573600000000001 0.037412000000000001 0.11240500000000002 0.0041910000000000003 0.00106 0.002647 0.0089079999999999993 0.007064 0.022034999999999999 0 0.012654 0.001005 0.12786600000000001 0.0011150000000000001 0.0032009999999999999 0.062584000000000001 0.023914999999999995 0.0076780000000000008 0 3 27 27 0.0030000000000000001 1 0 0 10 0 0.050758999999999999 0.21001500000000001 0.0014120000000000001 0.004261 0.011658 1.7e-05 0 1 1 8 0.0018729107947430628 1 67 57 10 3 2 5 0 2 171 57 5 5 0.054493999999999973 0 0 2 0 0 134 0 0 43 47 44 0 0 0 0 0 0
15 uniform 3 0 0.57618499999999995 1.0350327531978314 1 44 0.47581899999999999 0.039738000000000002 0.048966999999999976 0.00263 0.00071199999999999996 0.0025709999999999999 0.0090360000000000006 0.191161 0.093391000000000002 0 0.012596 0.00093099999999999997 0.13308400000000001 0.0012110000000000001 0.003248 0.024402999999999998 0.017713 0 0 0 0 0 0.003016 1 0 0 10 0 0.30542999999999998 0.46961399999999998 0.00090700000000000004 0.0041799999999999997 0.011327 1.9000000000000001e-05 0 0 0 0 0 0 44 37 7 3 0 3 0 0 121 37 4 3 0.018999000000000005 0 0 0 0 0 88 0 0 21 25 42 0 0 0 0 0 0
15 uniform 3 7 0.196186 1.0365193859328952 1 44 0.090298000000000003 0.035915000000000002 0.059479999999999977 0.00216 0.00055100000000000006 0.002735 0.0091599999999999997 0.007038 0.022209 0 0.012507000000000001 0.00085400000000000005 0.0037850000000000002 0.001067 0.0032239999999999994 0.034614000000000006 0.018173000000000009 0 0 1 13 13 0.0030140000000000002 1 0 0 10 0 0.050334999999999998 0.084543999999999994 0.001379 0.004091 0.011001000000000002 2.1999999999999999e-05 0 1 1 8 0.0013131773164442831 1 44 37 7 3 0 3 0 0 121 37 4 3 0.029328 0 0 0 0 0 88 0 0 17 30 41 0 0 0 0 0 0
15 uniform 3 15 0.244169 1.0384464721750202 1 44 0.13217799999999999 0.038385000000000002 0.063873999999999986 0.0020049999999999998 0.00052300000000000003 0.002532 0.008456 0.0070239999999999999 0.021697999999999999 0 0.016112999999999999 0.000825 0.045379999999999997 0.0010510000000000001 0.0031069999999999995 0.039778000000000008 0.017378000000000001 0 0 2 13 13 0.0029650000000000002 1 0 0 10 0 0.052780000000000001 0.12694800000000001 0.0012520000000000001 0.003607 0.010671999999999999 1.5999999999999999e-05 0 1 1 8 0.0019747965261813724 1 44 37 7 3 0 3 0 0 123 37 4 3 0.034512999999999995 0 0 0 0 0 88 0 0 23 30 35 0 0 0 0 0 0
15 uniform 3 23 0.32335700000000001 1.0406717667140994 1 51 0.20880199999999999 0.036360999999999997 0.068946000000000021 0.0022899999999999999 0.00072199999999999988 0.0022799999999999999 0.0077749999999999998 0.0067980000000000002 0.021527000000000001 0 0.012099 0.00083000000000000001 0.12757599999999999 0.001034 0.0031539999999999997 0.040827000000000023 0.020352000000000012 0 0 3 13 13 0.0029629999999999999 1 0 0 10 0 0.048120999999999997 0.20341799999999999 0.0011540000000000001 0.0035140000000000002 0.010606999999999998 1.7e-05 0 1 1 8 0.0018729107947430628 1 51 43 8 3 0 3 0 0 139 43 5 3 0.034715000000000003 0 0 0 0 0 102 0 0 23 38 41 0 0 0 0 0 0
23 linear 0 0 0.49948799999999999 16.233902226671066 1 82 0.245254 0.011231 0.22416800000000001 0.0056950000000000004 0.0011410000000000001 0.0029589999999999998 0.0096270000000000001 0.161106 0.022162000000000001 0 0.0088509999999999995 0.0011000000000000001 0.0019649999999999997 0.0011509999999999999 0.0038200000000000005 0.070179000000000005 0.034210999999999991 0.016204000000000003 0 0 0 0 0.0029940000000000001 1 0 0 12 0 0.200377 0.238234 0.001091 0.003728 0.012518 0.0019989999999999999 0 0 0 0 0 0 62 34 28 3 4 7 0 1 235 50 6 42 0.046515999999999988 1 0 0 0 0 240 0 0 89 111 40 0 0 0 0 0 0
23 linear 0 7 0.32633600000000001 16.700879650300749 1 82 0.086127999999999996 0.010089000000000001 0.21424700000000002 0.0047939999999999997 0.001029 0.0028500000000000001 0.0087430000000000008 0.0072709999999999997 0.021850999999999999 0 0.0080180000000000008 0.001044 0.001833 0.001083 0.0032530000000000007 0.06786600000000001 0.032206999999999993 0.01528800000000001 0 1 1 1 0.002944 1 0 0 12 0 0.045476000000000003 0.080060999999999993 0.0014469999999999999 0.003656 0.012001000000000001 0.0012750000000000001 0 1 1 8 0.0022848936079059366 1 62 34 28 3 4 7 0 1 233 50 6 42 0.045101999999999996 1 0 0 0 0 240 0 0 85 122 33 0 0 0 0 0 0
