case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid
0 linear 0 0 54.720146 7.0379226907888537 1 67 53.514330000000001 0.034652000000000002 0.22202199999999997 0.0070450000000000009 0.0016869999999999999 0.0091369999999999993 0.019283000000000002 0.213781 0.34449200000000002 52.616200999999997 0.101508 2.6999999999999999e-05 0.060367000000000004 0.0062909999999999997 0.008745000000000001 0.147809 0.031885000000000004 0.0088470000000000007 0 0 0 0 0 0 0 0 0 0 53.317464999999999 53.48471 0.010936 0.0065620000000000001 0.012787999999999999 0.00067699999999999998 0.040096 25 12 112 0.002019910163402775 25
0 linear 0 7 53.667774999999999 7.165175685042759 1 83 53.307251999999998 0.011157 0.30180899999999999 0.0066860000000000001 0.0014659999999999999 0.0047130000000000002 0.01264 0.058231999999999999 0.260909 52.799104 0.090000999999999998 3.4999999999999997e-05 0.016389000000000001 0.0020530000000000001 0.0048669999999999998 0.21908100000000005 0.042692000000000022 0.0099390000000000017 0 1 15 15 0 0 0 0 0 0 53.234938 53.294322999999999 0.0026489999999999999 0.0069569999999999996 0.012264000000000001 0.00024399999999999999 0.040522000000000002 8 7 16 0.0029940159279593123 8
0 linear 0 15 53.540356000000003 7.2540425509600803 1 91 53.100239999999999 0.011532000000000001 0.39481199999999994 0.0070790000000000002 0.002323 0.0032209999999999999 0.010368 0.055383000000000002 0.30135800000000001 52.510556000000001 0.089425000000000004 2.6999999999999999e-05 0.079754000000000005 0.001897 0.0039110000000000004 0.28778700000000002 0.051460999999999993 0.012394000000000004 0 2 13 13 0 0 0 0 0 0 52.977508999999998 53.093162 0.0016590000000000001 0.0056369999999999996 0.012712000000000001 4.8000000000000001e-05 0.038552999999999997 8 8 8 0.0015791411725829599 8
0 linear 0 23 53.483193999999997 7.2793514851610421 1 91 53.067141999999997 0.011538 0.37276200000000004 0.0076960000000000006 0.001619 0.0032330000000000002 0.010255999999999999 0.054426000000000002 0.263768 52.547651999999999 0.090330999999999995 2.8e-05 0.048634999999999998 0.001753 0.0038449999999999995 0.2576389999999999 0.054079999999999996 0.013227000000000011 0 3 13 13 0 0 0 0 0 0 52.976370000000003 53.060344999999998 0.0017080000000000001 0.005509 0.012535000000000001 4.1e-05 0.038203000000000001 8 7 8 3.1855465381238948 8
0 linear 1 0 1.0643009999999999 589.76731831372365 1 105 0.68008299999999999 0.013946999999999999 0.31336199999999997 0.0069449999999999989 0.0016770000000000001 0.0037450000000000001 0.0098519999999999996 0.194524 0.131526 0 0.0076160000000000004 0.001194 0.25153599999999998 0.001763 0.004529 0.16062400000000002 0.082251000000000032 0.017408000000000021 0 0 0 0 0.0042830000000000003 1 0 0 14 0 0.37503999999999998 0.67022700000000002 0.001191 0.0036719999999999999 0.015589 0.0032950000000000002 0.032350999999999998 25 16 80 0.0011005245123326291 25
0 linear 1 7 0.76441499999999996 593.09247526628167 1 105 0.39364700000000002 0.012694 0.32907299999999995 0.0063410000000000003 0.0016779999999999998 0.0029350000000000001 0.0095049999999999996 0.054613000000000002 0.148979 0 0.0036489999999999999 0.00115 0.10390099999999999 0.001217 0.003967 0.16913600000000001 0.079217000000000037 0.017554000000000018 0 1 19 19 0.003016 1 0 0 14 0 0.245668 0.38698900000000003 0.0013760000000000001 0.0036250000000000002 0.014655000000000001 0.0013799999999999999 0.029909999999999999 8 8 8 0.0016863986939356674 8
0 linear 1 15 1.0003439999999999 596.53003682974679 1 128 0.49325599999999997 0.012789 0.44174400000000003 0.0076619999999999995 0.0017750000000000001 0.0027629999999999998 0.008829 0.055673 0.12819 0 0.003686 0.001029 0.225414 0.0011590000000000001 0.0037579999999999996 0.22817900000000002 0.10171699999999997 0.022793000000000015 0 2 19 19 0.0030109999999999998 1 0 0 14 0 0.22548599999999999 0.48649199999999998 0.001325 0.003078 0.014109 0.001235 0.030143 8 6 8 0.53258534618243192 8
0 linear 1 23 0.85331500000000005 599.54254534181996 1 128 0.36157899999999998 0.014593999999999999 0.43576100000000018 0.011496999999999999 0.0016019999999999999 0.0046820000000000004 0.010774000000000001 0.055642999999999998 0.13190499999999999 0 0.0042500000000000003 0.001237 0.073030999999999999 0.0020089999999999999 0.0046180000000000006 0.22291600000000014 0.099592000000000097 0.023323000000000017 0 3 19 19 0.0032490000000000002 1 0 0 14 0 0.232234 0.35178199999999998 0.0022169999999999998 0.0042940000000000001 0.015370000000000002 0.002496 0.028947000000000001 8 8 8 0.001211773221451274 8
0 linear 2 0 37.566521999999999 2.3667291596036724 1 61 37.343735000000002 0.011436999999999999 0.18502200000000005 0.006437 0.0010150000000000001 0.0029069999999999999 0.0098790000000000006 0.19006000000000001 0.33780100000000002 36.624018999999997 0.089450000000000002 2.6999999999999999e-05 0.041246000000000005 0.002127 0.0039179999999999996 0.11816300000000002 0.033830999999999993 0.007453999999999998 0 0 0 0 0 0 0 0 0 0 37.257832999999998 37.333837000000003 0.00097199999999999999 0.0054200000000000003 0.012171000000000003 5.8e-05 0.033909000000000002 25 12 112 0.0028071679419687224 25
0 linear 2 7 51.270603000000001 2.4102109454225378 1 61 51.005743000000002 0.011449000000000001 0.22751299999999999 0.0059620000000000003 0.0010859999999999999 0.0043070000000000001 0.010005 0.057084999999999997 0.26597300000000001 50.527956000000003 0.083603999999999998 3.4999999999999997e-05 0.0098130000000000005 0.0016479999999999999 0.0038969999999999999 0.16417899999999999 0.029232000000000001 0.0082130000000000033 0 1 16 13 0 0 0 0 0 0 50.950113000000002 50.998826000000001 0.0017099999999999999 0.0054929999999999996 0.014905999999999999 5.0000000000000002e-05 0.033023999999999998 8 8 8 0.36095018879758856 8
