case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid
0 linear 0 0 55.234791999999999 7.0379226907888537 1 67 53.994652000000002 0.036102000000000002 0.22815199999999997 0.0074320000000000002 0.0016570000000000001 0.0096790000000000001 0.018912000000000002 0.13243099999999999 0.34519899999999998 53.169595000000001 0.10697399999999999 2.8e-05 0.060240999999999996 0.0070920000000000002 0.0070229999999999997 0.15450699999999995 0.032436000000000006 0.0088389999999999996 0 0 0 0 0 0 0 0 0 0 53.793165999999999 53.966030000000003 0.011707 0.0066689999999999996 0.0132 0.00059900000000000003 0.040646000000000002 14 1 112 0.020272265964043672 14
0 linear 0 7 53.308239 7.165175685042759 1 83 52.882145999999999 0.010931 0.36273099999999997 0.0076509999999999998 0.0012950000000000001 0.0040530000000000002 0.011716000000000001 0.017422 0.37305199999999999 52.307204999999996 0.090188999999999991 2.6999999999999999e-05 0.01635 0.0029499999999999999 0.0053620000000000004 0.25722099999999998 0.052481999999999987 0.011945000000000008 0 1 15 15 0 0 0 0 0 0 52.812531999999997 52.870015000000002 0.0025230000000000001 0.0067239999999999999 0.012243 0.00059299999999999999 0.039724000000000002 2 1 16 0.00115407797797932 2
0 linear 0 15 53.514859000000001 7.2540425509600803 1 91 53.077734999999997 0.011349 0.39303300000000013 0.0074409999999999997 0.0019249999999999998 0.0031310000000000001 0.010408000000000001 0.0099159999999999995 0.26070900000000002 52.569700999999995 0.089508000000000004 1.9000000000000001e-05 0.079590999999999995 0.0019109999999999999 0.0038280000000000007 0.28679099999999991 0.052157000000000009 0.012280000000000004 0 2 13 13 0 0 0 0 0 0 52.954376000000003 53.069651 0.0017830000000000001 0.0054419999999999998 0.012546999999999999 5.3000000000000001e-05 0.042083000000000002 1 1 8 0.0027134713756958736 1
0 linear 0 23 53.524934000000002 7.2793514851610421 1 91 53.073999000000001 0.01149 0.4056139999999997 0.0091800000000000007 0.0017000000000000001 0.0032850000000000002 0.010470999999999999 0.0099640000000000006 0.37870700000000002 52.478283999999995 0.094279000000000002 2.0000000000000002e-05 0.048462999999999999 0.0017260000000000001 0.0039120000000000005 0.28652900000000014 0.053117000000000011 0.013744000000000006 0 3 13 13 0 0 0 0 0 0 52.981333999999997 53.067148000000003 0.001688 0.0051009999999999996 0.012211000000000001 8.0000000000000007e-05 0.038113000000000001 1 1 8 0.0030160757831446021 1
0 linear 1 0 1.0160130000000001 589.76731831372365 1 105 0.592113 0.014394000000000001 0.33835699999999996 0.007221 0.0018010000000000001 0.0032399999999999998 0.0098180000000000003 0.086206000000000005 0.151176 0 0.0074660000000000004 0.001379 0.25109999999999999 0.0019350000000000001 0.0043950000000000005 0.18105599999999994 0.083905000000000035 0.018148999999999995 0 0 0 0 0.0044790000000000003 1 0 0 14 0 0.28745100000000001 0.58364799999999994 0.00117 0.0047699999999999999 0.015730000000000001 0.0043160000000000004 0.032554 10 1 80 0.001701630143696119 10
0 linear 1 7 0.71388799999999997 593.09247526628167 1 105 0.34777000000000002 0.012945 0.32412800000000014 0.0063850000000000001 0.0014790000000000001 0.0029020000000000001 0.0092949999999999994 0.0083619999999999996 0.15004600000000001 0 0.0035360000000000001 0.0010859999999999999 0.10382399999999999 0.0012999999999999999 0.0037569999999999995 0.16824500000000001 0.076714000000000074 0.017462000000000023 0 1 19 19 0.0029589999999999998 1 0 0 14 0 0.19994300000000001 0.341252 0.0014580000000000001 0.0034979999999999998 0.014623999999999998 0.001253 0.029568000000000001 1 1 8 0.0016863986939356674 1
0 linear 1 15 0.96385299999999996 596.53003682974679 1 128 0.448513 0.012689000000000001 0.43914500000000001 0.0073700000000000007 0.0016579999999999998 0.00266 0.0087620000000000007 0.0081919999999999996 0.13155 0 0.0036229999999999999 0.0010759999999999999 0.22487199999999999 0.001129 0.0037859999999999999 0.22550600000000007 0.10159399999999999 0.022874000000000016 0 2 19 19 0.0029910000000000002 1 0 0 14 0 0.18163299999999999 0.441606 0.0012310000000000001 0.003398 0.014208999999999999 0.001294 0.030217999999999998 1 1 8 0.0016864197673160785 1
0 linear 1 23 0.78222800000000003 599.54254534181996 1 128 0.29857600000000001 0.013860000000000001 0.43369300000000005 0.0077869999999999997 0.0016590000000000001 0.0032940000000000001 0.0092149999999999992 0.0084969999999999993 0.130242 0 0.0037290000000000001 0.00101 0.071777999999999995 0.0013420000000000001 0.003954 0.22204300000000005 0.099576000000000039 0.022908000000000026 0 3 19 19 0.0030639999999999999 1 0 0 14 0 0.18074100000000001 0.29102800000000001 0.001622 0.00347 0.014080000000000001 0.0016800000000000001 0.029260999999999999 1 1 8 0.0013835462554752558 1
0 linear 2 0 37.729371999999998 2.3667291596036724 1 61 37.484473000000001 0.010533000000000001 0.20542800000000003 0.0078910000000000004 0.00098999999999999999 0.003032 0.0099059999999999999 0.11922000000000001 0.29601 36.883826999999997 0.085995000000000002 2.5000000000000001e-05 0.041248000000000007 0.0018270000000000001 0.0039199999999999999 0.13784099999999996 0.030887000000000005 0.0071589999999999987 0 0 0 0 0 0 0 0 0 0 37.399661000000002 37.474981 0.00094200000000000002 0.0054809999999999998 0.011865000000000001 4.3000000000000002e-05 0.033430000000000001 14 1 112 0.019690449878596108 14
0 linear 2 7 51.360106999999999 2.4102109454225378 1 61 51.093387999999997 0.012366 0.228932 0.0052909999999999997 0.00093000000000000005 0.0030950000000000001 0.010076 0.0098729999999999998 0.32624399999999998 50.600104000000002 0.087396000000000001 2.0000000000000002e-05 0.010331999999999999 0.0017149999999999999 0.0042339999999999999 0.16418799999999995 0.029001000000000002 0.0082990000000000026 0 1 16 13 0 0 0 0 0 0 51.039209999999997 51.085979999999999 0.001632 0.0055250000000000004 0.012877 4.1999999999999998e-05 0.034751999999999998 1 1 8 0.11055858717162853 1
