case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit quartic_unseeded quartic_disabled quartic_after_warm quartic_degree_change quartic_cold_sweeps quartic_warm_sweeps
0 linear 0 0 50.658462999999998 7.0379226907910697 1 67 49.451123000000003 0.029172 0.19708700000000004 0.0063579999999999991 0.0015759999999999999 0.0089569999999999997 0.023223000000000001 0.19017200000000001 0.35808499999999999 48.608632999999998 0.102439 2.8e-05 0.05885 0.0089149999999999993 0.011063999999999999 0.122933 0.033220999999999994 0.0088330000000000006 0 0 0 0 0 0 0 0 0 0 49.261248999999999 49.422459000000003 0.011665999999999999 0.0063790000000000001 0.013134999999999999 0.000319 0 0 0 0 0 0 54 13 41 2 10 12 0 6 65 13 5 49 0.088773999999999992 0 0 6 0 0 134 0 0 26 42 66 0 0 0 0 0 0
0 linear 0 7 49.492182 7.1651756850412518 1 83 49.138590999999998 0.012964 0.30269600000000002 0.0079600000000000001 0.0013979999999999999 0.0045110000000000003 0.011353 0.018484 0.37126799999999999 48.606828999999998 0.090426000000000006 2.8e-05 0.016240000000000001 0.0024589999999999998 0.0047749999999999997 0.20012500000000003 0.052831000000000003 0.011269000000000003 0 1 15 15 0 0 0 0 0 0 49.071263000000002 49.129024000000001 0.0027320000000000001 0.0060330000000000002 0.012265999999999999 0.000166 0 2 1 16 0.00115407797797932 2 61 15 46 2 11 13 0 7 71 15 5 63 0.13459700000000005 0 0 7 0 0 166 0 0 20 58 88 0 0 0 0 0 0
0 linear 0 15 49.498359000000001 7.2540425509606834 1 91 49.183421000000003 0.011839000000000001 0.27576600000000007 0.0071530000000000005 0.0015669999999999998 0.0032369999999999999 0.010448000000000001 0.0099419999999999994 0.255299 48.723607999999999 0.089859999999999995 2.5000000000000001e-05 0.079672000000000007 0.0018749999999999999 0.0037999999999999996 0.18529799999999988 0.048635000000000005 0.011050000000000008 0 2 13 13 0 0 0 0 0 0 49.060963999999998 49.176422000000002 0.001771 0.0053429999999999997 0.012248999999999998 6.0000000000000002e-05 0 1 1 8 0.0027134713756958736 1 63 13 50 2 16 18 0 6 92 13 5 73 0.12767500000000001 0 0 6 0 0 182 0 0 26 57 99 0 0 0 0 0 0
0 linear 0 23 49.731414000000001 7.2793514851625778 1 91 49.342416 0.011754000000000001 0.34840100000000013 0.0096509999999999999 0.001572 0.0030929999999999998 0.010329 0.01018 0.37395200000000001 48.794170999999999 0.090149000000000007 2.9e-05 0.048583000000000001 0.0015870000000000001 0.0037410000000000004 0.22512399999999999 0.056563999999999955 0.014138000000000008 0 3 13 13 0 0 0 0 0 0 49.250340000000001 49.334735999999999 0.001635 0.0052199999999999998 0.012968 3.4e-05 0 1 1 8 0.0030160757831446021 1 67 13 54 3 21 24 0 7 119 13 5 73 0.14746300000000004 0 0 7 0 0 182 0 0 25 55 102 0 0 0 0 0 0
0 linear 1 0 0.98528899999999997 589.76731831372842 1 105 0.63005299999999997 0.014177 0.25396399999999991 0.0073439999999999998 0.0016519999999999998 0.0032450000000000001 0.012617 0.176121 0.12953999999999999 0 0.0072220000000000001 0.001361 0.25160899999999997 0.0014499999999999999 0.0042929999999999999 0.098670000000000049 0.083443000000000031 0.018161000000000014 0 0 0 0 0.0040619999999999996 1 0 0 14 0 0.32269999999999999 0.62083600000000005 0.0015250000000000001 0.00364 0.016883000000000002 0.0031029999999999999 0 0 0 0 0 0 74 45 29 4 3 8 0 3 232 65 7 53 0.063580999999999999 0 0 3 0 0 302 0 0 38 101 163 0 0 0 0 0 0
0 linear 1 7 0.60077800000000003 593.09247526627757 1 105 0.30693500000000001 0.013414000000000001 0.25802000000000008 0.0063299999999999997 0.0015049999999999998 0.0028860000000000001 0.0094929999999999997 0.0084609999999999998 0.13939699999999999 0 0.0035850000000000001 0.0010449999999999999 0.10358300000000001 0.001258 0.0037309999999999999 0.10209000000000003 0.076929999999999957 0.017467000000000017 0 1 19 19 0.0029619999999999998 1 0 0 14 0 0.16006400000000001 0.300429 0.0015039999999999999 0.003578 0.014083000000000002 0.00132 0 1 1 8 0.0016863986939356674 1 74 45 29 4 3 8 0 3 232 65 7 53 0.068870000000000001 0 0 3 0 0 302 0 0 33 110 159 0 0 0 0 0 0
0 linear 1 15 0.78190400000000004 596.53003682974315 1 128 0.39797399999999999 0.013141 0.33894999999999981 0.007365 0.0017489999999999997 0.0026419999999999998 0.0085599999999999999 0.0081829999999999993 0.109921 0 0.0035460000000000001 0.00094300000000000004 0.22717400000000001 0.0010059999999999999 0.0039430000000000003 0.12416300000000004 0.10262600000000006 0.022825000000000008 0 2 19 19 0.002996 1 0 0 14 0 0.129494 0.39131899999999997 0.001304 0.0032720000000000002 0.014015 0.001155 0 1 1 8 0.18679473719266346 1 85 46 39 6 3 9 2 3 239 65 8 74 0.080880000000000021 0 0 3 0 0 394 0 0 38 127 229 0 0 0 0 0 0
0 linear 1 23 0.640177 599.54254534181575 1 128 0.26235900000000001 0.012989000000000001 0.33904799999999991 0.0076620000000000004 0.001536 0.0025200000000000001 0.0084960000000000001 0.0083529999999999993 0.13009899999999999 0 0.0035630000000000002 0.00093099999999999997 0.071758000000000002 0.001139 0.0036049999999999997 0.12153199999999993 0.10057799999999999 0.027617000000000003 0 3 19 19 0.0030109999999999998 1 0 0 14 0 0.14979200000000001 0.25638100000000003 0.001274 0.0032539999999999999 0.014286 0.001286 0 1 1 8 0.0068439882711387309 1 85 47 38 5 3 8 1 3 243 67 8 73 0.077964999999999993 0 0 3 0 0 394 0 0 46 140 208 0 0 0 0 0 0
0 linear 2 0 35.067230000000002 2.3667291596045543 1 61 34.851916000000003 0.016437 0.17480999999999991 0.0065950000000000002 0.001003 0.0030409999999999999 0.0097630000000000008 0.17144300000000001 0.32746700000000001 34.200398 0.085110999999999992 2.9e-05 0.043493999999999998 0.001939 0.0039429999999999986 0.095049999999999996 0.038694000000000006 0.0091230000000000026 0 0 0 0 0 0 0 0 0 0 34.765849000000003 34.844605000000001 0.00090200000000000002 0.0056290000000000003 0.012777 3.4999999999999997e-05 0 0 0 0 0 0 50 22 28 2 9 11 0 6 87 22 3 36 0.06015100000000001 0 0 6 0 0 122 0 0 24 45 53 0 0 0 0 0 0
0 linear 2 7 47.781793 2.4102109454228473 1 61 47.524456999999998 0.011926000000000001 0.21707800000000005 0.0064010000000000004 0.0010319999999999999 0.0033839999999999999 0.010845 0.010342 0.34221699999999999 47.052095999999999 0.085915000000000005 2.6999999999999999e-05 0.0098110000000000003 0.0016130000000000001 0.003581 0.13709200000000007 0.037885999999999996 0.008297000000000004 0 1 16 13 0 0 0 0 0 0 47.473238000000002 47.517882 0.0017470000000000001 0.0053229999999999996 0.011747 3.3000000000000003e-05 0 1 1 8 0.11055858717162853 1 43 16 27 3 9 12 0 5 79 16 3 42 0.086517999999999984 0 0 5 0 0 122 0 0 27 47 48 0 0 0 0 0 0
