case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit quartic_unseeded quartic_disabled quartic_after_warm quartic_degree_change quartic_cold_sweeps quartic_warm_sweeps
0 linear 2 15 47.845809000000003 2.465980422485246 1 61 47.571561000000003 0.012345999999999999 0.23797500000000002 0.0064840000000000002 0.0010499999999999999 0.0031180000000000001 0.010187999999999999 0.0098069999999999997 0.25041999999999998 47.191276999999999 0.085898000000000002 2.9e-05 0.010041999999999997 0.001606 0.0038499999999999997 0.14411599999999999 0.046247999999999984 0.0098340000000000025 0 2 22 21 0 0 0 0 0 0 47.519548999999998 47.564714000000002 0.001627 0.0055079999999999999 0.012474000000000001 2.6999999999999999e-05 0 1 1 8 0.0016090859999255856 1 51 22 29 1 12 13 0 6 105 22 3 36 0.10927400000000001 0 0 6 0 0 122 0 0 20 50 52 0 0 0 0 0 0
0 linear 2 23 49.683486000000002 2.5300557252342948 1 61 49.466957000000001 0.012300999999999999 0.18313499999999999 0.0052360000000000002 0.0010449999999999999 0.0032309999999999999 0.010633999999999999 0.010272 0.25195899999999999 49.080102000000004 0.090783000000000003 2.9e-05 0.0097439999999999992 0.0016869999999999999 0.0037100000000000002 0.116145 0.032767000000000004 0.0081499999999999993 0 3 17 16 0 0 0 0 0 0 49.414869000000003 49.460299999999997 0.0016100000000000001 0.0054029999999999998 0.012583 2.5999999999999998e-05 0 1 1 8 0.0026246619501964687 1 50 17 33 1 15 16 0 7 106 17 3 41 0.091976999999999989 0 0 7 0 0 122 0 0 23 44 55 0 0 0 0 0 0
0 linear 3 0 0.62014999999999998 488.05716329463513 1 83 0.46028999999999998 0.016587000000000001 0.11962500000000001 0.005958999999999999 0.0013670000000000002 0.0033040000000000001 0.010201999999999999 0.17974399999999999 0.10956 0 0.0038539999999999998 0.0011379999999999999 0.11168600000000001 0.00070399999999999998 0.0037620000000000002 0.051494999999999985 0.034164999999999994 0.0092820000000000021 0 0 0 0 0.003075 1 0 0 14 0 0.30010399999999998 0.45386300000000002 0.001238 0.001895 0.019628999999999994 2.6999999999999999e-05 0 0 0 0 0 0 74 56 18 4 4 8 0 4 194 56 5 22 0.036378999999999981 0 0 4 0 0 166 0 0 24 88 54 0 0 0 0 0 0
0 linear 3 7 0.57050699999999999 497.79296944733449 1 83 0.36846600000000002 0.015417999999999999 0.16409400000000002 0.0054289999999999998 0.0011689999999999999 0.0026649999999999998 0.0087410000000000005 0.015587999999999999 0.090730000000000005 0 0.0036480000000000002 0.00101 0.20208799999999999 0.00067299999999999999 0.0035840000000000004 0.097196000000000032 0.03341199999999999 0.0093060000000000035 0 1 56 56 0.0030170000000000002 1 0 0 14 0 0.11735 0.36261100000000002 0.0014369999999999999 0.0026949999999999999 0.023549 2.6999999999999999e-05 0 2 1 16 0.0088212496358149681 2 74 56 18 4 4 8 0 4 194 56 5 22 0.082251000000000005 0 0 4 0 0 166 0 0 23 89 54 0 0 0 0 0 0
0 linear 3 15 0.57421299999999997 510.01575430522144 1 83 0.375448 0.015577000000000001 0.16101799999999988 0.0052549999999999993 0.001078 0.0023530000000000001 0.0083510000000000008 0.0081060000000000004 0.088997000000000007 0 0.003411 0.00092100000000000005 0.22845000000000001 0.00055999999999999995 0.0033899999999999998 0.093638000000000013 0.033756000000000022 0.0092870000000000001 0 2 54 54 0.0029359999999999998 1 0 0 14 0 0.10724499999999999 0.37024699999999999 0.0012999999999999999 0.0023219999999999998 0.016598999999999999 2.6999999999999999e-05 0 1 1 8 0.0009877516298322979 1 74 54 20 6 4 10 0 6 195 54 5 24 0.078670000000000018 2 0 4 0 0 166 0 0 19 90 57 0 0 0 0 0 0
0 linear 3 23 0.518397 523.73782250076772 1 99 0.28521800000000003 0.014936 0.19167599999999996 0.0066460000000000009 0.0011849999999999999 0.0022859999999999998 0.0075779999999999997 0.0079430000000000004 0.088223999999999997 0 0.003372 0.00092500000000000004 0.14017100000000005 0.00055699999999999999 0.0033110000000000006 0.113672 0.039159000000000013 0.011172000000000005 0 3 68 68 0.0029069999999999999 1 0 0 14 0 0.10623199999999999 0.28012900000000002 0.0012459999999999999 0.0024160000000000002 0.016486000000000001 2.6999999999999999e-05 0 1 1 8 0.0017264993823830933 1 90 68 22 6 6 12 0 8 239 68 5 26 0.096972999999999962 2 0 6 0 0 198 0 0 32 120 46 0 0 0 0 0 0
0 linear 4 0 0.44585799999999998 2.6196476657518626 1 52 0.30720900000000001 0.011934999999999999 0.11435400000000003 0.0032429999999999998 0.000825 0.0029099999999999998 0.0097090000000000006 0.174929 0.069911000000000001 0 0.014987 0.00098400000000000007 0.00060499999999999996 0.0013320000000000001 0.0032170000000000002 0.067078000000000013 0.022012999999999994 0.0056559999999999996 0 0 0 0 0.002957 1 0 0 10 0 0.26805499999999999 0.30133599999999999 0.00084900000000000004 0.004117 0.011939 2.8e-05 0 0 0 0 0 0 47 15 32 2 8 10 0 6 66 15 4 33 0.053421999999999983 0 0 6 0 0 104 0 0 23 46 35 0 0 0 0 0 0
0 linear 4 7 0.29901 2.5174331937790884 1 52 0.143903 0.011213000000000001 0.13157700000000003 0.0031579999999999998 0.00072599999999999997 0.0027820000000000002 0.0089230000000000004 0.0079959999999999996 0.078715999999999994 0 0.012666999999999999 0.00086300000000000005 0.0006069999999999999 0.0012310000000000001 0.0031210000000000001 0.082735999999999976 0.023482999999999997 0.0056549999999999986 0 1 25 24 0.0029640000000000001 1 0 0 10 0 0.10795299999999999 0.13830300000000001 0.001294 0.0042119999999999996 0.010825 2.5999999999999998e-05 0 1 1 8 0.002527145321730481 1 52 25 27 3 6 9 0 6 86 25 4 23 0.076482999999999968 0 0 6 0 0 104 0 0 26 43 35 0 0 0 0 0 0
0 linear 4 15 0.37642300000000001 2.4212389482957701 1 68 0.16179099999999999 0.010787 0.18893699999999999 0.0041069999999999995 0.00079600000000000005 0.00263 0.0083029999999999996 0.0080269999999999994 0.098032999999999995 0 0.012596 0.00082399999999999997 0.00057299999999999994 0.0012390000000000001 0.0031230000000000003 0.12526899999999994 0.031279999999999988 0.0074129999999999995 0 2 28 23 0.0029169999999999999 1 0 0 10 0 0.12668099999999999 0.15631300000000001 0.001207 0.003771 0.010984000000000001 2.4000000000000001e-05 0 1 1 8 0.0021007554509754668 1 67 28 39 2 9 11 0 8 103 28 4 36 0.11505100000000001 0 0 8 0 0 136 0 0 23 48 65 0 0 0 0 0 0
0 linear 4 23 0.30614999999999998 2.3408509317790727 1 61 0.12225900000000001 0.010802000000000001 0.15566000000000008 0.0040490000000000005 0.00092699999999999998 0.002588 0.0079579999999999998 0.0081849999999999996 0.059426 0 0.012068000000000001 0.00090200000000000002 0.00058500000000000002 0.0011460000000000001 0.0030620000000000005 0.099154999999999993 0.027951999999999991 0.0067030000000000006 0 3 25 23 0.0028600000000000001 1 0 0 10 0 0.087845999999999994 0.116883 0.0012199999999999999 0.0038609999999999998 0.01073 2.5000000000000001e-05 0 1 1 8 0.059615655559615663 1 53 25 28 3 8 11 0 6 98 25 3 33 0.078242999999999965 0 0 6 0 0 122 0 0 20 53 49 0 0 0 0 0 0
