case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit quartic_unseeded quartic_disabled quartic_after_warm quartic_degree_change quartic_cold_sweeps quartic_warm_sweeps
0 linear 0 0 50.868451 7.0379226907899683 1 67 49.663848999999999 0.026855 0.20910900000000002 0.0090919999999999994 0.003173 0.0079880000000000003 0.021059999999999999 0.19418199999999999 0.36696099999999998 48.823163999999998 0.099053000000000002 2.9e-05 0.059544999999999994 0.00594 0.010433999999999997 0.12550900000000001 0.03358499999999999 0.0089229999999999969 0 0 0 0 0 0 0 0 0 0 49.483246999999999 49.630073000000003 0.010227 0.0063969999999999999 0.013082000000000002 0.00030699999999999998 0 0 0 0 0 0 67 14 53 0 16 16 0 7 88 14 5 48 0.11603699999999999 0 0 7 0 0 134 0 0 29 39 66 0 0 0 0 0 0
0 linear 0 7 49.547598000000001 7.1651756850464805 1 83 49.174664999999997 0.01188 0.32809200000000005 0.0081770000000000002 0.001371 0.0046309999999999997 0.012598 0.019095000000000001 0.37102299999999999 48.638289 0.091176000000000007 3.1000000000000001e-05 0.016225 0.002349 0.0047470000000000004 0.216414 0.051559999999999995 0.012895000000000002 0 1 17 16 0 0 0 0 0 0 49.104132999999997 49.163412999999998 0.002643 0.0061289999999999999 0.012603 0.000301 0 2 1 16 0.00115407797797932 2 80 17 63 0 20 20 0 8 113 17 5 61 0.197238 0 0 8 0 0 166 0 0 19 61 86 0 0 0 0 0 0
0 linear 0 15 49.659227000000001 7.2540425509525974 1 91 49.274385000000002 0.011783999999999999 0.34429700000000008 0.0074389999999999994 0.0015459999999999996 0.0031329999999999999 0.010536 0.0099389999999999999 0.251247 48.817496999999996 0.090813000000000005 2.5999999999999998e-05 0.079767000000000005 0.001751 0.0038109999999999997 0.225915 0.054667999999999974 0.013847000000000007 0 2 15 15 0 0 0 0 0 0 49.152031000000001 49.267367 0.001714 0.0053749999999999996 0.012333 4.1999999999999998e-05 0 1 1 8 0.0027134713756958736 1 85 15 70 0 28 28 0 7 148 15 5 71 0.20382700000000001 0 0 7 0 0 182 0 0 22 65 95 0 0 0 0 0 0
0 linear 0 23 49.861704000000003 7.2793514851604355 1 91 49.442672999999999 0.011715 0.38092999999999994 0.0088710000000000004 0.0015609999999999999 0.0034719999999999998 0.012612 0.010387 0.40873700000000002 48.854638000000001 0.093446000000000001 2.6999999999999999e-05 0.048542000000000002 0.0018 0.0036900000000000001 0.24346199999999996 0.06008999999999997 0.014134000000000008 0 3 14 14 0 0 0 0 0 0 49.348965999999997 49.435901000000001 0.0016819999999999999 0.0053369999999999997 0.012588000000000002 3.8999999999999999e-05 0 1 1 8 0.0030160757831446021 1 85 14 71 0 31 31 0 8 159 14 5 72 0.21358499999999991 0 0 8 0 0 182 0 0 24 51 107 0 0 0 0 0 0
0 linear 1 0 0.94433 589.76731831372956 1 105 0.62659900000000002 0.013094 0.25145199999999995 0.0068999999999999999 0.0017310000000000001 0.0033210000000000002 0.010130999999999999 0.177062 0.12922500000000001 0 0.0075389999999999997 0.001441 0.25129000000000001 0.00147 0.0039789999999999999 0.089022000000000032 0.078665999999999917 0.017433000000000021 0 0 0 0 0.0053220000000000003 1 0 0 14 0 0.32341199999999998 0.61851 0.001351 0.0036960000000000001 0.016882000000000001 0.0033029999999999999 0 0 0 0 0 0 78 46 32 2 4 7 0 5 233 66 7 52 0.057317 1 0 4 0 0 302 0 0 39 106 157 0 0 0 0 0 0
0 linear 1 7 0.63263100000000005 593.09247526628599 1 105 0.30961899999999998 0.013310000000000001 0.28711800000000004 0.0063150000000000003 0.0014139999999999999 0.0030739999999999999 0.0091219999999999999 0.0083540000000000003 0.139955 0 0.0060369999999999998 0.0010369999999999999 0.103737 0.0011360000000000001 0.0038440000000000006 0.104182 0.077583999999999986 0.01752600000000001 0 1 19 19 0.0051590000000000004 1 0 0 14 0 0.16256499999999999 0.30297099999999999 0.0013879999999999999 0.0035049999999999999 0.014488000000000001 0.001222 0 1 1 8 0.0016863986939356674 1 78 46 32 2 4 7 0 5 233 66 7 52 0.072447999999999985 1 0 4 0 0 302 0 0 35 102 165 0 0 0 0 0 0
0 linear 1 15 0.85566799999999998 596.53003682976043 1 128 0.415711 0.015065 0.38817800000000019 0.0075759999999999994 0.001766 0.0039589999999999998 0.010525 0.0085760000000000003 0.11541 0 0.0043600000000000002 0.001276 0.22577000000000003 0.001647 0.0046049999999999997 0.12568600000000005 0.1025859999999999 0.023204000000000034 0 2 19 19 0.003447 1 0 0 14 0 0.13836300000000001 0.40673599999999999 0.0021329999999999999 0.003764 0.014956000000000002 0.001624 0 1 1 8 0.18679473719266346 1 88 47 41 4 4 8 2 5 240 66 8 73 0.084070999999999979 1 0 4 0 0 394 0 0 40 132 222 0 0 0 0 0 0
0 linear 1 23 0.68557299999999999 599.54254534183019 1 128 0.26691599999999999 0.012921 0.38127400000000006 0.0068690000000000001 0.0014470000000000002 0.0027000000000000001 0.0085730000000000008 0.0082410000000000001 0.13283500000000001 0 0.0034399999999999999 0.00095799999999999998 0.073826999999999976 0.001175 0.0037550000000000001 0.12083699999999999 0.10204999999999996 0.022819000000000013 0 3 19 19 0.0029390000000000002 1 0 0 14 0 0.15236 0.26080300000000001 0.001225 0.0033909999999999999 0.013861 0.001253 0 1 1 8 0.0068439882711387309 1 88 48 40 3 4 7 1 5 244 68 8 72 0.079449999999999979 1 0 4 0 0 394 0 0 46 136 212 0 0 0 0 0 0
0 linear 2 0 35.239767999999998 2.366729159603977 1 61 35.006843000000003 0.01193 0.19705100000000009 0.0066040000000000005 0.0010460000000000001 0.0029889999999999999 0.0097520000000000003 0.170871 0.32865 34.353676 0.087948999999999999 2.8e-05 0.041341000000000003 0.0025920000000000001 0.0039159999999999993 0.10660800000000002 0.040964 0.0081580000000000038 0 0 0 0 0 0 0 0 0 0 34.922806999999999 34.99888 0.00082700000000000004 0.0055970000000000004 0.011957000000000001 5.1e-05 0 0 0 0 0 0 57 22 35 0 14 14 0 7 106 22 3 36 0.089220999999999981 0 0 7 0 0 122 0 0 21 47 54 0 0 0 0 0 0
0 linear 2 7 47.946613999999997 2.4102109454217144 1 61 47.685248999999999 0.011894 0.22494800000000001 0.0064880000000000007 0.00097899999999999984 0.0032049999999999999 0.010513 0.0103 0.34950799999999999 47.204858000000002 0.086752999999999997 2.5000000000000001e-05 0.0098230000000000001 0.001637 0.0037559999999999998 0.12759499999999996 0.045670999999999989 0.0090400000000000012 0 1 24 23 0 0 0 0 0 0 47.633575 47.678474000000001 0.001732 0.0054390000000000003 0.012211 4.8000000000000001e-05 0 1 1 8 0.11055858717162853 1 61 24 37 0 16 16 0 8 121 24 3 34 0.11687000000000002 0 0 8 0 0 122 0 0 24 49 49 0 0 0 0 0 0
