row	case	u	parameter	cell	kind	left_fold_source	right_fold_source	left_fold_used	right_fold_used	a	b	nr	subdivisions	angular	mu0_grad	muhalf_grad	accepted_nodes	rejected_nodes	cell_ok	mu0_partial_sum	muhalf_partial_sum
99	rand035	0	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	48	1	128	8.5213040002716003	8.4591441937708538	48	0	1	8.5213040002716003	8.4591441937708538
99	rand035	0	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	80	4	256	8.5213039994945952	8.4591441933046454	320	0	1	8.5213039994945952	8.4591441933046454
99	rand035	0	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	512	8.5213039972945683	8.4591441919846293	896	0	1	8.5213039972945683	8.4591441919846293
99	rand035	0	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	1024	8.5213039972945683	8.4591441919846293	896	0	1	8.5213039972945683	8.4591441919846293
99	rand035	0	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	1024	8.5213039972945683	8.4591441919846293	896	0	1	8.5213039972945683	8.4591441919846293
99	rand035	0	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	128	16	1024	8.5213039936177601	8.4591441897785469	2048	0	1	8.5213039936177601	8.4591441897785469
99	rand035	0	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	160	32	1024	8.5213039812600311	8.4591441823639073	5120	0	1	8.5213039812600311	8.4591441823639073
99	rand035	0	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	48	1	128	18.00510287079809	17.873762213994283	48	0	1	18.00510287079809	17.873762213994283
99	rand035	0	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	80	4	256	18.005102869156318	17.873762213009208	320	0	1	18.005102869156318	17.873762213009208
99	rand035	0	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	512	18.005102864507769	17.873762210220079	896	0	1	18.005102864507769	17.873762210220079
99	rand035	0	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	1024	18.005102864507769	17.873762210220079	896	0	1	18.005102864507769	17.873762210220079
99	rand035	0	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	1024	18.005102864507769	17.873762210220079	896	0	1	18.005102864507769	17.873762210220079
99	rand035	0	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	128	16	1024	18.005102856738851	17.873762205558734	2048	0	1	18.005102856738851	17.873762205558734
99	rand035	0	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	160	32	1024	18.005102830627568	17.873762189891959	5120	0	1	18.005102830627568	17.873762189891959
100	rand035	0.5	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	48	1	128	8.5213040002716003	8.4591441937708538	48	0	1	8.5213040002716003	8.4591441937708538
100	rand035	0.5	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	80	4	256	8.5213039994945952	8.4591441933046454	320	0	1	8.5213039994945952	8.4591441933046454
100	rand035	0.5	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	512	8.5213039972945683	8.4591441919846293	896	0	1	8.5213039972945683	8.4591441919846293
100	rand035	0.5	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	1024	8.5213039972945683	8.4591441919846293	896	0	1	8.5213039972945683	8.4591441919846293
100	rand035	0.5	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	1024	8.5213039972945683	8.4591441919846293	896	0	1	8.5213039972945683	8.4591441919846293
100	rand035	0.5	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	128	16	1024	8.5213039936177601	8.4591441897785469	2048	0	1	8.5213039936177601	8.4591441897785469
100	rand035	0.5	X	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	160	32	1024	8.5213039812600311	8.4591441823639073	5120	0	1	8.5213039812600311	8.4591441823639073
100	rand035	0.5	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	48	1	128	18.00510287079809	17.873762213994283	48	0	1	18.00510287079809	17.873762213994283
100	rand035	0.5	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	80	4	256	18.005102869156318	17.873762213009208	320	0	1	18.005102869156318	17.873762213009208
100	rand035	0.5	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	512	18.005102864507769	17.873762210220079	896	0	1	18.005102864507769	17.873762210220079
100	rand035	0.5	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	1024	18.005102864507769	17.873762210220079	896	0	1	18.005102864507769	17.873762210220079
100	rand035	0.5	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	112	8	1024	18.005102864507769	17.873762210220079	896	0	1	18.005102864507769	17.873762210220079
100	rand035	0.5	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	128	16	1024	18.005102856738851	17.873762205558734	2048	0	1	18.005102856738851	17.873762205558734
100	rand035	0.5	Y	8	arcs	1	1	1	1	1.04569464696713	1.1271804457293775	160	32	1024	18.005102830627568	17.873762189891959	5120	0	1	18.005102830627568	17.873762189891959
