case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos
1 linear 2 7 1.1856930000000001 61.726821096618707 1 98 0.813581 0.015124 0.31889100000000015 0.0064719999999999995 0.001699 0.0027200000000000002 0.010189 0.053856000000000001 0.106683 0 0.026079000000000001 0.00085300000000000003 0.519173 0.00085400000000000005 0.0039240000000000004 0.21671899999999988 0.051082999999999976 0.015087 0 1
1 linear 2 15 1.2044900000000001 57.52837415956558 1 98 0.85720799999999997 0.013599999999999999 0.29717999999999989 0.0061749999999999999 0.0013760000000000001 0.0027460000000000002 0.011734 0.060193999999999998 0.13143099999999999 0 0.026210000000000001 0.00088999999999999995 0.53142400000000001 0.00074399999999999998 0.0033769999999999994 0.20331599999999997 0.047511999999999971 0.014477999999999996 0 2
1 linear 2 23 1.025585 54.635942833419847 1 98 0.68404699999999996 0.013343000000000001 0.29219300000000004 0.005849 0.001358 0.0026350000000000002 0.0095239999999999995 0.053329000000000001 0.106072 0 0.025786 0.00078399999999999997 0.394681 0.00074100000000000001 0.0033839999999999999 0.19777499999999995 0.048031999999999998 0.014492 0 3
1 linear 3 0 0.76995100000000005 39.628916313831432 1 99 0.53245100000000001 0.013747000000000001 0.18380400000000002 0.0064279999999999997 0.001317 0.0027850000000000001 0.010663000000000001 0.189054 0.043144000000000002 0 0.026846999999999999 0.00085099999999999998 0.16616099999999998 0.00072499999999999995 0.0034779999999999993 0.08726400000000005 0.046630999999999936 0.014639999999999999 0 0
1 linear 3 7 0.74834199999999995 40.277993129560507 1 99 0.37429099999999998 0.013214999999999999 0.31735399999999997 0.0060939999999999996 0.001222 0.0024880000000000002 0.0093889999999999998 0.055486000000000001 0.042276000000000001 0 0.025672 0.00073200000000000001 0.14690800000000001 0.000687 0.0040969999999999999 0.22201199999999996 0.045407999999999969 0.014653999999999997 0 1
1 linear 3 15 0.75016499999999997 41.074030933436454 1 99 0.37245299999999998 0.013207 0.325154 0.0060680000000000005 0.001178 0.0026159999999999998 0.0095680000000000001 0.058798000000000003 0.075993000000000005 0 0.0258 0.00080699999999999999 0.108977 0.00067699999999999998 0.0033670000000000002 0.22835600000000003 0.047365999999999971 0.014640999999999994 0 2
1 linear 3 23 0.83754799999999996 41.937646541494267 1 99 0.47024500000000002 0.012891 0.315664 0.0057889999999999999 0.00109 0.0024420000000000002 0.0091920000000000005 0.057014000000000002 0.043861999999999998 0 0.025749999999999999 0.00070100000000000002 0.24149100000000004 0.00062500000000000001 0.0033929999999999997 0.21923999999999996 0.046942999999999985 0.014629999999999999 0 3
1 linear 4 0 0.51579200000000003 3.862039645317104 1 61 0.36587700000000001 0.0083099999999999997 0.11670300000000003 0.0036480000000000002 0.00096000000000000002 0.0027049999999999999 0.0098469999999999999 0.18759600000000001 0.054828000000000002 0 0.025288000000000001 0.00076099999999999996 0.0022070000000000002 0.0012509999999999999 0.0030660000000000001 0.043261999999999995 0.026239999999999979 0.0073280000000000038 0 0
1 linear 4 7 0.47055799999999998 3.8558056817096729 1 61 0.23969199999999999 0.0081539999999999998 0.19813400000000003 0.0035649999999999996 0.000776 0.0024589999999999998 0.0093010000000000002 0.058377999999999999 0.064574999999999994 0 0.024972000000000001 0.00077399999999999995 0.0021190000000000002 0.001078 0.0029759999999999999 0.12519099999999994 0.025940999999999995 0.0073310000000000059 0 1
1 linear 4 15 0.474632 3.8487264671009735 1 61 0.23908799999999999 0.0081209999999999997 0.20183500000000001 0.0037650000000000001 0.00084599999999999996 0.0024359999999999998 0.0091380000000000003 0.057757000000000003 0.065008999999999997 0 0.025201999999999999 0.00078200000000000003 0.0021489999999999999 0.001109 0.0031080000000000001 0.12627600000000003 0.025313999999999996 0.0073160000000000048 0 2
1 linear 4 23 0.59804999999999997 3.8416950743619886 1 61 0.37664300000000001 0.0081399999999999997 0.18832300000000005 0.0037859999999999999 0.00077300000000000003 0.0026540000000000001 0.010090999999999999 0.053733000000000003 0.075816999999999996 0 0.025177999999999999 0.00075799999999999999 0.13258400000000001 0.001072 0.0030199999999999997 0.11485099999999998 0.026465999999999996 0.007324000000000005 0 3
1 uniform 0 0 0.47794399999999998 41.922282457400435 1 67 0.357765 0.010957 0.08597100000000002 0.0037300000000000002 0.000959 0.0027430000000000002 0.010082000000000001 0.19211500000000001 0.036087000000000001 0 0.025411 0.00079699999999999997 0.0043169999999999997 0.00098299999999999993 0.0035560000000000001 0.047393999999999985 0.028482999999999987 0 0 0
1 uniform 0 7 0.433863 43.987607710301795 1 67 0.21319199999999999 0.010539 0.18708099999999991 0.0032450000000000001 0.00087199999999999995 0.0023830000000000001 0.0094660000000000005 0.055752000000000003 0.031646000000000001 0 0.025073999999999999 0.00077399999999999995 0.0043359999999999996 0.00085300000000000003 0.003339 0.14819399999999996 0.028856000000000003 0 0 1
1 uniform 0 15 0.43369600000000003 45.910498225245647 1 67 0.21168200000000001 0.010659 0.18842699999999998 0.0032010000000000003 0.00086100000000000011 0.0022720000000000001 0.009214 0.056834000000000003 0.031565000000000003 0 0.025236999999999999 0.00075000000000000002 0.0041240000000000001 0.00079100000000000004 0.0032019999999999991 0.14710200000000004 0.030279999999999994 0 0 2
1 uniform 0 23 0.44500400000000001 47.308632444160537 1 67 0.21171599999999999 0.010534 0.20033700000000002 0.003091 0.00076199999999999998 0.002346 0.0089969999999999998 0.058311000000000002 0.031732000000000003 0 0.025392000000000001 0.00079600000000000005 0.0042420000000000001 0.00082799999999999996 0.0031680000000000002 0.161244 0.028763000000000014 0 0 3
1 uniform 1 0 0.71751600000000004 83.302701421144761 1 59 0.59961900000000001 0.011243 0.086351000000000011 0.0030039999999999997 0.00084699999999999999 0.0027009999999999998 0.010113 0.190744 0.085859000000000005 0 0.026525 0.00077700000000000002 0.19561999999999999 0.00093700000000000001 0.0035269999999999998 0.050202999999999998 0.027300999999999995 0 0 0
1 uniform 1 7 0.61938800000000005 83.062707442079969 1 59 0.45569999999999999 0.010677000000000001 0.13291999999999998 0.0027100000000000002 0.00082299999999999995 0.0027109999999999999 0.010291 0.058888999999999997 0.064199999999999993 0 0.02631 0.00077899999999999996 0.20876700000000001 0.00098299999999999993 0.0034640000000000001 0.096356000000000011 0.027743000000000007 0 0 1
1 uniform 1 15 0.61958100000000005 82.752218227224901 1 59 0.45949699999999999 0.010456 0.12994000000000003 0.0025520000000000004 0.00067400000000000001 0.0024459999999999998 0.0095449999999999997 0.058187999999999997 0.074885999999999994 0 0.025838 0.00082299999999999995 0.20561699999999999 0.0010009999999999999 0.0032949999999999998 0.092508000000000007 0.028572000000000018 0 0 2
1 uniform 1 23 0.59881300000000004 82.404374867057825 1 59 0.425867 0.010623 0.14221 0.0025830000000000002 0.00068199999999999988 0.0023670000000000002 0.0090299999999999998 0.058868999999999998 0.106474 0 0.025524999999999999 0.00075799999999999999 0.14106000000000002 0.00087399999999999999 0.0032389999999999997 0.10398500000000001 0.028514999999999999 0 0 3
