0 plan15 0 0.001 6.0199734411766661 1 0 144 5.5616775849474553 2 -17.137984854518567 2 -10.35148391023149 2 -4.9880842423902436 2 1.2384881742860891 2
0 plan15 0 0.0001 6.0199533684430548 1 0 184 5.5616784661144214 1 -17.137986500958792 1 -10.35148557365531 1 -4.9880854993532946 1 1.2384878941294108 1
1 plan15 0 0.001 6.0199734411766661 1 0 144 5.5616775849474553 2 -17.137984854518567 2 -10.35148391023149 2 -4.9880842423902436 2 1.2384881742860891 2
1 plan15 0 0.0001 6.0199533684430548 1 0 184 5.5616784661144214 1 -17.137986500958792 1 -10.35148557365531 1 -4.9880854993532946 1 1.2384878941294108 1
0 plan15 0.5 0.001 6.1205212714608184 1 0 144 7.3097573084363727 2 -17.352259542590108 2 -11.44145257807789 2 -5.483181046386048 2 1.3006762480169101 2
0 plan15 0.5 0.0001 6.120501629823929 1 0 192 7.3097580190194451 1 -17.352260827662434 1 -11.441453803026395 1 -5.4831820988686966 1 1.3006760599197444 1
1 plan15 0.5 0.001 6.1205212714608184 1 0 144 7.3097573084363727 2 -17.352259542590108 2 -11.44145257807789 2 -5.483181046386048 2 1.3006762480169101 2
1 plan15 0.5 0.0001 6.120501629823929 1 0 192 7.3097580190194451 1 -17.352260827662434 1 -11.441453803026395 1 -5.4831820988686966 1 1.3006760599197444 1
0 resonant 0 0.001 13.730120980318976 1 0 143 155.52840355133134 2 -93.344591613220302 2 -97.151122552951463 2 -42.286529488993089 2 -2.8705708163682129 2
0 resonant 0 0.0001 13.73011620615307 1 0 207 155.52847108669567 1 -93.344502980549919 1 -97.151215128709296 1 -42.286494926826308 1 -2.8705635310823272 1
1 resonant 0 0.001 13.730120980318976 1 0 143 155.52840355133134 2 -93.344591613220302 2 -97.151122552951463 2 -42.286529488993089 2 -2.8705708163682129 2
1 resonant 0 0.0001 13.73011620615307 1 0 207 155.52847108669567 1 -93.344502980549919 1 -97.151215128709296 1 -42.286494926826308 1 -2.8705635310823272 1
0 resonant 0.5 0.001 13.877484215323058 1 0 143 166.70744205976814 2 -122.32361694075657 2 -85.560358403455552 2 -44.318846783883757 2 -2.9013001525281634 2
0 resonant 0.5 0.0001 13.877481553314679 1 0 191 166.71074322314891 1 -122.32031081443874 1 -85.563331519708029 2 -44.317231160946712 1 -2.9009584432523292 2
1 resonant 0.5 0.001 13.877484215323058 1 0 143 166.70744205976814 2 -122.32361694075657 2 -85.560358403455552 2 -44.318846783883757 2 -2.9013001525281634 2
1 resonant 0.5 0.0001 13.877481553314679 1 0 191 166.71074322314891 1 -122.32031081443874 1 -85.563331519708029 2 -44.317231160946712 1 -2.9009584432523292 2
0 close-binary 0 0.001 8.1332028642487071 1 0 120 -50.834956577158628 1 40.750227630562591 1 -11.059393824938647 2 8.2684276996541435 1 33.087477371591504 1
0 close-binary 0 0.0001 8.1331871359219665 1 0 160 -50.834954463205619 1 40.750227419012774 1 -11.059390699723549 1 8.2684281315005954 1 33.087477998487493 1
1 close-binary 0 0.001 8.1332028642487071 1 0 120 -50.834956577158628 1 40.750227630562591 1 -11.059393824938647 2 8.2684276996541435 1 33.087477371591504 1
1 close-binary 0 0.0001 8.1331871359219665 1 0 160 -50.834954463205619 1 40.750227419012774 1 -11.059390699723549 1 8.2684281315005954 1 33.087477998487493 1
0 close-binary 0.5 0.001 8.0834047414668415 1 0 128 -51.658714890095979 2 50.779817870792968 1 -5.4495831708124598 2 8.3456781952350418 2 34.02066368737389 2
0 close-binary 0.5 0.0001 8.083399716929458 1 0 128 -51.658714890095979 2 50.779817870792968 1 -5.4495831708124598 2 8.3456781952350418 2 34.02066368737389 2
1 close-binary 0.5 0.001 8.0834047414668415 1 0 128 -51.658714890095979 2 50.779817870792968 1 -5.4495831708124598 2 8.3456781952350418 2 34.02066368737389 2
1 close-binary 0.5 0.0001 8.083399716929458 1 0 128 -51.658714890095979 2 50.779817870792968 1 -5.4495831708124598 2 8.3456781952350418 2 34.02066368737389 2
0 wide-planet 0 0.001 1.1591934436489093 1 0 77 -0.27591187622231489 1 -0.027827322670714139 1 0.002679608879312281 2 1.5221070549066786 1 -0.0043240454302161885 2
0 wide-planet 0 0.0001 1.1591934436470936 1 0 77 -0.27591187622231489 1 -0.027827322670714139 1 0.002679608879312281 2 1.5221070549066786 1 -0.0043240454302161885 2
1 wide-planet 0 0.001 1.1591934436489093 1 0 77 -0.27591187622231489 1 -0.027827322670714139 1 0.002679608879312281 2 1.5221070549066786 1 -0.0043240454302161885 2
1 wide-planet 0 0.0001 1.1591934436470936 1 0 77 -0.27591187622231489 1 -0.027827322670714139 1 0.002679608879312281 2 1.5221070549066786 1 -0.0043240454302161885 2
0 wide-planet 0.5 0.001 1.1591902257554041 1 0 93 -0.27590314071229649 1 -0.027833463596020156 1 0.0024651818009594441 2 1.5224415421384672 1 -0.004325054338036682 1
0 wide-planet 0.5 0.0001 1.1591902258251665 1 0 93 -0.27590314071229649 1 -0.027833463596020156 1 0.0024651818009594441 2 1.5224415421384672 1 -0.004325054338036682 1
1 wide-planet 0.5 0.001 1.1591902257554041 1 0 93 -0.27590314071229649 1 -0.027833463596020156 1 0.0024651818009594441 2 1.5224415421384672 1 -0.004325054338036682 1
1 wide-planet 0.5 0.0001 1.1591902258251665 1 0 93 -0.27590314071229649 1 -0.027833463596020156 1 0.0024651818009594441 2 1.5224415421384672 1 -0.004325054338036682 1
0 cusp-approach 0 0.001 1.5003323158575996 1 0 124 -1.0247141772145751 1 0.66953636629173352 1 0.028441884679996247 1 0.4154220532681383 1 0.24082098840244551 1
0 cusp-approach 0 0.0001 1.5003323150038625 1 0 124 -1.0247141772145751 1 0.66953636629173352 1 0.028441884679996247 1 0.4154220532681383 1 0.24082098840244551 1
1 cusp-approach 0 0.001 1.5003323158575996 1 0 124 -1.0247141772145751 1 0.66953636629173352 1 0.028441884679996247 1 0.4154220532681383 1 0.24082098840244551 1
1 cusp-approach 0 0.0001 1.5003323150038625 1 0 124 -1.0247141772145751 1 0.66953636629173352 1 0.028441884679996247 1 0.4154220532681383 1 0.24082098840244551 1
0 cusp-approach 0.5 0.001 1.5002754656949193 1 0 124 -1.0244981709672247 1 0.66945847731103436 1 0.026162854341140761 1 0.41533330116257156 1 0.24072922515756379 1
0 cusp-approach 0.5 0.0001 1.5002754656949193 1 0 124 -1.0244981709672247 1 0.66945847731103436 1 0.026162854341140761 1 0.41533330116257156 1 0.24072922515756379 1
1 cusp-approach 0.5 0.001 1.5002754656949193 1 0 124 -1.0244981709672247 1 0.66945847731103436 1 0.026162854341140761 1 0.41533330116257156 1 0.24072922515756379 1
1 cusp-approach 0.5 0.0001 1.5002754656949193 1 0 124 -1.0244981709672247 1 0.66945847731103436 1 0.026162854341140761 1 0.41533330116257156 1 0.24072922515756379 1
0 on-axis-off 0 0.001 3.8273323324231878 1 0 323 1.1762420012801678 2 5.1470482209964524e-13 1 0.72389652780772518 2 -0.5586773715514699 2 -6.2222784388960406 2
0 on-axis-off 0 0.0001 3.827097349049116 1 0 353 1.3722822140754611 2 5.1824239088168437e-13 1 -1.0306860885712656 2 -0.49938349639893137 2 -6.2080653327740185 2
1 on-axis-off 0 0.001 3.8273323324231878 1 0 113 1.2696804223235389 2 5.14856322872704e-13 1 -0.10473349805153201 2 -0.5307480760329516 2 -6.2155399360724637 2
1 on-axis-off 0 0.0001 3.827097349049116 1 0 177 1.269680097985344 2 5.1856883691987711e-13 1 -0.1047334462752246 2 -0.53074820365375575 2 -6.2155400988733334 2
0 on-axis-off 0.5 0.001 3.8256414081828587 1 0 323 1.1629687826775308 2 3.1231975600151269e-13 1 0.69027915027151643 2 -0.55587865426871486 2 -6.2085857495372698 2
0 on-axis-off 0.5 0.0001 3.8255004223246356 1 0 353 1.2805932227377641 2 3.1380664262147698e-13 1 -0.36247070079124677 2 -0.52030218805545203 2 -6.2000576886436072 2
1 on-axis-off 0.5 0.001 3.8256414081828587 1 0 113 1.2190318353035525 2 3.1239701226607475e-13 1 0.19310113475595589 2 -0.53912107695760336 2 -6.204542647843124 2
1 on-axis-off 0.5 0.0001 3.8255004223246356 1 0 177 1.2190319530793581 2 3.1401285480552159e-13 1 0.19310088466002887 2 -0.5391210124263307 2 -6.2045425483039729 2
0 R=sqrt(m0) 0 0.001 1.3878241247462877 1 0 124 0.11690247439345627 1 -1.0212674964642567 1 0.0139958708634314 2 -0.19883829515137097 1 -0.17111952523643253 2
0 R=sqrt(m0) 0 0.0001 1.3878220326641879 1 0 140 0.11690247439263249 1 -1.0212674964615853 1 0.013995870856612788 2 -0.19883829515585727 1 -0.17111952525778598 1
1 R=sqrt(m0) 0 0.001 1.3878241247462877 1 0 124 0.11690247439345627 1 -1.0212674964642567 1 0.0139958708634314 2 -0.19883829515137097 1 -0.17111952523643253 2
