name,u,rtol,stop,mu,error,reference128,reference256,reference_uncertainty,actual_difference,reference_usable,violation
very-close,0.5,1e-08,InnerAccuracyLimited,24.840321050407503,5.4785893e-06,24.84032119840386,24.840321199728105,1.3242456e-09,1.49320602e-07,1,0
fold-tangent,0,0.001,Converged,6.0800746173117313,0.00514794889,6.0800735635332934,6.0800735635332934,0,1.05377844e-06,1,0
fold-tangent,0,0.0001,Converged,6.0800735636231611,0.000121619145,6.0800735635332934,6.0800735635332934,0,8.98676689e-11,1,0
fold-tangent,0,1e-05,Converged,6.080073563616879,4.29736187e-05,6.0800735635332934,6.0800735635332934,0,8.35855829e-11,1,0
fold-tangent,0,1e-06,Converged,6.080073563533845,1.7799481e-06,6.0800735635332934,6.0800735635332934,0,5.51558799e-13,1,0
fold-tangent,0,1e-08,Converged,6.0800735635332916,2.05876469e-08,6.0800735635332934,6.0800735635332934,0,1.77635684e-15,1,0
fold-tangent,0.5,0.001,Converged,6.0643553502750533,0.00325838281,6.0643547136147919,6.0643547136147911,8.8817842e-16,6.36660262e-07,1,0
fold-tangent,0.5,0.0001,Converged,6.064354713639692,0.000278760883,6.0643547136147919,6.0643547136147911,8.8817842e-16,2.49009702e-11,1,0
fold-tangent,0.5,1e-05,Converged,6.0643547136644465,1.12912018e-05,6.0643547136147919,6.0643547136147911,8.8817842e-16,4.96553909e-11,1,0
fold-tangent,0.5,1e-06,Converged,6.0643547136152334,2.04225032e-06,6.0643547136147919,6.0643547136147911,8.8817842e-16,4.42312853e-13,1,0
fold-tangent,0.5,1e-08,Converged,6.0643547136147919,3.66808384e-08,6.0643547136147919,6.0643547136147911,8.8817842e-16,8.8817842e-16,1,0
rand000,0,0.001,Converged,1.9390773070510361,0.0017586629,1.9390773068620686,1.9390773068620699,1.33226763e-15,1.88966176e-10,1,0
rand000,0,0.0001,Converged,1.9390773069889611,4.28757202e-05,1.9390773068620686,1.9390773068620699,1.33226763e-15,1.26891164e-10,1,0
rand000,0,1e-05,Converged,1.9390773068621217,1.24066427e-06,1.9390773068620686,1.9390773068620699,1.33226763e-15,5.17363929e-14,1,0
rand000,0,1e-06,Converged,1.9390773068621217,1.24066427e-06,1.9390773068620686,1.9390773068620699,1.33226763e-15,5.17363929e-14,1,0
rand000,0,1e-08,Converged,1.9390773068620712,7.23319753e-09,1.9390773068620686,1.9390773068620699,1.33226763e-15,1.33226763e-15,1,0
rand000,0.5,0.001,Converged,1.9390266451742615,2.67906563e-05,1.9390266450981262,1.9390266450981266,4.4408921e-16,7.61348762e-11,1,0
rand000,0.5,0.0001,Converged,1.9390266451742615,2.67906563e-05,1.9390266450981262,1.9390266450981266,4.4408921e-16,7.61348762e-11,1,0
rand000,0.5,1e-05,Converged,1.9390266450981579,6.91150856e-07,1.9390266450981262,1.9390266450981266,4.4408921e-16,3.13082893e-14,1,0
rand000,0.5,1e-06,Converged,1.9390266450981579,6.91150856e-07,1.9390266450981262,1.9390266450981266,4.4408921e-16,3.13082893e-14,1,0
rand000,0.5,1e-08,Converged,1.9390266450981264,3.67706506e-09,1.9390266450981262,1.9390266450981266,4.4408921e-16,2.22044605e-16,1,0
rand001,0,0.001,Converged,1.8549947111170857,0.00161003188,1.8549947137075253,1.8549947137075247,6.66133815e-16,2.59043897e-09,1,0
rand001,0,0.0001,Converged,1.8549947114997145,6.63650891e-05,1.8549947137075253,1.8549947137075247,6.66133815e-16,2.20781016e-09,1,0
rand001,0,1e-05,Converged,1.8549947114726,3.34557463e-06,1.8549947137075253,1.8549947137075247,6.66133815e-16,2.23492469e-09,1,0
rand001,0,1e-06,Converged,1.8549947137075256,3.53894608e-08,1.8549947137075253,1.8549947137075247,6.66133815e-16,8.8817842e-16,1,0
rand001,0,1e-08,Converged,1.8549947137075253,1.51775426e-08,1.8549947137075253,1.8549947137075247,6.66133815e-16,6.66133815e-16,1,0
rand001,0.5,0.001,Converged,1.8537210283970968,5.82605342e-05,1.853721038699109,1.8537210386991081,8.8817842e-16,1.03020112e-08,1,0
rand001,0.5,0.0001,Converged,1.8537210283970968,5.82605342e-05,1.853721038699109,1.8537210386991081,8.8817842e-16,1.03020112e-08,1,0
rand001,0.5,1e-05,Converged,1.853721028380821,4.48724412e-06,1.853721038699109,1.8537210386991081,8.8817842e-16,1.03182871e-08,1,0
rand001,0.5,1e-06,Converged,1.8537210386991376,9.30917706e-08,1.853721038699109,1.8537210386991081,8.8817842e-16,2.95319325e-14,1,0
rand001,0.5,1e-08,Converged,1.8537210386991092,5.38779691e-10,1.853721038699109,1.8537210386991081,8.8817842e-16,1.11022302e-15,1,0
rand002,0,0.001,Converged,2.5473527185520206,0.0018317939,2.5473527184751021,2.5473527184751026,4.4408921e-16,7.69180275e-11,1,0
rand002,0,0.0001,Converged,2.5473527184751039,4.74543697e-08,2.5473527184751021,2.5473527184751026,4.4408921e-16,1.33226763e-15,1,0
rand002,0,1e-05,Converged,2.5473527184751039,4.74543697e-08,2.5473527184751021,2.5473527184751026,4.4408921e-16,1.33226763e-15,1,0
rand002,0,1e-06,Converged,2.5473527184751039,4.74543697e-08,2.5473527184751021,2.5473527184751026,4.4408921e-16,1.33226763e-15,1,0
rand002,0,1e-08,Converged,2.547352718475103,1.05967199e-08,2.5473527184751021,2.5473527184751026,4.4408921e-16,4.4408921e-16,1,0
rand002,0.5,0.001,Converged,2.5466658117848766,8.10756012e-08,2.5466658117848766,2.5466658117848775,8.8817842e-16,8.8817842e-16,1,0
rand002,0.5,0.0001,Converged,2.5466658117848766,8.10756012e-08,2.5466658117848766,2.5466658117848775,8.8817842e-16,8.8817842e-16,1,0
rand002,0.5,1e-05,Converged,2.5466658117848766,8.10756012e-08,2.5466658117848766,2.5466658117848775,8.8817842e-16,8.8817842e-16,1,0
rand002,0.5,1e-06,Converged,2.5466658117848766,8.10756012e-08,2.5466658117848766,2.5466658117848775,8.8817842e-16,8.8817842e-16,1,0
rand002,0.5,1e-08,Converged,2.5466658117848753,1.32177068e-12,2.5466658117848766,2.5466658117848775,8.8817842e-16,2.22044605e-15,1,0
rand003,0,0.001,Converged,2.1560022222041382,0.00100770856,2.1559988297523454,2.1559988297523449,4.4408921e-16,3.39245179e-06,1,0
rand003,0,0.0001,Converged,2.1559988418171221,4.58199542e-05,2.1559988297523454,2.1559988297523449,4.4408921e-16,1.20647772e-08,1,0
rand003,0,1e-05,Converged,2.1559988297534201,2.37581937e-06,2.1559988297523454,2.1559988297523449,4.4408921e-16,1.07513998e-12,1,0
rand003,0,1e-06,Converged,2.1559988297534134,9.13714171e-07,2.1559988297523454,2.1559988297523449,4.4408921e-16,1.06847864e-12,1,0
rand003,0,1e-08,Converged,2.1559988297523454,5.50631534e-11,2.1559988297523454,2.1559988297523449,4.4408921e-16,4.4408921e-16,1,0
rand003,0.5,0.001,Converged,2.1496379563436308,0.000622053027,2.149635920872552,2.149635920872552,0,2.03547108e-06,1,0
rand003,0.5,0.0001,Converged,2.149635928111421,4.49180281e-05,2.149635920872552,2.149635920872552,0,7.23886906e-09,1,0
rand003,0.5,1e-05,Converged,2.1496359208731999,1.88515472e-05,2.149635920872552,2.149635920872552,0,6.47926157e-13,1,0
rand003,0.5,1e-06,Converged,2.1496359208731923,3.08785174e-07,2.149635920872552,2.149635920872552,0,6.40376641e-13,1,0
rand003,0.5,1e-08,Converged,2.1496359208725524,3.45589868e-11,2.149635920872552,2.149635920872552,0,4.4408921e-16,1,0
rand004,0,0.001,Converged,1.3953116562280514,0.000450821135,1.39531166579052,1.3953116657905202,2.22044605e-16,9.56246882e-09,1,0
rand004,0,0.0001,Converged,1.3953116561956087,1.42912827e-05,1.39531166579052,1.3953116657905202,2.22044605e-16,9.59491153e-09,1,0
rand004,0,1e-05,Converged,1.3953116657905205,8.12634106e-08,1.39531166579052,1.3953116657905202,2.22044605e-16,2.22044605e-16,1,0
rand004,0,1e-06,Converged,1.3953116657905205,8.12634106e-08,1.39531166579052,1.3953116657905202,2.22044605e-16,2.22044605e-16,1,0
rand004,0,1e-08,Converged,1.3953116657905207,7.36021119e-10,1.39531166579052,1.3953116657905202,2.22044605e-16,4.4408921e-16,1,0
rand004,0.5,0.001,Converged,1.3950903759541708,0.00116321663,1.3950904217520914,1.3950904217520919,4.4408921e-16,4.5797921e-08,1,0
rand004,0.5,0.0001,Converged,1.3950903758156226,1.92788095e-05,1.3950904217520914,1.3950904217520919,4.4408921e-16,4.59364693e-08,1,0
rand004,0.5,1e-05,Converged,1.3950904217520541,3.31517639e-07,1.3950904217520914,1.3950904217520919,4.4408921e-16,3.77475828e-14,1,0
