name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,event_double_checks,event_dd_checks,event_dd_accepts,event_qf_refinements,qf_family_constructions,event_topology_reuses,event_radius_reuses,event_direct_qf_failures,first_value_pass_nodes,first_gradient_error_pass_nodes,first_gradient_contract_nodes,gradient_error_pass_mask,gradient_contract_mask,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
rand003,0.0,1,0,1.0e-08,1,0,Converged,2.1559988297523454,5.5063054e-11,2429,2429,2254,7,11.224665,0.575000,0.016114,0.000150,0.001825,0.012097,0.001733,4,0,0,0,0,0,0,0,348,0,0,31,31,6.226639,2.127769,0.024185,1.105098,2.1560330943326345,0,0,1.0986375e-14,1.1970063e-17,9.5745582e-16,3.6470416257960809,-0.33179517646799983,0.61225837329543054,-0.62481991408025706,-2.094928960707287e-06,9.1232299e-07,8.3000058e-08,9.2428004e-07,1.12876e-07,3.1584508e-13
rand003,0.0,1,0,1.0e-08,0,0,Converged,2.1559988297523454,5.5063092e-11,2429,4683,0,7,18.702772,0.571389,0.014988,0.000018,0.001581,0.011795,0.001433,4,0,0,0,0,0,0,0,658,0,0,31,31,11.659415,2.132804,0.022333,1.139657,2.1560330943326345,0,0,1.0993398e-14,1.1970063e-17,9.5745582e-16,3.6470416375014096,-0.33179517753291021,0.61225838504910057,-0.62481991289594352,-2.0949289577858627e-06,9.0744966e-07,8.2556699e-08,9.1938661e-07,1.1238293e-07,3.146288e-13
rand003,0.0,1,1,1.0e-03,1,0,EventLocationLimited,2.1660083935920227,0.0010167244,2429,2429,2254,7,10.988394,0.460145,0.021457,0.000150,0.001867,0.016209,0.002723,4,0,0,0,0,0,0,0,76,0,0,31,0,6.228607,2.119051,0.022934,1.123184,2.166039312403651,0,0,1.1011293e-14,4.7775626e-17,9.6190096e-16,3.6932188180519261,-0.33774191880254534,0.62302445736947709,-0.63200749709874471,-2.1163245515718042e-06,1.4872118e-06,1.3600443e-07,1.5016367e-06,1.7147687e-07,4.6049521e-13
rand003,0.0,1,1,1.0e-03,0,0,EventLocationLimited,2.1660083935920227,0.0010167244,2429,4683,0,7,22.873559,0.456094,0.019927,0.000170,0.001807,0.014787,0.002823,4,0,0,0,0,0,0,0,120,0,0,31,0,14.278195,2.573747,0.027355,1.698028,2.166039312403651,0,0,1.1020861e-14,4.7775626e-17,9.6190096e-16,3.6932187881270733,-0.33774191606594051,0.62302442731975449,-0.63200750013420182,-2.1163245590585094e-06,1.2198539e-06,1.1155476e-07,1.2331632e-06,1.4435716e-07,3.9360665e-13
rand003,0.0,1,1,1.0e-04,1,0,EventLocationLimited,2.1660049626692035,4.6455228e-05,2429,2429,2254,7,12.104807,0.621711,0.018933,0.000120,0.001624,0.014949,0.001833,4,0,0,0,0,0,0,0,108,0,0,31,0,6.766050,2.357156,0.025212,1.223600,2.166039312403651,0,0,1.0891976e-14,4.7775626e-17,9.6189943e-16,3.6932188180519261,-0.33774191880254534,0.62302445736947709,-0.63200749709874471,-2.1163245515718042e-06,1.4872118e-06,1.3600443e-07,1.5016367e-06,1.7147687e-07,4.6049521e-13
rand003,0.0,1,1,1.0e-04,0,0,EventLocationLimited,2.1660049626692035,4.6455228e-05,2429,4683,0,7,18.490077,0.452742,0.017543,0.000018,0.001489,0.013846,0.001909,4,0,0,0,0,0,0,0,183,0,0,31,0,11.623458,2.116885,0.022245,1.607128,2.166039312403651,0,0,1.0900812e-14,4.7775626e-17,9.6189943e-16,3.6932187881270733,-0.33774191606594051,0.62302442731975449,-0.63200750013420182,-2.1163245590585094e-06,1.2198539e-06,1.1155476e-07,1.2331632e-06,1.4435716e-07,3.9360665e-13
rand003,0.0,1,1,1.0e-05,1,0,EventLocationLimited,2.1660049502907865,2.3994449e-06,2429,2429,2254,7,15.162998,0.669129,0.024222,0.000028,0.001870,0.020037,0.001826,4,0,0,0,0,0,0,0,172,0,0,31,0,8.523547,2.972375,0.032264,1.404114,2.166039312403651,0,0,1.0923323e-14,4.7775626e-17,9.6189943e-16,3.6932188180519261,-0.33774191880254534,0.62302445736947709,-0.63200749709874471,-2.1163245515718042e-06,1.4872118e-06,1.3600443e-07,1.5016367e-06,1.7147687e-07,4.6049521e-13
rand003,0.0,1,1,1.0e-05,0,0,EventLocationLimited,2.1660049502907865,2.3994449e-06,2429,4683,0,7,18.711863,0.458236,0.017780,0.000022,0.001461,0.014280,0.001728,4,0,0,0,0,0,0,0,310,0,0,31,0,11.809516,2.117516,0.022517,1.144071,2.166039312403651,0,0,1.0930784e-14,4.7775626e-17,9.6189943e-16,3.6932187881270733,-0.33774191606594051,0.62302442731975449,-0.63200750013420182,-2.1163245590585094e-06,1.2198539e-06,1.1155476e-07,1.2331632e-06,1.4435716e-07,3.9360665e-13
rand003,0.0,1,1,1.0e-06,1,0,EventLocationLimited,2.1660049502907794,9.3353285e-07,2429,2429,2254,7,11.110484,0.456464,0.018351,0.000019,0.001729,0.013976,0.002147,4,0,0,0,0,0,0,0,180,0,0,27,0,6.347278,2.118747,0.022183,1.107615,2.166039312403651,0,0,1.0902532e-14,3.3186205e-17,9.6189943e-16,3.6932188180519261,-0.33774191880254534,0.62302445736947709,-0.63200749709874471,-2.1163245515718042e-06,1.4872118e-06,1.3600443e-07,1.5016367e-06,1.7147687e-07,4.6049521e-13
rand003,0.0,1,1,1.0e-06,0,0,EventLocationLimited,2.1660049502907794,9.3353285e-07,2429,4683,0,7,26.653034,0.452481,0.017064,0.000019,0.001418,0.013830,0.001579,4,0,0,0,0,0,0,0,325,0,0,27,0,16.921321,3.095648,0.031913,1.628997,2.166039312403651,0,0,1.0909993e-14,3.3186205e-17,9.6189943e-16,3.6932187881270733,-0.33774191606594051,0.62302442731975449,-0.63200750013420182,-2.1163245590585094e-06,1.2198539e-06,1.1155476e-07,1.2331632e-06,1.4435716e-07,3.9360665e-13
rand003,0.0,1,1,1.0e-08,1,0,EventLocationLimited,2.1660049502896599,5.7602886e-11,2429,2429,2254,7,11.571354,0.491958,0.019222,0.000023,0.001596,0.015186,0.002060,4,0,0,0,0,0,0,0,348,0,0,26,0,6.573427,2.237108,0.025993,1.109931,2.166039312403651,0,0,1.0959187e-14,1.2029877e-17,9.6189943e-16,3.6932188180519261,-0.33774191880254534,0.62302445736947709,-0.63200749709874471,-2.1163245515718042e-06,1.4872118e-06,1.3600443e-07,1.5016367e-06,1.7147687e-07,4.6049521e-13
rand003,0.0,1,1,1.0e-08,0,0,EventLocationLimited,2.1660049502896599,5.7602912e-11,2429,4683,0,7,23.224345,0.454311,0.017290,0.000019,0.001382,0.013730,0.001779,4,0,0,0,0,0,0,0,658,0,0,26,0,14.511623,2.559388,0.027778,1.680762,2.166039312403651,0,0,1.0963089e-14,1.2029877e-17,9.6189943e-16,3.6932187881270733,-0.33774191606594051,0.62302442731975449,-0.63200750013420182,-2.1163245590585094e-06,1.2198539e-06,1.1155476e-07,1.2331632e-06,1.4435716e-07,3.9360665e-13
rand003,0.5,0,0,1.0e-03,1,0,Converged,2.1496379563436308,0.00062205303,76,76,44,0,1.079207,0.830674,0.024052,0.000027,0.002956,0.016999,0.003499,4,0,0,0,0,0,0,0,76,28,28,0,0,0.177716,0.008402,0.001710,1.447118,2.1496592860849808,0,1.0865319e-14,1.3076308e-14,2.8677344e-17,9.5463102e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,0,1.0e-03,0,0,Converged,2.1496379563436308,0.00062205303,76,120,0,0,1.110719,0.819586,0.018522,0.000029,0.001439,0.015857,0.001055,4,0,0,0,0,0,0,0,120,28,28,0,0,0.222468,0.006467,0.001319,1.435072,2.1496592860849808,0,1.0865319e-14,1.3076308e-14,2.8677344e-17,9.5463102e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,0,1.0e-04,1,0,Converged,2.149635928111421,4.4918028e-05,108,108,75,0,1.082869,0.794329,0.017909,0.000029,0.001358,0.015371,0.001009,4,0,0,0,0,0,0,0,108,28,28,0,0,0.232802,0.010173,0.001333,1.395961,2.1496592860849808,0,1.0877351e-14,1.312828e-14,2.8677344e-17,9.5463012e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,0,1.0e-04,0,0,Converged,2.149635928111421,4.4918028e-05,108,183,0,0,1.091732,0.761632,0.014007,0.000020,0.001089,0.012149,0.000633,4,0,0,0,0,0,0,0,183,28,28,0,0,0.257811,0.007078,0.001061,1.132259,2.1496592860849808,0,1.0877351e-14,1.312828e-14,2.8677344e-17,9.5463012e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,0,1.0e-05,1,0,Converged,2.1496359208731999,1.8851547e-05,172,172,138,0,1.162137,0.747186,0.017049,0.000029,0.001287,0.014762,0.000846,4,0,0,0,0,0,0,0,172,28,28,0,0,0.331762,0.022412,0.001581,1.151305,2.1496592860849808,0,1.0881799e-14,1.3106396e-14,2.8677344e-17,9.5463012e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,0,1.0e-05,0,0,Converged,2.1496359208731999,1.8851547e-05,172,310,0,0,1.244195,0.603436,0.013397,0.000021,0.000986,0.011665,0.000618,4,0,0,0,0,0,0,0,310,28,28,0,0,0.502236,0.021679,0.001372,1.254517,2.1496592860849808,0,1.0881799e-14,1.3106396e-14,2.8677344e-17,9.5463012e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,0,1.0e-06,1,0,Converged,2.1496359208731923,3.0878517e-07,188,188,152,0,1.075621,0.685865,0.013745,0.000021,0.001024,0.012020,0.000577,4,0,0,0,0,0,0,0,188,28,28,0,0,0.320251,0.017862,0.001441,1.128621,2.1496592860849808,0,1.0881803e-14,1.3156163e-14,1.3120207e-17,9.5463012e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,0,1.0e-06,0,0,Converged,2.1496359208731923,3.0878517e-07,188,340,0,0,1.434819,0.731049,0.016602,0.000029,0.001231,0.014475,0.000738,4,0,0,0,0,0,0,0,340,28,28,0,0,0.584689,0.017454,0.001510,1.053609,2.1496592860849808,0,1.0881803e-14,1.3155472e-14,1.3120207e-17,9.5463012e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,0,1.0e-08,1,0,Converged,2.1496359208725524,3.4558879e-11,348,348,310,0,1.333929,0.637115,0.017754,0.000028,0.001305,0.015462,0.000802,4,0,0,0,0,0,0,0,348,28,28,0,0,0.521698,0.056396,0.001618,1.113204,2.1496592860849808,0,1.0858263e-14,1.318365e-14,7.1918432e-18,9.5463012e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,0,1.0e-08,0,0,Converged,2.1496359208725524,3.4558915e-11,348,658,0,0,1.885880,0.685680,0.016080,0.000018,0.000902,0.014087,0.000960,4,0,0,0,0,0,0,0,658,28,28,0,0,0.942450,0.059995,0.001696,1.340571,2.1496592860849808,0,1.0862619e-14,1.3192078e-14,7.1918432e-18,9.5463012e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,1,1.0e-03,1,0,Converged,2.1595362723734843,0.00062754313,76,76,44,0,0.621822,0.467865,0.014386,0.000019,0.000887,0.012690,0.000673,4,0,0,0,0,0,0,0,76,28,28,0,0,0.121452,0.003736,0.000688,1.055515,2.1595576374628704,0,1.1909205e-14,1.3213551e-14,2.8820843e-17,9.5902676e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,1,1.0e-03,0,0,Converged,2.1595362723734843,0.00062754313,76,120,0,0,0.648180,0.448160,0.014137,0.000025,0.000900,0.012497,0.000605,4,0,0,0,0,0,0,0,120,28,28,0,0,0.161706,0.003495,0.000737,1.080701,2.1595576374628704,0,1.1909205e-14,1.3225033e-14,2.8820843e-17,9.5902676e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,1,1.0e-04,1,0,Converged,2.1595342138197928,4.5379656e-05,108,108,75,0,0.666334,0.438663,0.014171,0.000022,0.000916,0.012607,0.000526,4,0,0,0,0,0,0,0,108,28,28,0,0,0.185693,0.006711,0.000965,0.990094,2.1595576374628704,0,1.18857e-14,1.3070371e-14,2.8820843e-17,9.5902584e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,1,1.0e-04,0,0,Converged,2.1595342138197928,4.5379656e-05,108,183,0,0,0.745023,0.455470,0.014259,0.000019,0.000892,0.012704,0.000543,4,0,0,0,0,0,0,0,183,28,28,0,0,0.239658,0.005550,0.000797,0.975156,2.1595576374628704,0,1.18857e-14,1.3080975e-14,2.8820843e-17,9.5902584e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,1,1.0e-05,1,0,Converged,2.1595342063927423,1.8946186e-05,172,172,138,0,0.740257,0.438827,0.014069,0.000020,0.000956,0.012447,0.000529,4,0,0,0,0,0,0,0,172,28,28,0,0,0.242430,0.014993,0.001092,0.967847,2.1595576374628704,0,1.1900627e-14,1.3107988e-14,2.8820843e-17,9.5902584e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,1,1.0e-05,0,0,Converged,2.1595342063927423,1.8946186e-05,172,310,0,0,0.931524,0.441391,0.018079,0.000021,0.000916,0.016400,0.000642,4,0,0,0,0,0,0,0,310,28,28,0,0,0.404412,0.014853,0.000977,0.968982,2.1595576374628704,0,1.1901411e-14,1.3116941e-14,2.8820843e-17,9.5902584e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,1,1.0e-06,1,0,Converged,2.1595342063927343,3.1656665e-07,188,188,152,0,0.793989,0.448006,0.014129,0.000019,0.000909,0.012534,0.000572,4,0,0,0,0,0,0,0,188,28,28,0,0,0.284169,0.015209,0.001294,0.965587,2.1595576374628704,0,1.1900626e-14,1.3079996e-14,1.3203726e-17,9.5902584e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,1,1.0e-06,0,0,Converged,2.1595342063927343,3.1656665e-07,188,340,0,0,1.026006,0.456505,0.015517,0.000019,0.000903,0.013857,0.000624,4,0,0,0,0,0,0,0,340,28,28,0,0,0.481242,0.014795,0.001224,0.963031,2.1595576374628704,0,1.190141e-14,1.3088031e-14,1.3203726e-17,9.5902584e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,1,1.0e-08,1,0,Converged,2.1595342063920637,3.6099999e-11,348,348,310,0,1.061087,0.441226,0.015965,0.000022,0.000876,0.014370,0.000583,4,0,0,0,0,0,0,0,348,28,28,0,0,0.483765,0.049802,0.001524,0.971393,2.1595576374628704,0,1.1891478e-14,1.3151024e-14,7.2277797e-18,9.5902584e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,0,1,1.0e-08,0,0,Converged,2.1595342063920637,3.6100019e-11,348,658,0,0,1.496709,0.446235,0.014012,0.000021,0.000897,0.012428,0.000560,4,0,0,0,0,0,0,0,658,28,28,0,0,0.854646,0.049254,0.001463,0.976969,2.1595576374628704,0,1.1891478e-14,1.3155707e-14,7.2277797e-18,9.5902584e-16,0,0,0,0,0,0,0,0,0,0
rand003,0.5,1,0,1.0e-03,1,0,TopologyUnresolved,2.1496379563436308,0.00062205303,1120,1120,1039,2,5.526421,0.552511,0.013649,0.000018,0.001369,0.010642,0.001507,4,0,0,0,0,0,0,0,76,0,0,31,0,3.270090,0.903721,0.011595,1.126653,2.1496592860849808,0,1.0861706e-14,1.3076308e-14,2.8677344e-17,9.5463102e-16,3.6079531465058672,-0.32823904091174055,0.55707534463475328,-0.62052855341142976,-2.0911668594364313e-06,4.722649e-07,4.2965258e-08,5.3673471e-07,6.3843716e-08,1.8110186e-13
rand003,0.5,1,0,1.0e-03,0,0,TopologyUnresolved,2.1496379563436308,0.00062205303,1516,2914,0,4,14.431814,0.569005,0.014282,0.000018,0.001279,0.011856,0.001021,4,0,0,0,0,0,0,0,120,0,0,31,0,8.923654,1.345089,0.018298,1.180785,2.1496592860849808,0,1.0861706e-14,1.3076308e-14,2.8677344e-17,9.5463102e-16,3.6079531452127842,-0.32823904079410027,0.55707534333633046,-0.62052855354226033,-2.0911668598067236e-06,4.7544746e-07,4.3254796e-08,5.4427657e-07,6.4556424e-08,1.8277515e-13
rand003,0.5,1,0,1.0e-04,1,0,TopologyUnresolved,2.149635928111421,4.4918028e-05,1120,1120,1039,2,5.342563,0.575060,0.015569,0.000053,0.001636,0.011849,0.001769,4,0,0,0,0,0,0,0,108,0,0,31,0,3.417145,0.885375,0.010633,1.097320,2.1496592860849808,0,1.0863179e-14,1.312828e-14,2.8677344e-17,9.5463012e-16,3.6079531465058672,-0.32823904091174055,0.55707534463475328,-0.62052855341142976,-2.0911668594364313e-06,4.722649e-07,4.2965258e-08,5.3673471e-07,6.3843716e-08,1.8110186e-13
rand003,0.5,1,0,1.0e-04,0,0,TopologyUnresolved,2.149635928111421,4.4918028e-05,1516,2914,0,4,12.459990,0.559119,0.013599,0.000020,0.001057,0.011349,0.001068,4,0,0,0,0,0,0,0,183,0,0,31,0,8.972175,1.331991,0.014680,1.100765,2.1496592860849808,0,1.0863179e-14,1.312828e-14,2.8677344e-17,9.5463012e-16,3.6079531452127842,-0.32823904079410027,0.55707534333633046,-0.62052855354226033,-2.0911668598067236e-06,4.7544746e-07,4.3254796e-08,5.4427657e-07,6.4556424e-08,1.8277515e-13
rand003,0.5,1,0,1.0e-05,1,0,TopologyUnresolved,2.1496359208731999,1.8851547e-05,1120,1120,1039,2,5.164360,0.571790,0.017668,0.000019,0.001077,0.015250,0.001194,4,0,0,0,0,0,0,0,172,0,0,31,0,3.234123,0.890830,0.010072,1.093524,2.1496592860849808,0,1.0874618e-14,1.3106396e-14,2.8677344e-17,9.5463012e-16,3.6079531465058672,-0.32823904091174055,0.55707534463475328,-0.62052855341142976,-2.0911668594364313e-06,4.722649e-07,4.2965258e-08,5.3673471e-07,6.3843716e-08,1.8110186e-13
rand003,0.5,1,0,1.0e-05,0,0,TopologyUnresolved,2.1496359208731999,1.8851547e-05,1516,2914,0,4,12.294819,0.562970,0.013193,0.000018,0.001113,0.011032,0.000892,4,0,0,0,0,0,0,0,310,0,0,31,0,8.801575,1.335682,0.014348,1.099930,2.1496592860849808,0,1.0874618e-14,1.3106396e-14,2.8677344e-17,9.5463012e-16,3.6079531452127842,-0.32823904079410027,0.55707534333633046,-0.62052855354226033,-2.0911668598067236e-06,4.7544746e-07,4.3254796e-08,5.4427657e-07,6.4556424e-08,1.8277515e-13
rand003,0.5,1,0,1.0e-06,1,0,TopologyUnresolved,2.1496359208731923,3.0878517e-07,1120,1120,1039,2,5.162671,0.561031,0.013771,0.000019,0.001205,0.011315,0.001093,4,0,0,0,0,0,0,0,188,0,0,31,0,3.253265,0.884224,0.010229,1.143209,2.1496592860849808,0,1.0874599e-14,1.3156163e-14,1.3120207e-17,9.5463012e-16,3.6079531465058672,-0.32823904091174055,0.55707534463475328,-0.62052855341142976,-2.0911668594364313e-06,4.722649e-07,4.2965258e-08,5.3673471e-07,6.3843716e-08,1.8110186e-13
rand003,0.5,1,0,1.0e-06,0,0,TopologyUnresolved,2.1496359208731923,3.0878517e-07,1516,2914,0,4,12.546390,0.563825,0.013233,0.000020,0.001145,0.010967,0.000940,4,0,0,0,0,0,0,0,340,0,0,31,0,9.048212,1.346056,0.013961,1.277538,2.1496592860849808,0,1.0874599e-14,1.3155472e-14,1.3120207e-17,9.5463012e-16,3.6079531452127842,-0.32823904079410027,0.55707534333633046,-0.62052855354226033,-2.0911668598067236e-06,4.7544746e-07,4.3254796e-08,5.4427657e-07,6.4556424e-08,1.8277515e-13
rand003,0.5,1,0,1.0e-08,1,0,TopologyUnresolved,2.1496359208725524,3.4558888e-11,1120,1120,1039,2,5.239083,0.571349,0.013644,0.000018,0.001274,0.011127,0.001087,4,0,0,0,0,0,0,0,348,0,0,31,0,3.315542,0.896849,0.010422,1.098989,2.1496592860849808,0,1.0863298e-14,1.318365e-14,7.1918432e-18,9.5463012e-16,3.6079531465058672,-0.32823904091174055,0.55707534463475328,-0.62052855341142976,-2.0911668594364313e-06,4.722649e-07,4.2965258e-08,5.3673471e-07,6.3843716e-08,1.8110186e-13
rand003,0.5,1,0,1.0e-08,0,0,TopologyUnresolved,2.149635920872552,3.4558925e-11,1516,2914,0,4,12.348160,0.561896,0.016186,0.000020,0.001067,0.013887,0.001091,4,0,0,0,0,0,0,0,658,0,0,31,0,8.863978,1.333455,0.014067,1.288245,2.1496592860849808,0,1.0862893e-14,1.3192078e-14,7.1918432e-18,9.5463012e-16,3.6079531452127842,-0.32823904079410027,0.55707534333633046,-0.62052855354226033,-2.0911668598067236e-06,4.7544746e-07,4.3254796e-08,5.4427657e-07,6.4556424e-08,1.8277515e-13
rand003,0.5,1,1,1.0e-03,1,0,TopologyUnresolved,2.1595362723734843,0.00062754313,1644,1644,1525,4,8.791019,0.458391,0.016557,0.000055,0.001319,0.013875,0.001188,4,0,0,0,0,0,0,0,76,0,0,31,0,5.306183,1.383313,0.015627,1.150534,2.1595576374628704,0,1.1891508e-14,1.3213551e-14,2.8820843e-17,9.5902676e-16,3.6531986843756381,-0.33408210790732101,0.56679030427086396,-0.62760358019265217,-2.1123775980404311e-06,5.3694716e-07,4.910365e-08,6.0572373e-07,7.0952361e-08,1.9823876e-13
rand003,0.5,1,1,1.0e-03,0,0,TopologyUnresolved,2.1595362723734843,0.00062754313,1120,2159,0,2,8.573856,0.454248,0.026609,0.000040,0.001849,0.022838,0.001650,4,0,0,0,0,0,0,0,120,0,0,31,0,6.370611,0.887055,0.010207,1.133142,2.1595576374628704,0,1.1891166e-14,1.3225033e-14,2.8820843e-17,9.5902676e-16,3.6531986793979905,-0.33408210745211897,0.56679029927244562,-0.62760358069756472,-2.1123775992748296e-06,4.7983703e-07,4.3880973e-08,5.4405111e-07,6.4766562e-08,1.8307271e-13
rand003,0.5,1,1,1.0e-04,1,0,TopologyUnresolved,2.1595342138197928,4.5379656e-05,1644,1644,1525,4,8.140840,0.451223,0.015127,0.000018,0.001341,0.012819,0.000844,4,0,0,0,0,0,0,0,108,0,0,31,0,5.320341,1.399904,0.014746,1.151922,2.1595576374628704,0,1.1875951e-14,1.3070371e-14,2.8820843e-17,9.5902584e-16,3.6531986843756381,-0.33408210790732101,0.56679030427086396,-0.62760358019265217,-2.1123775980404311e-06,5.3694716e-07,4.910365e-08,6.0572373e-07,7.0952361e-08,1.9823876e-13
rand003,0.5,1,1,1.0e-04,0,0,TopologyUnresolved,2.1595342138197928,4.5379656e-05,1120,2159,0,2,8.768381,0.461643,0.016319,0.000018,0.001109,0.014044,0.001022,4,0,0,0,0,0,0,0,183,0,0,31,0,6.587171,0.886411,0.010239,1.155996,2.1595576374628704,0,1.1875609e-14,1.3080975e-14,2.8820843e-17,9.5902584e-16,3.6531986793979905,-0.33408210745211897,0.56679029927244562,-0.62760358069756472,-2.1123775992748296e-06,4.7983703e-07,4.3880973e-08,5.4405111e-07,6.4766562e-08,1.8307271e-13
rand003,0.5,1,1,1.0e-05,1,0,TopologyUnresolved,2.1595342063927423,1.8946186e-05,1644,1644,1525,4,7.850045,0.456835,0.015218,0.000021,0.001260,0.012889,0.000944,4,0,0,0,0,0,0,0,172,0,0,31,0,5.050425,1.371577,0.014505,1.095853,2.1595576374628704,0,1.1875441e-14,1.3107988e-14,2.8820843e-17,9.5902584e-16,3.6531986843756381,-0.33408210790732101,0.56679030427086396,-0.62760358019265217,-2.1123775980404311e-06,5.3694716e-07,4.910365e-08,6.0572373e-07,7.0952361e-08,1.9823876e-13
rand003,0.5,1,1,1.0e-05,0,0,TopologyUnresolved,2.1595342063927423,1.8946186e-05,1120,2159,0,2,8.496346,0.452105,0.015366,0.000018,0.001067,0.013086,0.001092,4,0,0,0,0,0,0,0,310,0,0,31,0,6.308997,0.895413,0.010253,1.150666,2.1595576374628704,0,1.18751e-14,1.3116941e-14,2.8820843e-17,9.5902584e-16,3.6531986793979905,-0.33408210745211897,0.56679029927244562,-0.62760358069756472,-2.1123775992748296e-06,4.7983703e-07,4.3880973e-08,5.4405111e-07,6.4766562e-08,1.8307271e-13
rand003,0.5,1,1,1.0e-06,1,0,TopologyUnresolved,2.1595342063927343,3.1656665e-07,1644,1644,1525,4,7.936475,0.456642,0.014986,0.000022,0.001068,0.012832,0.000960,4,0,0,0,0,0,0,0,188,0,0,31,0,5.128786,1.381499,0.014593,1.099303,2.1595576374628704,0,1.187546e-14,1.3079996e-14,1.3203726e-17,9.5902584e-16,3.6531986843756381,-0.33408210790732101,0.56679030427086396,-0.62760358019265217,-2.1123775980404311e-06,5.3694716e-07,4.910365e-08,6.0572373e-07,7.0952361e-08,1.9823876e-13
rand003,0.5,1,1,1.0e-06,0,0,TopologyUnresolved,2.1595342063927343,3.1656665e-07,1120,2159,0,2,8.402167,0.451763,0.016094,0.000019,0.001323,0.013384,0.001246,4,0,0,0,0,0,0,0,340,0,0,31,0,6.216730,0.891262,0.010075,1.101853,2.1595576374628704,0,1.1875118e-14,1.3088031e-14,1.3203726e-17,9.5902584e-16,3.6531986793979905,-0.33408210745211897,0.56679029927244562,-0.62760358069756472,-2.1123775992748296e-06,4.7983703e-07,4.3880973e-08,5.4405111e-07,6.4766562e-08,1.8307271e-13
rand003,0.5,1,1,1.0e-08,1,0,TopologyUnresolved,2.1595342063920637,3.6099991e-11,1644,1644,1525,4,7.890683,0.456729,0.014801,0.000019,0.001177,0.012698,0.000809,4,0,0,0,0,0,0,0,348,0,0,31,0,5.090593,1.377929,0.014369,1.100339,2.1595576374628704,0,1.1883618e-14,1.3151024e-14,7.2277797e-18,9.5902584e-16,3.6531986843756381,-0.33408210790732101,0.56679030427086396,-0.62760358019265217,-2.1123775980404311e-06,5.3694716e-07,4.910365e-08,6.0572373e-07,7.0952361e-08,1.9823876e-13
rand003,0.5,1,1,1.0e-08,0,0,TopologyUnresolved,2.1595342063920637,3.6100011e-11,1120,2159,0,2,8.588657,0.458741,0.015522,0.000018,0.001071,0.013187,0.001118,4,0,0,0,0,0,0,0,658,0,0,31,0,6.374885,0.895076,0.009966,1.103202,2.1595576374628704,0,1.1883445e-14,1.3155707e-14,7.2277797e-18,9.5902584e-16,3.6531986793979905,-0.33408210745211897,0.56679029927244562,-0.62760358069756472,-2.1123775992748296e-06,4.7983703e-07,4.3880973e-08,5.4405111e-07,6.4766562e-08,1.8307271e-13
rand004,0.0,0,0,1.0e-03,1,0,Converged,1.3953116562280514,0.00045082113,53,53,29,0,0.886171,0.795239,0.022891,0.000019,0.002243,0.017627,0.002871,6,0,0,0,0,0,0,0,53,21,21,0,0,0.044044,0.003450,0.000873,0.383180,1.3953116657905207,0,0,3.01845e-14,1.0620176e-16,6.1964285e-16,0,0,0,0,0,0,0,0,0,0
rand004,0.0,0,0,1.0e-03,0,0,Converged,1.3953116562280514,0.00045082113,53,82,0,0,0.875194,0.776001,0.017109,0.000019,0.000852,0.015202,0.000711,6,0,0,0,0,0,0,0,82,21,21,0,0,0.057695,0.002707,0.000625,0.378190,1.3953116657905207,0,0,3.0187144e-14,1.0620176e-16,6.1964285e-16,0,0,0,0,0,0,0,0,0,0
rand004,0.0,0,0,1.0e-04,1,0,Converged,1.3953116561956087,1.4291283e-05,69,69,44,0,0.849622,0.761406,0.016629,0.000019,0.000884,0.015070,0.000543,6,0,0,0,0,0,0,0,69,21,21,0,0,0.054951,0.003256,0.000751,0.374095,1.3953116657905207,0,0,3.0176818e-14,7.1191425e-17,6.1964285e-16,0,0,0,0,0,0,0,0,0,0
