name,u,rtol,stop,component,Q,budget,error,radial,inner,geometry,event,roundoff,nodes
close-binary,0,1e-05,EventLocationLimited,5,33.087478125874227,0.000330874781,4.97090842e-06,9.50048694e-07,0,3.04096738e-07,3.71676297e-06,2.40834637e-14,3322
close-binary,0,1e-06,EventLocationLimited,0,8.1331871251541479,8.13318713e-06,7.23217467e-06,7.23217451e-06,0,1.07323534e-13,5.42835212e-14,3.61186064e-15,3322
close-binary,0,1e-06,EventLocationLimited,1,-50.834954218374733,5.08349542e-05,9.34447688e-06,1.8945638e-06,0,5.86235716e-07,6.86367732e-06,5.12953541e-14,3322
close-binary,0,1e-06,EventLocationLimited,2,40.750227536761464,4.07502275e-05,3.50770995e-06,9.54456494e-07,0,2.79649259e-07,2.27360418e-06,1.87995547e-14,3322
close-binary,0,1e-06,EventLocationLimited,3,-11.05939042330834,1.10593904e-05,1.10624748e-05,2.99206072e-06,0,6.49539721e-07,7.4208742e-06,1.42053677e-13,3322
close-binary,0,1e-06,EventLocationLimited,4,8.2684281621653692,8.26842816e-06,1.33619922e-06,2.37349271e-07,0,7.36261557e-08,1.02522379e-06,6.42835834e-15,3322
close-binary,0,1e-06,EventLocationLimited,5,33.087478125874227,3.30874781e-05,4.97090842e-06,9.50048694e-07,0,3.04096738e-07,3.71676297e-06,2.40834637e-14,3322
close-binary,0,1e-08,EventLocationLimited,0,8.1331871251541479,8.13318713e-08,3.68139957e-08,3.68138306e-08,0,1.07201297e-13,5.4326109e-14,3.61186064e-15,296
close-binary,0,1e-08,EventLocationLimited,1,-50.83495446497227,1e-06,7.02778787e-06,1.61526131e-07,0,5.91093939e-10,6.86567059e-06,5.1295354e-14,296
close-binary,0,1e-08,EventLocationLimited,2,40.750227419167224,1e-06,2.45722261e-06,1.82469755e-07,0,1.64777792e-10,2.27458806e-06,1.87995546e-14,296
close-binary,0,1e-08,EventLocationLimited,3,-11.059390696372736,1e-06,7.72012256e-06,2.72014535e-07,0,6.24886196e-10,7.447483e-06,1.42066141e-13,296
close-binary,0,1e-08,EventLocationLimited,4,8.2684281312015635,1e-06,1.04303563e-06,1.69579022e-08,0,8.15180178e-11,1.0259962e-06,6.42805216e-15,296
close-binary,0,1e-08,EventLocationLimited,5,33.08747799796803,1e-06,3.79323584e-06,7.348444e-08,0,3.1322128e-10,3.71943815e-06,2.40817489e-14,296
close-binary,0.5,0.001,InnerAccuracyLimited,0,8.0833951022848645,0.0080833951,0.00303271079,0.00303052277,2.18802779e-06,1.28270137e-13,5.18076185e-14,3.58974854e-15,128
close-binary,0.5,0.001,InnerAccuracyLimited,1,-51.658714890094018,0.0516587149,0.0659251697,0.0575348943,0.00838602975,9.54035544e-11,4.2455967e-06,5.26570816e-14,128
close-binary,0.5,0.001,InnerAccuracyLimited,2,50.77981787079348,0.0507798179,0.0263312661,0.0202791151,0.00605072913,3.37089502e-11,1.42181583e-06,2.32969842e-14,128
