kind name u parameter safety tol level nodes converged mu grad error quality n h stop grad_reason radial inner geometry
budget caustic-cross 0 4 2 0.001 3 322 1 31.944397276958313 27.754643309096409 23.2865859570887 2 0 0 Converged 2 23.28657634254785 0 8.6109579186139558e-11
budget caustic-cross 0 4 2 0.0001 3 345 1 31.943948575450047 -0.10529004808984949 16.093818245420124 2 0 0 Converged 2 16.093805465959601 0 1.2440996451268933e-10
budget caustic-cross 0.5 0 2 0.001 3 323 1 33.289335638821051 76.075961612880732 65.330702310431178 2 0 0 Converged 2 65.328438312299625 0.0022507727489779941 4.5851474300983434e-08
budget caustic-cross 0.5 0 2 0.0001 3 353 1 33.288857868774443 93.687262038159645 124.48656715649275 2 0 0 Converged 2 124.43029273358611 0.056260669398114693 2.0243077717104908e-10
budget rand030 0 2 2 0.001 3 187 1 2.5376970830853254 0.012998676937289741 0.0040112304403081321 2 0 0 Converged 2 0.0036046094606931541 0 3.609854626568036e-08
budget rand030 0 2 2 0.0001 3 195 1 2.537697083089665 0.012998681554836975 0.002216073729163603 2 0 0 Converged 2 0.0018093799639808061 0 8.985858169004934e-08
