case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit
0 linear 0 0 51.269458999999998 7.0379226907888537 1 67 50.040346999999997 0.029590999999999999 0.22329400000000002 0.0067940000000000006 0.0016750000000000001 0.0091940000000000008 0.018648000000000001 0.18561 0.33522800000000003 49.219234999999998 0.110934 3.0000000000000001e-05 0.059956000000000009 0.0066759999999999996 0.010409000000000002 0.14720499999999995 0.032431000000000001 0.0086440000000000006 0 0 0 0 0 0 0 0 0 0 49.851483000000002 50.011685 0.0094839999999999994 0.0090559999999999998 0.013186999999999999 0.00064099999999999997 0 0 0 0 0 0 54 13 41 2 10 12 0 6 65 13 5 49 0.110025 0 0 6 0 0 134 0 0 25 43 66
0 linear 0 7 49.688893999999998 7.165175685042759 1 83 49.290365000000001 0.012 0.35375999999999996 0.0065519999999999988 0.0024250000000000001 0.0050289999999999996 0.016549000000000001 0.020057999999999999 0.36971599999999999 48.746646000000005 0.091138999999999998 2.5000000000000001e-05 0.016431000000000001 0.0019949999999999998 0.0043809999999999995 0.25643499999999997 0.045736000000000006 0.011852000000000001 0 1 15 15 0 0 0 0 0 0 49.213968999999999 49.279713999999998 0.0034020000000000001 0.0056220000000000003 0.012326 0.00035500000000000001 0 2 1 16 0.00115407797797932 2 61 15 46 2 11 13 0 7 71 15 5 63 0.17432000000000003 0 0 7 0 0 166 0 0 22 52 92
0 linear 0 15 49.685414000000002 7.2540425509600803 1 91 49.299008999999998 0.012491 0.34645500000000001 0.0072630000000000012 0.001508 0.0032039999999999998 0.010496999999999999 0.010200000000000001 0.24996099999999999 48.839705000000002 0.090110999999999997 2.5000000000000001e-05 0.082757999999999984 0.0018890000000000001 0.0038340000000000006 0.25225699999999995 0.049177999999999999 0.011818000000000006 0 2 13 13 0 0 0 0 0 0 49.172404 49.291691999999998 0.00189 0.0053189999999999999 0.013030999999999997 4.1e-05 0 1 1 8 0.0027134713756958736 1 63 13 50 2 16 18 0 6 92 13 5 73 0.166488 0 0 6 0 0 182 0 0 25 59 98
0 linear 0 23 49.930247000000001 7.2793514851610421 1 91 49.492735000000003 0.012064 0.39926300000000009 0.0092519999999999998 0.0014109999999999999 0.0033 0.010932000000000001 0.010423 0.38893899999999998 48.928182 0.089702000000000004 3.1999999999999999e-05 0.048742000000000001 0.0018140000000000001 0.0037149999999999996 0.28225300000000003 0.051370999999999986 0.013410000000000002 0 3 13 13 0 0 0 0 0 0 49.399641000000003 49.485743999999997 0.0018500000000000001 0.0054819999999999999 0.012723999999999999 2.8e-05 0 1 1 8 0.0030160757831446021 1 67 13 54 3 21 24 0 7 119 13 5 73 0.195663 0 0 7 0 0 182 0 0 24 54 104
0 linear 1 0 1.020354 589.76731831372365 1 105 0.62748099999999996 0.01341 0.30826599999999987 0.0068359999999999992 0.0015459999999999998 0.0032929999999999999 0.010005999999999999 0.17579900000000001 0.125723 0 0.013424999999999999 0.001384 0.25095699999999999 0.0017750000000000001 0.003882 0.15967799999999999 0.078593000000000066 0.01740100000000001 0 0 0 0 0.0093200000000000002 1 0 0 14 0 0.32463500000000001 0.62010299999999996 0.001433 0.0036589999999999999 0.016806000000000001 0.0037100000000000002 0 0 0 0 0 0 74 45 29 4 3 8 0 3 232 65 7 53 0.083273999999999973 0 0 3 0 0 302 0 0 38 101 163
0 linear 1 7 0.66566199999999998 593.09247526628167 1 105 0.30844500000000002 0.013514999999999999 0.32202799999999981 0.0061139999999999996 0.0014159999999999999 0.0028540000000000002 0.0091819999999999992 0.0084519999999999994 0.141238 0 0.0036519999999999999 0.0010640000000000001 0.10359299999999999 0.0011919999999999999 0.0038999999999999998 0.166047 0.076850000000000057 0.017523000000000014 0 1 19 19 0.00298 1 0 0 14 0 0.16170499999999999 0.30184100000000003 0.0014369999999999999 0.0035609999999999999 0.014415000000000002 0.0012229999999999999 0 1 1 8 0.0016863986939356674 1 74 45 29 4 3 8 0 3 232 65 7 53 0.090483999999999995 0 0 3 0 0 302 0 0 33 108 161
0 linear 1 15 0.88090199999999996 596.53003682974679 1 128 0.40229500000000001 0.013195999999999999 0.43518599999999996 0.0071979999999999995 0.0016879999999999998 0.0025339999999999998 0.0083479999999999995 0.0082889999999999995 0.112429 0 0.0035370000000000002 0.001026 0.22883400000000001 0.0011349999999999999 0.0038289999999999999 0.22083800000000006 0.10213800000000002 0.022847000000000003 0 2 19 19 0.0029420000000000002 1 0 0 14 0 0.132272 0.39546700000000001 0.001397 0.0032429999999999998 0.014091999999999999 0.0011640000000000001 0 1 1 8 0.18679473719266346 1 85 46 39 6 3 9 2 3 239 65 8 74 0.11486500000000001 0 0 3 0 0 394 0 0 37 131 226
0 linear 1 23 0.72780400000000001 599.54254534181996 1 128 0.26402799999999998 0.012942 0.42730599999999985 0.0066120000000000016 0.001441 0.0023219999999999998 0.0082170000000000003 0.0082419999999999993 0.132247 0 0.0035119999999999999 0.00088599999999999996 0.071315000000000003 0.0010510000000000001 0.0053660000000000001 0.21537200000000009 0.10013300000000007 0.022804000000000026 0 3 19 19 0.0029880000000000002 1 0 0 14 0 0.151755 0.25627 0.001248 0.0033010000000000001 0.013650000000000001 0.001258 0 1 1 8 0.0068439882711387309 1 85 47 38 5 3 8 1 3 243 67 8 73 0.11147800000000004 0 0 3 0 0 394 0 0 46 140 208
0 linear 2 0 35.219464000000002 2.3667291596036724 1 61 34.978406 0.011873 0.20473399999999997 0.0075619999999999993 0.0010899999999999998 0.003003 0.0097219999999999997 0.17121800000000001 0.32786799999999999 34.325474999999997 0.089192999999999995 2.8e-05 0.041433000000000005 0.001799 0.0037390000000000006 0.13820800000000005 0.029535000000000009 0.0076079999999999993 0 0 0 0 0 0 0 0 0 0 34.895229999999998 34.971201999999998 0.0011150000000000001 0.0055110000000000003 0.012815999999999999 3.6999999999999998e-05 0 0 0 0 0 0 47 21 26 2 10 12 0 6 88 21 3 37 0.083932000000000007 0 0 6 0 0 122 0 0 24 47 51
0 linear 2 7 47.956077999999998 2.4102109454225378 1 61 47.657736999999997 0.011831 0.26282800000000006 0.0068240000000000002 0.00093500000000000007 0.0031619999999999999 0.010296 0.0099450000000000007 0.33627699999999999 47.193939999999998 0.083687000000000011 3.1999999999999999e-05 0.010052000000000002 0.0016199999999999999 0.0037490000000000002 0.18955500000000003 0.031298000000000013 0.009782000000000006 0 1 16 13 0 0 0 0 0 0 47.606363999999999 47.651051000000002 0.001833 0.0055059999999999996 0.012201 4.1e-05 0 1 1 8 0.11055858717162853 1 43 16 27 3 9 12 0 5 79 16 3 42 0.12291800000000001 0 0 5 0 0 122 0 0 26 46 50
