case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit
0 linear 0 0 50.845765 7.0379226907888537 1 67 49.602578999999999 0.031826 0.24731599999999995 0.0084539999999999997 0.0020210000000000002 0.0092809999999999993 0.028990999999999999 0.188171 0.33909499999999998 48.770283999999997 0.098195999999999992 2.8e-05 0.059769000000000003 0.0079579999999999998 0.012801 0.16603799999999996 0.033638000000000008 0.0092970000000000014 0 0 0 0 0 0 0 0 0 0 49.396299999999997 49.563771000000003 0.0087250000000000001 0.007803 0.015236 0.00071400000000000001 0 0 0 0 0 0 54 13 41 2 10 12 0 6 58 13 5 49 0.12211999999999999 0 0 6 0 0 134 0 0 25 43 66
0 linear 0 7 49.499240999999998 7.165175685042759 1 83 49.102186000000003 0.01299 0.35321499999999995 0.0068859999999999998 0.0018830000000000001 0.005672 0.012567999999999999 0.019820000000000001 0.37012800000000001 48.555419000000001 0.090997999999999996 2.9e-05 0.016497999999999999 0.0038839999999999999 0.0068540000000000007 0.25460500000000008 0.047644999999999993 0.012149000000000004 0 1 15 15 0 0 0 0 0 0 49.023372000000002 49.087035 0.0032369999999999999 0.0069959999999999996 0.012328 0.00026800000000000001 0 2 1 16 0.00115407797797932 2 61 15 46 2 11 13 0 7 64 15 5 63 0.17229599999999998 0 0 7 0 0 166 0 0 22 52 92
0 linear 0 15 49.858387 7.2540425509600803 1 91 49.419462000000003 0.011679999999999999 0.39737899999999982 0.0070640000000000008 0.0022230000000000001 0.0032659999999999998 0.010267 0.0098840000000000004 0.25171199999999999 48.959598 0.091313000000000005 2.8e-05 0.079802999999999999 0.001761 0.0046469999999999992 0.2915299999999999 0.050505999999999988 0.012813000000000001 0 2 13 13 0 0 0 0 0 0 49.295496 49.411054999999998 0.0020590000000000001 0.0056420000000000003 0.012754000000000001 3.8999999999999999e-05 0 1 1 8 0.0027134713756958736 1 63 13 50 2 16 18 0 6 88 13 5 73 0.18852200000000002 0 0 6 0 0 182 0 0 25 59 98
0 linear 0 23 49.778381000000003 7.2793514851610421 1 91 49.436566999999997 0.01264 0.30605100000000002 0.0073220000000000004 0.001459 0.0031610000000000002 0.010411999999999999 0.0099129999999999999 0.37150699999999998 48.878181000000005 0.094643000000000005 3.0000000000000001e-05 0.054207999999999999 0.0018860000000000001 0.004228 0.21200799999999992 0.044307999999999993 0.012883000000000002 0 3 13 13 0 0 0 0 0 0 49.336855 49.428916000000001 0.001769 0.0059350000000000002 0.013819 4.1e-05 0 1 1 8 0.0030160757831446021 1 67 13 54 3 21 24 0 7 110 13 5 73 0.14905800000000005 0 0 7 0 0 182 0 0 24 54 104
0 linear 1 0 0.99017599999999995 589.76731831372365 1 105 0.61521899999999996 0.013653999999999999 0.30821899999999991 0.0072659999999999999 0.001572 0.003251 0.010005999999999999 0.17407700000000001 0.121429 0 0.0066109999999999997 0.0016440000000000001 0.25110199999999999 0.001934 0.0040409999999999995 0.15972900000000001 0.078566000000000108 0.017419000000000021 0 0 0 0 0.0042319999999999997 1 0 0 14 0 0.312168 0.60650800000000005 0.00123 0.0036419999999999998 0.015539999999999998 0.0038370000000000001 0 0 0 0 0 0 74 45 29 4 3 8 0 3 221 65 7 53 0.080998000000000028 0 0 3 0 0 302 0 0 38 101 163
0 linear 1 7 0.662717 593.09247526628167 1 105 0.30571500000000001 0.013018 0.32172800000000012 0.0061510000000000002 0.0014869999999999998 0.0029239999999999999 0.0090340000000000004 0.0083800000000000003 0.139126 0 0.0036089999999999998 0.0010950000000000001 0.103696 0.0011919999999999999 0.003588 0.16583400000000012 0.076894999999999991 0.01747000000000002 0 1 19 19 0.003009 1 0 0 14 0 0.15931799999999999 0.29936299999999999 0.0013190000000000001 0.0034320000000000002 0.014367999999999999 0.0013500000000000001 0 1 1 8 0.0016863986939356674 1 74 45 29 4 3 8 0 3 221 65 7 53 0.090231999999999965 0 0 3 0 0 302 0 0 33 108 161
0 linear 1 15 0.89831399999999995 596.53003682974679 1 128 0.4093 0.014335000000000001 0.44023899999999999 0.0078919999999999997 0.0017279999999999999 0.0036770000000000001 0.0098460000000000006 0.0088669999999999999 0.111541 0 0.0042560000000000002 0.0010219999999999999 0.22545699999999999 0.002189 0.0041229999999999999 0.22465299999999994 0.10219400000000015 0.022877999999999999 0 2 19 19 0.003496 1 0 0 14 0 0.133941 0.40143299999999998 0.001745 0.0036159999999999999 0.014407999999999999 0.0019430000000000001 0 1 1 8 0.18679473719266346 1 85 46 39 6 3 9 2 3 219 65 8 74 0.11836599999999999 0 0 3 0 0 394 0 0 37 131 226
0 linear 1 23 0.72820700000000005 599.54254534181996 1 128 0.26161099999999998 0.012876 0.42796400000000001 0.0078750000000000001 0.0014759999999999997 0.0025240000000000002 0.0083789999999999993 0.0083599999999999994 0.12987699999999999 0 0.0036900000000000001 0.00096100000000000005 0.071357000000000004 0.001243 0.0037879999999999997 0.21595599999999995 0.10004500000000004 0.022781000000000034 0 3 19 19 0.0030079999999999998 1 0 0 14 0 0.14957200000000001 0.25525100000000001 0.0012049999999999999 0.0032190000000000001 0.013737000000000001 0.001457 0 1 1 8 0.0068439882711387309 1 85 47 38 5 3 8 1 3 227 67 8 73 0.11207399999999994 0 0 3 0 0 394 0 0 46 140 208
0 linear 2 0 35.312116000000003 2.3667291596036724 1 61 35.081066 0.011997000000000001 0.19264799999999996 0.0098099999999999993 0.0010479999999999999 0.0030300000000000001 0.0097280000000000005 0.17349400000000001 0.32547300000000001 34.427324999999996 0.087294999999999998 3.4e-05 0.042789000000000008 0.003186 0.0038360000000000004 0.12729000000000001 0.029737000000000006 0.0073729999999999993 0 0 0 0 0 0 0 0 0 0 34.993158000000001 35.071779999999997 0.001024 0.0055750000000000001 0.012326999999999999 5.5999999999999999e-05 0 0 0 0 0 0 47 21 26 2 10 12 0 6 81 21 3 37 0.082493999999999998 0 0 6 0 0 122 0 0 24 47 51
0 linear 2 7 47.987855000000003 2.4102109454225378 1 61 47.699916000000002 0.011509999999999999 0.25241399999999997 0.0073169999999999997 0.00093400000000000004 0.0031419999999999998 0.010455000000000001 0.0099509999999999998 0.33635999999999999 47.233859000000002 0.087323999999999999 2.6999999999999999e-05 0.0099310000000000006 0.001493 0.0038279999999999998 0.18326399999999995 0.031106000000000019 0.0087890000000000034 0 1 16 13 0 0 0 0 0 0 47.648592999999998 47.693022999999997 0.0015349999999999999 0.0055669999999999999 0.012174000000000001 5.3000000000000001e-05 0 1 1 8 0.11055858717162853 1 43 16 27 3 9 12 0 5 70 16 3 42 0.11502600000000003 0 0 5 0 0 122 0 0 26 46 50
0 linear 2 15 48.036743000000001 2.4659804224859272 1 61 47.747919000000003 0.011469999999999999 0.25234899999999999 0.0069180000000000005 0.000941 0.0031099999999999999 0.010248999999999999 0.0099480000000000002 0.25556499999999999 47.364345 0.085831000000000005 3.3000000000000003e-05 0.0095729999999999999 0.0015139999999999999 0.0036380000000000002 0.17594899999999997 0.034200000000000001 0.0087280000000000031 0 2 19 18 0 0 0 0 0 0 47.697665999999998 47.741301 0.001423 0.0055449999999999996 0.012123999999999999 4.6999999999999997e-05 0 1 1 8 0.0016090859999255856 1 50 19 31 1 14 15 0 6 104 19 3 39 0.12883600000000001 0 0 6 0 0 122 0 0 21 46 55
0 linear 2 23 49.886153999999998 2.5300557252343201 1 61 49.583489 0.011653999999999999 0.26580699999999996 0.0065079999999999999 0.00094799999999999984 0.0030999999999999999 0.0099970000000000007 0.0097470000000000005 0.25276900000000002 49.196263000000002 0.091971999999999998 2.9e-05 0.0095780000000000014 0.0016130000000000001 0.003797 0.18576300000000001 0.035051999999999993 0.0083780000000000018 0 3 17 16 0 0 0 0 0 0 49.531945 49.576681999999998 0.00139 0.0054580000000000002 0.012213999999999999 4.8000000000000001e-05 0 1 1 8 0.0026246619501964687 1 50 17 33 1 15 16 0 7 104 17 3 41 0.13821300000000003 0 0 7 0 0 122 0 0 23 46 53
