case_id configuration_id profile d_bin_index epoch_index rep lane q rho s x y time u X reference topology_status cells events whole_classify_ms profile_topology_ms radial_events_ms cell_topology_remainder_ms physical_real_events soft_events d14_coeff_ms d14_struct_build_ms d14_expand_ms d14_solve_ms presearch_ms d14real_ms qf_polish_ms residual_eval_ms completeness_check_ms physical_classify_ms soft_event_ms qf_warm_calls qf_cold_calls warm_seeded presearch_sweeps dd_sweeps qf_warm_sweeps presearch_active_fallbacks presearch_nonfinite_failures presearch_failure_code presearch_failure_sweep presearch_failure_root presearch_last_finite_handoffs qf_cold_sweeps d14real_calls d14real_finite_calls d14real_nonconverged completeness_fails root_count_bad conjugacy_bad vieta_bad root_clusters captured_root_records qf_root_count
64 64 linear 0 0 0 cold 0.12402793754785084 0.00013987800676461371 0.24957021540374721 2.9276885554569301 2.4345822619179507 2.9276605798555773 0.5 -2.9001224039296059 4.4163817955243108 0 14 13 1.62765 1.627556 1.5687169999999999 0.058839000000000086 8 3 0.030712 0.0032659999999999998 0.087236999999999995 0.98930700000000005 0.225692 0 0 0.036877 0.0012849999999999999 0.39028000000000002 0.007352 0 0 0 200 25 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 14 14
