case_id configuration_id profile d_bin_index epoch_index rep lane root_index source_root_index role role_hint physical_real v_re v_im final_v_re final_v_im d14real_updates cluster_id double_seed_index double_seed_v_re double_seed_v_im double_seed_valid expanded_seed_source_index expanded_seed_displacement expanded_seed_match_valid cluster_size freeze_count reactivation_count d14real_newton d14real_nearest_sep d14real_rel_correction d14real_position_error qf_escalated qf_source_match_valid qf_displacement qf_displacement_valid qf_newton qf_nearest_sep qf_position_error qf_expanded_relative_residual
149 149 uniform 1 7 0 cold 0 0 1 1 1 5.7078564482722083 -1.5865933129344552e-67 5.7078564482722083 1.2916396269490759e-72 25 0 0 5.7078564490852903 2.4794120998386179e-23 1 0 8.1308172250829282e-10 1 1 0 0 3.7872199249246312e-26 4.6218860102698045e-05 8.1941006690979613e-22 7.9259989181928177e-27 1 1 2.3583301828885339e-26 1 1.0103000528664518e-28 4.6218860102849711e-05 2.1143839768505133e-29 5.7484240882042005e-27
149 149 uniform 1 7 0 cold 1 1 1 1 1 5.7078102294121056 -5.4681027853224918e-68 5.7078102294121056 1.2996670527883971e-73 25 1 1 5.7078102304288283 7.6345008223944788e-24 1 1 1.0167225340659423e-09 1 1 0 0 4.7597936956524221e-26 4.6218860102698045e-05 1.0298379676773047e-21 9.9614686163731131e-27 1 1 1.6985866255899556e-26 1 9.0397093871851282e-29 4.6218860102849711e-05 1.8918631167529027e-29 5.8676332573608278e-27
149 149 uniform 1 7 0 cold 2 2 2 2 -1 2.8624219361688281 0.72106830102330643 2.8624219361688281 0.72106830102330643 25 2 2 2.8624219361688428 0.72106830102327035 1 2 3.8966687536359044e-14 1 1 0 0 7.4202213029906836e-33 1.4421366020466129 5.1452971184978263e-33 2.1929061049633313e-33 1 1 2.1321575430620202e-32 1 4.9595446086499397e-36 1.4421366020466129 1.4656996342902852e-36 8.8100015209279192e-30
149 149 uniform 1 7 0 cold 3 12 1 1 1 0.57110084490775226 -2.3756212837062923e-67 0.57110084490775226 2.454238030521338e-75 25 12 12 0.57110083722623906 -6.8625618310672833e-35 1 12 7.6815132243779317e-09 1 1 0 0 4.6287995097741555e-28 6.9457972823872005e-05 6.6641730554268119e-24 3.0625414354084503e-28 1 1 4.7719507715111132e-28 1 2.7199142418544714e-30 6.9457972823820153e-05 1.7995702879002645e-30 9.3145777191849278e-37
149 149 uniform 1 7 0 cold 4 4 1 2 1 0.31131627529606665 -1.2223332088620901e-33 0.31131627529606659 0 25 4 4 0.3193909649442474 5.1083258230560129e-08 1 4 0.008074689648342381 0 1 0 0 1.222333208862242e-33 2.1086830641403483e-05 5.7966663158104953e-29 1.0953646030045661e-33 1 1 5.8459576381465168e-17 1 0 2.1086830656586305e-05 0 3.4569566792851282e-38
149 149 uniform 1 7 0 cold 5 5 2 2 -1 0.3112974601683316 9.5207875524538616e-06 0.31129746016833287 9.5207875463067012e-06 25 5 5 0.31593225121470864 0.0051468884878728459 1 5 0.0069190920597953873 0 1 0 0 5.539550465161547e-14 1.9041575074647573e-05 2.9091871042417295e-09 4.9642853700536253e-14 1 1 6.2724632660579323e-15 1 3.4622205465478836e-16 1.9041575092613402e-05 3.1026797057305014e-16 3.8730718651863795e-38
149 149 uniform 1 7 0 cold 6 7 2 2 -1 0.31055942529399333 0.00074167119460947291 0.31055942529399333 0.00074167119460947313 25 7 7 0.30616531270678621 0.004749965120481159 1 7 0.005947658835645484 0 1 0 0 6.3955354759884204e-20 0.00084974343566878731 7.5264311644312249e-17 5.738185179732845e-20 1 1 2.1201831199357419e-19 1 2.9754025385122218e-21 0.00084974343566879859 2.6695826822212488e-21 4.5777573176046942e-38
149 149 uniform 1 7 0 cold 7 9 1 2 1 0.31097413934674384 -3.91802586662746e-41 0.31097413934674384 -0 25 9 9 0.30516046793577317 -0.0055539134605902939 1 6 0.0071717338058375551 0 1 0 0 3.9180258666274493e-41 0.00028044407804550531 1.3970791945165283e-37 3.5129758636575707e-41 1 1 2.2447131313677541e-17 1 0 0.00028044407804628951 0 1.6644606233595061e-38
149 149 uniform 1 7 0 cold 8 8 1 2 1 0.31010107080200089 -1.4231069279831251e-44 0.31010107080200089 1.4318343619040279e-52 25 8 8 0.30358311406036964 4.0543054817611829e-06 1 8 0.0065179580025625352 0 1 0 0 1.5378105914274885e-19 0.00087187441827541368 1.7637982709359804e-16 1.3807696075077065e-19 1 1 2.1915260694995463e-19 1 1.9222632392843653e-21 0.00087187441827541389 1.7259620093846372e-21 7.6821259539669517e-39
149 149 uniform 1 7 0 cold 9 10 2 2 -1 0.31055942529399333 -0.0007416711946094728 0.31055942529399333 -0.00074167119460947313 25 10 10 0.31075886392393309 -0.0079300624837724872 1 9 0.0072323174835160313 0 1 0 0 4.4424809191354219e-19 0.00084974343566878721 5.22802616961552e-16 3.9858708105264806e-19 1 1 3.2458114848541443e-19 1 2.9754025385122218e-21 0.00084974343566879859 2.6695826822212488e-21 4.5777573176046942e-38
