case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations
0 uniform 2 15 51.578454999999998 2.4760800094988884 1 45 51.381062 0.010996000000000001 0.16209099999999999 0.0032210000000000003 0.000776 0.0032910000000000001 0.01259 0.055454999999999997 0.31704500000000002 50.837604000000006 0.082395999999999997 2.0999999999999999e-05 0.0098300000000000002 0.001609 0.0036549999999999998 0.120161 0.028410000000000001 0 0 2 17 17 0 0 0 0 0 0
0 uniform 2 23 53.591821000000003 2.5425757937801223 1 45 53.366213999999999 0.011941 0.18890599999999999 0.0033939999999999999 0.00081100000000000009 0.0032590000000000002 0.012463 0.052859999999999997 0.26205600000000001 52.864664000000005 0.088566000000000006 2.0999999999999999e-05 0.010343 0.001854 0.0039040000000000008 0.14534399999999995 0.030002999999999991 0 0 3 16 15 0 0 0 0 0 0
0 uniform 3 0 0.70157000000000003 490.78838121191183 1 67 0.55154400000000003 0.015169 0.10783500000000001 0.0041330000000000004 0.00116 0.0034259999999999998 0.012926 0.18941 0.122741 0 0.0038830000000000002 0.0011310000000000001 0.113415 0.00067900000000000002 0.0037270000000000003 0.070512000000000005 0.02696299999999999 0 0 0 0 0 0.0031150000000000001 1 0 0 14 0
0 uniform 3 7 0.64842 500.90243914853698 1 67 0.46685700000000002 0.014381 0.14133099999999996 0.0035739999999999995 0.00091799999999999998 0.0030240000000000002 0.011176 0.051479999999999998 0.098718 0 0.003705 0.00091699999999999995 0.20327300000000001 0.000745 0.0036310000000000001 0.10499499999999998 0.026233999999999993 0 0 1 42 42 0.0029629999999999999 1 0 0 14 0
0 uniform 3 15 0.66877799999999998 513.6746959875577 1 67 0.486294 0.014236 0.14244699999999996 0.0035379999999999999 0.00088000000000000014 0.0025669999999999998 0.0099380000000000007 0.051188999999999998 0.094454999999999997 0 0.0035079999999999998 0.00084900000000000004 0.22970099999999996 0.00065300000000000004 0.0035059999999999991 0.10535900000000004 0.02699 0 0 2 40 40 0.0029120000000000001 1 0 0 14 0
0 uniform 3 23 0.57155699999999998 528.13394552202078 1 67 0.38869399999999998 0.013812 0.143929 0.0034159999999999998 0.00083100000000000003 0.002372 0.0092300000000000004 0.051111999999999998 0.093608999999999998 0 0.0034780000000000002 0.00078100000000000001 0.13985800000000004 0.00070500000000000001 0.0034359999999999994 0.106438 0.027417999999999988 0 0 3 40 40 0.0028960000000000001 1 0 0 14 0
0 uniform 4 0 0.52845299999999995 2.6310460312299382 1 52 0.37054799999999999 0.010919999999999999 0.12833199999999997 0.0029170000000000003 0.00083900000000000001 0.0029520000000000002 0.011650000000000001 0.17992 0.078073000000000004 0 0.011783999999999999 0.00078299999999999995 0.00058700000000000007 0.001284 0.0031650000000000003 0.097406999999999994 0.023009000000000002 0 0 0 0 0 0.0028670000000000002 1 0 0 10 0
0 uniform 4 7 0.38668999999999998 2.5259767679796097 1 52 0.22087100000000001 0.010426 0.13646000000000003 0.0029269999999999999 0.00072000000000000005 0.0028010000000000001 0.010547000000000001 0.051180000000000003 0.063487000000000002 0 0.01174 0.00082700000000000004 0.00059899999999999992 0.0011850000000000001 0.0031860000000000005 0.10441600000000001 0.024113000000000006 0 0 1 19 19 0.0028400000000000001 1 0 0 10 0
0 uniform 4 15 0.45378400000000002 2.4276525037044272 1 68 0.227549 0.0097359999999999999 0.19306899999999994 0.0040630000000000006 0.00079000000000000001 0.0027569999999999999 0.010120000000000001 0.051034000000000003 0.073080999999999993 0 0.011126 0.00076099999999999996 0.00057799999999999995 0.0011019999999999999 0.0030869999999999999 0.15030700000000005 0.032041000000000007 0 0 2 27 23 0.0029499999999999999 1 0 0 10 0
0 uniform 4 23 0.37171199999999999 2.3458220510894816 1 45 0.22689699999999999 0.010056000000000001 0.116759 0.0025379999999999999 0.00069800000000000005 0.0024429999999999999 0.0090699999999999999 0.050951000000000003 0.074741000000000002 0 0.010997 0.00077399999999999995 0.00058299999999999997 0.001029 0.0029370000000000004 0.089605999999999991 0.019932999999999996 0 0 3 19 18 0.0028709999999999999 1 0 0 10 0
1 linear 0 0 0.49802299999999999 43.386473901256721 1 67 0.34753400000000001 0.011065999999999999 0.115717 0.0039919999999999999 0.0010839999999999999 0.0030660000000000001 0.011571 0.192443 0.033910999999999997 0 0.011453 0.00093400000000000004 0.0045120000000000004 0.001065 0.0033520000000000004 0.053819999999999986 0.028400999999999996 0.0071620000000000026 0 0 0 0 0.0029090000000000001 1 0 0 10 0
1 linear 0 7 0.37270799999999998 45.580868130123235 1 67 0.20336000000000001 0.010515 0.13555900000000001 0.0036590000000000004 0.00096999999999999994 0.002794 0.010707 0.055902 0.032787999999999998 0 0.010715000000000001 0.00075799999999999999 0.0044829999999999991 0.0010330000000000001 0.0034079999999999996 0.074297999999999989 0.029033000000000017 0.0071430000000000026 0 1 32 32 0.0029870000000000001 1 0 0 10 0
1 linear 0 15 0.37332900000000002 47.482169432048735 1 67 0.20241600000000001 0.010681 0.13684099999999999 0.0037160000000000001 0.00089700000000000001 0.0025699999999999998 0.010123999999999999 0.056859 0.032688000000000002 0 0.010954 0.000776 0.0041869999999999997 0.0010169999999999999 0.0033460000000000004 0.076581000000000024 0.028019000000000013 0.007159000000000003 0 2 32 32 0.0029350000000000001 1 0 0 10 0
1 linear 0 23 0.37378800000000001 48.662953194529472 1 67 0.207565 0.010411999999999999 0.13262599999999994 0.0038089999999999999 0.00083700000000000007 0.0025959999999999998 0.010245000000000001 0.058524 0.033043999999999997 0 0.011143 0.00086600000000000002 0.0041509999999999993 0.00089499999999999996 0.0032699999999999995 0.071760000000000004 0.028785000000000033 0.0071270000000000005 0 3 32 32 0.0029619999999999998 1 0 0 10 0
1 linear 1 0 0.723383 85.389445682910434 1 59 0.58235199999999998 0.011061 0.11001499999999997 0.0031810000000000002 0.00093600000000000009 0.0027569999999999999 0.010552000000000001 0.19078999999999999 0.085523000000000002 0 0.011228 0.00084099999999999995 0.19342000000000001 0.00095500000000000001 0.0033330000000000005 0.050419999999999993 0.027314000000000008 0.0061860000000000014 0 0 0 0 0.0029480000000000001 1 0 0 10 0
1 linear 1 7 0.61141599999999996 85.251867954852059 1 59 0.44414399999999998 0.010630000000000001 0.13706499999999999 0.0029090000000000001 0.00075499999999999992 0.0070479999999999996 0.010024 0.058896999999999998 0.064717999999999998 0 0.010656000000000001 0.00079799999999999999 0.20841899999999999 0.0010510000000000001 0.0033069999999999996 0.077378000000000002 0.027837000000000008 0.0061740000000000007 0 1 32 32 0.0028839999999999998 1 0 0 10 0
1 linear 1 15 0.61161799999999999 85.046616417401879 1 59 0.44450800000000001 0.010456 0.13714900000000002 0.0029460000000000003 0.00076499999999999995 0.0024710000000000001 0.0096030000000000004 0.055094999999999998 0.074329999999999993 0 0.011022000000000001 0.00081800000000000004 0.20832999999999999 0.0011180000000000001 0.0033210000000000002 0.07620600000000001 0.028655 0.0062020000000000026 0 2 32 32 0.0028700000000000002 1 0 0 10 0
1 linear 1 23 0.57687500000000003 84.791391310569054 1 59 0.40869 0.010511 0.137325 0.0033219999999999999 0.00078100000000000001 0.0023770000000000002 0.0094680000000000007 0.058730999999999998 0.10361099999999999 0 0.010794 0.00070500000000000001 0.13861000000000001 0.00099299999999999996 0.0034269999999999999 0.078831999999999999 0.026074000000000014 0.0061960000000000027 0 3 32 32 0.0028639999999999998 1 0 0 10 0
1 linear 2 0 0.984541 68.841396263097877 1 90 0.787161 0.010971 0.15545899999999999 0.0058269999999999988 0.0013160000000000001 0.0026740000000000002 0.010468999999999999 0.18909699999999999 0.083381999999999998 0 0.011527000000000001 0.00087200000000000005 0.402055 0.001083 0.0034069999999999999 0.069763999999999993 0.04348100000000002 0.0098440000000000021 0 0 0 0 0.00296 1 0 0 10 0
1 linear 2 7 1.044314 61.726821096618707 1 98 0.79868700000000004 0.013821 0.19527900000000006 0.0065570000000000003 0.0013910000000000001 0.002447 0.0096889999999999997 0.053649000000000002 0.111164 0 0.010877 0.00084199999999999998 0.51912100000000005 0.00076900000000000004 0.0035799999999999994 0.10364800000000003 0.048712999999999992 0.010817000000000002 0 1 35 35 0.0028960000000000001 1 0 0 10 0
1 linear 2 15 1.0767519999999999 57.52837415956558 1 98 0.82821199999999995 0.013362000000000001 0.19936099999999995 0.0060459999999999993 0.001284 0.002343 0.009247 0.058921000000000001 0.12798999999999999 0 0.010629 0.00090300000000000005 0.52853700000000003 0.000727 0.0034880000000000002 0.108959 0.047559000000000004 0.010841999999999994 0 2 35 35 0.0028779999999999999 1 0 0 10 0
1 linear 2 23 0.99865400000000004 54.635942833419847 1 98 0.66956499999999997 0.014647 0.27403099999999997 0.0076 0.0018740000000000002 0.0024740000000000001 0.0095289999999999993 0.057237999999999997 0.10290100000000001 0 0.010945 0.00074299999999999995 0.39253199999999999 0.00072400000000000003 0.0038959999999999997 0.14610800000000002 0.07367599999999995 0.012169000000000006 0 3 33 33 0.0029329999999999998 1 0 0 10 0
1 linear 3 0 0.766957 39.628916313831432 1 99 0.52334099999999995 0.01448 0.18758899999999992 0.0072640000000000005 0.0014109999999999999 0.002823 0.014028000000000001 0.190245 0.044579000000000001 0 0.011408 0.00079699999999999997 0.16415400000000002 0.00069099999999999999 0.0037849999999999997 0.091548000000000004 0.047916 0.011368999999999997 0 0 0 0 0.0029320000000000001 1 0 0 10 0
1 linear 3 7 0.65401200000000004 40.277993129560507 1 99 0.370091 0.012936 0.23129999999999995 0.0063490000000000005 0.001284 0.003954 0.0095189999999999997 0.05688 0.043977000000000002 0 0.010817 0.00078799999999999996 0.15199599999999999 0.00065399999999999996 0.0034200000000000007 0.14005199999999998 0.045471999999999971 0.010901000000000003 0 1 70 70 0.0029069999999999999 1 0 0 10 0
1 linear 3 15 0.64168700000000001 41.074030933436454 1 99 0.35226600000000002 0.012860999999999999 0.23296000000000006 0.0059030000000000003 0.0012649999999999998 0.0024680000000000001 0.0089949999999999995 0.058999999999999997 0.072539000000000006 0 0.010696000000000001 0.00073899999999999997 0.108843 0.00064099999999999997 0.0034030000000000002 0.13980999999999999 0.04733499999999996 0.010933 0 2 70 70 0.0028800000000000002 1 0 0 10 0
1 linear 3 23 0.73261699999999996 41.937646541494267 1 99 0.44899499999999998 0.012860999999999999 0.23220599999999997 0.0059460000000000008 0.001157 0.0022659999999999998 0.0089309999999999997 0.057008999999999997 0.040912999999999998 0 0.010515 0.00069200000000000002 0.24185299999999998 0.00068099999999999996 0.0032910000000000001 0.13925499999999996 0.047238999999999955 0.010926999999999999 0 3 70 70 0.0028670000000000002 1 0 0 10 0
1 linear 4 0 0.501251 3.862039645317104 1 61 0.35226400000000002 0.0082170000000000003 0.11559799999999999 0.0038449999999999999 0.00086400000000000008 0.0026819999999999999 0.0098379999999999995 0.19239899999999999 0.052044 0 0.010912 0.00079299999999999998 0.002212 0.0013110000000000001 0.0031289999999999998 0.043868000000000011 0.026209 0.0054750000000000016 0 0 0 0 0.0029139999999999999 1 0 0 10 0
1 linear 4 7 0.394451 3.8558056817096729 1 61 0.224137 0.0080190000000000001 0.13766599999999998 0.0036550000000000003 0.00077000000000000007 0.0026350000000000002 0.010286 0.058573 0.061620000000000001 0 0.011197 0.00084199999999999998 0.0021359999999999999 0.001178 0.0030829999999999998 0.066086999999999993 0.025911 0.005484000000000001 0 1 24 24 0.0029169999999999999 1 0 0 10 0
1 linear 4 15 0.39643400000000001 3.8487264671009735 1 61 0.22168599999999999 0.007842 0.142732 0.0035819999999999997 0.00073200000000000001 0.0023140000000000001 0.0090349999999999996 0.057773999999999999 0.063148999999999997 0 0.010828000000000001 0.00081400000000000005 0.0020899999999999998 0.001109 0.0029839999999999997 0.071699000000000054 0.025426999999999995 0.0054600000000000013 0 2 24 24 0.0029350000000000001 1 0 0 10 0
1 linear 4 23 0.52536000000000005 3.8416950743619886 1 61 0.35624499999999998 0.0079410000000000001 0.13738599999999998 0.0036319999999999998 0.00068599999999999998 0.0022980000000000001 0.0086669999999999994 0.053589999999999999 0.072886999999999993 0 0.010482999999999999 0.00069399999999999996 0.133024 0.00106 0.0029750000000000002 0.065984000000000001 0.026355999999999997 0.005472000000000002 0 3 24 24 0.0028530000000000001 1 0 0 10 0
1 uniform 0 0 0.46363100000000002 41.922282457400435 1 67 0.34355999999999998 0.010817 0.086000000000000007 0.0036360000000000003 0.0010390000000000002 0.0024880000000000002 0.0093120000000000008 0.192329 0.033550999999999997 0 0.011001 0.00076900000000000004 0.0042889999999999994 0.0010369999999999999 0.0033799999999999998 0.047319999999999987 0.028552000000000011 0 0 0 0 0 0.0029239999999999999 1 0 0 10 0
1 uniform 0 7 0.34698499999999999 43.987607710301795 1 67 0.199238 0.010618000000000001 0.11354899999999996 0.0035969999999999995 0.00088199999999999997 0.0024060000000000002 0.0089669999999999993 0.055754999999999999 0.032599999999999997 0 0.010652 0.000678 0.0044640000000000001 0.00096599999999999995 0.0034269999999999999 0.074442000000000008 0.029048999999999998 0 0 1 32 32 0.0028869999999999998 1 0 0 10 0
1 uniform 0 15 0.34823900000000002 45.910498225245647 1 67 0.20066000000000001 0.010366999999999999 0.11445100000000004 0.0031849999999999995 0.00085300000000000003 0.0024299999999999999 0.0097529999999999995 0.056963 0.033443000000000001 0 0.011108 0.00080999999999999996 0.0041239999999999992 0.00086700000000000004 0.0034110000000000004 0.076554000000000011 0.027847000000000011 0 0 2 32 32 0.0028990000000000001 1 0 0 10 0
1 uniform 0 23 0.347555 47.308632444160537 1 67 0.205232 0.010236 0.10968900000000002 0.0030660000000000001 0.00077499999999999997 0.002333 0.0090089999999999996 0.058401000000000002 0.033087999999999999 0 0.016792999999999999 0.00073700000000000002 0.004182 0.00089400000000000005 0.0032240000000000003 0.070995000000000016 0.028633999999999993 0 0 3 32 32 0.0028379999999999998 1 0 0 10 0
1 uniform 1 0 0.69905600000000001 83.302701421144761 1 59 0.58139399999999997 0.010888 0.087227999999999972 0.0027429999999999998 0.00082699999999999994 0.0027859999999999998 0.010026999999999999 0.19073100000000001 0.086182999999999996 0 0.011034 0.000727 0.19355799999999998 0.00095200000000000005 0.0033869999999999994 0.050986999999999998 0.027359000000000005 0 0 0 0 0 0.0028900000000000002 1 0 0 10 0
1 uniform 1 7 0.59098399999999995 83.062707442079969 1 59 0.44627099999999997 0.010489999999999999 0.11405000000000003 0.0029680000000000002 0.00085199999999999989 0.0026189999999999998 0.0097380000000000001 0.063946000000000003 0.065514000000000003 0 0.010773 0.00070200000000000004 0.20836499999999999 0.001057 0.0033599999999999997 0.077229000000000006 0.027933000000000003 0 0 1 32 32 0.002856 1 0 0 10 0
1 uniform 1 15 0.58985299999999996 82.752218227224901 1 59 0.44594899999999998 0.010619 0.11366899999999999 0.0026919999999999999 0.00075599999999999994 0.0026080000000000001 0.010259000000000001 0.055277 0.074552999999999994 0 0.010906000000000001 0.000861 0.20537200000000003 0.0010319999999999999 0.0031949999999999995 0.076156000000000029 0.028581000000000002 0 0 2 32 32 0.0028800000000000002 1 0 0 10 0
