case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations
0 linear 2 15 51.786036000000003 2.4659804224859272 1 61 51.458416 0.013608 0.2722210000000001 0.0060739999999999995 0.0012849999999999999 0.0048050000000000002 0.014224000000000001 0.052026000000000003 0.32207000000000002 50.881181999999995 0.088210999999999998 2.9e-05 0.013113000000000001 0.0025040000000000001 0.0048089999999999999 0.18729100000000001 0.039303999999999985 0.0092899999999999996 0 2 19 18 0.0033600000000000001 3 0 0
0 linear 2 23 53.630096999999999 2.5300557252343201 1 61 53.325415999999997 0.011771 0.26030000000000003 0.0054429999999999999 0.00095299999999999996 0.0033779999999999999 0.012642 0.051964999999999997 0.26473799999999997 52.823596000000002 0.092680999999999999 2.4000000000000001e-05 0.0099660000000000009 0.0018220000000000001 0.0037599999999999999 0.18371500000000007 0.036099999999999993 0.0077730000000000013 0 3 17 16 0.0049700000000000005 3 0 0
0 linear 3 0 0.76517500000000005 488.05716329461848 1 83 0.56107300000000004 0.015557 0.14903700000000003 0.0062810000000000001 0.0013630000000000001 0.0033300000000000001 0.012017999999999999 0.18445900000000001 0.116509 0 0.029151 0.001049 0.112647 0.00071000000000000002 0.0038049999999999998 0.079550999999999997 0.034673999999999983 0.0094090000000000024 0 0 0 0 0.002892 1 1 0
0 linear 3 7 0.74093799999999999 497.79296944733449 1 83 0.49481700000000001 0.015204000000000001 0.19276600000000002 0.0058479999999999999 0.0012650000000000001 0.0030130000000000001 0.011025999999999999 0.051758999999999999 0.098226999999999995 0 0.028972999999999999 0.00094200000000000002 0.205294 0.000696 0.0035149999999999999 0.12495700000000003 0.033787000000000018 0.0093720000000000036 0 1 56 56 0.0029870000000000001 1 1 0
0 linear 3 15 0.75767899999999999 510.01575430523633 1 83 0.51040600000000003 0.015103 0.19432199999999988 0.0056479999999999994 0.0012720000000000001 0.0026440000000000001 0.010255 0.051534999999999997 0.095713999999999994 0 0.028688999999999999 0.00084900000000000004 0.22996000000000003 0.00073999999999999999 0.0035430000000000001 0.12622 0.034106999999999971 0.0095380000000000031 0 2 54 54 0.002882 1 1 0
0 linear 3 23 0.70188300000000003 523.73782250076636 1 99 0.41816799999999998 0.014567 0.22433799999999998 0.0068350000000000008 0.0012909999999999998 0.0027039999999999998 0.0098499999999999994 0.051595000000000002 0.094811000000000006 0 0.027909 0.00081499999999999997 0.13974200000000003 0.00071000000000000002 0.0035039999999999997 0.14500500000000002 0.040165000000000013 0.011287999999999998 0 3 68 68 0.0028649999999999999 1 1 0
0 linear 4 0 0.56827099999999997 2.6196476657497758 1 52 0.38930300000000001 0.011202 0.14594400000000002 0.0032229999999999997 0.00091500000000000001 0.0030590000000000001 0.011719 0.18305199999999999 0.074856000000000006 0 0.030266000000000001 0.00080999999999999996 0.00061499999999999999 0.0014339999999999999 0.0032340000000000003 0.097419999999999979 0.022866999999999988 0.0057020000000000013 0 0 0 0 0.002872 1 0 0
0 linear 4 7 0.42521100000000001 2.5174331937752905 1 52 0.23822599999999999 0.010859000000000001 0.15458499999999997 0.0029969999999999997 0.00073700000000000002 0.0027539999999999999 0.010411999999999999 0.051480999999999999 0.064172999999999994 0 0.029491 0.00076000000000000004 0.00062699999999999995 0.0011900000000000001 0.0030279999999999999 0.10472699999999999 0.024099000000000002 0.0057220000000000023 0 1 19 19 0.002859 1 0 0
0 linear 4 15 0.49506899999999998 2.4212389482950818 1 68 0.24687400000000001 0.010225 0.21110800000000007 0.0039140000000000008 0.00086300000000000005 0.0026020000000000001 0.0093500000000000007 0.051409000000000003 0.075981999999999994 0 0.028631 0.00080099999999999995 0.00060599999999999998 0.0010529999999999999 0.002862 0.14688899999999999 0.03211399999999999 0.0074850000000000012 0 2 27 23 0.0029269999999999999 1 0 0
0 linear 4 23 0.46480300000000002 2.3408509317784856 1 61 0.244951 0.010465 0.18140200000000001 0.0039500000000000004 0.00093399999999999993 0.0025379999999999999 0.0090650000000000001 0.051296000000000001 0.074199000000000001 0 0.028584999999999999 0.00072800000000000002 0.00059599999999999996 0.001023 0.0029839999999999997 0.12473100000000006 0.028497000000000005 0.0067970000000000018 0 3 25 23 0.0028649999999999999 1 0 0
0 uniform 0 0 53.603473999999999 6.8139867820913782 1 67 53.315959999999997 0.01167 0.24421299999999996 0.0055100000000000001 0.001222 0.0025409999999999999 0.0094330000000000004 0.18373 0.335567 52.567129999999999 0.089791999999999997 3.4e-05 0.058057999999999998 0.0017149999999999999 0.0036980000000000008 0.19387300000000002 0.034898000000000012 0 0 0 0 0 0.0032620000000000001 3 0 0
