case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations
0 linear 3 15 0.78713999999999995 510.01575430523633 1 83 0.54073599999999999 0.014898 0.19804299999999994 0.0056600000000000001 0.0011690000000000001 0.0028969999999999998 0.010744 0.051119999999999999 0.096714999999999995 0 0.056441999999999999 0.00082899999999999998 0.229462 0.00068000000000000005 0.0034659999999999995 0.13008900000000004 0.033813999999999997 0.0093709999999999974 0 2 54 54 0.0029689999999999999 1 1 0 14 0
0 linear 3 23 0.72677499999999995 523.73782250076636 1 99 0.44709500000000002 0.014374 0.22548899999999997 0.0066160000000000004 0.0011950000000000001 0.0026020000000000001 0.010014 0.051045 0.096807000000000004 0 0.054900999999999998 0.00081599999999999999 0.14024000000000003 0.00077700000000000002 0.003372 0.14638699999999999 0.039823000000000018 0.011283 0 3 68 68 0.0029550000000000002 1 1 0 14 0
0 linear 4 0 0.59861200000000003 2.6196476657497758 1 52 0.42253400000000002 0.011126 0.14581 0.0033109999999999997 0.00093499999999999996 0.0030730000000000002 0.011665 0.184923 0.077206999999999998 0 0.059503 0.00074399999999999998 0.00059200000000000008 0.001294 0.0031939999999999998 0.097547999999999982 0.022930000000000009 0.0057010000000000012 0 0 0 0 0.0029480000000000001 1 0 0 10 0
0 linear 4 7 0.45526299999999997 2.5174331937752905 1 52 0.27210299999999998 0.01074 0.154169 0.002921 0.00072599999999999997 0.0028939999999999999 0.010987 0.051125999999999998 0.066129999999999994 0 0.058893000000000001 0.00079900000000000001 0.00058600000000000004 0.0012650000000000001 0.0032949999999999998 0.104986 0.024052 0.0056699999999999988 0 1 19 19 0.0029359999999999998 1 0 0 10 0
0 linear 4 15 0.52525200000000005 2.4212389482950818 1 68 0.28050000000000003 0.010104 0.21155000000000004 0.0040429999999999997 0.00079600000000000005 0.0027899999999999999 0.0097269999999999995 0.051036999999999999 0.078695000000000001 0 0.057736000000000003 0.00081300000000000003 0.00058900000000000001 0.0011280000000000001 0.0032170000000000002 0.14740200000000001 0.031980000000000008 0.0074700000000000035 0 2 27 23 0.003052 1 0 0 10 0
0 linear 4 23 0.48904700000000001 2.3408509317784856 1 61 0.272623 0.010260999999999999 0.18099499999999996 0.0040619999999999996 0.00094200000000000002 0.0025460000000000001 0.0092119999999999997 0.050928000000000001 0.073997999999999994 0 0.056939999999999998 0.00070899999999999999 0.00060300000000000002 0.001057 0.0029660000000000003 0.12436400000000002 0.028448999999999995 0.0067659999999999986 0 3 25 23 0.002892 1 0 0 10 0
0 uniform 0 0 53.567760999999997 6.8139867820913782 1 67 53.282046999999999 0.011768000000000001 0.24551699999999993 0.0059409999999999992 0.0012070000000000002 0.0025219999999999999 0.0095010000000000008 0.183005 0.333675 52.48283 0.16925899999999999 3.1999999999999999e-05 0.058170999999999994 0.0017279999999999999 0.0037019999999999996 0.19533500000000001 0.034419000000000005 0 0 0 0 0 0.0085040000000000011 3 0 0 23 0
0 uniform 0 7 53.404170999999998 6.9223389959685582 1 83 53.024673 0.011619000000000001 0.330816 0.0059979999999999999 0.0019490000000000002 0.0033470000000000001 0.012373 0.052559000000000002 0.25806400000000002 52.466014000000001 0.18083399999999999 2.6999999999999999e-05 0.016678000000000002 0.001647 0.0036979999999999999 0.26293100000000014 0.047477000000000012 0 0 1 15 15 0.0089700000000000005 3 0 0 27 0
0 uniform 0 15 53.877780000000001 7.0045054110051712 1 91 53.451794 0.011523 0.37494699999999986 0.0071190000000000003 0.001673 0.0032919999999999998 0.012231000000000001 0.054257 0.30138799999999999 52.784237000000005 0.170566 2.9e-05 0.081642000000000006 0.001557 0.0038530000000000001 0.29910699999999996 0.052880000000000003 0 0 2 14 13 0.0083899999999999999 3 0 0 23 0
0 uniform 0 23 53.733186000000003 7.0403829421848272 1 91 53.305253999999998 0.012064999999999999 0.376417 0.006979 0.0013470000000000001 0.0033349999999999999 0.012348 0.050268 0.26381500000000002 52.694872000000004 0.18232799999999999 3.1999999999999999e-05 0.052588999999999997 0.0017279999999999999 0.0038479999999999999 0.2967039999999998 0.056116999999999979 0 0 3 13 13 0.0087419999999999998 3 0 0 25 0
0 uniform 1 0 1.061067 627.72831737403214 1 105 0.75475599999999998 0.011658999999999999 0.25882900000000009 0.0065339999999999999 0.0015090000000000001 0.0047930000000000004 0.012906000000000001 0.189718 0.128385 0 0.065063999999999997 0.00093899999999999995 0.25260300000000002 0.0011980000000000001 0.0038149999999999989 0.16122899999999998 0.079411999999999983 0 0 0 0 0 0.003068 1 1 0 14 0
0 uniform 1 7 0.793354 631.61507920937345 1 105 0.47805900000000001 0.012859000000000001 0.26743900000000009 0.0063099999999999996 0.0014530000000000001 0.0030539999999999999 0.011403999999999999 0.051200000000000002 0.15190699999999999 0 0.059326999999999998 0.00091200000000000005 0.10484400000000001 0.0011379999999999999 0.0037360000000000002 0.17195699999999997 0.077390000000000014 0 0 1 19 19 0.0029979999999999998 1 1 0 14 0
0 uniform 1 15 0.98731100000000005 635.58150147374488 1 128 0.57618999999999998 0.012618000000000001 0.35631200000000007 0.0072129999999999998 0.0015349999999999999 0.0028 0.010678999999999999 0.051199000000000001 0.131161 0 0.058277000000000002 0.00090899999999999998 0.22910700000000001 0.0011169999999999999 0.0037309999999999999 0.23096900000000006 0.10264699999999997 0 0 2 19 19 0.0030509999999999999 1 1 0 14 0
0 uniform 1 23 0.82090099999999999 638.99054014712431 1 128 0.414107 0.012640999999999999 0.353024 0.0075189999999999996 0.0014370000000000001 0.0026510000000000001 0.010153000000000001 0.051151000000000002 0.13247600000000001 0 0.057024999999999999 0.00079600000000000005 0.071904999999999997 0.001031 0.0037659999999999998 0.22893800000000011 0.10141900000000002 0 0 3 19 19 0.0029459999999999998 1 1 0 14 0
0 uniform 2 0 37.734797999999998 2.3738776878589789 1 45 37.601129 0.0099860000000000001 0.10416899999999998 0.0030409999999999999 0.00080300000000000011 0.0031289999999999998 0.012021 0.17594299999999999 0.33643400000000001 36.821522000000002 0.16658899999999999 2.9e-05 0.044673999999999998 0.0016819999999999999 0.0034519999999999998 0.077441999999999983 0.019611 0 0 0 0 0 0.0081449999999999995 3 0 0 22 0
0 uniform 2 7 51.422705999999998 2.4185459771569833 1 45 51.260762999999997 0.011873 0.130606 0.0028270000000000001 0.00075900000000000013 0.003297 0.012160000000000001 0.051409000000000003 0.26435399999999998 50.706296000000002 0.17108299999999999 3.4e-05 0.010656000000000001 0.0015610000000000001 0.0039139999999999999 0.10346200000000001 0.019781999999999998 0 0 1 13 12 0.0085940000000000009 3 0 0 25 0
