# V2 adaptive trajectory benchmark; value-only; radial-only topology prebuilt; full-cold D14/topology per epoch; full-warm L2 D14 warm seed; repeats median; n_r=adaptive
case_id configuration_id profile d_bin_index epoch_index trajectory_id trajectory_pos target s q rho x y time u X reference topology_status topology_cells topology_events cold_ms warm_ms radial_ms cold_topology_ms warm_topology_ms radial_topology_ms cold_adaptive_ms warm_adaptive_ms radial_adaptive_ms cold_setup_ms warm_setup_ms radial_setup_ms cold_physical_ms warm_physical_ms radial_physical_ms cold_estimator_ms warm_estimator_ms radial_estimator_ms cold_scheduler_ms warm_scheduler_ms radial_scheduler_ms cold_mu warm_mu radial_mu cold_error warm_error radial_error cold_value_converged warm_value_converged radial_value_converged cold_stop warm_stop radial_stop cold_status warm_status radial_status cold_nodes warm_nodes radial_nodes cold_evaluations warm_evaluations radial_evaluations cold_panels warm_panels radial_panels cold_splits warm_splits radial_splits warm_l1 warm_l2 warm_l3 warm_rescreen_fail warm_seed_used
9 9 uniform 2 0 0 0 0.001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422753321677133 0 -1.1416914277243497 10.095440063549839 OK 14 13 1.2011540000000001 1.18024 0.32198100000000002 0.86411400000000005 0.85503200000000001 0 0.33704000000000001 0.32520799999999994 0.32198100000000002 0.072471999999999995 0.073948 0.070667999999999995 0.22462899999999991 0.21708200000000005 0.21738399999999994 0.0044960000000000009 0.0045600000000000007 0.0045129999999999997 0.001361 0.0014449999999999997 0.0015180000000000003 10.095440872700099 10.095440872700099 10.095440872700099 0.0071637301049094935 0.0071637301049094935 0.0071637301049094935 1 1 1 Converged Converged Converged OK OK OK 90 90 90 90 90 90 6 6 6 0 0 0 0 0 1 0 0
9 9 uniform 2 7 0 1 0.001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422819920252716 0 -1.141698087581908 7.7778861399901871 OK 15 14 3.3342170000000002 4.9620949999999997 0.40355099999999999 2.9115190000000002 4.3683449999999997 0 0.42269800000000002 0.59375 0.40355099999999999 0.11579100000000001 0.11061799999999999 0.102836 0.26534399999999997 0.43369200000000008 0.26015400000000005 0.005866999999999999 0.0062769999999999996 0.0049439999999999996 0.0015270000000000001 0.0017100000000000001 0.001421 7.7778864222706439 7.7778864222706439 7.7778864222706439 0.0055985368940478621 0.0055985368940478621 0.0055985368940478621 1 1 1 Converged Converged Converged OK OK OK 97 97 97 97 97 97 7 7 7 0 0 0 0 1 0 0 1
9 9 uniform 2 15 0 2 0.001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422896032910526 0 -1.141705698847689 5.1332025059639967 OK 14 13 0.91204799999999997 0.99326599999999998 0.27569500000000002 0.62702000000000002 0.66004700000000005 0 0.28502799999999995 0.33321899999999993 0.27569500000000002 0.073307999999999998 0.073607000000000006 0.067226999999999995 0.188078 0.23555800000000005 0.18628199999999995 0.0045539999999999999 0.0047889999999999999 0.0040140000000000002 0.001122 0.0012030000000000001 0.00107 5.1332021207415419 5.1332021207403971 5.1332021207415419 0.0050369323497478236 0.0050369323469623278 0.0050369323497478236 1 1 1 Converged Converged Converged OK OK OK 83 83 83 83 83 83 5 5 5 0 0 0 0 1 0 0 1
9 9 uniform 2 23 0 3 0.001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422972145568335 0 -1.14171331011347 4.2205520330883575 OK 13 12 0.86830799999999997 0.64723200000000003 0.17694599999999999 0.68453699999999995 0.40132400000000001 0 0.18377100000000002 0.24590800000000002 0.17694599999999999 0.039710000000000002 0.039459000000000001 0.035140999999999999 0.12320200000000002 0.18551000000000001 0.12233999999999998 0.0035399999999999997 0.0036359999999999999 0.0032729999999999999 0.00088900000000000003 0.00093199999999999999 0.00079600000000000005 4.2205519184122169 4.2205519184122169 4.2205519184122169 0.0016503719004966595 0.0016503719004966595 0.0016503719004966595 1 1 1 Converged Converged Converged OK OK OK 61 61 61 61 61 61 3 3 3 0 0 0 0 1 0 0 1
9 9 uniform 2 0 0 0 0.0001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422753321677133 0 -1.1416914277243497 10.095440063549839 OK 14 13 1.353321 1.3295539999999999 0.47230499999999997 0.86236299999999999 0.85258 0 0.49095800000000001 0.4769739999999999 0.47230499999999997 0.078257999999999994 0.072512999999999994 0.070269999999999999 0.34604399999999985 0.33912299999999995 0.34034800000000009 0.0075009999999999999 0.0075700000000000003 0.007546999999999999 0.0020069999999999997 0.0018670000000000002 0.001915 10.095440834243291 10.095440834243291 10.095440834243291 0.00040338684387990941 0.00040338684387990941 0.00040338684387990941 1 1 1 Converged Converged Converged OK OK OK 138 138 138 138 138 138 6 6 6 0 0 0 0 0 1 0 0
9 9 uniform 2 7 0 1 0.0001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422819920252716 0 -1.141698087581908 7.7778861399901871 OK 15 14 3.7163240000000002 5.2138790000000004 0.63609000000000004 2.90578 4.340732 0 0.81054400000000015 0.87314700000000034 0.63609000000000004 0.112554 0.112986 0.10628600000000001 0.60449299999999961 0.67379800000000012 0.45211399999999996 0.012124999999999999 0.012453000000000002 0.0094800000000000023 0.0035499999999999998 0.0025020000000000003 0.0022000000000000001 7.7778860044183977 7.7778860044183977 7.7778860044183977 0.00040700567954328671 0.00040700567954328671 0.00040700567954328671 1 1 1 Converged Converged Converged OK OK OK 177 177 177 177 177 177 7 7 7 0 0 0 0 1 0 0 1
9 9 uniform 2 15 0 2 0.0001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422896032910526 0 -1.141705698847689 5.1332025059639967 OK 14 13 1.0306839999999999 1.110787 0.38568200000000002 0.626355 0.66216399999999997 0 0.40432899999999994 0.44862299999999999 0.38568200000000002 0.074370000000000006 0.07281 0.067872000000000002 0.29317199999999993 0.33969500000000025 0.2829129999999998 0.0069230000000000012 0.0069260000000000007 0.0063040000000000006 0.0016020000000000001 0.001652 0.0016250000000000001 5.1332020181265126 5.1332020181278635 5.1332020181265126 0.00040958789470415337 0.00040958788742367246 0.00040958789470415337 1 1 1 Converged Converged Converged OK OK OK 123 123 123 123 123 123 5 5 5 0 0 0 0 1 0 0 1
9 9 uniform 2 23 0 3 0.0001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422972145568335 0 -1.14171331011347 4.2205520330883575 OK 13 12 0.91247800000000001 0.69197399999999998 0.21514900000000001 0.68991100000000005 0.40095399999999998 0 0.22256699999999996 0.29102 0.21514900000000001 0.040467999999999997 0.039857999999999998 0.036804999999999997 0.15639 0.22609200000000002 0.153668 0.0040949999999999997 0.0040509999999999999 0.0039969999999999997 0.00099099999999999991 0.00097499999999999996 0.00097999999999999997 4.2205519184224487 4.2205519184224487 4.2205519184224487 0.00038178030528326673 0.00038178030528326673 0.00038178030528326673 1 1 1 Converged Converged Converged OK OK OK 77 77 77 77 77 77 3 3 3 0 0 0 0 1 0 0 1
149 149 uniform 1 0 1 0 0.001 2.0659565295872264 0.56802029881141525 3.4263177060690335e-05 -1.0334917227562803 0.17451653806821243 -1.0334985753916925 0 1.7818978443023481 439.83628456872992 OK 14 13 53.093299000000002 53.028415000000003 0.28680899999999998 52.777228000000001 52.767043999999999 0 0.31607100000000088 0.26137100000000402 0.28680899999999998 0.016618999999999998 0.015361 0.015185000000000001 0.26330199999999987 0.21537200000000001 0.24174499999999996 0.0046130000000000008 0.0048519999999999995 0.0035320000000000004 0.0013439999999999999 0.0015510000000000001 0.0012769999999999999 439.83607989687169 439.83607989687169 439.83607989687169 0.32498471950953817 0.32498471950953817 0.32498471950953817 1 1 1 Converged Converged Converged OK OK OK 82 82 82 82 82 82 6 6 6 0 0 0 0 0 1 0 0
149 149 uniform 1 7 1 1 0.001 2.0659565295872264 0.56802029881141525 3.4263177060690335e-05 -1.0334917227562803 0.17451653806821243 -1.0334944042223111 0 1.7818936731329666 380.33222437536551 OK 14 13 56.705972000000003 56.541922999999997 0.24030299999999999 56.383826999999997 56.144250999999997 0 0.32214500000000612 0.39767200000000003 0.24030299999999999 0.016271000000000001 0.014361000000000001 0.014298 0.28038399999999986 0.35889600000000005 0.20638099999999993 0.0047759999999999999 0.0045630000000000002 0.0030179999999999994 0.0014640000000000002 0.001474 0.0010110000000000002 380.33211795109878 380.33211795109878 380.33211795109878 0.35780559036149467 0.35780559036149467 0.35780559036149467 1 1 1 Converged Converged Converged OK OK OK 82 82 82 82 82 82 6 6 6 0 0 0 0 1 0 0 1
