# V2 adaptive trajectory benchmark; value-only; radial-only topology prebuilt; full-cold D14/topology per epoch; full-warm L2 D14 warm seed; repeats median; n_r=adaptive
case_id configuration_id profile d_bin_index epoch_index trajectory_id trajectory_pos target s q rho x y time u X reference topology_status topology_cells topology_events cold_ms warm_ms radial_ms cold_topology_ms warm_topology_ms radial_topology_ms cold_adaptive_ms warm_adaptive_ms radial_adaptive_ms cold_setup_ms warm_setup_ms radial_setup_ms cold_physical_ms warm_physical_ms radial_physical_ms cold_estimator_ms warm_estimator_ms radial_estimator_ms cold_scheduler_ms warm_scheduler_ms radial_scheduler_ms cold_mu warm_mu radial_mu cold_error warm_error radial_error cold_value_converged warm_value_converged radial_value_converged cold_stop warm_stop radial_stop cold_status warm_status radial_status cold_nodes warm_nodes radial_nodes cold_evaluations warm_evaluations radial_evaluations cold_panels warm_panels radial_panels cold_splits warm_splits radial_splits warm_l1 warm_l2 warm_l3 warm_rescreen_fail warm_seed_used
9 9 uniform 2 0 0 0 0.001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422753321677133 0 -1.1416914277243497 10.095440063549839 OK 14 13 1.202286 1.1785380000000001 0.32160100000000003 0.86266299999999996 0.85265299999999999 0 0.33962300000000001 0.32588500000000009 0.32160100000000003 0.072536000000000003 0.074283000000000002 0.07059 0.232326 0.21742500000000003 0.2169890000000001 0.0044400000000000004 0.0047200000000000002 0.004607 0.0013449999999999998 0.001356 0.001439 10.095440872700099 10.095440872700099 10.095440872700099 0.0071637301049094935 0.0071637301049094935 0.0071637301049094935 1 1 1 Converged Converged Converged OK OK OK 90 90 90 90 90 90 6 6 6 0 0 0 0 0 1 0 0
9 9 uniform 2 7 0 1 0.001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422819920252716 0 -1.141698087581908 7.7778861399901871 OK 15 14 3.3585180000000001 4.8475720000000004 0.40334900000000001 2.9294579999999999 4.3347740000000003 0 0.42906000000000022 0.51279800000000009 0.40334900000000001 0.112513 0.10895299999999999 0.10509499999999999 0.26575900000000002 0.35135599999999995 0.26019000000000003 0.0059550000000000002 0.0063800000000000003 0.0050850000000000001 0.001508 0.001611 0.0014190000000000001 7.7778864222706439 7.7778864222706439 7.7778864222706439 0.0055985368940478621 0.0055985368940478621 0.0055985368940478621 1 1 1 Converged Converged Converged OK OK OK 97 97 97 97 97 97 7 7 7 0 0 0 0 1 0 0 1
9 9 uniform 2 15 0 2 0.001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422896032910526 0 -1.141705698847689 5.1332025059639967 OK 14 13 0.91217000000000004 0.993502 0.278221 0.62824100000000005 0.65755200000000003 0 0.28392899999999999 0.33594999999999997 0.278221 0.072415999999999994 0.071848999999999996 0.067752999999999994 0.18768799999999999 0.24043099999999992 0.18841700000000008 0.0045799999999999999 0.0046440000000000006 0.0040210000000000003 0.001077 0.0010659999999999999 0.0010059999999999999 5.1332021207415419 5.1332021207403971 5.1332021207415419 0.0050369323497478236 0.0050369323469623278 0.0050369323497478236 1 1 1 Converged Converged Converged OK OK OK 83 83 83 83 83 83 5 5 5 0 0 0 0 1 0 0 1
9 9 uniform 2 23 0 3 0.001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422972145568335 0 -1.14171331011347 4.2205520330883575 OK 13 12 0.86854100000000001 0.64394899999999999 0.177485 0.68525599999999998 0.39642500000000003 0 0.18328500000000003 0.24752399999999997 0.177485 0.038962999999999998 0.038275999999999998 0.035348999999999998 0.123484 0.18857599999999991 0.12256800000000002 0.0035360000000000001 0.0035969999999999995 0.003333 0.00085400000000000005 0.00086600000000000002 0.00079100000000000004 4.2205519184122169 4.2205519184122169 4.2205519184122169 0.0016503719004966595 0.0016503719004966595 0.0016503719004966595 1 1 1 Converged Converged Converged OK OK OK 61 61 61 61 61 61 3 3 3 0 0 0 0 1 0 0 1
9 9 uniform 2 0 0 0 0.0001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422753321677133 0 -1.1416914277243497 10.095440063549839 OK 14 13 1.349437 1.32789 0.47520600000000002 0.86576200000000003 0.853217 0 0.48367499999999997 0.47467300000000001 0.47520600000000002 0.072858999999999993 0.073749999999999996 0.070760000000000003 0.34745900000000018 0.33867999999999998 0.34293600000000007 0.0071080000000000006 0.0075029999999999993 0.0075710000000000013 0.0018780000000000001 0.0018619999999999997 0.0019240000000000001 10.095440834243291 10.095440834243291 10.095440834243291 0.00040338684387990941 0.00040338684387990941 0.00040338684387990941 1 1 1 Converged Converged Converged OK OK OK 138 138 138 138 138 138 6 6 6 0 0 0 0 0 1 0 0
9 9 uniform 2 7 0 1 0.0001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422819920252716 0 -1.141698087581908 7.7778861399901871 OK 15 14 3.630217 5.1975009999999999 0.63394899999999998 2.900277 4.3251600000000003 0 0.72994000000000003 0.87234099999999959 0.63394899999999998 0.11380999999999999 0.10978400000000001 0.10474799999999999 0.52861599999999986 0.67668699999999993 0.45138399999999984 0.012013999999999999 0.012343000000000002 0.0094549999999999999 0.0024009999999999999 0.0024210000000000004 0.0022560000000000002 7.7778860044183977 7.7778860044183977 7.7778860044183977 0.00040700567954328671 0.00040700567954328671 0.00040700567954328671 1 1 1 Converged Converged Converged OK OK OK 177 177 177 177 177 177 7 7 7 0 0 0 0 1 0 0 1
9 9 uniform 2 15 0 2 0.0001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422896032910526 0 -1.141705698847689 5.1332025059639967 OK 14 13 1.0354859999999999 1.1114269999999999 0.39128499999999999 0.63756500000000005 0.66120199999999996 0 0.39792099999999986 0.45022499999999999 0.39128499999999999 0.073638999999999996 0.072402999999999995 0.068026000000000003 0.28740300000000002 0.34059300000000003 0.288387 0.0068730000000000006 0.0074040000000000009 0.006326 0.0016040000000000002 0.001637 0.001562 5.1332020181265126 5.1332020181278635 5.1332020181265126 0.00040958789470415337 0.00040958788742367246 0.00040958789470415337 1 1 1 Converged Converged Converged OK OK OK 123 123 123 123 123 123 5 5 5 0 0 0 0 1 0 0 1
9 9 uniform 2 23 0 3 0.0001 0.57986328980431667 0.0010079841577647793 5.470597280025246e-05 1.1422862733622734 0.09455346559252209 1.1422972145568335 0 -1.14171331011347 4.2205520330883575 OK 13 12 0.91103599999999996 0.68834700000000004 0.21206900000000001 0.69670399999999999 0.396262 0 0.21433199999999997 0.29208500000000004 0.21206900000000001 0.040316999999999999 0.038615999999999998 0.037073000000000002 0.14877599999999999 0.22774799999999995 0.15015700000000004 0.0041780000000000003 0.0042839999999999996 0.0039449999999999997 0.00097799999999999992 0.00097600000000000009 0.00099799999999999997 4.2205519184224487 4.2205519184224487 4.2205519184224487 0.00038178030528326673 0.00038178030528326673 0.00038178030528326673 1 1 1 Converged Converged Converged OK OK OK 77 77 77 77 77 77 3 3 3 0 0 0 0 1 0 0 1
149 149 uniform 1 0 1 0 0.001 2.0659565295872264 0.56802029881141525 3.4263177060690335e-05 -1.0334917227562803 0.17451653806821243 -1.0334985753916925 0 1.7818978443023481 439.83628456872992 OK 14 13 53.175395000000002 53.212049999999998 0.26123299999999999 52.857405 52.895792999999998 0 0.31799000000000177 0.31625700000000023 0.26123299999999999 0.016397999999999999 0.015158 0.014222 0.26489299999999999 0.26222800000000002 0.21954599999999996 0.0048279999999999998 0.0051679999999999999 0.0035730000000000002 0.0015530000000000001 0.001542 0.001268 439.83607989687169 439.83607989687169 439.83607989687169 0.32498471950953817 0.32498471950953817 0.32498471950953817 1 1 1 Converged Converged Converged OK OK OK 82 82 82 82 82 82 6 6 6 0 0 0 0 0 1 0 0
149 149 uniform 1 7 1 1 0.001 2.0659565295872264 0.56802029881141525 3.4263177060690335e-05 -1.0334917227562803 0.17451653806821243 -1.0334944042223111 0 1.7818936731329666 380.33222437536551 OK 14 13 56.791575000000002 56.548175999999998 0.23313900000000001 56.475023 56.157801999999997 0 0.3165520000000015 0.39037400000000133 0.23313900000000001 0.015651999999999999 0.014408000000000001 0.01285 0.27608500000000002 0.35122600000000009 0.20145099999999999 0.0047369999999999999 0.0045269999999999998 0.0029009999999999999 0.0014459999999999998 0.0014840000000000001 0.00107 380.33211795109878 380.33211795109878 380.33211795109878 0.35780559036149467 0.35780559036149467 0.35780559036149467 1 1 1 Converged Converged Converged OK OK OK 82 82 82 82 82 82 6 6 6 0 0 0 0 1 0 0 1
