case_id	profile	d_bin_index	epoch_index	target	vbm_ms	cold_ms	warm_ms	radial_ms	warm_topology_ms	warm_without_topology_ms	warm_physical_ms
36	uniform	3	15	0.0001	0.09221897926181555	0.264562	0.193162	0.120104	0.067044	0.126118	0.10384700000000009
36	uniform	3	23	0.0001	0.0964220380410552	0.333867	0.243619	0.174188	0.06763	0.175989	0.14715299999999998
36	uniform	4	0	0.001	0.04595296923071146	0.198492	0.193344	0.050943	0.141842	0.05150199999999999	0.033352
36	uniform	4	7	0.001	0.0461999443359673	0.19641	0.126146	0.049509	0.072955	0.053191	0.036166000000000004
36	uniform	4	15	0.001	0.04416500451043248	0.195001	0.122173	0.046254	0.072124	0.05004900000000001	0.032853
36	uniform	4	23	0.001	0.04478194750845432	0.204194	0.133508	0.058234	0.071487	0.06202099999999999	0.043309999999999994
36	uniform	4	0	0.0001	0.0720249954611063	0.218409	0.218535	0.071528	0.145223	0.07331200000000002	0.04807399999999999
36	uniform	4	7	0.0001	0.07858104072511196	0.217049	0.14829	0.070439	0.069939	0.078351	0.055284999999999994
36	uniform	4	15	0.0001	0.07786799687892199	0.213025	0.148598	0.068569	0.0728	0.075798	0.05261600000000001
36	uniform	4	23	0.0001	0.07611000910401344	0.224904	0.155308	0.078172	0.071077	0.084231	0.059718999999999994
37	linear	0	0	0.001	0.7347569917328656	0.673798	0.671332	0.160733	0.508131	0.16320100000000004	0.10803999999999998
37	linear	0	7	0.001	0.8520230185240507	0.421541	0.272811	0.15789	0.082692	0.19011900000000004	0.13721
37	linear	0	15	0.001	0.8983479929156601	0.420653	0.271031	0.157376	0.082036	0.18899500000000002	0.136281
37	linear	0	23	0.001	0.9585790103301406	0.422943	0.272029	0.157635	0.081808	0.19022100000000003	0.13752400000000006
37	linear	0	0	0.0001	3.6960759898647666	0.733976	0.738895	0.221594	0.513977	0.22491799999999995	0.15940100000000001
37	linear	0	7	0.0001	3.84477898478508	0.477795	0.356203	0.216188	0.083867	0.272336	0.2095490000000001
37	linear	0	15	0.0001	4.054513992741704	0.485556	0.356932	0.223411	0.081475	0.275457	0.2135
37	linear	0	23	0.0001	4.366862995084375	0.496279	0.378892	0.232362	0.087334	0.291558	0.22422999999999998
37	linear	1	0	0.001	0.9139520116150379	0.368958	0.369098	0.122114	0.246408	0.12269	0.09448999999999999
37	linear	1	7	0.001	0.9393500513397157	0.36651	0.242483	0.117161	0.07973	0.162753	0.13728399999999996
37	linear	1	15	0.001	0.9184060036204755	0.370582	0.252711	0.124563	0.080135	0.172576	0.14706499999999997
37	linear	1	23	0.001	0.9063100442290306	0.373113	0.25159	0.122735	0.084135	0.16745499999999996	0.14203100000000005
37	linear	1	0	0.0001	3.6908379988744855	0.418523	0.421558	0.171971	0.248199	0.17335899999999999	0.13582000000000008
37	linear	1	7	0.0001	3.9009120082482696	0.417902	0.315001	0.165888	0.078285	0.23671599999999998	0.20298099999999997
37	linear	1	15	0.0001	3.907959966454655	0.424299	0.314561	0.172089	0.078371	0.23618999999999998	0.20279399999999997
37	linear	1	23	0.0001	3.9866099832579494	0.425346	0.318178	0.173221	0.078014	0.24016400000000002	0.20663699999999993
37	linear	2	0	0.001	0.44362799962982535	0.460655	0.460475	0.207713	0.25472	0.20575500000000002	0.14233700000000007
37	linear	2	7	0.001	0.04168704617768526	0.491752	0.348598	0.10966	0.204868	0.14373000000000002	0.12028599999999999
37	linear	2	15	0.001	0.04154100315645337	0.35969	0.220742	0.110113	0.077848	0.142894	0.11953
37	linear	2	23	0.001	0.03997900057584047	0.361847	0.217812	0.111033	0.077931	0.139881	0.11670899999999995
37	linear	2	0	0.0001	1.0097890044562519	0.495648	0.492991	0.23514	0.255902	0.237089	0.16943599999999998
37	linear	2	7	0.0001	0.07208902388811111	0.516897	0.385197	0.133856	0.207182	0.178015	0.15085899999999997
37	linear	2	15	0.0001	0.06834202213212848	0.388705	0.251297	0.131862	0.075419	0.17587799999999998	0.14851499999999998
37	linear	2	23	0.0001	0.07063796510919929	0.382557	0.250172	0.130633	0.075884	0.174288	0.14718199999999998
37	linear	3	0	0.001	0.183427007868886	0.762136	0.758326	0.226508	0.526664	0.23166199999999992	0.140675
37	linear	3	7	0.001	0.23805303499102592	0.762903	0.628365	0.220208	0.361354	0.26701099999999994	0.1796390000000001
37	linear	3	15	0.001	0.2320240018889308	0.604293	0.460539	0.25072	0.165885	0.29465399999999997	0.2031869999999999
37	linear	3	23	0.001	0.2975940005853772	0.646734	0.496894	0.232189	0.222766	0.27412800000000004	0.184916
37	linear	3	0	0.0001	0.8244980126619339	0.837564	0.833817	0.30314	0.528061	0.30575600000000003	0.20269399999999999
37	linear	3	7	0.0001	0.9508120128884912	0.85137	0.736455	0.305661	0.359943	0.37651199999999996	0.27624500000000013
37	linear	3	15	0.0001	1.0653419885784388	0.651199	0.539066	0.309123	0.167028	0.37203800000000004	0.27084400000000003
37	linear	3	23	0.0001	1.1824630200862885	0.713762	0.605049	0.311603	0.220648	0.38440099999999994	0.277251
37	linear	4	0	0.001	0.037766003515571356	0.442259	0.44481	0.110112	0.333993	0.110817	0.08579000000000002
37	linear	4	7	0.001	0.03838603151962161	0.344913	0.218295	0.11075	0.072579	0.14571599999999998	0.12270899999999998
37	linear	4	15	0.001	0.03716204082593322	0.342887	0.213822	0.10922	0.07389	0.139932	0.11683400000000001
37	linear	4	23	0.001	0.037397025153040886	0.478859	0.340375	0.110998	0.199117	0.141258	0.11821200000000001
37	linear	4	0	0.0001	0.060275953728705645	0.467358	0.465109	0.132784	0.332005	0.133104	0.10367099999999999
37	linear	4	7	0.0001	0.06781902629882097	0.368167	0.250129	0.139563	0.07309	0.177039	0.14977799999999994
37	linear	4	15	0.0001	0.06614200538024306	0.370292	0.244109	0.13105	0.074481	0.169628	0.14278600000000002
37	linear	4	23	0.0001	0.06499903975054622	0.494567	0.371149	0.132638	0.198531	0.172618	0.145673
37	uniform	0	0	0.001	0.06185501115396619	0.655186	0.653024	0.140949	0.509086	0.143938	0.08843399999999998
37	uniform	0	7	0.001	0.06504199700430036	0.396002	0.250109	0.135118	0.081146	0.16896300000000003	0.11717300000000004
37	uniform	0	15	0.001	0.06063701584935188	0.3998	0.253816	0.137953	0.083905	0.16991099999999998	0.11662899999999997
37	uniform	0	23	0.001	0.0587660470046103	0.393054	0.244419	0.134254	0.083008	0.161411	0.10907799999999998
37	uniform	0	0	0.0001	0.1097760396078229	0.692244	0.694076	0.177904	0.512199	0.18187700000000007	0.118074
37	uniform	0	7	0.0001	0.11268799426034093	0.434998	0.310123	0.173555	0.082946	0.22717699999999996	0.16593999999999995
37	uniform	0	15	0.0001	0.10915601160377264	0.444243	0.310902	0.175585	0.083888	0.227014	0.16706100000000007
37	uniform	0	23	0.0001	0.10700500570237637	0.434583	0.307205	0.172991	0.081262	0.225943	0.16489199999999998
37	uniform	1	0	0.001	0.06434798706322908	0.355328	0.353524	0.104635	0.248052	0.10547200000000001	0.07774799999999997
37	uniform	1	7	0.001	0.06943900370970368	0.353584	0.223	0.103506	0.077816	0.145184	0.12013499999999998
37	uniform	1	15	0.001	0.06678799400106072	0.351134	0.229979	0.107128	0.078495	0.151484	0.126273
37	uniform	1	23	0.001	0.06655399920418859	0.349321	0.231478	0.105248	0.078131	0.15334699999999998	0.12816799999999998
37	uniform	1	0	0.0001	0.11778599582612514	0.372394	0.36782	0.122383	0.244797	0.123023	0.091072
37	uniform	1	7	0.0001	0.1152690383605659	0.371568	0.249452	0.117441	0.077844	0.171608	0.14268100000000003
37	uniform	1	15	0.0001	0.11954799992963672	0.368488	0.257158	0.124261	0.078909	0.178249	0.14926800000000007
37	uniform	1	23	0.0001	0.11912296758964658	0.372468	0.25933	0.124325	0.078331	0.18099900000000002	0.151891
37	uniform	2	0	0.001	0.08423899998888373	0.396635	0.391229	0.136644	0.253193	0.138036	0.084122
37	uniform	2	7	0.001	0.04001299384981394	0.445467	0.297621	0.066784	0.204735	0.09288600000000002	0.07220899999999998
37	uniform	2	15	0.001	0.03975298022851348	0.315351	0.167437	0.066722	0.074775	0.09266200000000001	0.07047099999999998
37	uniform	2	23	0.001	0.039556995034217834	0.320203	0.166581	0.06791	0.075702	0.090879	0.07189699999999999
37	uniform	2	0	0.0001	0.1231240457855165	0.437999	0.436828	0.181111	0.257994	0.178834	0.11685199999999998
37	uniform	2	7	0.0001	0.06737501826137304	0.484569	0.355815	0.105642	0.205524	0.15029099999999998	0.12307599999999999
37	uniform	2	15	0.0001	0.06589002441614866	0.354474	0.223847	0.103905	0.075896	0.147951	0.12077799999999998
37	uniform	2	23	0.0001	0.06573600694537163	0.352645	0.222467	0.102758	0.076077	0.14639	0.119567
37	uniform	3	0	0.001	0.060004997067153454	0.714922	0.712163	0.180728	0.524431	0.187732	0.10393399999999993
37	uniform	3	7	0.001	0.06330496398732066	0.71776	0.572968	0.177264	0.36086	0.21210800000000002	0.13047899999999998
37	uniform	3	15	0.001	0.059740967117249966	0.524726	0.376347	0.177533	0.164462	0.211885	0.13053200000000004
37	uniform	3	23	0.001	0.06082799518480897	0.574554	0.433301	0.177736	0.221316	0.21198499999999998	0.13023099999999999
37	uniform	3	0	0.0001	0.10864302748814225	0.777168	0.778491	0.245396	0.524795	0.25369600000000003	0.147492
37	uniform	3	7	0.0001	0.11114700464531779	0.770408	0.634855	0.225478	0.357949	0.27690599999999993	0.18617800000000007
37	uniform	3	15	0.0001	0.11231802636757493	0.570139	0.443433	0.224197	0.164738	0.278695	0.18390700000000001
37	uniform	3	23	0.0001	0.10963896056637168	0.631619	0.501153	0.228318	0.220598	0.280555	0.18903399999999998
37	uniform	4	0	0.001	0.04084897227585316	0.406415	0.408105	0.071247	0.336316	0.07178899999999999	0.051303999999999995
37	uniform	4	7	0.001	0.03797997487708926	0.30787	0.163286	0.068943	0.073884	0.08940199999999998	0.070495
37	uniform	4	15	0.001	0.03729102900251746	0.299416	0.160334	0.066378	0.073506	0.086828	0.06792099999999998
37	uniform	4	23	0.001	0.03747199662029743	0.432027	0.290521	0.069092	0.197023	0.09349799999999997	0.07452899999999998
37	uniform	4	0	0.0001	0.06238400237634778	0.4176	0.421092	0.086744	0.330041	0.09105100000000005	0.06656699999999999
37	uniform	4	7	0.0001	0.06766401929780841	0.321104	0.190954	0.087993	0.072729	0.11822500000000001	0.09515299999999997
37	uniform	4	15	0.0001	0.06427901098504663	0.324039	0.188562	0.09012	0.072531	0.11603100000000001	0.093222
37	uniform	4	23	0.0001	0.06564194336533546	0.447216	0.315349	0.088106	0.197097	0.118252	0.09555499999999999
38	linear	0	0	0.001	5.588100990280509	1.063264	1.059412	0.346753	0.7154	0.344012	0.3022749999999998
38	linear	0	7	0.001	5.754502024501562	1.047242	1.008871	0.340489	0.566217	0.4426540000000001	0.4053770000000001
38	linear	0	15	0.001	6.170451000798494	1.015376	0.958048	0.390234	0.443595	0.514453	0.4723989999999999
38	linear	0	23	0.001	6.118346005678177	0.980942	0.835105	0.323406	0.470492	0.36461299999999996	0.3277940000000002
38	linear	0	0	0.0001	23.548509983811527	1.190438	1.183666	0.469092	0.713344	0.47032200000000013	0.4167110000000001
38	linear	0	7	0.0001	25.229361024685204	1.164531	1.151863	0.459729	0.552023	0.59984	0.5529920000000002
38	linear	0	15	0.0001	29.140182014089078	1.087248	1.033261	0.474559	0.443827	0.589434	0.5440110000000002
38	linear	0	23	0.0001	32.58146299049258	1.058367	0.952999	0.404119	0.466734	0.48626500000000006	0.4363539999999999
38	linear	1	0	0.001	1.507548033259809	0.928716	0.926263	0.265526	0.664338	0.26192499999999996	0.23069600000000007
38	linear	1	7	0.001	1.3613979681394994	0.95967	0.713637	0.269743	0.391891	0.321746	0.288812
38	linear	1	15	0.001	1.5213449951261282	0.854303	0.701308	0.282307	0.387263	0.314045	0.28384200000000004
38	linear	1	23	0.001	1.027915976010263	0.969665	0.734833	0.273769	0.438703	0.29612999999999995	0.266157
38	linear	1	0	0.0001	6.132563983555883	1.067834	1.066452	0.407678	0.659876	0.40657599999999994	0.359838
38	linear	1	7	0.0001	5.718140979297459	1.07158	0.841122	0.384034	0.392653	0.44846900000000006	0.4050350000000001
38	linear	1	15	0.0001	5.325703998096287	0.962658	0.831675	0.394364	0.38672	0.44495500000000004	0.4018869999999999
38	linear	1	23	0.0001	4.340478975791484	1.042281	0.854896	0.342352	0.447075	0.407821	0.3663549999999998
38	linear	2	0	0.001	0.5515309749171138	0.555803	0.558058	0.154006	0.403737	0.15432100000000004	0.12802700000000003
38	linear	2	7	0.001	0.28399802977219224	0.589067	0.447932	0.128956	0.289824	0.15810799999999997	0.135473
38	linear	2	15	0.001	0.1972690224647522	0.65064	0.509373	0.138115	0.342034	0.16733899999999996	0.146233
38	linear	2	23	0.001	0.19556301413103938	0.647761	0.510432	0.144097	0.338604	0.17182799999999998	0.14844600000000008
38	linear	2	0	0.0001	2.5384139735251665	0.623943	0.62794	0.219096	0.406362	0.22157800000000005	0.18840600000000005
38	linear	2	7	0.0001	1.0688179754652083	0.643055	0.519721	0.179617	0.294502	0.225219	0.19748899999999991
38	linear	2	15	0.0001	0.904430984519422	0.689673	0.57155	0.179511	0.340719	0.230831	0.20185800000000004
38	linear	2	23	0.0001	0.7436369778588414	0.675669	0.547465	0.166259	0.343183	0.20428199999999996	0.17675599999999997
38	linear	3	0	0.001	0.059356039855629206	0.308951	0.309172	0.075184	0.233686	0.075486	0.051881000000000004
38	linear	3	7	0.001	0.06891897646710277	0.316635	0.186206	0.077714	0.070801	0.11540500000000001	0.09377300000000001
38	linear	3	15	0.001	0.06980000762268901	0.308976	0.177577	0.075316	0.06454	0.11303700000000001	0.090818
38	linear	3	23	0.001	0.06259698420763016	0.308194	0.176502	0.073365	0.065996	0.110506	0.088623
38	linear	3	0	0.0001	0.29717700090259314	0.332341	0.329531	0.10162	0.230971	0.09856000000000001	0.07096100000000002
38	linear	3	7	0.0001	0.3340250113978982	0.333197	0.214778	0.100371	0.063521	0.151257	0.12544900000000003
38	linear	3	15	0.0001	0.3194310120306909	0.331233	0.212278	0.097838	0.066154	0.14612399999999998	0.12007099999999997
38	linear	3	23	0.0001	0.34001702442765236	0.329909	0.209986	0.09675	0.06612	0.143866	0.11812500000000001
38	linear	4	0	0.001	0.15263399109244347	1.051049	1.047427	0.271156	0.7818	0.26562700000000006	0.221395
38	linear	4	7	0.001	0.16321003204211593	0.789879	0.67725	0.222958	0.402982	0.274268	0.23468300000000006
38	linear	4	15	0.001	0.157758011482656	0.881967	0.764608	0.232607	0.484537	0.28007099999999996	0.24026200000000011
38	linear	4	23	0.001	0.15578599413856864	0.860523	0.743123	0.231028	0.46017	0.28295299999999995	0.23892500000000005
38	linear	4	0	0.0001	0.6125899963080883	1.205728	1.113838	0.331163	0.781687	0.3321510000000001	0.2799859999999999
38	linear	4	7	0.0001	0.6315489881671965	0.853399	0.75814	0.281313	0.402495	0.35564500000000004	0.30795499999999987
38	linear	4	15	0.0001	0.630914990324527	0.936162	0.835104	0.28688	0.480318	0.35478599999999993	0.3071320000000002
38	linear	4	23	0.0001	0.6429770146496594	0.976888	0.87174	0.372893	0.463087	0.40865299999999993	0.3569999999999998
38	uniform	0	0	0.001	0.3439389984123409	0.984677	0.980828	0.266883	0.713273	0.267555	0.22722199999999995
38	uniform	0	7	0.001	0.341224018484354	0.971221	0.902237	0.26509	0.551919	0.3503179999999999	0.3152259999999999
38	uniform	0	15	0.001	0.3525909851305187	0.927854	0.888476	0.302993	0.450229	0.43824700000000005	0.396156
38	uniform	0	23	0.001	0.3656710032373667	0.906327	0.769088	0.24775	0.471742	0.297346	0.2617340000000001
38	uniform	0	0	0.0001	0.6266079726628959	1.063276	1.062893	0.347386	0.714165	0.34872800000000004	0.2962179999999999
38	uniform	0	7	0.0001	0.6104899803176522	1.068576	1.047936	0.36136	0.555816	0.49212	0.44361199999999995
38	uniform	0	15	0.0001	0.6419210112653673	0.984134	0.933723	0.357372	0.444061	0.489662	0.44361800000000007
38	uniform	0	23	0.0001	0.6512499530799687	1.015796	0.915333	0.350755	0.472865	0.442468	0.38722799999999996
38	uniform	1	0	0.001	0.08388498099520802	0.881861	0.878929	0.214222	0.663669	0.21526	0.18401599999999996
38	uniform	1	7	0.001	0.08692400297150016	0.889481	0.63815	0.20479	0.388006	0.250144	0.22136699999999992
38	uniform	1	15	0.001	0.09403401054441929	0.805898	0.647356	0.236954	0.386239	0.26111700000000004	0.230755
38	uniform	1	23	0.001	0.09688700083643198	0.922027	0.689411	0.226185	0.436617	0.252794	0.2224450000000001
38	uniform	1	0	0.0001	0.13443001080304384	0.92118	0.919486	0.255844	0.662723	0.2567630000000001	0.21957599999999997
38	uniform	1	7	0.0001	0.15393004287034273	0.928016	0.68492	0.243504	0.389288	0.29563199999999995	0.2611389999999999
38	uniform	1	15	0.0001	0.15591399278491735	0.820991	0.675956	0.251532	0.390533	0.285423	0.251272
38	uniform	1	23	0.0001	0.17373100854456425	0.963158	0.73915	0.266378	0.438058	0.30109199999999997	0.26593400000000006
38	uniform	2	0	0.001	0.07701298454776406	0.545986	0.543541	0.139783	0.400201	0.14334000000000008	0.11704000000000002
38	uniform	2	7	0.001	0.04305900074541569	0.562053	0.413083	0.098292	0.291852	0.12123099999999998	0.10306299999999999
38	uniform	2	15	0.001	0.04325900226831436	0.636378	0.497	0.127273	0.339458	0.15754200000000002	0.13646900000000003
38	uniform	2	23	0.001	0.040439015720039606	0.600665	0.458977	0.09447	0.34334	0.11563700000000005	0.09631999999999999
38	uniform	2	0	0.0001	0.13975502224639058	0.581945	0.58073	0.174827	0.400997	0.17973299999999998	0.15131100000000008
38	uniform	2	7	0.0001	0.07515004836022854	0.597543	0.463786	0.134193	0.289564	0.174222	0.15020200000000006
38	uniform	2	15	0.0001	0.07196399383246899	0.720595	0.597662	0.216859	0.340154	0.257508	0.22410599999999994
38	uniform	2	23	0.0001	0.07332401582971215	0.65887	0.532298	0.153906	0.338217	0.19408100000000006	0.16649899999999998
38	uniform	3	0	0.001	0.06208103150129318	0.281118	0.280673	0.048774	0.231172	0.04950100000000002	0.030278000000000003
38	uniform	3	7	0.001	0.06592797581106424	0.28419	0.142973	0.052331	0.06453	0.07844299999999998	0.06066200000000001
38	uniform	3	15	0.001	0.06767699960619211	0.285015	0.142811	0.049017	0.064878	0.07793299999999999	0.059846
38	uniform	3	23	0.001	0.06370199844241142	0.279184	0.138124	0.048031	0.064275	0.073849	0.055941
38	uniform	3	0	0.0001	0.10348297655582428	0.317631	0.316949	0.083535	0.233198	0.08375099999999999	0.05633199999999999
38	uniform	3	7	0.0001	0.11059397365897894	0.320146	0.199469	0.085785	0.063615	0.135854	0.11052100000000001
38	uniform	3	15	0.0001	0.11427199933677912	0.317222	0.198401	0.083114	0.064105	0.134296	0.10502799999999998
38	uniform	3	23	0.0001	0.11464400449767709	0.312797	0.194845	0.081695	0.063734	0.13111099999999998	0.10522299999999998
38	uniform	4	0	0.001	0.05627900827676058	0.965876	0.965373	0.180178	0.78257	0.18280300000000005	0.14862299999999995
38	uniform	4	7	0.001	0.054757052566856146	0.726211	0.59492	0.159657	0.402075	0.192845	0.16166499999999998
38	uniform	4	15	0.001	0.05355902248993516	0.812581	0.673933	0.162274	0.481109	0.192824	0.16183799999999995
38	uniform	4	23	0.001	0.053522002417594194	0.791387	0.65256	0.161289	0.460941	0.19161900000000004	0.159989
38	uniform	4	0	0.0001	0.09428599150851369	1.057324	1.056824	0.272295	0.782116	0.27470799999999995	0.22653300000000004
38	uniform	4	7	0.0001	0.09387399768456817	0.79446	0.689426	0.22753	0.399558	0.28986799999999996	0.24642799999999995
38	uniform	4	15	0.0001	0.09227398550137877	0.883181	0.777793	0.234592	0.483762	0.29403099999999993	0.250642
38	uniform	4	23	0.0001	0.09245896944776177	0.862135	0.751941	0.232421	0.462136	0.289805	0.24651999999999996
39	linear	0	0	0.001	0.14773098519071937	0.499425	0.492359	0.117244	0.373318	0.11904100000000001	0.084181
39	linear	0	7	0.001	0.1484719687141478	0.454886	0.229423	0.112908	0.091635	0.137788	0.11923399999999997
39	linear	0	15	0.001	0.14840095536783338	0.458354	0.257898	0.11307	0.116839	0.14105900000000002	0.12383700000000004
39	linear	0	23	0.001	0.051848008297383785	0.409469	0.210171	0.110655	0.073755	0.13641599999999998	0.118757
39	linear	0	0	0.0001	0.8126709726639092	0.491939	0.489583	0.117893	0.372172	0.11741099999999999	0.08428999999999998
39	linear	0	7	0.0001	0.8806679979898036	0.449152	0.228217	0.112855	0.09017	0.138047	0.11951699999999996
39	linear	0	15	0.0001	0.6839639972895384	0.449601	0.256985	0.112919	0.118136	0.138849	0.12130899999999996
39	linear	0	23	0.0001	0.6949809612706304	0.409379	0.211052	0.110471	0.075024	0.13602799999999998	0.11853799999999996
39	linear	1	0	0.001	0.04727998748421669	0.393449	0.39133	0.096031	0.29441	0.09692	0.07774199999999998
39	linear	1	7	0.001	0.05123199662193656	0.38656	0.193423	0.091579	0.073408	0.12001500000000001	0.10286499999999994
39	linear	1	15	0.001	0.04904897650703788	0.401105	0.197314	0.090674	0.081843	0.11547099999999999	0.09851299999999995
39	linear	1	23	0.001	0.14897400978952646	0.396336	0.189818	0.093332	0.071625	0.11819299999999999	0.101208
39	linear	1	0	0.0001	0.49863499589264393	0.403565	0.40121	0.105585	0.294251	0.10695900000000003	0.08630499999999999
39	linear	1	7	0.0001	0.6172790308482945	0.396275	0.201075	0.101357	0.072776	0.128299	0.10969100000000004
39	linear	1	15	0.0001	1.3673080247826874	0.392994	0.200095	0.09039	0.083791	0.11630399999999999	0.099249
39	linear	1	23	0.0001	1.346094999462366	0.397677	0.191049	0.093175	0.073251	0.117798	0.100965
39	linear	2	0	0.001	0.04972302122041583	0.443405	0.4468	0.081464	0.368138	0.07866199999999995	0.054543999999999995
39	linear	2	7	0.001	0.058439967688173056	0.425656	0.202463	0.099699	0.076663	0.12580000000000002	0.10341
39	linear	2	15	0.001	0.05740596679970622	0.399056	0.179453	0.081969	0.071936	0.107517	0.09088999999999998
39	linear	2	23	0.001	0.05415698979049921	0.405278	0.175607	0.07896	0.070868	0.10473900000000001	0.08807399999999997
39	linear	2	0	0.0001	0.3268619766458869	0.456172	0.453337	0.087318	0.36188	0.09145700000000001	0.06239399999999997
39	linear	2	7	0.0001	0.43954100692644715	0.432056	0.211659	0.109623	0.075792	0.13586700000000002	0.11085499999999998
39	linear	2	15	0.0001	0.43646496487781405	0.418847	0.198384	0.099626	0.071925	0.126459	0.10705800000000003
39	linear	2	23	0.0001	0.5307389656081796	0.423348	0.194435	0.100137	0.072195	0.12224	0.10334100000000002
39	linear	3	0	0.001	0.04584598354995251	0.373646	0.378886	0.087953	0.289239	0.08964699999999998	0.067979
39	linear	3	7	0.001	0.04875002196058631	0.374029	0.203015	0.080339	0.097951	0.105064	0.08573599999999999
39	linear	3	15	0.001	0.04835403524339199	0.397362	0.197945	0.085827	0.086917	0.11102800000000002	0.09186899999999998
39	linear	3	23	0.001	0.04800502210855484	0.556781	0.34839	0.083224	0.240547	0.10784299999999997	0.08864299999999999
39	linear	3	0	0.0001	0.07672194624319673	0.383865	0.387809	0.097691	0.289549	0.09826000000000001	0.075181
39	linear	3	7	0.0001	0.08553301449865103	0.384402	0.20989	0.088632	0.097149	0.112741	0.09284799999999997
39	linear	3	15	0.0001	0.08200103184208274	0.403645	0.201562	0.094396	0.082887	0.11867499999999999	0.098623
39	linear	3	23	0.0001	0.2431850298307836	0.570223	0.35515	0.091821	0.239564	0.11558600000000002	0.09562799999999998
39	linear	4	0	0.001	0.04552002064883709	0.382264	0.386421	0.073477	0.311651	0.07477	0.05189300000000001
39	linear	4	7	0.001	0.04800799069926143	0.356735	0.178713	0.073935	0.077096	0.10161700000000001	0.08065099999999997
39	linear	4	15	0.001	0.04584802081808448	0.348235	0.174257	0.070682	0.077072	0.097185	0.07618799999999998
39	linear	4	23	0.001	0.04561996320262551	0.346141	0.164607	0.065314	0.073484	0.09112300000000001	0.071713
39	linear	4	0	0.0001	0.07594097405672073	0.393302	0.391309	0.083155	0.307432	0.08387700000000003	0.059358000000000036
39	linear	4	7	0.0001	0.08626800263300538	0.366827	0.186238	0.083559	0.071875	0.11436299999999999	0.08777999999999997
39	linear	4	15	0.0001	0.08218397852033377	0.35722	0.185037	0.079997	0.077464	0.107573	0.084307
39	linear	4	23	0.0001	0.08228002116084099	0.364807	0.185794	0.083862	0.07516	0.11063399999999998	0.08780099999999999
39	uniform	0	0	0.001	0.04821299808099866	0.456359	0.456973	0.077932	0.373076	0.083897	0.055497000000000005
39	uniform	0	7	0.001	0.04882703069597483	0.408642	0.178636	0.072574	0.093318	0.08531799999999999	0.071824
39	uniform	0	15	0.001	0.04841701593250036	0.416917	0.20154	0.072309	0.117269	0.084271	0.07112500000000001
39	uniform	0	23	0.001	0.04743901081383228	0.366917	0.155213	0.069422	0.074026	0.081187	0.06807899999999999
39	uniform	0	0	0.0001	0.08436397183686495	0.467854	0.470052	0.090597	0.377633	0.09241900000000003	0.05868999999999999
39	uniform	0	7	0.0001	0.09097997099161148	0.421917	0.201539	0.085702	0.09065	0.110889	0.09252699999999998
39	uniform	0	15	0.0001	0.08384999819099903	0.4294	0.224624	0.084692	0.115227	0.109397	0.09237999999999998
39	uniform	0	23	0.0001	0.08811498992145061	0.379616	0.179357	0.081434	0.072786	0.10657099999999999	0.08910599999999999
39	uniform	1	0	0.001	0.05175604019314051	0.370258	0.367996	0.074161	0.292663	0.07533299999999998	0.060081999999999976
39	uniform	1	7	0.001	0.05235604476183653	0.372501	0.1525	0.069563	0.070879	0.081621	0.06867399999999999
39	uniform	1	15	0.001	0.04898803308606148	0.379142	0.158814	0.068574	0.078335	0.08047900000000001	0.06757500000000001
39	uniform	1	23	0.001	0.04961696686223149	0.375197	0.153744	0.071261	0.070628	0.083116	0.07031400000000002
39	uniform	1	0	0.0001	0.08333002915605903	0.38947	0.389414	0.094064	0.294751	0.094663	0.07435799999999997
39	uniform	1	7	0.0001	0.0893069664016366	0.377373	0.179314	0.081342	0.072659	0.106655	0.08975500000000002
39	uniform	1	15	0.0001	0.08562504081055522	0.390303	0.185484	0.080119	0.080076	0.10540800000000002	0.08842999999999998
39	uniform	1	23	0.0001	0.08449598681181669	0.384521	0.179046	0.08298	0.070753	0.10829300000000001	0.091287
39	uniform	2	0	0.001	0.050825998187065125	0.427951	0.421452	0.05626	0.364579	0.05687300000000001	0.038135999999999996
39	uniform	2	7	0.001	0.05794997559860349	0.402269	0.170206	0.077269	0.078808	0.091398	0.07174500000000003
39	uniform	2	15	0.001	0.059567042626440525	0.384125	0.152898	0.068352	0.071708	0.08119000000000001	0.06737499999999999
39	uniform	2	23	0.001	0.0585209927521646	0.386779	0.140406	0.057821	0.0704	0.070006	0.05738400000000001
39	uniform	2	0	0.0001	0.08698197780176997	0.440529	0.442416	0.077685	0.364456	0.07795999999999997	0.05297799999999998
39	uniform	2	7	0.0001	0.10311900405213237	0.426106	0.20102	0.098038	0.076547	0.124473	0.09959100000000001
39	uniform	2	15	0.0001	0.09837601101025939	0.403384	0.186381	0.087832	0.07218	0.114201	0.09533699999999999
39	uniform	2	23	0.0001	0.09256397606804967	0.41436	0.187775	0.08483	0.071534	0.116241	0.09703200000000001
39	uniform	3	0	0.001	0.04609196912497282	0.367632	0.35174	0.066678	0.284173	0.06756699999999999	0.050685
39	uniform	3	7	0.001	0.049083027988672256	0.364268	0.161319	0.058534	0.091076	0.07024299999999999	0.05535700000000001
39	uniform	3	15	0.001	0.047434994485229254	0.382875	0.162714	0.064984	0.086038	0.076676	0.06203000000000001
39	uniform	3	23	0.001	0.04627997986972332	0.550883	0.316194	0.061529	0.24283	0.07336399999999998	0.05857799999999999
