case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos
0 linear 4 7 0.46654899999999999 2.5174331937752905 1 52 0.23921999999999999 0.010595 0.19828200000000001 0.0029390000000000006 0.00071300000000000009 0.0028270000000000001 0.010451999999999999 0.051108000000000001 0.065895999999999996 0 0.026381000000000002 0.00076400000000000003 0.00059900000000000003 0.001207 0.0031050000000000001 0.149122 0.023987000000000001 0.0056940000000000011 0 1
0 linear 4 15 0.54879699999999998 2.4212389482950818 1 68 0.245838 0.010181000000000001 0.26869599999999999 0.0044029999999999998 0.00085500000000000007 0.0028189999999999999 0.010017 0.05108 0.075576000000000004 0 0.025935 0.00078399999999999997 0.00061399999999999996 0.001127 0.0032000000000000006 0.20425299999999999 0.031930000000000007 0.0075140000000000024 0 2
0 linear 4 23 0.52855799999999997 2.3408509317784856 1 61 0.24826699999999999 0.010304000000000001 0.24472999999999998 0.0041519999999999994 0.00092099999999999994 0.0027299999999999998 0.010012999999999999 0.051333999999999998 0.074174000000000004 0 0.029822999999999999 0.00076199999999999998 0.00060900000000000006 0.001168 0.0030150000000000003 0.18788100000000005 0.028438999999999999 0.0067650000000000019 0 3
0 uniform 0 0 53.443874999999998 6.8139867820913782 1 67 53.185068999999999 0.011649 0.21920100000000009 0.0058400000000000006 0.0011690000000000001 0.0025100000000000001 0.0094289999999999999 0.18008299999999999 0.33447500000000002 52.442736999999994 0.087030999999999997 3.3000000000000003e-05 0.058463000000000001 0.0018439999999999999 0.0037880000000000001 0.17026100000000002 0.035334000000000018 0 0 0
0 uniform 0 7 53.251336999999999 6.9223389959685582 1 83 52.851070999999997 0.011552 0.35011700000000007 0.0062579999999999997 0.0012409999999999999 0.0044330000000000003 0.012437999999999999 0.051366000000000002 0.26029099999999999 52.349223000000002 0.087216999999999989 2.0000000000000002e-05 0.017028000000000001 0.0017589999999999999 0.0037449999999999992 0.28628799999999999 0.045439000000000021 0 0 1
0 uniform 0 15 53.744819 7.0045054110051712 1 91 53.281129 0.011457999999999999 0.4150410000000001 0.0080489999999999989 0.0013359999999999999 0.0043740000000000003 0.01227 0.050860000000000002 0.30327799999999999 52.66986 0.08754300000000001 2.4000000000000001e-05 0.082244999999999985 0.001732 0.0036979999999999999 0.34166800000000008 0.051382000000000004 0 0 2
0 uniform 0 23 53.596066 7.0403829421848272 1 91 53.222360000000002 0.011513000000000001 0.32712900000000006 0.0068830000000000002 0.0013560000000000002 0.003277 0.012262 0.050220000000000001 0.26353900000000002 52.681353000000001 0.087792000000000009 2.5000000000000001e-05 0.051670000000000001 0.0017459999999999999 0.0037229999999999997 0.26014199999999998 0.049604000000000016 0 0 3
0 uniform 1 0 1.0205340000000001 627.72831737403214 1 105 0.71269099999999996 0.011656 0.25993200000000011 0.0067289999999999997 0.001519 0.0045909999999999996 0.012114 0.180368 0.13039200000000001 0 0.026984999999999999 0.00093099999999999997 0.25786799999999999 0.0011670000000000001 0.0038150000000000002 0.16258800000000012 0.079095000000000096 0 0 0
0 uniform 1 7 0.77406399999999997 631.61507920937345 1 105 0.44690299999999999 0.012781000000000001 0.28010800000000002 0.0058079999999999998 0.0013369999999999999 0.00314 0.011301 0.051469000000000001 0.152749 0 0.026970999999999998 0.00092299999999999999 0.105143 0.0011440000000000001 0.0035640000000000003 0.184673 0.077334999999999987 0 0 1
0 uniform 1 15 0.96486499999999997 635.58150147374488 1 128 0.53973199999999999 0.012697 0.37166100000000013 0.0066179999999999998 0.0015610000000000001 0.0027399999999999998 0.010591 0.051222999999999998 0.13108600000000001 0 0.026179000000000001 0.00082700000000000004 0.22596100000000002 0.001165 0.0038449999999999995 0.24639999999999995 0.10249099999999998 0 0 2
0 uniform 1 23 0.79542900000000005 638.99054014712431 1 128 0.37974999999999998 0.012435999999999999 0.36440499999999998 0.0061550000000000007 0.0013630000000000001 0.0027060000000000001 0.0099500000000000005 0.051146999999999998 0.130776 0 0.025804000000000001 0.00076599999999999997 0.072280999999999998 0.00107 0.0037260000000000001 0.23976299999999992 0.1007060000000001 0 0 3
0 uniform 2 0 37.617159999999998 2.3738776878589789 1 45 37.453608000000003 0.011128000000000001 0.13200599999999993 0.0031449999999999998 0.00084999999999999995 0.0030980000000000001 0.011936 0.17611399999999999 0.33912700000000001 36.735225999999997 0.082312999999999997 2.6999999999999999e-05 0.042706999999999995 0.0016260000000000001 0.0037660000000000003 0.10058600000000002 0.021876 0 0 0
0 uniform 2 7 51.374206000000001 2.4185459771569833 1 45 51.126890000000003 0.011793 0.21327099999999999 0.0032199999999999998 0.00084899999999999993 0.0033909999999999999 0.012408000000000001 0.052611999999999999 0.27046199999999998 50.625791 0.085209000000000007 2.8e-05 0.010877 0.001603 0.0038860000000000001 0.17958900000000003 0.022540999999999995 0 0 1
0 uniform 2 15 51.82403 2.4760800094988884 1 45 51.579413000000002 0.011405999999999999 0.20903399999999994 0.0042330000000000007 0.00079100000000000004 0.0034979999999999998 0.013105 0.055308999999999997 0.33823199999999998 51.012465999999996 0.083202999999999999 2.5000000000000001e-05 0.010077999999999998 0.0015460000000000001 0.003836 0.17538600000000001 0.022924999999999994 0 0 2
0 uniform 2 23 53.607967000000002 2.5425757937801223 1 45 53.351004000000003 0.011790999999999999 0.22421399999999994 0.0031600000000000005 0.00077799999999999994 0.0074780000000000003 0.012324 0.052668 0.26404300000000003 52.847981000000004 0.087720999999999993 2.5999999999999998e-05 0.010051000000000001 0.0016199999999999999 0.0037439999999999995 0.18996499999999999 0.023113000000000012 0 0 3
0 uniform 3 0 0.71645499999999995 490.78838121191183 1 67 0.55913100000000004 0.016407000000000001 0.11293999999999997 0.004117 0.001073 0.0032959999999999999 0.012134000000000001 0.18033299999999999 0.117634 0 0.026495000000000001 0.00092900000000000003 0.11302599999999999 0.00076499999999999995 0.0040090000000000004 0.074708000000000011 0.027714000000000013 0 0 0
