case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit
0 linear 0 0 50.752892000000003 7.0379226907910697 1 67 49.538705999999998 0.031856000000000002 0.20636700000000005 0.0082580000000000015 0.0018529999999999998 0.0096080000000000002 0.029715999999999999 0.19160099999999999 0.356632 48.678984999999997 0.100979 2.6999999999999999e-05 0.060337000000000002 0.0077530000000000003 0.012027000000000001 0.12919199999999997 0.0349 0.0087650000000000037 0 0 0 0 0 0 0 0 0 0 49.331139999999998 49.502591000000002 0.0082389999999999998 0.0087919999999999995 0.014333 0.00076800000000000002 0 0 0 0 0 0 54 13 41 2 10 12 0 6 65 13 5 49 0.093959000000000015 0 0 6 0 0 134 0 0 26 42 66
0 linear 0 7 49.450507000000002 7.1651756850412518 1 83 49.149824000000002 0.012298 0.26281200000000005 0.006234 0.0013289999999999999 0.0047109999999999999 0.013668 0.019054999999999999 0.36134899999999998 48.620664999999995 0.090695999999999999 3.1999999999999999e-05 0.016506999999999997 0.0022699999999999999 0.0050910000000000018 0.174819 0.045351000000000002 0.010521000000000003 0 1 15 15 0 0 0 0 0 0 49.077303999999998 49.137008000000002 0.00329 0.0063990000000000002 0.012461999999999999 6.7999999999999999e-05 0 2 1 16 0.00115407797797932 2 61 15 46 2 11 13 0 7 71 15 5 63 0.12081100000000006 0 0 7 0 0 166 0 0 20 58 88
0 linear 0 15 49.589995999999999 7.2540425509606834 1 91 49.212296000000002 0.011627 0.33994099999999988 0.0067329999999999994 0.0023370000000000001 0.0032009999999999999 0.010208999999999999 0.0086820000000000005 0.24967500000000001 48.757819000000005 0.090528999999999998 3.1999999999999999e-05 0.080931000000000003 0.0017420000000000001 0.0038420000000000004 0.22258300000000009 0.059466999999999978 0.012756 0 2 13 13 0 0 0 0 0 0 49.088754000000002 49.205205999999997 0.001588 0.0054949999999999999 0.012652 4.3000000000000002e-05 0 1 1 8 0.0027134713756958736 1 63 13 50 2 16 18 0 6 92 13 5 73 0.15105700000000005 0 0 6 0 0 182 0 0 26 57 99
0 linear 0 23 49.693606000000003 7.2793514851625778 1 91 49.299427999999999 0.011704000000000001 0.35452500000000003 0.0095660000000000016 0.0015690000000000001 0.003199 0.010244 0.009868 0.369782 48.757608999999995 0.090212000000000001 2.6999999999999999e-05 0.048692999999999993 0.001699 0.0037490000000000002 0.22978400000000004 0.059195000000000018 0.013729000000000012 0 3 13 13 0 0 0 0 0 0 49.209240999999999 49.292676 0.001552 0.0053290000000000004 0.012130999999999999 4.5000000000000003e-05 0 1 1 8 0.0030160757831446021 1 67 13 54 3 21 24 0 7 119 13 5 73 0.151449 0 0 7 0 0 182 0 0 25 55 102
0 linear 1 0 0.95530899999999996 589.76731831372842 1 105 0.63637600000000005 0.01474 0.25476699999999997 0.0072049999999999996 0.001694 0.0032529999999999998 0.010036 0.17607999999999999 0.12687399999999999 0 0.016244999999999999 0.00183 0.25097400000000003 0.00197 0.0043 0.097827999999999943 0.083714000000000038 0.018654999999999995 0 0 0 0 0.013159000000000001 1 0 0 14 0 0.33055099999999998 0.62756500000000004 0.00106 0.0047540000000000004 0.015817999999999999 0.0048760000000000001 0 0 0 0 0 0 74 45 29 4 3 8 0 3 232 65 7 53 0.062868000000000035 0 0 3 0 0 302 0 0 38 101 163
0 linear 1 7 0.62412299999999998 593.09247526627757 1 105 0.31717400000000001 0.014638999999999999 0.27033200000000007 0.0062000000000000006 0.0015809999999999999 0.0039909999999999998 0.0091900000000000003 0.0096299999999999997 0.14507100000000001 0 0.0036059999999999998 0.0021919999999999999 0.10385699999999999 0.0010460000000000001 0.0038209999999999989 0.108164 0.080079000000000053 0.017994 0 1 19 19 0.0030460000000000001 1 0 0 14 0 0.16778399999999999 0.31058400000000003 0.0012999999999999999 0.0036679999999999998 0.015482000000000001 0.001358 0 1 1 8 0.0016863986939356674 1 74 45 29 4 3 8 0 3 232 65 7 53 0.073764999999999983 0 0 3 0 0 302 0 0 33 110 159
0 linear 1 15 0.79385899999999998 596.53003682974315 1 128 0.40610099999999999 0.014538000000000001 0.34061099999999989 0.0072760000000000003 0.0017719999999999997 0.0035109999999999998 0.009188 0.0083510000000000008 0.110864 0 0.0037060000000000001 0.00096900000000000003 0.22511300000000004 0.001758 0.0039909999999999998 0.12540500000000004 0.10249600000000006 0.022844000000000003 0 2 19 19 0.0029680000000000002 1 0 0 14 0 0.13212299999999999 0.397283 0.0016509999999999999 0.0033800000000000002 0.014273000000000001 0.0017329999999999999 0 1 1 8 0.18679473719266346 1 85 46 39 6 3 9 2 3 239 65 8 74 0.081917999999999991 0 0 3 0 0 394 0 0 38 127 229
0 linear 1 23 0.63362799999999997 599.54254534181575 1 128 0.265096 0.012761 0.33204399999999989 0.0067819999999999998 0.0014910000000000001 0.002823 0.0082749999999999994 0.0081379999999999994 0.13411799999999999 0 0.0035609999999999999 0.00093800000000000003 0.071359000000000006 0.001122 0.0036279999999999997 0.12019300000000004 0.10004100000000005 0.022767999999999997 0 3 19 19 0.0030300000000000001 1 0 0 14 0 0.15346199999999999 0.25905 0.0012329999999999999 0.0032789999999999998 0.013701 0.0012600000000000001 0 1 1 8 0.0068439882711387309 1 85 47 38 5 3 8 1 3 243 67 8 73 0.07680500000000004 0 0 3 0 0 394 0 0 46 140 208
0 linear 2 0 35.007441999999998 2.3667291596045543 1 61 34.820884 0.011471 0.15409600000000004 0.005097 0.00101 0.00299 0.0097699999999999992 0.17122100000000001 0.33073399999999997 34.166486999999996 0.085774000000000003 3.1000000000000001e-05 0.041517000000000005 0.00249 0.0039319999999999997 0.083456000000000002 0.034069000000000002 0.0070680000000000005 0 0 0 0 0 0 0 0 0 0 34.735349999999997 34.811140999999999 0.00092699999999999998 0.0055409999999999999 0.011771999999999998 4.6999999999999997e-05 0 0 0 0 0 0 50 22 28 2 9 11 0 6 87 22 3 36 0.054977999999999999 0 0 6 0 0 122 0 0 24 45 53
0 linear 2 7 47.752999000000003 2.4102109454228473 1 61 47.496777999999999 0.011594 0.21978000000000003 0.00645 0.0009859999999999999 0.0042050000000000004 0.010067 0.0097680000000000006 0.317855 47.050317 0.084911 2.8e-05 0.0098399999999999998 0.0015169999999999999 0.0038139999999999992 0.13595299999999999 0.041184000000000012 0.0089949999999999978 0 1 16 13 0 0 0 0 0 0 47.445098999999999 47.489978999999998 0.0015380000000000001 0.0057450000000000001 0.012189 3.8000000000000002e-05 0 1 1 8 0.11055858717162853 1 43 16 27 3 9 12 0 5 79 16 3 42 0.087490999999999999 0 0 5 0 0 122 0 0 27 47 48
0 linear 2 15 47.748677999999998 2.465980422485246 1 61 47.494200999999997 0.012156 0.21787400000000001 0.0070009999999999994 0.0010580000000000001 0.00313 0.010024 0.0098399999999999998 0.25312800000000002 47.113953000000002 0.085483000000000003 2.9e-05 0.0095869999999999983 0.001413 0.0037059999999999997 0.13462699999999994 0.038225999999999982 0.010510000000000002 0 2 22 21 0 0 0 0 0 0 47.44408 47.487636000000002 0.0013749999999999999 0.0053670000000000002 0.012407000000000001 4.3000000000000002e-05 0 1 1 8 0.0016090859999255856 1 51 22 29 1 12 13 0 6 105 22 3 36 0.103195 0 0 6 0 0 122 0 0 20 50 52
0 linear 2 23 49.541699999999999 2.5300557252342948 1 61 49.324649999999998 0.01243 0.18307000000000004 0.0054720000000000003 0.00099299999999999996 0.0032060000000000001 0.010083999999999999 0.0095589999999999998 0.25403700000000001 48.932504000000002 0.092894000000000004 3.0000000000000001e-05 0.010130999999999999 0.0017409999999999999 0.0038520000000000004 0.115301 0.03363 0.0077080000000000039 0 3 17 16 0 0 0 0 0 0 49.270842999999999 49.317731999999999 0.0014220000000000001 0.0060049999999999999 0.013106 4.5000000000000003e-05 0 1 1 8 0.0026246619501964687 1 50 17 33 1 15 16 0 7 106 17 3 41 0.092249999999999999 0 0 7 0 0 122 0 0 23 44 55
0 linear 3 0 0.61823899999999998 488.05716329463513 1 83 0.456318 0.018287000000000001 0.11992799999999999 0.0059369999999999996 0.0014369999999999999 0.003313 0.010017 0.17377699999999999 0.11200499999999999 0 0.0038609999999999998 0.0011559999999999999 0.1116 0.000718 0.0038430000000000001 0.051667000000000018 0.034196000000000004 0.009299 0 0 0 0 0.0030010000000000002 1 0 0 14 0 0.29636000000000001 0.44956099999999999 0.0011280000000000001 0.001838 0.019109000000000001 4.1999999999999998e-05 0 0 0 0 0 0 74 56 18 4 4 8 0 4 194 56 5 22 0.036556999999999992 0 0 4 0 0 166 0 0 24 88 54
0 linear 3 7 0.56543399999999999 497.79296944733449 1 83 0.36279 0.014877 0.16539299999999996 0.0053110000000000006 0.0011339999999999998 0.0027859999999999998 0.0085850000000000006 0.015594999999999999 0.090852000000000002 0 0.0036380000000000002 0.001011 0.201958 0.00072800000000000002 0.003591 0.098528000000000004 0.033391000000000011 0.0092970000000000014 0 1 56 56 0.0030079999999999998 1 0 0 14 0 0.117691 0.35680899999999999 0.0014530000000000001 0.0028149999999999998 0.017489999999999999 4.3999999999999999e-05 0 2 1 16 0.0088212496358149681 2 74 56 18 4 4 8 0 4 194 56 5 22 0.083588999999999969 0 0 4 0 0 166 0 0 23 89 54
0 linear 3 15 0.57790600000000003 510.01575430522144 1 83 0.380247 0.01506 0.16079799999999997 0.0050129999999999992 0.00116 0.002362 0.0080949999999999998 0.0095099999999999994 0.091676999999999995 0 0.0035079999999999998 0.00090499999999999999 0.22830200000000009 0.00062299999999999996 0.0035039999999999997 0.093537000000000009 0.033773000000000025 0.0092990000000000034 0 2 54 54 0.0029610000000000001 1 0 0 14 0 0.11138099999999999 0.37475399999999998 0.001139 0.0024239999999999999 0.017014999999999999 4.1e-05 0 1 1 8 0.0009877516298322979 1 74 54 20 6 4 10 0 6 195 54 5 24 0.078684999999999991 2 0 4 0 0 166 0 0 19 90 57
