case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit quartic_unseeded quartic_disabled quartic_after_warm quartic_degree_change quartic_cold_sweeps quartic_warm_sweeps
15 linear 3 0 1.707581 1.0349613589615063 1 60 0.62899400000000005 0.063621999999999998 0.090648000000000006 0.0068900000000000003 0.0013310000000000002 0.0083119999999999999 0.024073000000000001 0.19842799999999999 0.10366499999999999 0 0.029961000000000002 0.0017539999999999999 0.13526299999999997 0.0052230000000000002 0.010400000000000001 0.032081000000000012 0.023709000000000015 0.0092780000000000015 0 0 0 0 0.0042360000000000002 1 0 0 10 0 0.366587 0.59551600000000005 0.010207000000000001 0.0061749999999999999 0.014142 0.00064300000000000002 0 0 0 0 0 0 60 51 9 3 2 5 0 2 153 51 0 9 0.023423000000000006 0 0 2 0 0 120 0 0 37 42 41 0 0 0 0 0 0
15 linear 3 7 0.25713200000000003 1.0364245787939632 1 60 0.104494 0.040771000000000002 0.09569500000000003 0.0044510000000000001 0.000803 0.0035109999999999998 0.011351 0.008123 0.021585 0 0.013904 0.0012229999999999999 0.0039810000000000002 0.001867 0.0042940000000000001 0.048259000000000003 0.022006999999999999 0.0068199999999999997 0 1 27 27 0.0031329999999999999 1 0 0 10 0 0.054841000000000001 0.096482999999999999 0.0021619999999999999 0.0049240000000000004 0.012666999999999999 0.000105 0 1 1 8 0.0013131773164442831 1 60 51 9 3 2 5 0 2 153 51 0 9 0.041019000000000007 0 0 2 0 0 120 0 0 28 48 44 0 0 0 0 0 0
15 linear 3 15 0.28477000000000002 1.0383118102568796 1 60 0.13533800000000001 0.041291000000000001 0.092204999999999995 0.0042590000000000006 0.00072100000000000007 0.0030709999999999999 0.0094839999999999994 0.007136 0.022030999999999999 0 0.012878000000000001 0.000919 0.045419000000000001 0.0013259999999999999 0.0036859999999999992 0.045559000000000016 0.021385000000000012 0.0068199999999999997 0 2 27 27 0.0029610000000000001 1 0 0 10 0 0.051107 0.12910199999999999 0.0013860000000000001 0.0042459999999999998 0.011684000000000002 3.8999999999999999e-05 0 1 1 8 0.0019747965261813724 1 60 51 9 3 2 5 0 2 155 51 0 9 0.038215000000000013 0 0 2 0 0 120 0 0 40 37 43 0 0 0 0 0 0
15 linear 3 23 0.38946199999999997 1.040474110425583 1 67 0.21731800000000001 0.038079000000000002 0.10038100000000004 0.0043169999999999997 0.00087799999999999998 0.0027169999999999998 0.0093390000000000001 0.0072769999999999996 0.022436000000000001 0 0.012503999999999999 0.00094200000000000002 0.12742900000000001 0.001279 0.0036780000000000007 0.048357999999999991 0.024132999999999995 0.0076490000000000004 0 3 27 27 0.0029919999999999999 1 0 0 10 0 0.051291000000000003 0.21104300000000001 0.001273 0.0044289999999999998 0.011911999999999999 2.6999999999999999e-05 0 1 1 8 0.0018729107947430628 1 67 57 10 3 2 5 0 2 171 57 0 10 0.040285999999999988 0 0 2 0 0 134 0 0 42 43 49 0 0 0 0 0 0
15 uniform 3 0 0.56518999999999997 1.0350327531978314 1 44 0.47347699999999998 0.039481000000000002 0.041838999999999994 0.0022260000000000001 0.00064800000000000003 0.0024949999999999998 0.0086979999999999991 0.191216 0.092124999999999999 0 0.012874999999999999 0.00090399999999999996 0.13245799999999999 0.0011280000000000001 0.003406999999999999 0.016648999999999997 0.017057000000000003 0 0 0 0 0 0.0029910000000000002 1 0 0 10 0 0.304614 0.46737099999999998 0.00086899999999999998 0.0041469999999999996 0.011142000000000001 1.7e-05 0 0 0 0 0 0 44 37 7 3 0 3 0 0 121 37 0 7 0.011353999999999998 0 0 0 0 0 88 0 0 21 29 38 0 0 0 0 0 0
15 uniform 3 7 0.21382399999999999 1.0365193859328954 1 44 0.10680000000000001 0.040052999999999998 0.054968000000000003 0.002117 0.000602 0.0029629999999999999 0.0090209999999999995 0.0073249999999999999 0.027431000000000001 0 0.013204 0.00084000000000000003 0.0043709999999999999 0.0045009999999999998 0.0036199999999999995 0.028527999999999994 0.018201000000000002 0 0 1 13 13 0.0030379999999999999 1 0 0 10 0 0.057187000000000002 0.098026000000000002 0.0015900000000000001 0.0040499999999999998 0.011557 8.1000000000000004e-05 0 1 1 8 0.0013131773164442831 1 44 37 7 3 0 3 0 0 121 37 0 7 0.023061000000000002 0 0 0 0 0 88 0 0 15 32 41 0 0 0 0 0 0
15 uniform 3 15 0.22736700000000001 1.0384464721750202 1 44 0.12721299999999999 0.037393000000000003 0.052860000000000004 0.002013 0.00060300000000000002 0.002408 0.0079900000000000006 0.0070400000000000003 0.021446 0 0.011913999999999999 0.00085599999999999999 0.045372000000000003 0.001052 0.0031639999999999997 0.027890999999999999 0.016917000000000001 0 0 2 13 13 0.0029979999999999998 1 0 0 10 0 0.048425999999999997 0.12195499999999999 0.0012199999999999999 0.0036250000000000002 0.010607 3.4e-05 0 1 1 8 0.0019747965261813724 1 44 37 7 3 0 3 0 0 123 37 0 7 0.022491999999999998 0 0 0 0 0 88 0 0 22 29 37 0 0 0 0 0 0
15 uniform 3 23 0.312745 1.0406717667140997 1 51 0.208041 0.035158000000000002 0.059889000000000005 0.0021870000000000001 0.00070100000000000002 0.0022520000000000001 0.0078580000000000004 0.0067999999999999996 0.021364999999999999 0 0.011776999999999999 0.00081999999999999998 0.12726900000000002 0.00094799999999999995 0.0033079999999999997 0.03000400000000001 0.020467999999999986 0 0 3 13 13 0.002859 1 0 0 10 0 0.047759999999999997 0.20250799999999999 0.001127 0.0036979999999999999 0.010468 2.5000000000000001e-05 0 1 1 8 0.0018729107947430628 1 51 43 8 3 0 3 0 0 139 43 0 8 0.023848000000000001 0 0 0 0 0 102 0 0 22 35 45 0 0 0 0 0 0
23 linear 0 0 0.499641 16.233902226671066 1 82 0.25459900000000002 0.012156 0.21122000000000005 0.0060419999999999996 0.0012229999999999999 0.0030379999999999999 0.0094450000000000003 0.16126399999999999 0.025267999999999999 0 0.0084349999999999998 0.0010480000000000001 0.0019480000000000001 0.001186 0.0040020000000000003 0.059456000000000009 0.034130999999999995 0.016320999999999999 0 0 0 0 0.002934 1 0 0 12 0 0.20347599999999999 0.24682399999999999 0.0010280000000000001 0.0040220000000000004 0.012559000000000001 0.0033270000000000001 0 0 0 0 0 0 62 34 28 3 4 7 0 1 235 50 0 48 0.034869000000000011 1 0 0 0 0 240 0 0 89 112 39 0 0 0 0 0 0
23 linear 0 7 0.319633 16.700879650300749 1 82 0.089263999999999996 0.010067 0.20454700000000003 0.0047270000000000003 0.001062 0.0028530000000000001 0.008482 0.0071799999999999998 0.024244000000000002 0 0.0080079999999999995 0.001041 0.001918 0.0010989999999999999 0.0036800000000000001 0.055561999999999979 0.031825000000000006 0.015428000000000002 0 1 1 1 0.0028739999999999998 1 0 0 12 0 0.047896000000000001 0.082525000000000001 0.0014419999999999999 0.0036939999999999998 0.012053999999999999 0.0012700000000000001 0 1 1 8 0.0022848936079059366 1 62 34 28 3 4 7 0 1 233 50 0 48 0.032750000000000015 1 0 0 0 0 240 0 0 88 119 33 0 0 0 0 0 0
