case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit quartic_unseeded quartic_disabled quartic_after_warm quartic_degree_change quartic_cold_sweeps quartic_warm_sweeps
15 linear 3 0 1.7574620000000001 1.0349613589615063 1 60 0.66767100000000001 0.063934000000000005 0.097200999999999982 0.0079889999999999996 0.001266 0.0090430000000000007 0.027588999999999999 0.21212800000000001 0.11494600000000001 0 0.027220999999999999 0.001565 0.138852 0.011455999999999999 0.013443 0.042052999999999986 0.022194000000000005 0.0082669999999999983 0 0 0 0 0.0047089999999999996 1 0 0 10 0 0.38616600000000001 0.63596799999999998 0.01021 0.0070470000000000003 0.014846999999999999 0.00063900000000000003 0 0 0 0 0 0 60 51 9 3 2 5 0 2 153 51 4 5 0.033829999999999999 0 0 2 0 0 120 0 0 37 39 44 0 0 0 0 0 0
15 linear 3 7 0.26991900000000002 1.036424578793963 1 60 0.11157 0.041146000000000002 0.10055900000000001 0.0041489999999999999 0.00081599999999999999 0.0034120000000000001 0.01289 0.0084290000000000007 0.023687 0 0.015483 0.0011540000000000001 0.0040340000000000003 0.001653 0.0043669999999999994 0.054837000000000004 0.022255999999999998 0.0068380000000000003 0 1 27 27 0.0032290000000000001 1 0 0 10 0 0.059080000000000001 0.10345500000000001 0.0023410000000000002 0.0049620000000000003 0.013803000000000001 0.000107 0 1 1 8 0.0013131773164442831 1 60 51 9 3 2 5 0 2 153 51 4 5 0.047629000000000005 0 0 2 0 0 120 0 0 31 44 45 0 0 0 0 0 0
15 linear 3 15 0.29821999999999999 1.0383118102568798 1 60 0.13525599999999999 0.045154 0.10227900000000004 0.0037200000000000002 0.00074899999999999999 0.0029989999999999999 0.0095309999999999995 0.0073730000000000002 0.022263000000000002 0 0.013058 0.00096699999999999998 0.045280999999999995 0.0012329999999999999 0.0034269999999999999 0.05727599999999998 0.021683000000000001 0.0068150000000000007 0 2 27 27 0.0030360000000000001 1 0 0 10 0 0.051862999999999999 0.12931999999999999 0.001433 0.0042979999999999997 0.011521999999999999 3.3000000000000003e-05 0 1 1 8 0.0019747965261813724 1 60 51 9 3 2 5 0 2 155 51 4 5 0.050058999999999999 0 0 2 0 0 120 0 0 41 38 41 0 0 0 0 0 0
15 linear 3 23 0.38923600000000003 1.040474110425583 1 67 0.21428900000000001 0.037254000000000002 0.10787000000000001 0.0039480000000000001 0.00092599999999999996 0.0028210000000000002 0.0089320000000000007 0.0071040000000000001 0.021835 0 0.012515 0.000959 0.127388 0.001127 0.0032200000000000002 0.058230999999999998 0.023949000000000008 0.0076439999999999998 0 3 27 27 0.0030439999999999998 1 0 0 10 0 0.050178 0.20860600000000001 0.0014480000000000001 0.0039940000000000002 0.011245999999999999 3.0000000000000001e-05 0 1 1 8 0.0018729107947430628 1 67 57 10 3 2 5 0 2 171 57 5 5 0.050217999999999999 0 0 2 0 0 134 0 0 43 47 44 0 0 0 0 0 0
15 uniform 3 0 4.6548569999999998 1.0350327531978314 1 44 4.51302 0.064555000000000001 0.056584000000000009 0.0032600000000000003 0.001157 0.002594 0.0085140000000000007 0.191299 0.093753000000000003 0 0.012461 0.00090499999999999999 4.1474649999999995 0.004202 0.0056469999999999992 0.030581000000000007 0.018095000000000003 0 0 0 0 0 0.0029859999999999999 1 0 0 10 0 0.30554199999999998 4.4981739999999997 0.00085499999999999997 0.0039969999999999997 0.014730999999999999 0.00025300000000000002 0 0 0 0 0 0 44 37 7 3 0 3 0 0 121 37 4 3 0.024575000000000003 0 0 0 0 0 88 0 0 21 25 42 0 0 0 0 0 0
15 uniform 3 7 0.23646900000000001 1.0365193859328952 1 44 0.125976 0.037712000000000002 0.061359999999999998 0.0023640000000000002 0.00061399999999999996 0.0078890000000000002 0.016133999999999999 0.0092079999999999992 0.024507999999999999 0 0.015351999999999999 0.0022269999999999998 0.0041219999999999998 0.0014630000000000001 0.0033739999999999998 0.036346999999999997 0.018137000000000007 0 0 1 13 13 0.0037360000000000002 1 0 0 10 0 0.067711999999999994 0.119049 0.0046649999999999999 0.0051780000000000003 0.011856999999999999 8.7999999999999998e-05 0 1 1 8 0.0013131773164442831 1 44 37 7 3 0 3 0 0 121 37 4 3 0.031095999999999999 0 0 0 0 0 88 0 0 17 30 41 0 0 0 0 0 0
15 uniform 3 15 0.23974400000000001 1.0384464721750202 1 44 0.12712399999999999 0.039097 0.06345400000000001 0.0021120000000000002 0.00056100000000000008 0.0026280000000000001 0.0083739999999999995 0.007038 0.01983 0 0.012288 0.00078299999999999995 0.045430999999999999 0.001016 0.003107 0.03929500000000001 0.017354999999999995 0 0 2 13 13 0.0029380000000000001 1 0 0 10 0 0.047148000000000002 0.122005 0.001286 0.003679 0.011195 2.3e-05 0 1 1 8 0.0019747965261813724 1 44 37 7 3 0 3 0 0 123 37 4 3 0.034062000000000002 0 0 0 0 0 88 0 0 23 30 35 0 0 0 0 0 0
15 uniform 3 23 0.32691900000000002 1.0406717667140994 1 51 0.21154800000000001 0.035927000000000001 0.069425999999999988 0.0023370000000000001 0.00075600000000000005 0.002464 0.0080160000000000006 0.0070670000000000004 0.019823 0 0.012121 0.00082600000000000002 0.13048499999999999 0.001077 0.0029629999999999999 0.041125000000000002 0.020398000000000006 0 0 3 13 13 0.0029870000000000001 1 0 0 10 0 0.047063000000000001 0.20630699999999999 0.001191 0.0038180000000000002 0.010970000000000001 2.6999999999999999e-05 0 1 1 8 0.0018729107947430628 1 51 43 8 3 0 3 0 0 139 43 5 3 0.035072999999999993 0 0 0 0 0 102 0 0 23 38 41 0 0 0 0 0 0
23 linear 0 0 0.50836300000000001 16.233902226671066 1 82 0.24685199999999999 0.013082 0.22647399999999998 0.0056370000000000005 0.001189 0.0028730000000000001 0.0096559999999999997 0.16164799999999999 0.022301000000000001 0 0.0084749999999999999 0.001021 0.0019750000000000002 0.001075 0.0035399999999999997 0.073121000000000005 0.034236000000000003 0.016969999999999996 0 0 0 0 0.003009 1 0 0 12 0 0.20057800000000001 0.239842 0.001072 0.0037209999999999999 0.012624 0.0036930000000000001 0 0 0 0 0 0 62 34 28 3 4 7 0 1 235 50 6 42 0.04802300000000001 1 0 0 0 0 240 0 0 90 110 40 0 0 0 0 0 0
23 linear 0 7 0.37512600000000001 16.700879650300749 1 82 0.088049000000000002 0.010272999999999999 0.25972600000000001 0.0051919999999999996 0.0010290000000000002 0.0027810000000000001 0.0091909999999999995 0.0074700000000000001 0.021606 0 0.0082629999999999995 0.0010859999999999999 0.0019299999999999999 0.001183 0.0033060000000000003 0.068980000000000014 0.07564200000000007 0.015459000000000006 0 1 1 1 0.0029610000000000001 1 0 0 12 0 0.046053999999999998 0.081561999999999996 0.001622 0.003712 0.012198000000000001 0.001348 0 1 1 8 0.0022848936079059366 1 62 34 28 3 4 7 0 1 233 50 6 42 0.045933000000000022 1 0 0 0 0 240 0 0 85 122 33 0 0 0 0 0 0
