# case_id configuration_id profile target d_bin epoch s q rho x y time u reference method nbin
0 0 uniform 0.001 0 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409565850100225 0 6.8139830013407305 cartesian 13
0 0 uniform 0.001 0 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409776049087674 0 6.9223164812350113 cartesian 13
0 0 uniform 0.001 0 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410016276501904 0 7.0045095553354182 cartesian 13
0 0 uniform 0.001 0 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410256503916132 0 7.0403851828477153 cartesian 25
0 0 uniform 0.0001 0 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409565850100225 0 6.8139830013407305 cartesian 75
0 0 uniform 0.0001 0 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409776049087674 0 6.9223164812350113 cartesian 75
0 0 uniform 0.0001 0 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410016276501904 0 7.0045095553354182 cartesian 38
0 0 uniform 0.0001 0 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410256503916132 0 7.0403851828477153 cartesian 38
0 0 linear 0.001 0 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409565850100225 0.5 7.037894869661673 cartesian 13
0 0 linear 0.001 0 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409776049087674 0.5 7.1651902970737442 cartesian 13
0 0 linear 0.001 0 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410016276501904 0.5 7.2540663721087535 cartesian 13
0 0 linear 0.001 0 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410256503916132 0.5 7.2792531935334868 cartesian 13
0 0 linear 0.0001 0 0 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409565850100225 0.5 7.037894869661673 cartesian 75
0 0 linear 0.0001 0 7 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409776049087674 0.5 7.1651902970737442 cartesian 38
0 0 linear 0.0001 0 15 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410016276501904 0.5 7.2540663721087535 cartesian 38
0 0 linear 0.0001 0 23 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410256503916132 0.5 7.2792531935334868 cartesian 38
1 1 uniform 0.001 0 0 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612179779380518 0 41.922291611726415 cartesian 13
1 1 uniform 0.001 0 7 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612119359426676 0 43.987614774812329 cartesian 13
1 1 uniform 0.001 0 15 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612050308050859 0 45.910506501119002 cartesian 13
1 1 uniform 0.001 0 23 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6611981256675039 0 47.308639293138114 cartesian 13
1 1 uniform 0.0001 0 0 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612179779380518 0 41.922291611726415 cartesian 38
1 1 uniform 0.0001 0 7 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612119359426676 0 43.987614774812329 cartesian 38
1 1 uniform 0.0001 0 15 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612050308050859 0 45.910506501119002 cartesian 38
1 1 uniform 0.0001 0 23 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6611981256675039 0 47.308639293138114 cartesian 38
1 1 linear 0.001 0 0 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612179779380518 0.5 43.386794945871657 cartesian 13
1 1 linear 0.001 0 7 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612119359426676 0.5 45.580707217466554 cartesian 13
1 1 linear 0.001 0 15 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612050308050859 0.5 47.481930950681516 cartesian 13
1 1 linear 0.001 0 23 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6611981256675039 0.5 48.662925139508665 cartesian 13
1 1 linear 0.0001 0 0 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612179779380518 0.5 43.386794945871657 cartesian 38
1 1 linear 0.0001 0 7 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612119359426676 0.5 45.580707217466554 cartesian 38
1 1 linear 0.0001 0 15 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6612050308050859 0.5 47.481930950681516 cartesian 38
1 1 linear 0.0001 0 23 2.1336080847516863 0.0042828693196420133 4.9630676369625602e-05 -1.6612080518027779 -0.017635896530330094 -1.6611981256675039 0.5 48.662925139508665 cartesian 38
2 2 uniform 0.001 0 0 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.16137087626587851 0 7.2317914197011035 cartesian 13
2 2 uniform 0.001 0 7 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.16058715092530954 0 7.2644465975731922 cartesian 13
2 2 uniform 0.001 0 15 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.15969146482180213 0 7.2800314882096355 cartesian 13
2 2 uniform 0.001 0 23 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.15879577871829473 0 7.2716090302734999 cartesian 13
2 2 uniform 0.0001 0 0 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.16137087626587851 0 7.2317914197011035 cartesian 38
2 2 uniform 0.0001 0 7 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.16058715092530954 0 7.2644465975731922 cartesian 38
2 2 uniform 0.0001 0 15 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.15969146482180213 0 7.2800314882096355 cartesian 75
2 2 uniform 0.0001 0 23 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.15879577871829473 0 7.2716090302734999 cartesian 38
2 2 linear 0.001 0 0 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.16137087626587851 0.5 7.3041753419112512 cartesian 13
2 2 linear 0.001 0 7 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.16058715092530954 0.5 7.3383054628708386 cartesian 13
2 2 linear 0.001 0 15 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.15969146482180213 0.5 7.3461980917565866 cartesian 13
2 2 linear 0.001 0 23 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.15879577871829473 0.5 7.3204056335162262 cartesian 13
2 2 linear 0.0001 0 0 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.16137087626587851 0.5 7.3041753419112512 cartesian 38
2 2 linear 0.0001 0 7 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.16058715092530954 0.5 7.3383054628708386 cartesian 38
2 2 linear 0.0001 0 15 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.15969146482180213 0.5 7.3461980917565866 cartesian 75
2 2 linear 0.0001 0 23 1.0835258487192334 0.0011934930867489777 0.0064377438689594306 -0.16008332749208662 -0.040867077745903112 -0.15879577871829473 0.5 7.3204056335162262 cartesian 38
3 3 uniform 0.001 0 0 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.1605648063312153 0 1.325696589946822 cartesian 25
3 3 uniform 0.001 0 7 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.163638785715049 0 1.3213735326496301 cartesian 25
3 3 uniform 0.001 0 15 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.167151905010859 0 1.3130745633955572 cartesian 13
3 3 uniform 0.001 0 23 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.170665024306669 0 1.3007094436091542 cartesian 25
3 3 uniform 0.0001 0 0 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.1605648063312153 0 1.325696589946822 cartesian 75
3 3 uniform 0.0001 0 7 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.163638785715049 0 1.3213735326496301 cartesian 224
3 3 uniform 0.0001 0 15 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.167151905010859 0 1.3130745633955572 cartesian 75
3 3 uniform 0.0001 0 23 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.170665024306669 0 1.3007094436091542 cartesian 75
3 3 linear 0.001 0 0 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.1605648063312153 0.5 1.3475250893528099 cartesian 25
3 3 linear 0.001 0 7 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.163638785715049 0.5 1.341065909833689 cartesian 25
3 3 linear 0.001 0 15 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.167151905010859 0.5 1.3288137906694035 cartesian 13
3 3 linear 0.001 0 23 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.170665024306669 0.5 1.3110839032849007 cartesian 25
3 3 linear 0.0001 0 0 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.1605648063312153 0.5 1.3475250893528099 cartesian 75
3 3 linear 0.0001 0 7 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.163638785715049 0.5 1.341065909833689 cartesian 75
3 3 linear 0.0001 0 15 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.167151905010859 0.5 1.3288137906694035 cartesian 75
3 3 linear 0.0001 0 23 0.25775061677644395 0.515741804880267 0.025250544938634101 1.1656149153189421 3.5540813187979303 1.170665024306669 0.5 1.3110839032849007 cartesian 75
4 4 uniform 0.001 0 0 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.024494500082592498 0 1345.3071782185129 polar 27
4 4 uniform 0.001 0 7 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.024569279508007372 0 1303.2936209863133 polar 27
4 4 uniform 0.001 0 15 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.02465474170848151 0 1250.5662237252786 polar 27
4 4 uniform 0.001 0 23 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.024740203908955649 0 1193.8120252778369 polar 27
4 4 uniform 0.0001 0 0 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.024494500082592498 0 1345.3071782185129 polar 100
4 4 uniform 0.0001 0 7 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.024569279508007372 0 1303.2936209863133 polar 100
4 4 uniform 0.0001 0 15 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.02465474170848151 0 1250.5662237252786 polar 100
4 4 uniform 0.0001 0 23 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.024740203908955649 0 1193.8120252778369 polar 100
4 4 linear 0.001 0 0 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.024494500082592498 0.5 1410.8375122183993 polar 27
4 4 linear 0.001 0 7 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.024569279508007372 0.5 1366.2442979025279 polar 27
4 4 linear 0.001 0 15 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.02465474170848151 0.5 1308.9799442537778 polar 27
4 4 linear 0.001 0 23 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.024740203908955649 0.5 1246.4261413689471 polar 27
4 4 linear 0.0001 0 0 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.024494500082592498 0.5 1410.8375122183993 polar 100
4 4 linear 0.0001 0 7 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.024569279508007372 0.5 1366.2442979025279 polar 100
4 4 linear 0.0001 0 15 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.02465474170848151 0.5 1308.9799442537778 polar 100
4 4 linear 0.0001 0 23 2.544013072897132 0.010721912733596711 0.00061425956590787029 0.024617351995774073 2.035776506987119e-05 0.024740203908955649 0.5 1246.4261413689471 polar 100
5 5 uniform 0.001 0 0 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.5899245761107745 0 1.2705432920063231 cartesian 13
5 5 uniform 0.001 0 7 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.5219377187245606 0 1.2735764097459048 cartesian 25
5 5 uniform 0.001 0 15 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.4442384531403158 0 1.2752603728123326 cartesian 25
5 5 uniform 0.001 0 23 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.3665391875560711 0 1.2752277558838852 cartesian 13
5 5 uniform 0.0001 0 0 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.5899245761107745 0 1.2705432920063231 cartesian 149
5 5 uniform 0.0001 0 7 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.5219377187245606 0 1.2735764097459048 cartesian 149
5 5 uniform 0.0001 0 15 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.4442384531403158 0 1.2752603728123326 cartesian 149
5 5 uniform 0.0001 0 23 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.3665391875560711 0 1.2752277558838852 cartesian 149
5 5 linear 0.001 0 0 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.5899245761107745 0.5 1.3033867561632548 cartesian 13
5 5 linear 0.001 0 7 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.5219377187245606 0.5 1.3101297305520578 cartesian 13
5 5 linear 0.001 0 15 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.4442384531403158 0.5 1.313461481341154 cartesian 13
5 5 linear 0.001 0 23 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.3665391875560711 0.5 1.3122972003232878 cartesian 13
5 5 linear 0.0001 0 0 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.5899245761107745 0.5 1.3033867561632548 cartesian 149
5 5 linear 0.0001 0 7 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.5219377187245606 0.5 1.3101297305520578 cartesian 149
5 5 linear 0.0001 0 15 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.4442384531403158 0.5 1.313461481341154 cartesian 149
5 5 linear 0.0001 0 23 3.8660132873016897 0.049609788581782326 0.55846347138675911 -3.4782318818334228 -0.061438655056329353 -3.3665391875560711 0.5 1.3122972003232878 cartesian 38
6 6 uniform 0.001 0 0 2.9086634667611073 0.00034997931344948061 0.32822578487891141 -2.6327910717613539 0.052820750041641946 -2.698436228737136 0 1.0308933909120461 cartesian 25
6 6 uniform 0.001 0 7 2.9086634667611073 0.00034997931344948061 0.32822578487891141 -2.6327910717613539 0.052820750041641946 -2.6584783070997036 0 1.0321183358257426 cartesian 25
6 6 uniform 0.001 0 15 2.9086634667611073 0.00034997931344948061 0.32822578487891141 -2.6327910717613539 0.052820750041641946 -2.6128121109426377 0 1.0336063680747971 cartesian 50
