case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit
0 linear 0 0 51.187671999999999 7.0379226907888537 1 67 49.900322000000003 0.040587999999999999 0.23063099999999992 0.0073010000000000002 0.0037720000000000002 0.010621 0.022776999999999999 0.19759599999999999 0.34763500000000003 49.0321 0.10655299999999999 2.8e-05 0.060501999999999993 0.0063340000000000002 0.012117000000000001 0.15112700000000001 0.033383999999999997 0.0086849999999999948 0 0 0 0 0 0 0 0 0 0 49.685023000000001 49.864575000000002 0.011127 0.0064910000000000002 0.012737 0.000638 0 0 0 0 0 0 54 13 41 2 10 12 0 6 65 13 5 49 0.11337800000000002 0 0 6 0 0 134 0 0 25 43 66
0 linear 0 7 49.634810000000002 7.165175685042759 1 83 49.292281000000003 0.012274 0.30426100000000006 0.0064019999999999997 0.0012290000000000001 0.0039899999999999996 0.011538 0.020503 0.36643900000000001 48.753018999999995 0.093318000000000012 2.9e-05 0.017353 0.0028240000000000001 0.005182 0.21635900000000005 0.04621999999999999 0.010835000000000004 0 1 15 15 0 0 0 0 0 0 49.218617000000002 49.279494 0.0029970000000000001 0.0065449999999999996 0.012990999999999999 0.00040000000000000002 0 2 1 16 0.00115407797797932 2 61 15 46 2 11 13 0 7 71 15 5 63 0.15310699999999997 0 0 7 0 0 166 0 0 22 52 92
0 linear 0 15 49.624718999999999 7.2540425509600803 1 91 49.191018999999997 0.011813000000000001 0.39276600000000006 0.0069700000000000005 0.0014350000000000001 0.0031840000000000002 0.010090999999999999 0.0087869999999999997 0.244228 48.743296999999998 0.089284000000000002 2.5999999999999998e-05 0.079584000000000002 0.001802 0.0037420000000000001 0.28626299999999999 0.049679999999999967 0.01448 0 2 13 13 0 0 0 0 0 0 49.068348999999998 49.184038000000001 0.001642 0.0054320000000000002 0.012910000000000001 5.1e-05 0 1 1 8 0.0027134713756958736 1 63 13 50 2 16 18 0 6 92 13 5 73 0.18330700000000003 0 0 6 0 0 182 0 0 25 59 98
0 linear 0 23 49.748204999999999 7.2793514851610421 1 91 49.348022 0.011842 0.3635850000000001 0.0085579999999999996 0.0014349999999999999 0.003137 0.013055000000000001 0.0098890000000000002 0.37980900000000001 48.793236 0.089512000000000008 2.9e-05 0.048725999999999998 0.0017030000000000001 0.0037719999999999997 0.24884400000000007 0.053926000000000023 0.013498999999999997 0 3 13 13 0 0 0 0 0 0 49.254201999999999 49.341202000000003 0.0016509999999999999 0.0053270000000000001 0.012358999999999998 4.0000000000000003e-05 0 1 1 8 0.0030160757831446021 1 67 13 54 3 21 24 0 7 119 13 5 73 0.17088299999999995 0 0 7 0 0 182 0 0 24 54 104
0 linear 1 0 0.99528300000000003 589.76731831372365 1 105 0.62818700000000005 0.013341 0.30453899999999989 0.0069880000000000003 0.0016099999999999999 0.0032000000000000002 0.0098209999999999999 0.17644599999999999 0.130549 0 0.0084530000000000004 0.0014159999999999999 0.251137 0.0014959999999999999 0.0039170000000000003 0.15606299999999995 0.078679000000000054 0.017367000000000011 0 0 0 0 0.0058300000000000001 1 0 0 14 0 0.32493 0.62067300000000003 0.0012290000000000001 0.0037209999999999999 0.017219000000000002 0.0035869999999999999 0 0 0 0 0 0 74 45 29 4 3 8 0 3 232 65 7 53 0.079857999999999998 0 0 3 0 0 302 0 0 38 101 163
0 linear 1 7 0.66940500000000003 593.09247526628167 1 105 0.312307 0.013547999999999999 0.32167299999999999 0.0064200000000000004 0.001549 0.002918 0.0093710000000000009 0.0084320000000000003 0.14122100000000001 0 0.003728 0.0011559999999999999 0.105702 0.0012470000000000001 0.0037169999999999994 0.16569699999999996 0.076969000000000065 0.017406000000000019 0 1 19 19 0.0029499999999999999 1 0 0 14 0 0.16195799999999999 0.30576500000000001 0.0014499999999999999 0.0036110000000000001 0.014862 0.0013309999999999999 0 1 1 8 0.0016863986939356674 1 74 45 29 4 3 8 0 3 232 65 7 53 0.090623999999999996 0 0 3 0 0 302 0 0 33 108 161
0 linear 1 15 0.88253099999999995 596.53003682974679 1 128 0.40076800000000001 0.013342 0.43893200000000004 0.007724 0.0017570000000000001 0.002643 0.009018 0.0083169999999999997 0.112273 0 0.003839 0.001026 0.22500999999999999 0.001077 0.0037009999999999999 0.22213899999999995 0.10235500000000008 0.022845000000000004 0 2 19 19 0.0030000000000000001 1 0 0 14 0 0.13245999999999999 0.394121 0.001302 0.0034090000000000001 0.014596000000000001 0.001266 0 1 1 8 0.18679473719266346 1 85 46 39 6 3 9 2 3 239 65 8 74 0.11587699999999997 0 0 3 0 0 394 0 0 37 131 226
0 linear 1 23 0.73231500000000005 599.54254534181996 1 128 0.26630999999999999 0.01307 0.42888000000000021 0.0070470000000000012 0.0015249999999999999 0.0025730000000000002 0.0083850000000000001 0.008123 0.13336500000000001 0 0.0036849999999999999 0.00098499999999999998 0.071480000000000002 0.0011529999999999999 0.0037299999999999994 0.21688000000000002 0.099875000000000047 0.022810999999999998 0 3 19 19 0.002947 1 0 0 14 0 0.153 0.25994200000000001 0.001292 0.0032959999999999999 0.014216000000000001 0.0013179999999999999 0 1 1 8 0.0068439882711387309 1 85 47 38 5 3 8 1 3 243 67 8 73 0.113334 0 0 3 0 0 394 0 0 46 140 208
0 linear 2 0 35.112513 2.3667291596036724 1 61 34.864043000000002 0.015949999999999999 0.20728599999999997 0.0075529999999999998 0.001031 0.0029759999999999999 0.0097020000000000006 0.171041 0.33915600000000001 34.201473 0.086628999999999998 2.6999999999999999e-05 0.041188000000000002 0.001825 0.0038760000000000005 0.138267 0.030966999999999995 0.0080640000000000017 0 0 0 0 0 0 0 0 0 0 34.779204999999997 34.854866000000001 0.00088800000000000001 0.0056030000000000003 0.012153000000000001 2.3e-05 0 0 0 0 0 0 47 21 26 2 10 12 0 6 88 21 3 37 0.084613999999999995 0 0 6 0 0 122 0 0 24 47 51
0 linear 2 7 47.852877999999997 2.4102109454225378 1 61 47.548592999999997 0.011724999999999999 0.26776699999999998 0.007561 0.0010549999999999999 0.003088 0.010054 0.010007 0.33079900000000001 47.088968000000001 0.084457999999999991 3.1999999999999999e-05 0.0098050000000000012 0.0016670000000000001 0.0038659999999999996 0.19203999999999999 0.036626999999999993 0.0085630000000000012 0 1 16 13 0 0 0 0 0 0 47.496792999999997 47.541544999999999 0.00182 0.0056059999999999999 0.012338999999999999 2.8e-05 0 1 1 8 0.11055858717162853 1 43 16 27 3 9 12 0 5 79 16 3 42 0.12399699999999997 0 0 5 0 0 122 0 0 26 46 50
