case_id configuration_id profile d_bin_index epoch_index rep lane root_index source_root_index role role_hint physical_real v_re v_im final_v_re final_v_im d14real_updates cluster_id double_seed_index double_seed_v_re double_seed_v_im double_seed_valid expanded_seed_source_index expanded_seed_displacement expanded_seed_match_valid cluster_size freeze_count reactivation_count d14real_newton d14real_nearest_sep d14real_rel_correction d14real_position_error qf_escalated qf_source_match_valid qf_displacement qf_displacement_valid qf_newton qf_nearest_sep qf_position_error qf_expanded_relative_residual
0 0 linear 2 0 0 cold 0 0 1 1 1 20.002922938068291 -3.2167057367926401e-65 20.002922938068291 -3.2167057367926401e-65 25 0 0 20.002922938009885 -4.3318879620963142e-30 1 0 5.84081585794644e-11 1 1 0 0 2.4763500940900411e-26 0.0029398522876356026 8.4233827138358144e-24 2.768441281067233e-27 0 1 0 1 9.3616347990292296e-27 0.002939852287634014 1.0465861146919767e-27 1.9036557972735597e-17
0 0 linear 2 0 0 cold 1 1 1 1 1 20.005862790355927 -4.8946510014610883e-66 20.005862790355927 -4.8946510014610883e-66 25 1 1 20.00586279042076 -1.4848533144424472e-28 1 1 6.4833514985999196e-11 1 1 0 0 3.3199717917536827e-28 0.0029398522876356026 1.1292988446109291e-25 3.7112973807676983e-29 0 1 0 1 1.0296026200643733e-26 0.002939852287634014 1.1509620402702416e-27 2.0924193822784118e-17
0 0 linear 2 0 0 cold 2 2 1 1 1 0.02174403399083627 -1.4978968124436788e-43 0.02174403399083627 -1.4978968124436788e-43 25 2 2 0.021743841074154856 1.1220196300008308e-15 1 2 1.9291668141459969e-07 1 1 0 0 9.9390254589607968e-20 5.4337931897095737e-05 1.829113680252527e-15 3.3701074533502743e-19 0 1 0 1 4.5701768851471525e-20 5.4337931897093907e-05 1.5496476236387423e-19 2.8491097270734718e-44
0 0 linear 2 0 0 cold 3 3 2 2 -1 2.5770949733560919 1.870317231145862 2.5770949733560919 1.870317231145862 25 3 3 2.5770949733560928 1.8703172311458618 1 3 7.6976724225370075e-16 1 1 0 0 5.1290078680361346e-32 3.1666429016259467 1.6196988506037704e-32 1.5974900348166887e-32 0 1 0 1 4.0798234921528311e-32 3.1666429016259472 1.2707091781125835e-32 9.9680809506398821e-28
0 0 linear 2 0 0 cold 4 4 1 1 1 0.021798371922733366 -1.1596248583421088e-42 0.021798371922733366 -1.1596248583421088e-42 25 4 4 0.021798825079145833 3.6633343175831312e-24 1 4 4.531564124688497e-07 1 1 0 0 4.973464245059295e-20 5.4337931897095737e-05 9.1528405138383954e-16 1.6842904078169903e-19 0 1 0 1 5.3231609497900261e-20 5.4337931897093907e-05 1.8027170771166224e-19 3.5987112476447138e-44
0 0 linear 2 0 0 cold 5 5 2 2 -1 0.018613865694210478 -1.0952643615578003e-05 0.018613865670477438 -1.0952608562070524e-05 25 5 5 0.018875093273066537 0.00039869503565319043 1 12 0.00052053559442244164 0 1 0 0 1.5409117395459665e-10 2.1905217124192474e-05 7.0344508835941131e-06 5.6471520358488488e-10 0 1 4.2332087697953902e-11 1 7.5443716520570453e-12 2.1905217124141049e-05 2.7648704768663989e-11 6.2323130769060823e-45
0 0 linear 2 0 0 cold 6 6 1 2 1 0.018345439191519007 -2.3499319139516958e-183 0.018345439191519007 -2.3499319139516958e-183 25 6 6 0.018054301089809221 -0.00038886551001507619 1 8 0.0004803423627477584 0 1 0 0 2.349931913961026e-183 0.00013414839463836425 1.7517406155295008e-179 8.6748350807838221e-183 0 1 0 1 1.309724864899569e-13 0.00013414839463836539 4.8348835711816579e-13 1.7948671661377046e-44
0 0 linear 2 0 0 cold 7 7 2 2 -1 0.018533319397118619 2.4565293721387818e-05 0.018533319407835227 2.4565305344090967e-05 25 7 7 0.018456356579761676 0.00053969578936220947 1 7 0.0005208480512297421 0 1 0 0 5.0192273271615303e-10 1.1742563160630729e-05 4.2743881880827221e-05 1.8434453408376006e-09 0 1 1.5809267641636064e-11 1 3.3200151562889339e-10 1.1742498847261283e-05 1.2193642707676896e-09 3.3162429022353117e-44
0 0 linear 2 0 0 cold 8 8 2 2 -1 0.018542625486205996 1.7403974326248018e-05 0.018542625561612493 1.7404175471520562e-05 25 8 8 0.018053182490381459 0.00038120179182461468 1 5 0.00050588289081324666 0 1 0 0 4.3522475327280455e-10 1.1742563160630729e-05 3.7063863086722142e-05 1.598078021706363e-09 0 1 2.1481517762803167e-10 1 1.7000930920413551e-10 1.1742498847261283e-05 6.24247903937305e-10 9.5119823146586982e-45
0 0 linear 2 0 0 cold 9 9 1 2 1 0.018211290796880643 -4.109796288338145e-44 0.018211290796880643 -4.109796288338145e-44 25 9 9 0.017930338253686125 -2.6185120464364954e-07 1 9 0.00028095266521875216 0 1 0 0 4.1097962883257507e-44 0.00013414839463836425 3.063619433840333e-40 1.5227195909942132e-43 0 1 0 1 4.1090033537291203e-15 0.00013414839463836539 1.5224258009958874e-14 1.2227315505196702e-44
