case_id configuration_id profile d_bin_index epoch_index rep lane q rho s x y time u X reference topology_status cells events whole_classify_ms profile_topology_ms radial_events_ms cell_topology_remainder_ms physical_real_events soft_events d14_coeff_ms d14_struct_build_ms d14_expand_ms d14_solve_ms presearch_ms d14real_ms qf_polish_ms residual_eval_ms completeness_check_ms physical_classify_ms soft_event_ms qf_warm_calls qf_cold_calls warm_seeded presearch_sweeps dd_sweeps qf_warm_sweeps qf_cold_sweeps d14real_calls d14real_finite_calls d14real_nonconverged completeness_fails root_count_bad conjugacy_bad vieta_bad root_clusters captured_root_records qf_root_count
92 92 linear 0 15 2 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016825635864546527 0.5 0.00082250265754162111 13129.319885231944 0 17 16 28.420113000000001 28.420027999999999 28.335678000000001 0.084349999999997038 10 3 0 0.0045539999999999999 0.012435999999999999 28.005517000000001 0.0051289999999999999 0 27.753039999999999 0.029833999999999999 2.1999999999999999e-05 0.23567299999999999 0.00065700000000000003 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 23 2 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016830008751774556 0.5 0.00081812977031359146 13164.291226813451 0 17 16 28.292327 28.29224 28.226775 0.065464999999999662 10 3 0 0.0046629999999999996 0.012955 28.036822000000001 0.0052199999999999998 0 27.785736 0.030550000000000001 1.9000000000000001e-05 0.10041699999999999 0.00066600000000000003 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 0 3 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016817436700993973 0.5 0.00083070182109417495 13038.465036666923 0 17 16 28.426417000000001 28.426333 28.357786000000001 0.068546999999998803 10 3 0 0.004424 0.012191 28.037642999999999 0.0049870000000000001 0 27.777203 0.031489999999999997 2.3e-05 0.21675899999999998 0.00072400000000000003 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 7 3 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016821262977318497 0.5 0.00082687554476965075 13087.98547671294 0 17 16 28.353728 28.353645 28.282492000000001 0.071152999999998912 10 3 0 0.0033600000000000001 0.014770999999999999 27.984217999999998 0.0038960000000000002 0 27.738824000000001 0.02998 2.6999999999999999e-05 0.204924 0.00058799999999999998 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 15 3 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016825635864546527 0.5 0.00082250265754162111 13129.319885231944 0 17 16 28.395982 28.395896 28.311736 0.084160000000000679 10 3 0 0.0043709999999999999 0.011934999999999999 27.982977000000002 0.0051079999999999997 0 27.723395 0.031278 2.1999999999999999e-05 0.23552699999999999 0.00067699999999999998 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 23 3 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016830008751774556 0.5 0.00081812977031359146 13164.291226813451 0 17 16 28.322814000000001 28.322742000000002 28.257131000000001 0.06561100000000053 10 3 0 0.0047549999999999997 0.013114000000000001 28.066773000000001 0.0054330000000000003 0 27.813524999999998 0.030120999999999998 2.5999999999999998e-05 0.10000399999999998 0.00065399999999999996 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 0 4 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016817436700993973 0.5 0.00083070182109417495 13038.465036666923 0 17 16 28.332197000000001 28.332111000000001 28.267831999999999 0.06427900000000264 10 3 0 0.0043870000000000003 0.012478 27.962247000000001 0.004999 0 27.713394000000001 0.029794999999999999 2.8e-05 0.20591100000000001 0.00063500000000000004 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 7 4 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016821262977318497 0.5 0.00082687554476965075 13087.98547671294 0 17 16 28.408085 28.408013 28.333843999999999 0.074169000000001262 10 3 0 0.0045240000000000002 0.012416 28.021312999999999 0.0050000000000000001 0 27.761386999999999 0.031926999999999997 2.6999999999999999e-05 0.21759399999999998 0.00069899999999999997 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 15 4 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016825635864546527 0.5 0.00082250265754162111 13129.319885231944 0 17 16 28.420832999999998 28.420756000000001 28.341481000000002 0.079274999999999096 10 3 0 0.003333 0.012363000000000001 28.028822000000002 0.0038869999999999998 0 27.780913999999999 0.029769 2.6999999999999999e-05 0.223799 0.00064599999999999998 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 23 4 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016830008751774556 0.5 0.00081812977031359146 13164.291226813451 0 17 16 28.299416999999998 28.299332 28.229823 0.069509000000000043 10 3 0 0.0045799999999999999 0.012482 28.029910000000001 0.0049610000000000001 0 27.767954 0.031701 2.0000000000000002e-05 0.10537000000000001 0.00071000000000000002 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 0 5 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016817436700993973 0.5 0.00083070182109417495 13038.465036666923 0 17 16 28.389968 28.389883000000001 28.326038 0.063845000000000596 10 3 0 0.0047190000000000001 0.012808999999999999 28.021162 0.0041190000000000003 0 27.772784000000001 0.031380999999999999 2.0000000000000002e-05 0.20555999999999999 0.00064300000000000002 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 7 5 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016821262977318497 0.5 0.00082687554476965075 13087.98547671294 0 17 16 28.396735 28.396654000000002 28.319324999999999 0.077329000000002424 10 3 0 0.0033939999999999999 0.013442000000000001 28.008382000000001 0.0039769999999999996 0 27.752364 0.03014 2.5000000000000001e-05 0.21560600000000002 0.00071500000000000003 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 15 5 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016825635864546527 0.5 0.00082250265754162111 13129.319885231944 0 17 16 28.400191 28.400110000000002 28.319448999999999 0.080661000000002758 10 3 0 0.0046990000000000001 0.013010000000000001 28.002455999999999 0.0042100000000000002 0 27.75536 0.029794999999999999 2.5000000000000001e-05 0.22364099999999998 0.00063400000000000001 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 23 5 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016830008751774556 0.5 0.00081812977031359146 13164.291226813451 0 17 16 28.28256 28.282485000000001 28.211423 0.071062000000001291 10 3 0 0.0045710000000000004 0.012479000000000001 28.012639 0.0051330000000000004 0 27.749548000000001 0.032004999999999999 2.6999999999999999e-05 0.105144 0.00066100000000000002 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 0 6 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016817436700993973 0.5 0.00083070182109417495 13038.465036666923 0 17 16 28.316281 28.316198 28.250754000000001 0.065443999999999392 10 3 0 0.003359 0.012298 27.946597000000001 0.0038210000000000002 0 27.698969000000002 0.029503000000000001 2.0000000000000002e-05 0.20582399999999998 0.00069399999999999996 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 7 6 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016821262977318497 0.5 0.00082687554476965075 13087.98547671294 0 17 16 28.421997999999999 28.421925000000002 28.347601000000001 0.074324000000000723 10 3 0 0.0044889999999999999 0.012390999999999999 28.036733999999999 0.0049919999999999999 0 27.776008000000001 0.031705999999999998 2.0999999999999999e-05 0.21551100000000001 0.00071199999999999996 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 15 6 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016825635864546527 0.5 0.00082250265754162111 13129.319885231944 0 17 16 28.436406999999999 28.436330999999999 28.355841999999999 0.080489000000000033 10 3 0 0.0046369999999999996 0.012997999999999999 28.040744 0.0077799999999999996 0 27.789273000000001 0.02963 2.0999999999999999e-05 0.22403799999999996 0.00065099999999999999 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
92 92 linear 0 23 6 cold 0.0045820894088154547 3.1430126951461966e-05 3.8691964055932191 0.016823722726384265 -1.7129651189458623e-05 0.016830008751774556 0.5 0.00081812977031359146 13164.291226813451 0 17 16 28.323972000000001 28.323895 28.267256 0.05663900000000055 10 3 0 0.004535 0.012366 28.070708 0.004999 0 27.807296000000001 0.031963999999999999 2.5999999999999998e-05 0.106297 0.00063599999999999996 0 1 0 3 0 0 198 0 0 0 0 0 0 0 1 14 14
