case_id configuration_id profile d_bin_index epoch_index rep lane q rho s x y time u X reference topology_status cells events whole_classify_ms profile_topology_ms radial_events_ms cell_topology_remainder_ms physical_real_events soft_events d14_coeff_ms d14_struct_build_ms d14_expand_ms d14_solve_ms presearch_ms d14real_ms qf_polish_ms residual_eval_ms completeness_check_ms physical_classify_ms soft_event_ms qf_warm_calls qf_cold_calls warm_seeded presearch_sweeps dd_sweeps qf_warm_sweeps qf_cold_sweeps d14real_calls d14real_finite_calls d14real_nonconverged completeness_fails root_count_bad conjugacy_bad vieta_bad root_clusters captured_root_records qf_root_count
0 0 linear 2 0 0 cold 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0.5 -1.0577332969973665 2.3667306603356812 0 13 12 1.0629409999999999 1.062829 1.0007299999999999 0.062099000000000126 6 4 0 0.0067000000000000002 0.018197000000000001 0.89905299999999999 0.16933100000000001 0.21159800000000001 0 0.040774999999999999 0.0012440000000000001 0.0096170000000000005 0.0049150000000000001 0 0 0 200 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 7 0 cold 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0.5 -1.0577543168961114 2.4102124914501046 0 13 12 0.94219399999999998 0.94211299999999998 0.89978499999999995 0.042328000000000032 6 4 0 0.0046820000000000004 0.013254999999999999 0.83303000000000005 0.159278 0.19314899999999999 0 0.030610999999999999 0.0010330000000000001 0.0086119999999999999 0.0015969999999999999 0 0 0 200 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 15 0 cold 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0.5 -1.0577783396375344 2.4659820375089936 0 13 12 0.93806699999999998 0.93798000000000004 0.89492899999999997 0.043051000000000061 6 4 0 0.003444 0.013586000000000001 0.83619500000000002 0.15893599999999999 0.19530400000000001 0 0.030870000000000002 0.000968 0.0027560000000000002 0.001469 0 0 0 200 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 23 0 cold 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.141067954151374 0.5 -1.0578023623789572 2.5300573667300794 0 13 12 1.0231730000000001 1.0230939999999999 0.98213899999999998 0.040954999999999964 6 4 0 0.0033089999999999999 0.013502999999999999 0.88654100000000002 0.15931100000000001 0.201068 0 0.030516000000000001 0.00092900000000000003 0.040368999999999995 0.0014159999999999999 0 0 0 200 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 0 0 warm 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0.5 -1.0577332969973665 2.3667306603356812 0 13 12 0.93956300000000004 0.93948200000000004 0.89989699999999995 0.039585000000000092 6 4 0 0.0031970000000000002 0.011929 0.83826699999999998 0.15667200000000001 0.202621 0 0.030873000000000001 0.00086700000000000004 0.0085090000000000009 0.0012880000000000001 0 0 0 200 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 7 0 warm 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0.5 -1.0577543168961114 2.4102124914501046 0 13 12 0.81723699999999999 0.81716900000000003 0.77701500000000001 0.040154000000000023 6 4 0 0.00316 0.011912000000000001 0.71853199999999995 0.045372999999999997 0.19570299999999999 0 0.029787999999999999 0.00092900000000000003 0.0037469999999999999 0.0013760000000000001 0 0 1 60 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 15 0 warm 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0.5 -1.0577783396375344 2.4659820375089936 0 13 12 0.82862499999999994 0.82855299999999998 0.785991 0.042561999999999989 6 4 0 0.003235 0.012076 0.72332099999999999 0.042293999999999998 0.198966 0 0.030723 0.00097900000000000005 0.0077840000000000001 0.001441 0 0 1 60 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 23 0 warm 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.141067954151374 0.5 -1.0578023623789572 2.5300573667300794 0 13 12 0.82203700000000002 0.82197399999999998 0.78152600000000005 0.040447999999999928 6 4 0 0.0032659999999999998 0.012132 0.71876300000000004 0.044188999999999999 0.20105200000000001 0 0.030481000000000001 0.00088099999999999995 0.0085220000000000001 0.0013010000000000001 0 0 1 60 0 0 0 1 1 1 0 0 0 0 0 14 14
