case_id configuration_id profile d_bin_index epoch_index rep lane q rho s x y time u X reference topology_status cells events whole_classify_ms profile_topology_ms radial_events_ms cell_topology_remainder_ms physical_real_events soft_events d14_coeff_ms d14_struct_build_ms d14_expand_ms d14_solve_ms presearch_ms d14real_ms qf_polish_ms residual_eval_ms completeness_check_ms physical_classify_ms soft_event_ms qf_warm_calls qf_cold_calls warm_seeded presearch_sweeps dd_sweeps qf_warm_sweeps qf_cold_sweeps d14real_calls d14real_finite_calls d14real_nonconverged completeness_fails root_count_bad conjugacy_bad vieta_bad root_clusters captured_root_records qf_root_count
0 0 linear 2 0 0 cold 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0.5 -1.0577332969973665 2.3667306603356812 0 13 12 1.2068449999999999 1.206736 1.137219 0.069517000000000051 6 4 0 0.011603 0.022134000000000001 1.0225359999999999 0.172954 0.31301099999999998 0 0.049297000000000001 0.001604 0.0054529999999999995 0.0058770000000000003 0 0 0 200 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 7 0 cold 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0.5 -1.0577543168961114 2.4102124914501046 0 13 12 1.125526 1.125445 1.0797730000000001 0.045671999999999935 6 4 0 0.0047080000000000004 0.013455999999999999 1.006507 0.16311400000000001 0.36805399999999999 0 0.03024 0.00096699999999999998 0.014936 0.001671 0 0 0 200 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 15 0 cold 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0.5 -1.0577783396375344 2.4659820375089936 0 13 12 1.1178220000000001 1.1177349999999999 1.074292 0.043442999999999898 6 4 0 0.0034659999999999999 0.013665999999999999 1.0085170000000001 0.15917200000000001 0.36661500000000002 0 0.030758000000000001 0.00095600000000000004 0.0085229999999999993 0.001408 0 0 0 200 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 23 0 cold 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.141067954151374 0.5 -1.0578023623789572 2.5300573667300794 0 13 12 1.032613 1.0325420000000001 0.99153899999999995 0.041003000000000123 6 4 0 0.0033609999999999998 0.013587 0.92680700000000005 0.159271 0.29174499999999998 0 0.029967000000000001 0.00093199999999999999 0.008487999999999999 0.0014059999999999999 0 0 0 200 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 0 0 warm 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0.5 -1.0577332969973665 2.3667306603356812 0 13 12 1.0278430000000001 1.0277639999999999 0.98970999999999998 0.038053999999999921 6 4 0 0.0031809999999999998 0.012253 0.93336399999999997 0.15665999999999999 0.30031400000000003 0 0.032816999999999999 0.0009859999999999999 0.0028059999999999999 0.0013489999999999999 0 0 0 200 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 7 0 warm 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0.5 -1.0577543168961114 2.4102124914501046 0 13 12 0.97287000000000001 0.97279899999999997 0.93204600000000004 0.040752999999999928 6 4 0 0.0031900000000000001 0.01205 0.877108 0.045553999999999997 0.35336299999999998 0 0.030646 0.00091500000000000001 0.0021299999999999999 0.001323 0 0 1 60 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 15 0 warm 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0.5 -1.0577783396375344 2.4659820375089936 0 13 12 1.075974 1.0759030000000001 1.0348630000000001 0.041039999999999965 6 4 0 0.0031909999999999998 0.011911 0.97885599999999995 0.041466000000000003 0.46279199999999998 0 0.030276000000000001 0.00092199999999999997 0.0027070000000000002 0.0012689999999999999 0 0 1 60 0 0 0 1 1 1 0 0 0 0 0 14 14
0 0 linear 2 23 0 warm 0.56332240832139935 0.00017266345397718498 0.2310772011499552 1.1410334214605786 -4.0468798240857806 1.141067954151374 0.5 -1.0578023623789572 2.5300573667300794 0 13 12 0.94297500000000001 0.94290499999999999 0.90250600000000003 0.040398999999999963 6 4 0 0.0031649999999999998 0.011917000000000001 0.81120700000000001 0.042153000000000003 0.29747000000000001 0 0.030852999999999998 0.00095100000000000002 0.039205999999999998 0.001271 0 0 1 60 0 0 0 1 1 1 0 0 0 0 0 14 14
