case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive
0 linear 2 15 48.057448999999998 2.4659804224859272 1 61 47.767415 0.011401 0.24954500000000002 0.0064429999999999991 0.00098400000000000007 0.0031580000000000002 0.010155000000000001 0.0098989999999999998 0.24817600000000001 47.390737999999999 0.084482000000000002 2.5000000000000001e-05 0.0096800000000000011 0.0014859999999999999 0.003741 0.17421200000000003 0.035780999999999986 0.0074780000000000003 0 2 19 18 0 0 0 0 0 0 47.715338000000003 47.760629000000002 0.0015269999999999999 0.005522 0.013056999999999999 3.6999999999999998e-05 0 1 1 8 0.0016090859999255856 1 50 19 31 1 14 15 0 6 106 19 3 39 0.13011900000000001 0 0 6
0 linear 2 23 49.865799000000003 2.5300557252343201 1 61 49.574955000000003 0.011495 0.25114900000000001 0.0058399999999999997 0.00094600000000000001 0.0034629999999999999 0.011292999999999999 0.010357 0.25438100000000002 49.183720999999998 0.090250999999999998 2.5999999999999998e-05 0.010384999999999998 0.001606 0.0038479999999999994 0.17310899999999999 0.036529999999999993 0.0080960000000000025 0 3 17 16 0 0 0 0 0 0 49.520783999999999 49.568182 0.0018799999999999999 0.0054850000000000003 0.012494000000000002 3.8999999999999999e-05 0 1 1 8 0.0026246619501964687 1 50 17 33 1 15 16 0 7 106 17 3 41 0.132881 0 0 7
0 linear 3 0 0.71315399999999995 488.05716329461848 1 83 0.50144299999999997 0.020079 0.16039299999999992 0.0067329999999999994 0.0015179999999999998 0.0034979999999999998 0.011303000000000001 0.19201499999999999 0.12129 0 0.005104 0.0012440000000000001 0.12078899999999999 0.00079199999999999995 0.0042990000000000007 0.085294999999999996 0.037052999999999989 0.010040000000000004 0 0 0 0 0.0042560000000000002 1 0 0 14 0 0.32716400000000001 0.49409500000000001 0.0012780000000000001 0.002366 0.021053000000000002 3.1999999999999999e-05 0 0 0 0 0 0 74 56 18 4 4 8 0 4 194 56 5 22 0.055023999999999997 0 0 4
0 linear 3 7 0.596132 497.79296944733449 1 83 0.366587 0.015018999999999999 0.18639299999999998 0.0058759999999999993 0.001165 0.002846 0.0085889999999999994 0.015706000000000001 0.088686000000000001 0 0.003614 0.0010870000000000001 0.207041 0.00071900000000000002 0.0036929999999999988 0.11966999999999998 0.033132000000000009 0.0092999999999999992 0 1 56 56 0.0029750000000000002 1 0 0 14 0 0.115381 0.36052299999999998 0.001397 0.0026649999999999998 0.018215999999999996 3.6000000000000001e-05 0 2 1 16 0.0088212496358149681 2 74 56 18 4 4 8 0 4 194 56 5 22 0.091363999999999987 0 0 4
0 linear 3 15 0.60670599999999997 510.01575430523633 1 83 0.37664799999999998 0.015127 0.18724499999999994 0.005705 0.001225 0.002434 0.0082349999999999993 0.0080370000000000007 0.088902999999999996 0 0.0033540000000000002 0.00087100000000000003 0.22838100000000003 0.00061600000000000001 0.0035039999999999993 0.12051900000000002 0.033168999999999997 0.0093170000000000041 0 2 54 54 0.002849 1 0 0 14 0 0.10705099999999999 0.37100300000000003 0.0012260000000000001 0.0024429999999999999 0.017054 2.9e-05 0 1 1 8 0.0009877516298322979 1 74 54 20 6 4 10 0 6 195 54 5 24 0.092318000000000025 2 0 4
0 linear 3 23 0.54838699999999996 523.73782250076636 1 99 0.28429300000000002 0.014473 0.216555 0.0068469999999999998 0.0012259999999999999 0.0023050000000000002 0.0075700000000000003 0.0080219999999999996 0.088359999999999994 0 0.003408 0.0010189999999999999 0.13893200000000003 0.00057899999999999998 0.0034600000000000004 0.13889299999999999 0.038855000000000015 0.011206000000000002 0 3 68 68 0.0029269999999999999 1 0 0 14 0 0.106543 0.27905200000000002 0.001206 0.0023909999999999999 0.016285000000000001 3.6000000000000001e-05 0 1 1 8 0.0017264993823830933 1 90 68 22 6 6 12 0 8 239 68 5 26 0.10887100000000004 2 0 6
0 linear 4 0 0.47856799999999999 2.6196476657497758 1 52 0.30728 0.011427 0.14407500000000004 0.0031660000000000004 0.00088900000000000003 0.0029610000000000001 0.0095729999999999999 0.17501800000000001 0.070072999999999996 0 0.014617 0.000968 0.00059699999999999998 0.0011850000000000001 0.0033369999999999997 0.094142000000000045 0.022101999999999993 0.0083630000000000024 0 0 0 0 0.002895 1 0 0 10 0 0.26799400000000001 0.30118899999999998 0.00090499999999999999 0.004143 0.012160000000000001 2.1999999999999999e-05 0 0 0 0 0 0 47 15 32 2 8 10 0 6 63 15 4 33 0.077560999999999991 0 0 6
0 linear 4 7 0.31414399999999998 2.5174331937787979 1 52 0.14308100000000001 0.010673999999999999 0.14503599999999997 0.0029499999999999999 0.00075000000000000002 0.0027070000000000002 0.0088020000000000008 0.0080820000000000006 0.078645999999999994 0 0.012426 0.00086700000000000004 0.00057899999999999998 0.0010870000000000001 0.0031250000000000002 0.097576999999999997 0.022603999999999992 0.0056590000000000008 0 1 25 24 0.0029239999999999999 1 0 0 10 0 0.107713 0.137679 0.0012279999999999999 0.0043059999999999999 0.010689000000000001 2.3e-05 0 1 1 8 0.002527145321730481 1 52 25 27 3 6 9 0 6 86 25 4 23 0.091378000000000001 0 0 6
0 linear 4 15 0.39959499999999998 2.4212389482948047 1 68 0.15989200000000001 0.010363000000000001 0.20972499999999997 0.0043090000000000003 0.00089499999999999996 0.0025300000000000001 0.0080780000000000001 0.0079430000000000004 0.097693000000000002 0 0.012399 0.00081400000000000005 0.00056599999999999999 0.0010250000000000001 0.0031490000000000008 0.14577200000000001 0.031437999999999987 0.0074210000000000005 0 2 28 23 0.0029529999999999999 1 0 0 10 0 0.12603800000000001 0.154724 0.00117 0.0038670000000000002 0.010691000000000001 2.5000000000000001e-05 0 1 1 8 0.0021007554509754668 1 67 28 39 2 9 11 0 8 103 28 4 36 0.13565700000000003 0 0 8
0 linear 4 23 0.331569 2.3408509317784856 1 61 0.120533 0.010357 0.17951 0.0040249999999999999 0.00096899999999999992 0.002529 0.0079220000000000002 0.0079699999999999997 0.059061000000000002 0 0.012154 0.00089599999999999999 0.00059299999999999999 0.0010349999999999999 0.0030629999999999998 0.12342599999999999 0.02763199999999999 0.0067180000000000009 0 3 25 23 0.002931 1 0 0 10 0 0.087023000000000003 0.11526 0.0010549999999999999 0.0037330000000000002 0.010349000000000001 2.5000000000000001e-05 0 1 1 8 0.059615655559615663 1 53 25 28 3 8 11 0 6 96 25 3 33 0.099777999999999992 0 0 6
