case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit
0 linear 0 0 50.837952000000001 7.0379226907888537 1 67 49.622691000000003 0.034036999999999998 0.217337 0.011992999999999998 0.0018400000000000001 0.0090299999999999998 0.02751 0.19059899999999999 0.33847699999999997 48.791848000000002 0.100623 2.9e-05 0.061457999999999992 0.0076059999999999999 0.010626 0.14583200000000004 0.031407000000000011 0.0087419999999999998 0 0 0 0 0 0 0 0 0 0 49.423352999999999 49.588481000000002 0.010007 0.0076949999999999996 0.01541 0.00046700000000000002 0 0 0 0 0 0 54 13 41 2 10 12 0 6 65 13 5 49 0.10612799999999997 0 0 6 0 0 134 0 0 25 43 66
0 linear 0 7 49.513522000000002 7.165175685042759 1 83 49.163040000000002 0.015226999999999999 0.3079880000000001 0.006633 0.0013260000000000001 0.0040340000000000003 0.013025999999999999 0.018252999999999998 0.36028399999999999 48.634211999999998 0.090470999999999996 2.6999999999999999e-05 0.016655 0.0041739999999999998 0.004777 0.21726299999999996 0.045276999999999998 0.0099089999999999977 0 1 15 15 0 0 0 0 0 0 49.090435999999997 49.151617000000002 0.0031580000000000002 0.0080499999999999999 0.012184 0.000397 0 2 1 16 0.00115407797797932 2 61 15 46 2 11 13 0 7 71 15 5 63 0.15402900000000005 0 0 7 0 0 166 0 0 22 52 92
0 linear 0 15 49.751387999999999 7.2540425509600803 1 91 49.321486999999998 0.012881 0.38706599999999997 0.0072449999999999997 0.0022879999999999997 0.003369 0.010187999999999999 0.0099909999999999999 0.251106 48.856465999999998 0.095250000000000001 3.3000000000000003e-05 0.082330999999999988 0.0018190000000000001 0.0038049999999999998 0.28224399999999999 0.051758999999999979 0.012142000000000005 0 2 13 13 0 0 0 0 0 0 49.195942000000002 49.313842000000001 0.001753 0.0057939999999999997 0.012482999999999999 4.1e-05 0 1 1 8 0.0027134713756958736 1 63 13 50 2 16 18 0 6 92 13 5 73 0.18055299999999999 0 0 6 0 0 182 0 0 25 59 98
0 linear 0 23 49.920954999999999 7.2793514851610421 1 91 49.459850000000003 0.012341 0.42081900000000005 0.0094570000000000001 0.0015679999999999997 0.0031689999999999999 0.010196999999999999 0.0099220000000000003 0.38344099999999998 48.898212999999998 0.091677999999999996 3.0000000000000001e-05 0.051157000000000001 0.001738 0.0038799999999999998 0.29480499999999998 0.054577999999999981 0.01496200000000001 0 3 13 13 0 0 0 0 0 0 49.365240999999997 49.452897999999998 0.0016280000000000001 0.0057299999999999999 0.013143999999999999 4.0000000000000003e-05 0 1 1 8 0.0030160757831446021 1 67 13 54 3 21 24 0 7 119 13 5 73 0.20419399999999999 0 0 7 0 0 182 0 0 24 54 104
0 linear 1 0 0.99973100000000004 589.76731831372365 1 105 0.63143700000000003 0.014404 0.30214099999999983 0.0071920000000000005 0.0015809999999999999 0.003558 0.010617 0.18296599999999999 0.12293900000000001 0 0.0082410000000000001 0.001787 0.25447399999999998 0.0021800000000000001 0.0038830000000000002 0.15430000000000002 0.078546000000000116 0.017396000000000002 0 0 0 0 0.004973 1 0 0 14 0 0.324189 0.623417 0.0012440000000000001 0.0036600000000000001 0.015912000000000003 0.0040020000000000003 0 0 0 0 0 0 74 45 29 4 3 8 0 3 232 65 7 53 0.077756999999999993 0 0 3 0 0 302 0 0 38 101 163
0 linear 1 7 0.66805700000000001 593.09247526628167 1 105 0.30903999999999998 0.013292999999999999 0.32397500000000001 0.0062580000000000005 0.0014920000000000001 0.0030799999999999998 0.0091970000000000003 0.0083099999999999997 0.14161499999999999 0 0.0036350000000000002 0.001073 0.103754 0.001021 0.0037879999999999997 0.16776900000000014 0.076827000000000006 0.017471000000000011 0 1 19 19 0.0030010000000000002 1 0 0 14 0 0.16212399999999999 0.30261100000000002 0.0014350000000000001 0.003578 0.014449 0.001232 0 1 1 8 0.0016863986939356674 1 74 45 29 4 3 8 0 3 232 65 7 53 0.088203999999999991 0 0 3 0 0 302 0 0 33 108 161
0 linear 1 15 0.88249 596.53003682974679 1 128 0.398781 0.013209 0.44047899999999979 0.0075220000000000009 0.0016890000000000002 0.0028300000000000001 0.0086879999999999995 0.0081840000000000003 0.11203 0 0.0037339999999999999 0.00098499999999999998 0.22489400000000004 0.0010200000000000001 0.0038340000000000006 0.22648899999999997 0.10219900000000012 0.022824000000000014 0 2 19 19 0.003065 1 0 0 14 0 0.13203799999999999 0.39209300000000002 0.0013630000000000001 0.0033939999999999999 0.014318000000000001 0.001212 0 1 1 8 0.18679473719266346 1 85 46 39 6 3 9 2 3 239 65 8 74 0.11278000000000002 0 0 3 0 0 394 0 0 37 131 226
0 linear 1 23 0.72556699999999996 599.54254534181996 1 128 0.26380900000000002 0.012844 0.42489500000000002 0.0072659999999999999 0.0015679999999999997 0.0026450000000000002 0.0085789999999999998 0.0081960000000000002 0.13239300000000001 0 0.0036340000000000001 0.00093400000000000004 0.071310999999999999 0.0010640000000000001 0.0037370000000000007 0.21331900000000006 0.10007300000000002 0.022817000000000018 0 3 19 19 0.0030509999999999999 1 0 0 14 0 0.15201400000000001 0.25766299999999998 0.0012470000000000001 0.003362 0.013715999999999999 0.0013519999999999999 0 1 1 8 0.0068439882711387309 1 85 47 38 5 3 8 1 3 243 67 8 73 0.10955499999999996 0 0 3 0 0 394 0 0 46 140 208
0 linear 2 0 35.073613999999999 2.3667291596036724 1 61 34.833607999999998 0.011766 0.20198300000000008 0.0081580000000000003 0.0011050000000000001 0.0031340000000000001 0.0097669999999999996 0.17097899999999999 0.33118700000000001 34.181792000000002 0.08619700000000001 3.4999999999999997e-05 0.041233000000000006 0.0019680000000000001 0.0038229999999999996 0.13442199999999999 0.030262000000000018 0.0074950000000000008 0 0 0 0 0 0 0 0 0 0 34.751277999999999 34.826459 0.00093199999999999999 0.0056140000000000001 0.012033 5.7000000000000003e-05 0 0 0 0 0 0 47 21 26 2 10 12 0 6 88 21 3 37 0.080666999999999975 0 0 6 0 0 122 0 0 24 47 51
0 linear 2 7 47.781078999999998 2.4102109454225378 1 61 47.529063999999998 0.011668 0.21869900000000006 0.0057970000000000001 0.0010219999999999999 0.003238 0.010234 0.010021 0.32586100000000001 47.075320999999995 0.084359000000000003 3.0000000000000001e-05 0.0098159999999999983 0.0016130000000000001 0.0037680000000000001 0.15737499999999999 0.029458000000000012 0.0072980000000000007 0 1 16 13 0 0 0 0 0 0 47.478171000000003 47.522311000000002 0.001635 0.005692 0.012013999999999999 6.4999999999999994e-05 0 1 1 8 0.11055858717162853 1 43 16 27 3 9 12 0 5 79 16 3 42 0.10721900000000002 0 0 5 0 0 122 0 0 26 46 50
0 linear 2 15 47.858339999999998 2.4659804224859272 1 61 47.577199 0.01413 0.24453300000000003 0.0061960000000000001 0.0010019999999999999 0.0035560000000000001 0.011448 0.0085059999999999997 0.24234800000000001 47.207808 0.085111000000000006 3.0000000000000001e-05 0.0095710000000000014 0.001516 0.0037230000000000002 0.16920000000000002 0.033894000000000007 0.009327000000000002 0 2 19 18 0 0 0 0 0 0 47.525567000000002 47.570467999999998 0.001493 0.0055669999999999999 0.011852 4.3000000000000002e-05 0 1 1 8 0.0016090859999255856 1 50 19 31 1 14 15 0 6 106 19 3 39 0.12452099999999995 0 0 6 0 0 122 0 0 21 46 55
0 linear 2 23 49.734166000000002 2.5300557252343201 1 61 49.437159000000001 0.012024999999999999 0.26245899999999994 0.0067089999999999997 0.00097499999999999996 0.0044000000000000003 0.010037000000000001 0.0098919999999999998 0.26217400000000002 49.036091999999996 0.090219999999999995 2.6999999999999999e-05 0.0095909999999999988 0.0016750000000000001 0.0081279999999999998 0.18385100000000001 0.035235000000000002 0.008357000000000005 0 3 17 16 0 0 0 0 0 0 49.380726000000003 49.426051000000001 0.0015870000000000001 0.0055640000000000004 0.012312999999999999 4.0000000000000003e-05 0 1 1 8 0.0026246619501964687 1 50 17 33 1 15 16 0 7 106 17 3 41 0.13799800000000001 0 0 7 0 0 122 0 0 23 46 53
0 linear 3 0 0.64368199999999998 488.05716329461848 1 83 0.46039000000000002 0.017219000000000002 0.14267199999999997 0.0060989999999999994 0.0013029999999999999 0.0033440000000000002 0.0099489999999999995 0.17510400000000001 0.112568 0 0.0050309999999999999 0.0011479999999999999 0.111648 0.00068199999999999999 0.0036339999999999996 0.07438400000000002 0.034286999999999998 0.0092810000000000011 0 0 0 0 0.0041710000000000002 1 0 0 14 0 0.29959000000000002 0.45404699999999998 0.001142 0.0019090000000000001 0.019561000000000002 3.4e-05 0 0 0 0 0 0 74 56 18 4 4 8 0 4 194 56 5 22 0.045663999999999989 0 0 4 0 0 166 0 0 23 87 56
0 linear 3 7 0.58876099999999998 497.79296944733449 1 83 0.36315599999999998 0.015474 0.187719 0.005535 0.0010870000000000001 0.002836 0.0089079999999999993 0.015647999999999999 0.090634999999999993 0 0.003718 0.001042 0.20195699999999997 0.00071299999999999998 0.0035549999999999996 0.120363 0.033641000000000004 0.0092920000000000016 0 1 56 56 0.0030309999999999998 1 0 0 14 0 0.11772199999999999 0.35717500000000002 0.001487 0.0028639999999999998 0.017725999999999999 3.6999999999999998e-05 0 2 1 16 0.0088212496358149681 2 74 56 18 4 4 8 0 4 194 56 5 22 0.091660999999999979 0 0 4 0 0 166 0 0 23 88 55
0 linear 3 15 0.60734900000000003 510.01575430523633 1 83 0.37880999999999998 0.018773000000000001 0.18787199999999996 0.005169 0.0010709999999999999 0.0025209999999999998 0.0083180000000000007 0.0080839999999999992 0.091008000000000006 0 0.0035769999999999999 0.00092500000000000004 0.22818400000000003 0.00058600000000000004 0.0034999999999999996 0.12058500000000001 0.033616 0.0092829999999999996 0 2 54 54 0.003009 1 0 0 14 0 0.109552 0.37338300000000002 0.001225 0.002545 0.017235 2.3e-05 0 1 1 8 0.0009877516298322979 1 74 54 20 6 4 10 0 6 195 54 5 24 0.092029 2 0 4 0 0 166 0 0 19 91 56
0 linear 3 23 0.54496900000000004 523.73782250076636 1 99 0.28635300000000002 0.014805 0.21753199999999992 0.0063489999999999996 0.0011840000000000002 0.0024069999999999999 0.0078750000000000001 0.0080510000000000009 0.090026999999999996 0 0.0034810000000000002 0.00094200000000000002 0.13874500000000001 0.00060300000000000002 0.0033900000000000002 0.13935600000000004 0.03937100000000001 0.011168000000000004 0 3 68 68 0.0029459999999999998 1 0 0 14 0 0.10847 0.28120699999999998 0.00134 0.0024229999999999998 0.016321000000000002 1.5999999999999999e-05 0 1 1 8 0.0017264993823830933 1 90 68 22 6 6 12 0 8 239 68 5 26 0.10912300000000004 2 0 6 0 0 198 0 0 32 121 45
0 linear 4 0 0.47898499999999999 2.6196476657497758 1 52 0.31435600000000002 0.011948 0.14009699999999997 0.0032860000000000003 0.00080400000000000003 0.0030249999999999999 0.0096229999999999996 0.17457500000000001 0.076926999999999995 0 0.01512 0.00092199999999999997 0.00058900000000000001 0.001273 0.0032870000000000004 0.092588000000000004 0.022185000000000003 0.0056529999999999992 0 0 0 0 0.0030820000000000001 1 0 0 10 0 0.27491599999999999 0.30836400000000003 0.00090499999999999999 0.0041720000000000004 0.012030999999999998 3.6000000000000001e-05 0 0 0 0 0 0 47 15 32 2 8 10 0 6 63 15 4 33 0.07592100000000003 0 0 6 0 0 104 0 0 23 45 36
