name,u,policy,warm,rtol,repeat,stop,value_stop,gradient_stop,value_converged,mu,value_error,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,nodes,evaluations,event_double_checks,event_dd_checks,event_dd_accepts,qf_family_constructions,event_qf_refinements,gq0,gq1,gq2,gq3,gq4,gr0,gr1,gr2,gr3,gr4
fold-tangent,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,6.0643547136396929,0.00027876088,1.427389,0.295204,1.130700,0.000019,0.001255,0.863044,0.001756,176,176,8,0,0,1,8,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
fold-tangent,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,6.0778222012955796,0.0033189503,1.285615,0.179187,1.104762,0.000016,0.001247,0.853860,0.001743,136,136,8,0,0,1,8,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
fold-tangent,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,6.0778214381271827,0.00028825561,1.337833,0.181587,1.154450,0.000018,0.001327,0.847639,0.001678,176,176,8,0,0,1,8,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
fold-tangent,0.5,Strict,0,1.0e-03,0,TopologyUnresolved,Converged,TopologyUnresolved,1,6.0643553502750542,0.0032583828,10.661258,0.299767,10.360301,0.000018,0.001564,0.862039,0.002753,2315,2315,8,0,0,1,8,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
fold-tangent,0.5,Strict,0,1.0e-04,0,TopologyUnresolved,Converged,TopologyUnresolved,1,6.0643547136396929,0.00027876088,8.656709,0.317254,8.315252,0.000027,0.001674,0.868482,0.004081,2315,2315,8,0,0,1,8,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
fold-tangent,0.5,Strict,1,1.0e-03,0,TopologyUnresolved,Converged,Converged,1,6.0778222012955796,0.0033189503,9.187831,0.247073,8.807393,0.000112,0.002388,0.891413,0.006002,2013,2013,8,0,0,1,8,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
fold-tangent,0.5,Strict,1,1.0e-04,0,TopologyUnresolved,Converged,Converged,1,6.0778214381271827,0.00028825561,8.933978,0.198708,8.718698,0.000097,0.001500,0.868934,0.002368,2013,2013,8,0,0,1,8,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
fold-tangent,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,6.0643553502750542,0.0032583828,1.683199,0.315541,1.366211,0.000126,0.002565,0.885711,0.004344,176,176,8,0,0,1,8,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
fold-tangent,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,6.0643547136396929,0.00027876088,1.755109,0.304195,1.449069,0.000019,0.001455,0.857392,0.001822,240,240,8,0,0,1,8,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet,ToleranceMet
fold-tangent,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,6.0778222012955796,0.0033189503,1.524336,0.181518,1.339675,0.000019,0.001433,0.867936,0.001834,176,176,8,0,0,1,8,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
fold-tangent,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,6.0778214381271827,0.00028825561,1.692436,0.183492,1.506690,0.000019,0.001287,0.866555,0.001722,240,240,8,0,0,1,8,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet,ToleranceMet
rand000,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.939077307051035,0.0017586629,1.135344,0.638421,0.496303,0.000019,0.001317,0.422978,0.002210,52,52,4,0,0,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand000,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.9390773069889593,4.287572e-05,1.134571,0.634568,0.498998,0.000019,0.000905,0.413916,0.000850,68,68,4,0,0,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand000,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.9396862097211514,0.0017616361,1.020822,0.523256,0.496203,0.000018,0.000898,0.415444,0.000828,52,52,4,0,0,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand000,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.9396862096590108,4.5401136e-05,1.046826,0.524616,0.521199,0.000018,0.000854,0.413520,0.000682,68,68,4,0,0,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand000,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.939077307051035,0.0017586629,1.211469,0.633261,0.577617,0.000018,0.001127,0.414661,0.001549,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand000,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.9390773069889593,4.287572e-05,1.185958,0.630054,0.554563,0.000018,0.000848,0.404384,0.000773,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand000,0.0,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.9396862097211514,0.0017616361,1.296096,0.569407,0.641023,0.000037,0.001943,0.441895,0.002454,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand000,0.0,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.9396862096590108,4.5401136e-05,1.127005,0.523538,0.602003,0.000019,0.000852,0.416606,0.000753,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand000,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.939077307051035,0.0017586629,1.217159,0.629302,0.586761,0.000018,0.001273,0.422563,0.001834,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
rand000,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.9390773069889593,4.287572e-05,1.191057,0.633313,0.556433,0.000018,0.000854,0.415083,0.000785,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand000,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.9396862097211514,0.0017616361,1.129479,0.520526,0.606067,0.000019,0.000875,0.412140,0.000885,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,ToleranceMet,ToleranceMet
rand000,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.9396862096590108,4.5401136e-05,1.146218,0.523695,0.621234,0.000018,0.000866,0.420815,0.000768,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand000,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.9390266451742608,2.6790656e-05,1.172656,0.644071,0.527931,0.000018,0.001178,0.416915,0.001502,68,68,4,0,0,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand000,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.9390266451742608,2.6790656e-05,1.127763,0.625367,0.501376,0.000019,0.000871,0.403675,0.000731,68,68,4,0,0,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand000,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.9396354897570207,2.8351258e-05,1.051813,0.521613,0.528969,0.000019,0.000942,0.408447,0.000758,68,68,4,0,0,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand000,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.9396354897570207,2.8351258e-05,1.059769,0.525605,0.533084,0.000018,0.000867,0.412355,0.000703,68,68,4,0,0,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand000,0.5,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.9390266451742608,2.6790656e-05,1.281463,0.630504,0.650256,0.000025,0.001197,0.415309,0.001561,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand000,0.5,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.9390266451742608,2.6790656e-05,1.269062,0.624501,0.643330,0.000019,0.000885,0.428051,0.000774,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand000,0.5,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.9396354897570207,2.8351258e-05,1.400354,0.582977,0.728672,0.000111,0.001787,0.444727,0.002852,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand000,0.5,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.9396354897570207,2.8351258e-05,1.185702,0.524728,0.659297,0.000019,0.000815,0.409984,0.000757,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand000,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.9390266451742608,2.6790656e-05,1.288483,0.630073,0.657201,0.000019,0.001303,0.423203,0.001560,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand000,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.9390266451742608,2.6790656e-05,1.261741,0.630287,0.630071,0.000021,0.000848,0.408854,0.000771,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand000,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,EventLocationLimited,1,1.9396354897570207,2.8351258e-05,1.201690,0.529308,0.669602,0.000019,0.000921,0.413043,0.000871,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand000,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,EventLocationLimited,1,1.9396354897570207,2.8351258e-05,1.192390,0.524819,0.666285,0.000025,0.000825,0.404419,0.000739,100,100,4,0,0,1,4,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,EventLocationLimited,ToleranceMet,ToleranceMet
rand001,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.8549947111170857,0.0016100319,0.604101,0.298617,0.304795,0.000025,0.001521,0.229740,0.003104,52,52,6,2,2,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand001,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.8549947114997145,6.6365089e-05,0.619159,0.295556,0.322638,0.000018,0.001024,0.225215,0.000830,68,68,6,2,2,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand001,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.8524330488668375,0.001603293,0.518943,0.183450,0.333992,0.000018,0.002205,0.252047,0.000916,52,52,6,1,1,1,5,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand001,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.8524330492436083,6.6199514e-05,0.505415,0.177271,0.327080,0.000019,0.001013,0.234002,0.000754,68,68,6,1,1,1,5,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand001,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.8549947111170857,0.0016100319,3.941193,0.291014,3.648953,0.000019,0.001315,0.214262,0.001551,1308,1308,6,2,2,1,4,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
rand001,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.8549947114997145,6.6365089e-05,3.408972,0.310559,3.088419,0.000114,0.001357,0.240617,0.001878,1308,1308,6,2,2,1,4,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
rand001,0.0,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,1.8524330488668375,0.001603293,4.738705,0.230926,4.387648,0.000120,0.002105,0.278057,0.002829,1292,1292,6,1,1,1,5,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
rand001,0.0,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,1.8524330492436083,6.6199514e-05,4.530780,0.184259,4.337170,0.000026,0.001115,0.255800,0.001121,1292,1292,6,1,1,1,5,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
rand001,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.8549947111170857,0.0016100319,0.693947,0.306658,0.385947,0.000028,0.001467,0.237664,0.001780,92,92,6,2,2,1,4,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
rand001,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.8549947114997145,6.6365089e-05,0.686646,0.295589,0.389759,0.000019,0.001017,0.233167,0.000868,108,108,6,2,2,1,4,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded
rand001,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.8524330488668375,0.001603293,0.584010,0.179513,0.402158,0.000019,0.001037,0.244590,0.000944,92,92,6,1,1,1,5,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
rand001,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.8524330492436083,6.6199514e-05,0.602168,0.176224,0.424568,0.000019,0.000994,0.249448,0.001347,108,108,6,1,1,1,5,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded
rand001,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,1.8537210283970973,5.8260534e-05,0.642433,0.297613,0.344155,0.000018,0.001366,0.226773,0.001794,68,68,6,2,2,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand001,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,1.8537210283970973,5.8260534e-05,0.607795,0.289916,0.316835,0.000018,0.001014,0.219377,0.000805,68,68,6,2,2,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand001,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,1.8511657102650174,5.7939342e-05,0.512077,0.168917,0.341780,0.000019,0.000995,0.233737,0.000883,68,68,6,1,1,1,5,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand001,0.5,None,1,1.0e-04,0,Converged,Converged,Converged,1,1.8511657102650174,5.7939342e-05,0.510745,0.170736,0.338924,0.000023,0.000996,0.233224,0.000757,68,68,6,1,1,1,5,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand001,0.5,Strict,0,1.0e-03,0,TopologyUnresolved,Converged,TopologyUnresolved,1,1.8537210283970973,5.8260534e-05,4.227083,0.294191,3.931721,0.000019,0.001258,0.220964,0.002606,1079,1079,6,2,2,1,4,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
rand001,0.5,Strict,0,1.0e-04,0,TopologyUnresolved,Converged,TopologyUnresolved,1,1.8537210283970973,5.8260534e-05,3.875338,0.305635,3.561277,0.000100,0.001427,0.233112,0.001826,1079,1079,6,2,2,1,4,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
rand001,0.5,Strict,1,1.0e-03,0,TopologyUnresolved,Converged,TopologyUnresolved,1,1.8511657102650174,5.7939342e-05,4.950415,0.224324,4.609956,0.000100,0.002301,0.279715,0.003016,1047,1047,6,1,1,1,5,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
rand001,0.5,Strict,1,1.0e-04,0,TopologyUnresolved,Converged,TopologyUnresolved,1,1.8511657102650174,5.7939342e-05,4.733801,0.182063,4.544064,0.000020,0.001120,0.257471,0.000915,1047,1047,6,1,1,1,5,Invalid,Invalid,Invalid,Invalid,Invalid,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved,TopologyUnresolved
rand001,0.5,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.8537210283970973,5.8260534e-05,0.798053,0.298541,0.497785,0.000027,0.001451,0.236977,0.001911,108,108,6,2,2,1,4,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,ToleranceMet
rand001,0.5,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.8537210283970973,5.8260534e-05,0.761541,0.297236,0.462988,0.000018,0.001139,0.227613,0.000879,108,108,6,2,2,1,4,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,ToleranceMet
rand001,0.5,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,1.8511657102650174,5.7939342e-05,0.716960,0.176200,0.538584,0.000019,0.001123,0.256219,0.000927,108,108,6,1,1,1,5,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,ToleranceMet
rand001,0.5,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,1.8511657102650174,5.7939342e-05,0.693636,0.176683,0.515643,0.000019,0.001049,0.241821,0.000885,108,108,6,1,1,1,5,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,ToleranceMet,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,ToleranceMet
rand002,0.0,None,0,1.0e-03,0,Converged,Converged,Converged,1,2.5473527185520197,0.0018317939,1.222397,0.826294,0.395560,0.000030,0.004679,0.275762,0.002321,53,53,6,2,2,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand002,0.0,None,0,1.0e-04,0,Converged,Converged,Converged,1,2.5473527184751035,4.7454368e-08,1.191359,0.809979,0.380481,0.000018,0.003870,0.256700,0.000870,69,69,6,2,2,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand002,0.0,None,1,1.0e-03,0,Converged,Converged,Converged,1,2.5509855149502672,0.0018380113,1.073283,0.692822,0.379480,0.000018,0.003928,0.268350,0.001753,53,53,6,2,2,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand002,0.0,None,1,1.0e-04,0,Converged,Converged,Converged,1,2.5509855148742298,4.7745427e-08,1.101213,0.704169,0.396033,0.000018,0.003780,0.267120,0.000775,69,69,6,2,2,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand002,0.0,Strict,0,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,2.5473527185520197,0.0018317939,17.735165,0.798446,16.935162,0.000018,0.004077,0.250602,0.001284,2976,2976,6,2,2,1,4,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
rand002,0.0,Strict,0,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,2.5473527184751035,4.7454368e-08,14.496233,0.845656,13.627975,0.000124,0.004624,0.278336,0.002810,2976,2976,6,2,2,1,4,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
rand002,0.0,Strict,1,1.0e-03,0,EventLocationLimited,Converged,EventLocationLimited,1,2.5509855149502672,0.0018380113,16.266311,0.844193,15.238314,0.000240,0.007398,0.305657,0.002417,2976,2976,6,2,2,1,4,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
rand002,0.0,Strict,1,1.0e-04,0,EventLocationLimited,Converged,EventLocationLimited,1,2.5509855148742298,4.7745427e-08,15.928693,0.825705,15.078197,0.000042,0.006051,0.306048,0.002157,2976,2976,6,2,2,1,4,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited,EventLocationLimited
rand002,0.0,ValueFirst,0,1.0e-03,0,Converged,Converged,BudgetExceeded,1,2.5473527185520197,0.0018317939,1.546115,0.933913,0.610606,0.000042,0.005448,0.308531,0.004609,109,109,6,2,2,1,4,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,ToleranceMet,BudgetExceeded,BudgetExceeded,ToleranceMet,ToleranceMet,ToleranceMet
rand002,0.0,ValueFirst,0,1.0e-04,0,Converged,Converged,BudgetExceeded,1,2.5473527184751035,4.7454368e-08,1.684247,0.899903,0.782903,0.000021,0.004437,0.290775,0.000930,173,173,6,2,2,1,4,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
rand002,0.0,ValueFirst,1,1.0e-03,0,Converged,Converged,BudgetExceeded,1,2.5509855149502672,0.0018380113,1.353269,0.780807,0.570160,0.000023,0.004330,0.299948,0.002743,109,109,6,2,2,1,4,FiniteUncertified,FiniteUncertified,ToleranceMet,ToleranceMet,FiniteUncertified,BudgetExceeded,BudgetExceeded,ToleranceMet,ToleranceMet,BudgetExceeded
rand002,0.0,ValueFirst,1,1.0e-04,0,Converged,Converged,BudgetExceeded,1,2.5509855148742298,4.7745427e-08,1.539005,0.781677,0.755391,0.000028,0.004291,0.290060,0.000868,173,173,6,2,2,1,4,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,FiniteUncertified,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded,BudgetExceeded
rand002,0.5,None,0,1.0e-03,0,Converged,Converged,Converged,1,2.5466658117848757,8.10756e-08,1.398193,0.918662,0.478931,0.000029,0.004752,0.295071,0.001595,69,69,6,2,2,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand002,0.5,None,0,1.0e-04,0,Converged,Converged,Converged,1,2.5466658117848757,8.10756e-08,1.358316,0.901624,0.455572,0.000029,0.004370,0.289281,0.000815,69,69,6,2,2,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
rand002,0.5,None,1,1.0e-03,0,Converged,Converged,Converged,1,2.5502953538432012,8.1019268e-08,1.261150,0.783606,0.476499,0.000021,0.004368,0.298756,0.001887,69,69,6,2,2,1,4,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested,NotRequested
