name,u,rtol,stop,mu,error,reference128,reference256,reference_uncertainty,actual_difference,reference_usable,violation
rand004,0,0.001,Converged,1.3943854465720771,0.000449418441,1.3943854561278806,1.3943854561278806,0,9.55580348e-09,1,0
rand004,0,0.0001,Converged,1.3943854465396912,1.42812005e-05,1.3943854561278806,1.3943854561278806,0,9.58818935e-09,1,0
rand004,0,1e-05,Converged,1.394385456127881,8.11354421e-08,1.3943854561278806,1.3943854561278806,0,4.4408921e-16,1,0
rand004,0,1e-06,Converged,1.394385456127881,8.11354421e-08,1.3943854561278806,1.3943854561278806,0,4.4408921e-16,1,0
rand004,0,1e-08,Converged,1.3943854561278808,7.27406671e-10,1.3943854561278806,1.3943854561278806,0,2.22044605e-16,1,0
rand004,0.5,0.001,Converged,1.3941649257932651,0.00116027474,1.394164971560103,1.394164971560103,0,4.57668379e-08,1,0
rand004,0.5,0.0001,Converged,1.3941649256557933,1.92652191e-05,1.394164971560103,1.394164971560103,0,4.59043097e-08,1,0
rand004,0.5,1e-05,Converged,1.3941649715600657,3.31199309e-07,1.394164971560103,1.394164971560103,0,3.73034936e-14,1,0
rand004,0.5,1e-06,Converged,1.3941649715600657,3.31199309e-07,1.394164971560103,1.394164971560103,0,3.73034936e-14,1,0
rand004,0.5,1e-08,Converged,1.3941649715601037,9.66264232e-09,1.394164971560103,1.394164971560103,0,6.66133815e-16,1,0
