case_id configuration_id profile d_bin_index epoch_index rep lane root_index source_root_index role role_hint physical_real v_re v_im final_v_re final_v_im d14real_updates cluster_id double_seed_index double_seed_v_re double_seed_v_im double_seed_valid expanded_seed_source_index expanded_seed_displacement expanded_seed_match_valid cluster_size freeze_count reactivation_count d14real_newton d14real_nearest_sep d14real_rel_correction d14real_position_error qf_escalated qf_source_match_valid qf_displacement qf_displacement_valid qf_newton qf_nearest_sep qf_position_error qf_expanded_relative_residual
6 6 linear 2 0 0 cold 0 0 1 2 1 -3.3824704339276918e-05 -8.1268015607093676e-06 1.3364072112140874e-08 2.2255236904124528e-67 25 0 0 1.8337852466533464 -7.6878981739457153 1 11 4.6666084968250798 0 1 0 0 1.7463425620393559e-05 5.37302535092777e-05 0.3250203466354038 -1 1 1 3.4800284157187484e-05 1 3.0888435158946914e-41 8.4282513961075876e-09 1.3359693855586138e-37 3.9464534980974879e-60
6 6 linear 2 0 0 cold 1 1 2 2 -1 3.8402290051175849 -0.3901154063694941 3.8402290051175849 -0.3901154063694941 25 1 1 6.6651561424912602 -7.1278190625104623 1 1 7.3059471589552025 0 1 0 0 5.1844019100164316e-32 0.43690417310132079 1.1866221998328537e-31 1.3227875677388484e-32 1 1 3.6547153211678709e-32 1 1.324608634926121e-34 0.43690417310132101 3.3797067912781601e-35 1.0455622204341368e-30
6 6 linear 2 0 0 cold 2 2 1 2 1 4.0369400271435847 4.1517351736000788e-70 4.0369400271435847 1.0858433808306585e-107 25 2 2 11.96581765388316 -4.7945910798827507 1 2 9.265808331878155 0 1 0 0 5.6664676698474867e-32 0.43690417310132079 1.2969589257123891e-31 1.4101206444149047e-32 1 1 1.6177811532852781e-32 1 1.51964912836502e-35 0.43690417310132101 3.7817009343888244e-36 4.5765267014452252e-31
6 6 linear 2 0 0 cold 3 3 2 2 -1 15.042976532195139 -0.81115722804113111 15.042976532195139 -0.81115722804113111 25 3 3 16.270190973481714 -2.765950054610737 1 3 2.3080880138569917 0 1 0 0 1.0756553784051538e-31 0.82271983990226849 1.30743823867543e-31 1.3866800531151227e-32 1 1 2.6110782347163513e-31 1 2.8227037135519608e-34 0.82271983990226849 3.6388856635848839e-35 6.1764180744389599e-25
6 6 linear 2 0 0 cold 4 4 1 2 1 16.795404108278614 2.0118175800662908e-71 16.795404108278614 4.8560113223492445e-103 25 4 4 17.81518764565342 -0.34036277045612445 1 4 1.0750838472478508 0 1 0 0 4.6326233533885402e-32 1.6149798174060681 2.8685332803906614e-32 5.6519949824806104e-33 1 1 3.8210450096642759e-31 1 2.4789294485169845e-34 1.6149798174060688 3.024398000043135e-35 1.4181828337563044e-24
6 6 linear 2 0 0 cold 5 5 2 2 -1 15.042976532195139 0.81115722804113111 15.042976532195139 0.81115722804113111 25 5 5 16.741155411247494 1.9924040756781245 1 6 3.4836263065146764 0 1 0 0 1.1317227891998159e-31 0.82271983990226849 1.3755870884726132e-31 1.4589592995537393e-32 1 1 1.4826511842284875e-31 1 2.8227037135519608e-34 0.82271983990226849 3.6388856635848839e-35 6.1764180744389599e-25
6 6 linear 2 0 0 cold 6 6 1 2 1 15.180424290872546 1.7945224951508166e-72 15.180424290872546 1.3690917045704625e-101 25 6 6 12.932100237819375 3.5824120906049357 1 5 2.5309199179123865 0 1 0 0 8.640168927256002e-33 0.82271983990226849 1.0501957663112116e-32 1.1087925081558861e-33 1 1 1.5407439555097887e-33 1 3.1405877186243034e-34 0.82271983990226849 4.0303148733955728e-35 1.3980885297094966e-24
6 6 linear 2 0 0 cold 7 7 2 2 -1 3.8402290051175849 0.3901154063694941 3.8402290051175849 0.3901154063694941 25 7 7 7.5084351037904682 5.9555147106772823 1 7 6.665538642805287 0 1 0 0 7.2778792421602963e-33 0.43690417310132079 1.6657838698355741e-32 1.8569332293536941e-33 1 1 1.3724531370771242e-32 1 1.324608634926121e-34 0.43690417310132101 3.3797067912781601e-35 1.0455622204341368e-30
6 6 linear 2 0 0 cold 8 8 1 2 1 3.5940020983522643 3.1741077907008711e-70 3.5940020983522643 1.06520998834374e-105 25 8 8 2.957265861425157 6.8134852348002255 1 0 7.886833439217714 0 1 0 0 6.0356176356114615e-32 0.44293792879132043 1.3626328303113094e-31 1.5918515330197776e-32 1 1 8.8592777441812849e-33 1 1.5051415550153271e-34 0.4429379287913206 3.9697045711216402e-35 1.0646486043763844e-31
6 6 linear 2 0 0 cold 9 9 1 0 1 1.8742966450094413e-05 2.9898584570983714e-06 2.179232350824846e-08 -6.28363963558109e-88 25 9 9 -0.93108158867733726 5.8527744177101413 1 8 7.4275838797754394 0 1 0 0 9.459734470922436e-06 5.37302535092777e-05 0.17605974014786671 0.0010925209825599642 1 1 1.895841803187813e-05 1 2.7092900266263431e-41 8.4282513961075876e-09 9.176429532292119e-38 1.9732267490487442e-59
