max_level	grad_rtol	kind	name	u	parameter	rounds	tol	level	nodes	converged	mu	grad	error	quality	n	h	stop	grad_reason	radial	inner	geometry	reference	absolute_error	relative_error
4	0.01	budget	caustic-cross	0.5	0	64	0.001	3	577	1	33.28933563882105	77.90896138957149	4.418652081906288	2	0	0	Converged	2	4.304007105390053	0.1146312226528004	5.573229472493367e-10	77.45309452467096	0.4558668649005284	0.005885715318389534
4	0.001	budget	caustic-cross	0.5	0	8	0.001	3	165	1	33.28933563882105	102.1893771426395	92.40394038420688	2	0	0	Converged	2	92.4016794796469	0.0022470650593522	1.7237378074016034e-10	77.45309452467096	24.73628261796854	0.3193711338426814
4	0.001	budget	caustic-cross	0.5	0	32	0.001	3	342	1	33.28933563882105	77.0277768935509	13.961155257510812	2	0	0	Converged	2	13.90488674561121	0.0562546723572731	2.1406407851320702e-10	77.45309452467096	0.42531763112006615	0.0054912929396848135
4	0.001	budget	caustic-cross	0.5	0	64	0.001	3	577	1	33.28933563882105	77.90896138957149	4.418652081906288	2	0	0	Converged	2	4.304007105390053	0.1146312226528004	5.573229472493367e-10	77.45309452467096	0.4558668649005284	0.005885715318389534
5	0.01	budget	caustic-cross	0.5	0	8	0.001	3	183	1	33.28933563882105	88.46769662905217	49.114779443985455	2	0	0	Converged	2	49.11251392984826	0.0022516746085128	2.0041630249593602e-10	77.45309452467096	11.014602104381211	0.14220996813591166
5	0.01	budget	caustic-cross	0.5	0	32	0.001	3	411	1	33.28933563882105	82.40977070589717	21.596965005654308	2	0	0	Converged	2	21.540697144214818	0.0562540218640554	2.471698544343314e-10	77.45309452467096	4.956676181226214	0.06399584434482958
5	0.01	budget	caustic-cross	0.5	0	64	0.001	3	725	1	33.28933563882105	77.58727061654515	3.422555979659669	2	0	0	Converged	2	3.259664484812862	0.1628777408887979	6.518963206254785e-10	77.45309452467096	0.13417609187419544	0.0017323528865777807
5	0.001	budget	caustic-cross	0.5	0	8	0.001	3	183	1	33.28933563882105	88.46769662905217	49.114779443985455	2	0	0	Converged	2	49.11251392984826	0.0022516746085128	2.0041630249593602e-10	77.45309452467096	11.014602104381211	0.14220996813591166
5	0.001	budget	caustic-cross	0.5	0	32	0.001	3	411	1	33.28933563882105	82.40977070589717	21.596965005654308	2	0	0	Converged	2	21.540697144214818	0.0562540218640554	2.471698544343314e-10	77.45309452467096	4.956676181226214	0.06399584434482958
5	0.001	budget	caustic-cross	0.5	0	64	0.001	3	725	1	33.28933563882105	77.58727061654515	3.422555979659669	2	0	0	Converged	2	3.259664484812862	0.1628777408887979	6.518963206254785e-10	77.45309452467096	0.13417609187419544	0.0017323528865777807
6	0.01	budget	caustic-cross	0.5	0	8	0.001	3	207	1	33.28933563882105	104.03539365678408	88.70422974434787	2	0	0	Converged	2	88.7019685896807	0.0022473151394897	1.9945140012907815e-10	77.45309452467096	26.58229913211312	0.3432051268609535
6	0.01	budget	caustic-cross	0.5	0	32	0.001	3	543	1	33.28933563882105	81.02668344139094	15.67454692301224	2	0	0	Converged	2	15.618279899303158	0.056253270070224	3.327470360010332e-10	77.45309452467096	3.5735889167199844	0.046138749376652695
6	0.01	budget	caustic-cross	0.5	0	64	0.001	3	995	1	33.28933563882105	77.83231590724182	3.9073785397921097	2	0	0	Converged	2	3.744487171823802	0.1628776140829985	5.791969636988903e-10	77.45309452467096	0.37922138257086146	0.0048961424317277465
6	0.001	budget	caustic-cross	0.5	0	8	0.001	3	207	1	33.28933563882105	104.03539365678408	88.70422974434787	2	0	0	Converged	2	88.7019685896807	0.0022473151394897	1.9945140012907815e-10	77.45309452467096	26.58229913211312	0.3432051268609535
6	0.001	budget	caustic-cross	0.5	0	32	0.001	3	543	1	33.28933563882105	81.02668344139094	15.67454692301224	2	0	0	Converged	2	15.618279899303158	0.056253270070224	3.327470360010332e-10	77.45309452467096	3.5735889167199844	0.046138749376652695
6	0.001	budget	caustic-cross	0.5	0	64	0.001	3	995	1	33.28933563882105	77.83231590724182	3.9073785397921097	2	0	0	Converged	2	3.744487171823802	0.1628776140829985	5.791969636988903e-10	77.45309452467096	0.37922138257086146	0.0048961424317277465
8	0.01	budget	caustic-cross	0.5	0	8	0.001	3	434	1	33.28933563882105	78.36523238215129	7.803166460593899	2	0	0	Converged	2	7.7468980098459586	0.0562552252055135	4.6011322671223236e-08	77.45309452467096	0.9121378574803316	0.011776648345403299
8	0.01	budget	caustic-cross	0.5	0	32	0.001	3	1371	1	33.28933563882105	91.04947732689176	33.07476943589931	2	0	0	Converged	2	32.91187350499727	0.1628821770080121	5.879316991360559e-10	77.45309452467096	13.596382802220802	0.17554344194588606
8	0.01	budget	caustic-cross	0.5	0	64	0.001	3	2507	1	33.28933563882105	78.07539196366606	2.9242829741497287	2	0	0	Converged	2	2.7307881803593297	0.1934810395483533	9.359339456103507e-10	77.45309452467096	0.6222974389951048	0.008034507114456038
8	0.001	budget	caustic-cross	0.5	0	8	0.001	3	434	1	33.28933563882105	78.36523238215129	7.803166460593899	2	0	0	Converged	2	7.7468980098459586	0.0562552252055135	4.6011322671223236e-08	77.45309452467096	0.9121378574803316	0.011776648345403299
