case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue
1 linear 2 23 1.1321779999999999 54.635942833419847 1 98 0.89655899999999999 0.014714 0.17355900000000002 0.0056469999999999992 0.001266 0.002774 0.010262 0.20189299999999999 0.10584499999999999 0 0.025423000000000001 0.00081599999999999999 0.39250299999999994 0.00057899999999999998 0.072127999999999998 0.079220000000000013 0.047914999999999999 0.014477999999999996 0
1 linear 3 0 0.83140599999999998 39.628916313831432 1 99 0.57292699999999996 0.014768 0.18377200000000007 0.0064229999999999999 0.0014140000000000001 0.0029369999999999999 0.010422000000000001 0.20530799999999999 0.043645000000000003 0 0.026408999999999998 0.00081999999999999998 0.164135 0.00062200000000000005 0.030248999999999995 0.086884000000000003 0.046908999999999958 0.014639999999999995 0
1 linear 3 7 0.79885200000000001 40.277993129560507 1 99 0.55450900000000003 0.014473 0.17591400000000001 0.0064219999999999998 0.0013590000000000002 0.002735 0.0097079999999999996 0.20758499999999999 0.043593 0 0.025732000000000001 0.00072900000000000005 0.148065 0.00064800000000000003 0.030873000000000001 0.080694999999999989 0.045604999999999965 0.014633999999999994 0
1 linear 3 15 0.79634099999999997 41.074030933436454 1 99 0.55171599999999998 0.014208999999999999 0.17788800000000002 0.0059029999999999994 0.0013419999999999999 0.0027200000000000002 0.0097850000000000003 0.21322199999999999 0.072902999999999996 0 0.025746000000000002 0.00076999999999999996 0.109265 0.00071599999999999995 0.030147999999999998 0.080796000000000021 0.047218999999999983 0.014641 0
1 linear 3 23 0.87586200000000003 41.937646541494267 1 99 0.63156800000000002 0.014232 0.17728599999999997 0.0064919999999999995 0.0013840000000000002 0.0026900000000000001 0.0096620000000000004 0.201876 0.030908000000000001 0 0.028458000000000001 0.00073899999999999997 0.24191199999999996 0.000571 0.031830999999999998 0.080852000000000021 0.046938999999999988 0.014628999999999991 0
1 linear 4 0 0.55854000000000004 3.862039645317104 1 61 0.40230199999999999 0.0092879999999999994 0.11686000000000002 0.0035120000000000004 0.00092000000000000003 0.0027039999999999998 0.010068000000000001 0.20378399999999999 0.052456999999999997 0 0.025925 0.00082799999999999996 0.0021839999999999997 0.001372 0.025124000000000004 0.043499000000000017 0.026128999999999986 0.0073150000000000038 0
1 linear 4 7 0.574268 3.8558056817096729 1 61 0.41644799999999998 0.0092040000000000004 0.118502 0.0037020000000000004 0.00078699999999999994 0.0024919999999999999 0.0093620000000000005 0.19961300000000001 0.061674 0 0.025749999999999999 0.00077399999999999995 0.0021540000000000001 0.0011950000000000001 0.041587999999999993 0.045335000000000021 0.02598099999999999 0.0073370000000000032 0
1 linear 4 15 0.57955299999999998 3.8487264671009735 1 61 0.422489 0.0088500000000000002 0.11846999999999998 0.0035339999999999998 0.00074799999999999997 0.002398 0.008992 0.20510300000000001 0.061991999999999998 0 0.025658 0.00084999999999999995 0.0020869999999999994 0.0010460000000000001 0.043823000000000001 0.045883 0.025285999999999996 0.0073150000000000038 0
1 linear 4 23 0.68159899999999995 3.8416950743619886 1 61 0.52012499999999995 0.00877 0.12308299999999997 0.0035920000000000006 0.00073000000000000007 0.002493 0.0090130000000000002 0.200154 0.051935000000000002 0 0.025249000000000001 0.00076199999999999998 0.132825 0.001008 0.027662999999999997 0.049650000000000021 0.026387999999999998 0.0073420000000000039 0
1 uniform 0 0 0.55118800000000001 41.922282457400435 1 67 0.41741600000000001 0.013613 0.088213000000000028 0.0038919999999999996 0.0010849999999999998 0.0026700000000000001 0.0098390000000000005 0.208563 0.034962 0 0.025866 0.00076800000000000002 0.0045989999999999998 0.00087600000000000004 0.047432999999999996 0.048443000000000021 0.029233000000000016 0 0
1 uniform 0 7 0.52928900000000001 43.987607710301795 1 67 0.39735999999999999 0.013306999999999999 0.087188000000000015 0.0033519999999999999 0.00094899999999999997 0.0025409999999999999 0.010581999999999999 0.19755200000000001 0.034957000000000002 0 0.025533 0.00067699999999999998 0.004548 0.000736 0.040521000000000008 0.047123999999999999 0.02962 0 0
1 uniform 0 15 0.55510400000000004 45.910498225245647 1 67 0.42453800000000003 0.011849999999999999 0.088457000000000022 0.003192 0.00086700000000000004 0.0023709999999999998 0.010462000000000001 0.20508399999999999 0.034590000000000003 0 0.025173000000000001 0.00068400000000000004 0.0042189999999999997 0.00075199999999999996 0.062123000000000005 0.050250999999999983 0.027877000000000009 0 0
1 uniform 0 23 0.54243799999999998 47.308632444160537 1 67 0.41834500000000002 0.011564 0.082573999999999995 0.0031180000000000001 0.00084000000000000003 0.0022769999999999999 0.0090130000000000002 0.205205 0.031071000000000001 0 0.029826999999999999 0.00071299999999999998 0.0042389999999999997 0.00071500000000000003 0.060240000000000002 0.043958000000000011 0.028571000000000013 0 0
1 uniform 1 0 0.76006799999999997 83.302701421144761 1 59 0.62945899999999999 0.012241 0.092071999999999987 0.0029199999999999999 0.00085900000000000006 0.0026979999999999999 0.0097529999999999995 0.207367 0.083802000000000001 0 0.026345 0.00076999999999999996 0.194187 0.00070600000000000003 0.023303000000000001 0.055884000000000017 0.027269000000000002 0 0
1 uniform 1 7 0.74553899999999995 83.062707442079969 1 59 0.62201099999999998 0.012026999999999999 0.085617000000000026 0.0027320000000000001 0.00078000000000000009 0.0027360000000000002 0.010021 0.208929 0.052770999999999998 0 0.026335000000000001 0.00080099999999999995 0.20851700000000001 0.0010330000000000001 0.025730000000000003 0.049044000000000018 0.027712999999999995 0 0
1 uniform 1 15 0.75384700000000004 82.752218227224901 1 59 0.62917299999999998 0.011816 0.086827000000000015 0.0027460000000000002 0.00077299999999999992 0.002699 0.0097319999999999993 0.20783199999999999 0.073066999999999993 0 0.025946 0.00083100000000000003 0.20490300000000003 0.00086399999999999997 0.023072999999999996 0.04904399999999999 0.028754999999999999 0 0
1 uniform 1 23 0.68920999999999999 82.404374867057825 1 59 0.56698000000000004 0.011435000000000001 0.085158000000000011 0.0027320000000000005 0.00072900000000000005 0.0024979999999999998 0.0095739999999999992 0.20677699999999999 0.074468999999999994 0 0.026067 0.00079100000000000004 0.14102100000000001 0.00090499999999999999 0.025536000000000003 0.05030200000000002 0.025895999999999995 0 0
1 uniform 2 0 1.042475 70.367357907743497 1 90 0.86621199999999998 0.012081 0.12316400000000002 0.0050309999999999999 0.0012410000000000001 0.0027330000000000002 0.0098180000000000003 0.20196900000000001 0.085296999999999998 0 0.026675999999999998 0.00078899999999999999 0.40551799999999999 0.0010020000000000001 0.051280999999999986 0.066036000000000025 0.043655999999999973 0 0
1 uniform 2 7 1.1985079999999999 62.370752456032321 1 82 1.0291049999999999 0.014841999999999999 0.115477 0.0041859999999999996 0.0011800000000000001 0.0026830000000000001 0.0097169999999999999 0.20071800000000001 0.116088 0 0.025711000000000001 0.00071199999999999996 0.52149000000000001 0.00069099999999999999 0.06652799999999999 0.063046999999999992 0.040011999999999992 0 0
1 uniform 2 15 1.1936599999999999 57.896237569335817 1 82 1.0203390000000001 0.014506 0.12012399999999998 0.004006 0.001126 0.002483 0.0093629999999999998 0.20100499999999999 0.095158999999999994 0 0.025139999999999999 0.00075600000000000005 0.53073199999999998 0.00066299999999999996 0.070676000000000003 0.068695000000000006 0.038945999999999974 0 0
1 uniform 2 23 1.0670280000000001 54.883089801390021 1 82 0.89074500000000001 0.014552000000000001 0.12260799999999997 0.0041950000000000008 0.0011479999999999999 0.0023180000000000002 0.0091350000000000008 0.20168900000000001 0.107025 0 0.024945999999999999 0.000736 0.39236000000000004 0.00065099999999999999 0.067047000000000009 0.070120000000000002 0.040041999999999987 0 0
1 uniform 3 0 0.73418000000000005 39.82384628362535 1 67 0.57196100000000005 0.014593999999999999 0.11395599999999999 0.0036249999999999998 0.00092600000000000007 0.0028960000000000001 0.0097029999999999998 0.207229 0.042213000000000001 0 0.026374000000000002 0.000736 0.16420899999999999 0.00062799999999999998 0.030393999999999997 0.074484999999999996 0.029270000000000001 0 0
1 uniform 3 7 0.71131299999999997 40.492608631519126 1 67 0.55726200000000004 0.014258 0.10657699999999999 0.003441 0.00092699999999999998 0.0029420000000000002 0.010056000000000001 0.20828099999999999 0.041628999999999999 0 0.025839000000000001 0.000718 0.15170899999999998 0.00070699999999999995 0.030714000000000002 0.067577999999999999 0.028552000000000004 0 0
1 uniform 3 15 0.694685 41.315252213603593 1 67 0.54066400000000003 0.013964000000000001 0.10754000000000002 0.0033010000000000001 0.00092499999999999993 0.0026059999999999998 0.009502 0.207008 0.072150000000000006 0 0.025094000000000002 0.00076000000000000004 0.10905400000000001 0.00065799999999999995 0.030057000000000004 0.068615999999999996 0.028856000000000003 0 0
1 uniform 3 23 0.817299 42.211155717813547 1 67 0.62749299999999997 0.015041000000000001 0.13928000000000004 0.0035059999999999996 0.00086399999999999997 0.0025200000000000001 0.009162 0.20169599999999999 0.030723 0 0.025069000000000001 0.00074399999999999998 0.24218899999999999 0.00054000000000000001 0.033241 0.092278000000000027 0.032221000000000007 0 0
