sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
31 1 0.0099380000000000007 0.0076860000000000001 0.0073569999999999998 0 1 0 0
31 2 0.0099380000000000007 0.015346 0.0072789999999999999 0 1 0 0
33 0 0.013540999999999999 0 0.002189 0 1 0 0
33 1 0.013540999999999999 0.0076639999999999998 0.0021870000000000001 0 1 0 0
33 2 0.013540999999999999 0.015338000000000001 0.002075 0 1 0 0
34 0 0.010806 0 0.0021419999999999998 0 1 0 0
34 1 0.010806 0.0076819999999999996 0.0021919999999999999 0 1 0 0
34 2 0.010806 0.015304999999999999 0.0021389999999999998 0 1 0 0
35 0 0.010083999999999999 0 0.002032 0 1 0 0
35 1 0.010083999999999999 0.0077079999999999996 0.002117 0 1 0 0
35 2 0.010083999999999999 0.015432 0.0021029999999999998 0 1 0 0
37 0 0.010421 0 0.0098639999999999995 0 1 0 0
37 1 0.010421 0.0077629999999999999 0.020826999999999998 0.94303000000000003 1 1 1
37 2 0.010421 0.014274999999999999 0.020920000000000001 0.92706 1 1 1
38 0 0.013032 0 0.01108 0 1 0 0
38 1 0.013032 0.0065069999999999998 0.020858000000000002 0.92521699999999996 1 1 1
38 2 0.013032 0.012978 0.020634 0.91971499999999995 1 1 1
39 0 0.011861999999999999 0 0.010961 0 1 0 0
39 1 0.011861999999999999 0.006535 0.020393999999999999 0.92527300000000001 1 1 1
39 2 0.011861999999999999 0.014338 0.01755 0 1 0 0
41 0 0.016115999999999998 0 0.021079000000000001 0.86649699999999996 1 1 1
41 1 0.016115999999999998 0.0078519999999999996 0.020895 0.84306300000000001 1 1 1
41 2 0.016115999999999998 0.014377999999999998 0.020041 0.83497100000000002 1 1 1
42 0 0.014208999999999999 0 0.019968 0.835283 1 1 1
42 1 0.014208999999999999 0.0065449999999999996 0.019962000000000001 0.83486300000000002 1 1 1
42 2 0.014208999999999999 0.014200999999999998 0.019609000000000001 0.83205300000000004 1 1 1
43 0 0.01465 0 0.019821999999999999 0.83169199999999999 1 1 1
43 1 0.01465 0.0076559999999999996 0.022622 0.83297699999999997 1 1 1
43 2 0.01465 0.015309 0.019758999999999999 0.83252499999999996 1 1 1
45 0 0.014892000000000001 0 0.020122999999999999 0.83954799999999996 1 1 1
45 1 0.014892000000000001 0.0065059999999999996 0.020201 0.87541100000000005 1 1 1
45 2 0.014892000000000001 0.012959999999999999 0.019754000000000001 0.83679499999999996 1 1 1
46 0 0.013544 0 0.020153000000000001 0.83558399999999999 1 1 1
46 1 0.013544 0.0065329999999999997 0.019813999999999998 0.83249899999999999 1 1 1
46 2 0.013544 0.012999999999999999 0.019605999999999998 0.84591899999999998 1 1 1
47 0 0.017103 0 0.020254000000000001 0.84167499999999995 1 1 1
47 1 0.017103 0.0064949999999999999 0.019806000000000001 0.83248299999999997 1 1 1
47 2 0.017103 0.01295 0.019327 0.82886199999999999 1 1 1
49 0 0.013597 0 0.010378999999999999 0 1 0 0
49 1 0.013597 0.0064869999999999997 0.010129000000000001 0 1 0 0
49 2 0.013597 0.012917 0.0099670000000000002 0 1 0 0
50 0 0.011136999999999999 0 0.010014 0 1 0 0
50 1 0.011136999999999999 0.0064920000000000004 0.0099279999999999993 0 1 0 0
50 2 0.011136999999999999 0.012966 0.0097160000000000007 0 1 0 0
51 0 0.010178 0 0.0096450000000000008 0 1 0 0
51 1 0.010178 0.0065139999999999998 0.011157 0 1 0 0
51 2 0.010178 0.012954 0.011126 0 1 0 0
53 0 0.011126 0 0.019664000000000001 0.77486299999999997 1 1 1
53 1 0.011126 0.007646 0.019952000000000001 0.764629 1 1 1
53 2 0.011126 0.015332 0.019427 0.76285800000000004 1 1 1
54 0 0.014284 0 0.019535 0.76121700000000003 1 1 1
54 1 0.014284 0.0076620000000000004 0.019205 0.75978100000000004 1 1 1
54 2 0.014284 0.015366000000000001 0.019051999999999999 0.76051899999999995 1 1 1
55 0 0.012766 0 0.019616000000000001 0.76216600000000001 1 1 1
55 1 0.012766 0.0065050000000000004 0.019342999999999999 0.765934 1 1 1
55 2 0.012766 0.012972000000000001 0.019258000000000001 0.75666900000000004 1 1 1
57 0 0.013412 0 0.020754999999999999 0.91064599999999996 1 1 1
57 1 0.013412 0.0064929999999999996 0.020482 0.90956400000000004 1 1 1
57 2 0.013412 0.013141 0.020707 0.94356799999999996 1 1 1
58 0 0.012857 0 0.020351999999999999 0.90797600000000001 1 1 1
