case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic
0 linear 0 0 54.568615000000001 7.0379226907888537 1 67 53.365459999999999 0.028889000000000001 0.22690999999999997 0.0062610000000000009 0.0014750000000000002 0.0096460000000000001 0.026422999999999999 0.30058600000000002 0.34827200000000003 52.394282000000004 0.101961 2.9e-05 0.059122999999999995 0.0058869999999999999 0.0058960000000000019 0.151534 0.034050000000000004 0.00877 0 0 0 0 0 0 0 0 0 0 53.184260999999999 53.341408000000001 0.010969 0.0064250000000000002 0.012706999999999998 0.00041100000000000002 0.039405000000000003
0 linear 0 7 53.150793 7.165175685042759 1 83 52.729748000000001 0.011221 0.36065199999999992 0.0070049999999999999 0.0016459999999999999 0.003444 0.011374 0.082955000000000001 0.25792100000000001 52.208178999999994 0.089817999999999995 2.0000000000000002e-05 0.016458 0.0025899999999999999 0.0054459999999999995 0.25903400000000015 0.050769999999999975 0.011105000000000002 0 1 15 15 0 0 0 0 0 0 52.662194999999997 52.717979999999997 0.0022599999999999999 0.0055770000000000004 0.012413 0.00018200000000000001 0.039587999999999998
0 linear 0 15 53.381250000000001 7.2540425509600803 1 91 53.022030000000001 0.011624000000000001 0.3166230000000001 0.0071920000000000005 0.0014580000000000001 0.003101 0.010217 0.083062999999999998 0.301647 52.405267000000002 0.089970999999999995 1.9000000000000001e-05 0.079685000000000006 0.001846 0.0039419999999999993 0.226963 0.047267000000000003 0.010645999999999999 0 2 13 13 0 0 0 0 0 0 52.899957000000001 53.014834 0.001689 0.0053749999999999996 0.012421000000000001 5.5999999999999999e-05 0.037774000000000002
0 linear 0 23 53.438699 7.2793514851610421 1 91 52.984377000000002 0.011372 0.40961400000000009 0.0099319999999999999 0.001418 0.0042890000000000003 0.010281999999999999 0.076323000000000002 0.25995200000000002 52.445990000000002 0.089293999999999998 2.0000000000000002e-05 0.048628999999999999 0.001722 0.0038959999999999997 0.28425300000000003 0.052528000000000005 0.013348000000000006 0 3 13 13 0 0 0 0 0 0 52.892339 52.977511999999997 0.0016199999999999999 0.0054539999999999996 0.012496 4.8999999999999998e-05 0.038773000000000002
0 linear 1 0 1.1647369999999999 589.76731831372365 1 105 0.78019700000000003 0.012763999999999999 0.31281599999999998 0.0072770000000000005 0.0017079999999999997 0.0032460000000000002 0.010022 0.30359599999999998 0.12870000000000001 0 0.0064029999999999998 0.001377 0.251359 0.001573 0.0041859999999999996 0.16084299999999999 0.078069 0.021309000000000015 0 0 0 0 0.0039259999999999998 1 0 0 14 0 0.47931499999999999 0.77256400000000003 0.0011280000000000001 0.003692 0.015485000000000001 0.0029380000000000001 0.031803999999999999
0 linear 1 7 0.78128399999999998 593.09247526628167 1 105 0.41454099999999999 0.012828000000000001 0.32452499999999995 0.0066269999999999992 0.001493 0.0029120000000000001 0.0092049999999999996 0.076572000000000001 0.14904100000000001 0 0.0035699999999999998 0.001077 0.10367900000000001 0.0011479999999999999 0.0039290000000000002 0.16867299999999999 0.076399000000000064 0.017458000000000005 0 1 19 19 0.0029260000000000002 1 0 0 14 0 0.26715899999999998 0.40790900000000002 0.0014319999999999999 0.00364 0.014780999999999999 0.0012390000000000001 0.029503999999999999
0 linear 1 15 1.0131950000000001 596.53003682974679 1 128 0.51056500000000005 0.012636 0.444714 0.0078279999999999999 0.0016970000000000002 0.0028310000000000002 0.0089390000000000008 0.074945999999999999 0.127446 0 0.003503 0.00099200000000000004 0.22464399999999998 0.0011039999999999999 0.0038189999999999999 0.22745900000000002 0.10487300000000008 0.022849000000000019 0 2 19 19 0.002898 1 0 0 14 0 0.243898 0.50382000000000005 0.0013010000000000001 0.0032169999999999998 0.013991 0.0011609999999999999 0.030131000000000002
0 linear 1 23 0.86576699999999995 599.54254534181996 1 128 0.377085 0.013820000000000001 0.43812900000000005 0.0079439999999999997 0.001505 0.0036610000000000002 0.01013 0.083435999999999996 0.130803 0 0.0037520000000000001 0.001134 0.071859999999999993 0.0016930000000000001 0.0042630000000000003 0.22088900000000006 0.10426500000000016 0.023109000000000029 0 3 19 19 0.00296 1 0 0 14 0 0.25583 0.36962499999999998 0.0014649999999999999 0.004006 0.016078000000000002 0.0017309999999999999 0.028579
0 linear 2 0 37.659536000000003 2.3667291596036724 1 61 37.415689999999998 0.011592999999999999 0.203955 0.0079799999999999992 0.000919 0.0029559999999999999 0.010113 0.27348800000000001 0.33666099999999999 36.619573000000003 0.085431000000000007 1.9000000000000001e-05 0.041260000000000005 0.0020669999999999998 0.0039690000000000003 0.13721000000000003 0.029456999999999994 0.0074909999999999994 0 0 0 0 0 0 0 0 0 0 37.329743000000001 37.406720999999997 0.00090200000000000002 0.005548 0.012882999999999999 5.5000000000000002e-05 0.033404000000000003
0 linear 2 7 51.351135999999997 2.4102109454225378 1 61 51.040129 0.016756 0.26590099999999994 0.0068529999999999997 0.00092900000000000014 0.003107 0.010070000000000001 0.091314000000000006 0.26639699999999999 50.530178000000006 0.082883999999999999 1.9000000000000001e-05 0.010036 0.0016670000000000001 0.0039190000000000006 0.19060300000000005 0.032863999999999997 0.0087520000000000011 0 1 16 13 0 0 0 0 0 0 50.987009 51.033068 0.0016379999999999999 0.0055160000000000001 0.012490999999999999 4.6e-05 0.033547
