case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit quartic_unseeded quartic_disabled quartic_after_warm quartic_degree_change quartic_cold_sweeps quartic_warm_sweeps
0 linear 0 0 54.889817000000001 7.0379226907899683 1 67 53.651648999999999 0.033385999999999999 0.20804099999999998 0.0086870000000000003 0.001776 0.0097879999999999998 0.022193000000000001 0.18939500000000001 0.36224899999999999 52.759135999999998 0.106707 2.6999999999999999e-05 0.064029000000000016 0.013993 0.012570999999999999 0.13205099999999997 0.03240599999999999 0.0090449999999999992 0 0 0 0 0 0 0 0 0 0 53.431865999999999 53.614258999999997 0.012451 0.011698999999999999 0.013395000000000002 0.000919 0 0 0 0 0 0 67 14 53 0 16 16 0 7 88 14 5 48 0.12261799999999999 0 0 7 0 0 134 0 0 29 39 66 5 0 0 0 173 665
0 linear 0 7 49.546326999999998 7.1651756850464805 1 83 49.225264000000003 0.01158 0.27976000000000006 0.0069919999999999991 0.0013829999999999999 0.0086359999999999996 0.022953999999999999 0.022537999999999999 0.37976799999999999 48.652844999999999 0.097425999999999999 2.8e-05 0.016264999999999998 0.0027179999999999999 0.004352 0.19416900000000004 0.044032000000000009 0.010208000000000002 0 1 17 16 0 0 0 0 0 0 49.143121000000001 49.215950999999997 0.0051640000000000002 0.0057910000000000001 0.012254000000000001 6.0999999999999999e-05 0 2 1 16 0.00115407797797932 2 80 17 63 0 20 20 0 8 113 17 5 61 0.17822799999999991 0 0 8 0 0 166 0 0 19 61 86 5 0 0 0 173 884
0 linear 0 15 49.479948999999998 7.2540425509525974 1 91 49.088706999999999 0.012015 0.34740000000000015 0.0080320000000000009 0.0015999999999999999 0.004561 0.010179000000000001 0.010090999999999999 0.248779 48.634534000000002 0.089647000000000004 2.6999999999999999e-05 0.080060000000000006 0.0017960000000000001 0.0037469999999999999 0.23738600000000001 0.057146000000000009 0.011979000000000005 0 2 15 15 0 0 0 0 0 0 48.965285999999999 49.081758000000001 0.00183 0.0053350000000000003 0.012143000000000001 3.4999999999999997e-05 0 1 1 8 0.0027134713756958736 1 85 15 70 0 28 28 0 7 148 15 5 71 0.21385100000000004 0 0 7 0 0 182 0 0 22 65 95 5 0 0 0 200 1052
0 linear 0 23 49.772112999999997 7.2793514851604355 1 91 49.366320999999999 0.011811 0.36590100000000003 0.010142999999999999 0.0014859999999999999 0.0044010000000000004 0.010145 0.0098849999999999997 0.38822600000000002 48.803169000000004 0.092138999999999999 3.6000000000000001e-05 0.048624000000000007 0.001663 0.0036179999999999993 0.24401700000000004 0.057356999999999984 0.014165000000000011 0 3 14 14 0 0 0 0 0 0 49.274661999999999 49.359679999999997 0.0017210000000000001 0.005274 0.012344000000000001 2.4000000000000001e-05 0 1 1 8 0.0030160757831446021 1 85 14 71 0 31 31 0 8 159 14 5 72 0.2149029999999999 0 0 8 0 0 182 0 0 24 51 107 5 0 0 0 174 1123
0 linear 1 0 0.93781099999999995 589.76731831372956 1 105 0.62975400000000004 0.013348 0.23943899999999999 0.0074390000000000003 0.0017340000000000001 0.0033140000000000001 0.0099520000000000008 0.17649100000000001 0.12518899999999999 0 0.010262 0.0016590000000000001 0.25576900000000002 0.001511 0.0040309999999999999 0.092291000000000012 0.077265000000000084 0.017373000000000017 0 0 0 0 0.0055630000000000002 1 0 0 14 0 0.32368200000000003 0.62226300000000001 0.001147 0.0047080000000000004 0.015425999999999999 0.0040090000000000004 0 0 0 0 0 0 78 46 32 2 4 7 0 5 233 66 7 52 0.059573999999999995 1 0 4 0 0 302 0 0 39 106 157 7 0 0 0 222 238
0 linear 1 7 0.63190199999999996 593.09247526628599 1 105 0.32741199999999998 0.015228 0.26301899999999995 0.007477000000000001 0.0014890000000000001 0.003643 0.010921999999999999 0.0087849999999999994 0.141459 0 0.0039309999999999996 0.001325 0.10474899999999999 0.0062360000000000002 0.0041779999999999994 0.10674299999999999 0.076774000000000106 0.017594000000000009 0 1 19 19 0.0031089999999999998 1 0 0 14 0 0.164627 0.31868400000000002 0.0019170000000000001 0.0039100000000000003 0.015016 0.0017730000000000001 0 1 1 8 0.0016863986939356674 1 78 46 32 2 4 7 0 5 233 66 7 52 0.074674000000000018 1 0 4 0 0 302 0 0 35 102 165 7 0 0 0 200 248
0 linear 1 15 0.78521600000000003 596.53003682976043 1 128 0.39927800000000002 0.013377999999999999 0.33886799999999989 0.0080450000000000001 0.0016800000000000001 0.0027369999999999998 0.0085970000000000005 0.0083960000000000007 0.112024 0 0.0035669999999999999 0.0010399999999999999 0.22526399999999999 0.0011980000000000001 0.0038339999999999997 0.12354100000000004 0.1015830000000002 0.022811000000000005 0 2 19 19 0.00297 1 0 0 14 0 0.13222600000000001 0.39252399999999998 0.001361 0.0033869999999999998 0.014271999999999998 0.00114 0 1 1 8 0.18679473719266346 1 88 47 41 4 4 8 2 5 240 66 8 73 0.081943999999999947 1 0 4 0 0 394 0 0 40 132 222 8 0 0 0 238 326
0 linear 1 23 0.64185099999999995 599.54254534183019 1 128 0.26611099999999999 0.013414000000000001 0.33612200000000009 0.0074669999999999997 0.001513 0.0027320000000000001 0.0084700000000000001 0.0082679999999999993 0.13241900000000001 0 0.003503 0.00093599999999999998 0.071666000000000007 0.001067 0.0038849999999999996 0.12322199999999998 0.10103600000000006 0.022872000000000003 0 3 19 19 0.0029250000000000001 1 0 0 14 0 0.152146 0.25962000000000002 0.0012960000000000001 0.0034499999999999999 0.014449999999999999 0.001421 0 1 1 8 0.0068439882711387309 1 88 48 40 3 4 7 1 5 244 68 8 72 0.08111100000000003 1 0 4 0 0 394 0 0 46 136 212 8 0 0 0 239 321
0 linear 2 0 34.999274 2.366729159603977 1 61 34.787359000000002 0.012612 0.17552999999999996 0.0065699999999999995 0.0010120000000000001 0.0030899999999999999 0.0096299999999999997 0.17123099999999999 0.32967800000000003 34.136689000000004 0.085538000000000003 2.5999999999999998e-05 0.041256999999999995 0.002235 0.0037489999999999993 0.10144799999999998 0.037476999999999996 0.0071490000000000026 0 0 0 0 0 0 0 0 0 0 34.704242999999998 34.779789000000001 0.0010169999999999999 0.005522 0.011922999999999998 4.1999999999999998e-05 0 0 0 0 0 0 57 22 35 0 14 14 0 7 106 22 3 36 0.084548000000000026 0 0 7 0 0 122 0 0 21 47 54 3 0 0 0 120 410
0 linear 2 7 47.789996000000002 2.4102109454217144 1 61 47.536662 0.011919000000000001 0.21672999999999998 0.0065490000000000001 0.00098700000000000003 0.0032569999999999999 0.010076 0.0098029999999999992 0.33002399999999998 47.077311999999999 0.08666299999999999 3.4e-05 0.0098610000000000017 0.001619 0.0037100000000000006 0.13042199999999998 0.042970000000000022 0.0097930000000000031 0 1 24 23 0 0 0 0 0 0 47.485655000000001 47.530031000000001 0.001668 0.0056709999999999998 0.012192000000000001 3.8000000000000002e-05 0 1 1 8 0.11055858717162853 1 61 24 37 0 16 16 0 8 121 24 3 34 0.12001599999999998 0 0 8 0 0 122 0 0 24 49 49 3 0 0 0 93 412
0 linear 2 15 47.764764999999997 2.4659804224855222 1 61 47.520178000000001 0.011965 0.20705300000000004 0.0058069999999999997 0.002186 0.0031909999999999998 0.010172 0.0099979999999999999 0.25603500000000001 47.136009000000001 0.086233999999999991 2.0000000000000002e-05 0.0096089999999999995 0.0015759999999999999 0.0037099999999999998 0.11807099999999998 0.044681000000000012 0.0095499999999999995 0 2 26 25 0 0 0 0 0 0 47.470073999999997 47.513599999999997 0.0015139999999999999 0.0054920000000000004 0.011866 3.6999999999999998e-05 0 1 1 8 0.0016090859999255856 1 61 26 35 0 16 16 0 7 137 26 3 32 0.107337 0 0 7 0 0 122 0 0 23 49 50 3 0 0 0 120 313
0 linear 2 23 49.495958000000002 2.5300557252343756 1 61 49.274307 0.012166 0.18729799999999996 0.0052440000000000004 0.00097999999999999997 0.0030959999999999998 0.010097999999999999 0.0097540000000000005 0.26148199999999999 48.879334 0.091464999999999991 1.9000000000000001e-05 0.0096299999999999997 0.001637 0.0037320000000000001 0.12121400000000003 0.032805000000000001 0.0076019999999999976 0 3 21 19 0 0 0 0 0 0 49.223495999999997 49.267749999999999 0.001637 0.0055050000000000003 0.012366 4.3000000000000002e-05 0 1 1 8 0.0026246619501964687 1 61 21 40 0 17 17 0 8 118 21 3 37 0.11300099999999999 0 0 8 0 0 122 0 0 25 47 50 3 0 0 0 120 419
0 linear 3 0 0.63261299999999998 488.0571632946731 1 83 0.46542600000000001 0.019233 0.12325299999999999 0.0060009999999999994 0.0013679999999999999 0.0032309999999999999 0.012167000000000001 0.175875 0.11225300000000001 0 0.0039709999999999997 0.0023080000000000002 0.11216099999999998 0.00069800000000000005 0.0043070000000000001 0.053210000000000007 0.034864000000000006 0.0095960000000000004 0 0 0 0 0.0030990000000000002 1 0 0 14 0 0.30052600000000002 0.45835900000000002 0.0016819999999999999 0.001836 0.019137000000000001 2.5999999999999998e-05 0 0 0 0 0 0 75 58 17 1 5 6 0 5 194 58 5 20 0.038036999999999987 0 0 5 0 0 166 0 0 24 88 54 5 0 0 0 112 98
