case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit quartic_unseeded quartic_disabled quartic_after_warm quartic_degree_change quartic_cold_sweeps quartic_warm_sweeps
15 linear 3 0 1.78345 1.0349613589615063 1 60 0.673234 0.063507999999999995 0.10378600000000003 0.0070679999999999996 0.0011800000000000001 0.010878000000000001 0.023158999999999999 0.221271 0.115936 0 0.029862 0.0015560000000000001 0.13693899999999998 0.010666999999999999 0.012622999999999997 0.044120000000000006 0.021606999999999987 0.0076780000000000017 0 0 0 0 0.0044279999999999996 1 0 0 10 0 0.39931100000000003 0.64033099999999998 0.011717999999999999 0.0057980000000000002 0.013681 0.00079000000000000001 0 0 0 0 0 0 60 51 9 3 2 5 0 2 153 51 4 5 0.035193000000000009 0 0 2 0 0 120 0 0 37 39 44 0 0 0 0 0 0
15 linear 3 7 0.266592 1.036424578793963 1 60 0.107171 0.041056000000000002 0.10182299999999996 0.004163 0.00074699999999999994 0.0039350000000000001 0.011715 0.0085260000000000006 0.021735999999999998 0 0.014341 0.001122 0.0040530000000000002 0.0016739999999999999 0.0041130000000000003 0.056148999999999991 0.022161999999999991 0.0068290000000000017 0 1 27 27 0.0032209999999999999 1 0 0 10 0 0.056524999999999999 0.099212999999999996 0.0023080000000000002 0.0051460000000000004 0.012943 9.2999999999999997e-05 0 1 1 8 0.0013131773164442831 1 60 51 9 3 2 5 0 2 153 51 4 5 0.048738000000000004 0 0 2 0 0 120 0 0 31 44 45 0 0 0 0 0 0
15 linear 3 15 0.29295100000000002 1.0383118102568798 1 60 0.133632 0.040851999999999999 0.10266099999999997 0.0038870000000000007 0.00074199999999999993 0.0029840000000000001 0.0095350000000000001 0.0073990000000000002 0.020420000000000001 0 0.01295 0.00096400000000000001 0.045272 0.0012780000000000001 0.0032810000000000001 0.057426999999999999 0.021614999999999999 0.0068350000000000017 0 2 27 27 0.003003 1 0 0 10 0 0.049949 0.12764800000000001 0.0014729999999999999 0.0042249999999999996 0.011684000000000002 5.3000000000000001e-05 0 1 1 8 0.0019747965261813724 1 60 51 9 3 2 5 0 2 155 51 4 5 0.050049000000000003 0 0 2 0 0 120 0 0 41 38 41 0 0 0 0 0 0
15 linear 3 23 0.39306200000000002 1.040474110425583 1 67 0.21487500000000001 0.038367999999999999 0.108866 0.0040730000000000002 0.00092200000000000008 0.0027899999999999999 0.0093130000000000001 0.0071910000000000003 0.020407000000000002 0 0.012624 0.00096699999999999998 0.12729699999999999 0.0012979999999999999 0.0031999999999999997 0.058984000000000002 0.023915999999999993 0.0076450000000000008 0 3 27 27 0.00297 1 0 0 10 0 0.049264000000000002 0.20909 0.0014189999999999999 0.0043059999999999999 0.011774 2.5000000000000001e-05 0 1 1 8 0.0018729107947430628 1 67 57 10 3 2 5 0 2 171 57 5 5 0.050758000000000005 0 0 2 0 0 134 0 0 43 47 44 0 0 0 0 0 0
15 uniform 3 0 0.57113999999999998 1.0350327531978314 1 44 0.47259200000000001 0.039191999999999998 0.048562000000000001 0.0023429999999999996 0.00065700000000000003 0.002529 0.008711 0.19076299999999999 0.090943999999999997 0 0.012739 0.00095799999999999998 0.13287299999999999 0.0013129999999999999 0.0032780000000000001 0.024192999999999992 0.017633999999999997 0 0 0 0 0 0.0029949999999999998 1 0 0 10 0 0.30281200000000003 0.46638000000000002 0.00088999999999999995 0.0041859999999999996 0.011245999999999999 2.5000000000000001e-05 0 0 0 0 0 0 44 37 7 3 0 3 0 0 121 37 4 3 0.018912000000000002 0 0 0 0 0 88 0 0 21 25 42 0 0 0 0 0 0
15 uniform 3 7 0.20424600000000001 1.0365193859328952 1 44 0.094892000000000004 0.037608999999999997 0.060105000000000006 0.002333 0.00059500000000000004 0.0028999999999999998 0.0089720000000000008 0.0070899999999999999 0.020246 0 0.012754 0.00086899999999999998 0.0041650000000000003 0.0022699999999999999 0.0034359999999999998 0.035046999999999988 0.018248 0 0 1 13 13 0.0030690000000000001 1 0 0 10 0 0.050463000000000001 0.088473999999999997 0.0017329999999999999 0.003921 0.010834000000000002 2.6999999999999999e-05 0 1 1 8 0.0013131773164442831 1 44 37 7 3 0 3 0 0 121 37 4 3 0.029692 0 0 0 0 0 88 0 0 17 30 41 0 0 0 0 0 0
15 uniform 3 15 0.238458 1.0384464721750202 1 44 0.126885 0.038150999999999997 0.063480999999999996 0.0020230000000000001 0.00053000000000000009 0.002408 0.0078469999999999998 0.006764 0.021954999999999999 0 0.012009000000000001 0.00074600000000000003 0.045203000000000007 0.001062 0.0030210000000000002 0.039589000000000006 0.017217999999999997 0 0 2 13 13 0.0030079999999999998 1 0 0 10 0 0.048660000000000002 0.121826 0.0012390000000000001 0.0037069999999999998 0.010679000000000001 2.5000000000000001e-05 0 1 1 8 0.0019747965261813724 1 44 37 7 3 0 3 0 0 123 37 4 3 0.034257000000000003 0 0 0 0 0 88 0 0 23 30 35 0 0 0 0 0 0
15 uniform 3 23 0.32696599999999998 1.0406717667140994 1 51 0.21299899999999999 0.034568000000000002 0.06923199999999996 0.002281 0.00071300000000000009 0.002366 0.0079590000000000008 0.0067229999999999998 0.021427999999999999 0 0.0118 0.00082399999999999997 0.12633900000000001 0.0010070000000000001 0.0030440000000000003 0.041218999999999992 0.020227000000000009 0 0 3 13 13 0.0029350000000000001 1 0 0 10 0 0.047694 0.207791 0.0011529999999999999 0.0035409999999999999 0.010433999999999999 2.4000000000000001e-05 0 1 1 8 0.0018729107947430628 1 51 43 8 3 0 3 0 0 139 43 5 3 0.035068999999999996 0 0 0 0 0 102 0 0 23 38 41 0 0 0 0 0 0
23 linear 0 0 0.50646199999999997 16.233902226671066 1 82 0.24771299999999999 0.011296 0.22592599999999996 0.0059959999999999996 0.001152 0.0029190000000000002 0.0092860000000000009 0.16155900000000001 0.023821999999999999 0 0.0081939999999999999 0.0010480000000000001 0.0020109999999999998 0.0012110000000000001 0.0036530000000000004 0.074012999999999982 0.034081999999999994 0.016545000000000008 0 0 0 0 0.0029450000000000001 1 0 0 12 0 0.20188300000000001 0.24049200000000001 0.0010349999999999999 0.0039110000000000004 0.012465 0.0032320000000000001 0 0 0 0 0 0 62 34 28 3 4 7 0 1 235 50 6 42 0.048833999999999989 1 0 0 0 0 240 0 0 90 110 40 0 0 0 0 0 0
23 linear 0 7 0.33111600000000002 16.700879650300749 1 82 0.088112999999999997 0.010187 0.21595400000000001 0.0047660000000000003 0.0010430000000000001 0.0028059999999999999 0.0088780000000000005 0.0072179999999999996 0.023463999999999999 0 0.0079640000000000006 0.0011019999999999999 0.0019260000000000002 0.0011000000000000001 0.0034419999999999997 0.068996000000000002 0.032133999999999989 0.015327000000000007 0 1 1 1 0.0029489999999999998 1 0 0 12 0 0.047445000000000001 0.081745999999999999 0.0017719999999999999 0.0036679999999999998 0.011648 0.0012179999999999999 0 1 1 8 0.0022848936079059366 1 62 34 28 3 4 7 0 1 233 50 6 42 0.045825999999999999 1 0 0 0 0 240 0 0 85 122 33 0 0 0 0 0 0
