case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit quartic_unseeded quartic_disabled quartic_after_warm quartic_degree_change quartic_cold_sweeps quartic_warm_sweeps
15 linear 3 0 1.7106079999999999 1.0349613589615063 1 60 0.61844100000000002 0.059364 0.09895099999999997 0.0068530000000000006 0.001549 0.0080330000000000002 0.023459000000000001 0.20449500000000001 0.106187 0 0.026016999999999998 0.0015120000000000001 0.13464699999999999 0.008064 0.011323999999999997 0.043061000000000002 0.022256999999999996 0.0088539999999999973 0 0 0 0 0.005594 1 0 0 10 0 0.36391899999999999 0.58872400000000003 0.0079030000000000003 0.0069480000000000002 0.013166000000000001 0.00044000000000000002 0 0 0 0 0 0 60 51 9 3 2 5 0 2 153 51 4 5 0.034593000000000006 0 0 2 0 0 120 0 0 37 39 44 0 0 0 0 0 0
15 linear 3 7 0.27868599999999999 1.036424578793963 1 60 0.1143 0.042056999999999997 0.10444499999999997 0.0042690000000000002 0.00077400000000000006 0.0038249999999999998 0.012632000000000001 0.009783 0.024268000000000001 0 0.01559 0.0011410000000000001 0.0040549999999999996 0.001838 0.004458000000000001 0.057554999999999988 0.022724000000000001 0.0069510000000000023 0 1 27 27 0.0031870000000000002 1 0 0 10 0 0.061338999999999998 0.105851 0.0022829999999999999 0.00496 0.012548 7.4999999999999993e-05 0 1 1 8 0.0013131773164442831 1 60 51 9 3 2 5 0 2 153 51 4 5 0.049497999999999993 0 0 2 0 0 120 0 0 31 44 45 0 0 0 0 0 0
15 linear 3 15 0.29080400000000001 1.0383118102568798 1 60 0.132911 0.040452000000000002 0.10196599999999999 0.0037880000000000001 0.00073999999999999999 0.002921 0.0093640000000000008 0.0071939999999999999 0.020104 0 0.012929 0.000941 0.045513999999999999 0.0013010000000000001 0.0033010000000000001 0.056898999999999998 0.021589000000000004 0.0068259999999999996 0 2 27 27 0.003009 1 0 0 10 0 0.049111000000000002 0.12696399999999999 0.0012570000000000001 0.0042300000000000003 0.011738 5.5000000000000002e-05 0 1 1 8 0.0019747965261813724 1 60 51 9 3 2 5 0 2 155 51 4 5 0.049704999999999992 0 0 2 0 0 120 0 0 41 38 41 0 0 0 0 0 0
15 linear 3 23 0.39057399999999998 1.040474110425583 1 67 0.211922 0.037641000000000001 0.10789499999999996 0.0040639999999999999 0.00094800000000000006 0.0027160000000000001 0.0086940000000000003 0.0071040000000000001 0.020168999999999999 0 0.012377000000000001 0.00090499999999999999 0.127163 0.001253 0.0031860000000000005 0.058169999999999979 0.023922999999999996 0.0076380000000000007 0 3 27 27 0.0029290000000000002 1 0 0 10 0 0.048009999999999997 0.20618600000000001 0.0011720000000000001 0.0039639999999999996 0.011222999999999999 3.4e-05 0 1 1 8 0.0018729107947430628 1 67 57 10 3 2 5 0 2 171 57 5 5 0.050125000000000003 0 0 2 0 0 134 0 0 43 47 44 0 0 0 0 0 0
15 uniform 3 0 0.56831100000000001 1.0350327531978314 1 44 0.47073500000000001 0.038814000000000001 0.04812099999999999 0.0023040000000000001 0.00069399999999999996 0.0025010000000000002 0.0082959999999999996 0.190969 0.090833999999999998 0 0.01247 0.00090399999999999996 0.13278600000000002 0.0011509999999999999 0.0031839999999999998 0.023896000000000008 0.017527000000000004 0 0 0 0 0 0.0029629999999999999 1 0 0 10 0 0.302228 0.46467700000000001 0.00080599999999999997 0.0039350000000000001 0.01093 2.6999999999999999e-05 0 0 0 0 0 0 44 37 7 3 0 3 0 0 121 37 4 3 0.018638000000000002 0 0 0 0 0 88 0 0 21 25 42 0 0 0 0 0 0
15 uniform 3 7 0.208925 1.0365193859328952 1 44 0.099192000000000002 0.037039000000000002 0.060143000000000002 0.0024539999999999996 0.00062500000000000001 0.0030969999999999999 0.0086359999999999996 0.007025 0.026859999999999998 0 0.013121000000000001 0.00084400000000000002 0.0041399999999999996 0.001552 0.0033019999999999998 0.035074000000000008 0.018334999999999997 0 0 1 13 13 0.0029989999999999999 1 0 0 10 0 0.056409000000000001 0.092457999999999999 0.0020330000000000001 0.0038960000000000002 0.011215999999999999 2.5999999999999998e-05 0 1 1 8 0.0013131773164442831 1 44 37 7 3 0 3 0 0 121 37 4 3 0.029568000000000001 0 0 0 0 0 88 0 0 17 30 41 0 0 0 0 0 0
15 uniform 3 15 0.23680300000000001 1.0384464721750202 1 44 0.1265 0.037332999999999998 0.063045999999999991 0.0021440000000000001 0.00054299999999999997 0.0025509999999999999 0.0077590000000000003 0.006901 0.022082999999999998 0 0.011821999999999999 0.00073899999999999997 0.045169000000000001 0.001065 0.0029910000000000002 0.039189999999999996 0.017121000000000001 0 0 2 13 13 0.0029499999999999999 1 0 0 10 0 0.048612000000000002 0.12148 0.001274 0.003604 0.010362999999999999 2.3e-05 0 1 1 8 0.0019747965261813724 1 44 37 7 3 0 3 0 0 123 37 4 3 0.033887999999999995 0 0 0 0 0 88 0 0 23 30 35 0 0 0 0 0 0
15 uniform 3 23 0.32374700000000001 1.0406717667140994 1 51 0.20922099999999999 0.035383999999999999 0.069339999999999971 0.0024529999999999999 0.00072300000000000001 0.0023280000000000002 0.0079299999999999995 0.0068240000000000002 0.022364999999999999 0 0.012057 0.00081700000000000002 0.12676999999999999 0.00101 0.0031779999999999998 0.041081999999999994 0.020459000000000008 0 0 3 13 13 0.0029659999999999999 1 0 0 10 0 0.049090000000000002 0.20389699999999999 0.0010820000000000001 0.0036970000000000002 0.010643 2.3e-05 0 1 1 8 0.0018729107947430628 1 51 43 8 3 0 3 0 0 139 43 5 3 0.034932999999999999 0 0 0 0 0 102 0 0 23 38 41 0 0 0 0 0 0
23 linear 0 0 0.50843300000000002 16.233902226671066 1 82 0.254276 0.011730000000000001 0.22254799999999997 0.0055719999999999997 0.001109 0.0029459999999999998 0.0092960000000000004 0.16150900000000001 0.024344999999999999 0 0.0091020000000000007 0.001127 0.0019630000000000003 0.0010579999999999999 0.00347 0.072593000000000019 0.034391999999999978 0.016327000000000008 0 0 0 0 0.003225 1 0 0 12 0 0.20365 0.247308 0.00106 0.0040689999999999997 0.013666000000000001 0.0026020000000000001 0 0 0 0 0 0 62 34 28 3 4 7 0 1 235 50 6 42 0.048511000000000012 1 0 0 0 0 240 0 0 90 110 40 0 0 0 0 0 0
23 linear 0 7 0.33139400000000002 16.700879650300749 1 82 0.090227000000000002 0.0099839999999999998 0.21520700000000001 0.0048679999999999999 0.00099299999999999996 0.0027299999999999998 0.0088540000000000008 0.007273 0.023303000000000001 0 0.0087259999999999994 0.001142 0.0018940000000000001 0.001008 0.0033660000000000001 0.068761999999999976 0.032191000000000011 0.015470000000000005 0 1 1 1 0.0031679999999999998 1 0 0 12 0 0.048364999999999998 0.084140999999999994 0.0014779999999999999 0.004084 0.013113999999999999 0.001237 0 1 1 8 0.0022848936079059366 1 62 34 28 3 4 7 0 1 233 50 6 42 0.045735999999999992 1 0 0 0 0 240 0 0 85 122 33 0 0 0 0 0 0
