case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit quartic_unseeded quartic_disabled quartic_after_warm quartic_degree_change quartic_cold_sweeps quartic_warm_sweeps
15 linear 3 0 1.7922130000000001 1.0349613589615063 1 60 0.67841700000000005 0.072839000000000001 0.10529799999999997 0.0080700000000000008 0.0015560000000000001 0.010821000000000001 0.032641000000000003 0.21330099999999999 0.11021499999999999 0 0.031469999999999998 0.001712 0.13915 0.0085100000000000002 0.011903000000000002 0.04856000000000002 0.021349 0.0084939999999999998 0 0 0 0 0.0045820000000000001 1 0 0 10 0 0.38698700000000003 0.64221600000000001 0.011216 0.0058069999999999997 0.014553999999999999 0.00079199999999999995 0 0 0 0 0 0 60 54 6 0 2 2 0 2 152 54 4 2 0.039592000000000016 0 0 2 0 0 120 0 0 38 39 43 0 0 0 0 0 0
15 linear 3 7 0.269036 1.0364245787939634 1 60 0.106155 0.041154999999999997 0.10490199999999998 0.004522 0.00075500000000000003 0.003604 0.011865000000000001 0.0088819999999999993 0.021786 0 0.014071 0.001101 0.0039410000000000001 0.0017390000000000001 0.0041339999999999997 0.058679999999999996 0.022218000000000005 0.0068340000000000007 0 1 28 28 0.0031199999999999999 1 0 0 10 0 0.056300999999999997 0.098531999999999995 0.0025300000000000001 0.0047829999999999999 0.012485999999999999 6.0000000000000002e-05 0 1 1 8 0.0013131773164442831 1 60 54 6 0 2 2 0 2 152 54 4 2 0.051466999999999999 0 0 2 0 0 120 0 0 30 46 44 0 0 0 0 0 0
15 linear 3 15 0.29169 1.0383118102568794 1 60 0.13730700000000001 0.040737000000000002 0.097686999999999982 0.004104 0.0007670000000000001 0.0030400000000000002 0.0093609999999999995 0.0075319999999999996 0.020448000000000001 0 0.012852000000000001 0.00099700000000000006 0.048950999999999995 0.0012949999999999999 0.0034359999999999998 0.053250000000000026 0.021009000000000003 0.0068170000000000001 0 2 28 28 0.0029559999999999999 1 0 0 10 0 0.050000000000000003 0.13127800000000001 0.0013879999999999999 0.0042700000000000004 0.011676000000000002 4.0000000000000003e-05 0 1 1 8 0.0019747965261813724 1 60 54 6 0 2 2 0 2 155 54 4 2 0.046013000000000019 0 0 2 0 0 120 0 0 41 39 40 0 0 0 0 0 0
15 linear 3 23 0.394897 1.0404741104255828 1 67 0.214034 0.038225000000000002 0.111001 0.0045599999999999998 0.0009630000000000001 0.0027369999999999998 0.0088780000000000005 0.0072589999999999998 0.020268000000000001 0 0.012494999999999999 0.0010629999999999999 0.12748999999999999 0.001279 0.0034199999999999999 0.060234999999999997 0.024954999999999977 0.0076640000000000015 0 3 28 28 0.0030010000000000002 1 0 0 10 0 0.049001999999999997 0.20782300000000001 0.0013240000000000001 0.0042319999999999997 0.011594 2.9e-05 0 1 1 8 0.0018729107947430628 1 67 60 7 0 2 2 0 2 171 60 5 2 0.052117999999999998 0 0 2 0 0 134 0 0 42 42 50 0 0 0 0 0 0
15 uniform 3 0 0.57909100000000002 1.0350327531978312 1 44 0.47806599999999999 0.039593999999999997 0.050823999999999987 0.0021909999999999998 0.00062699999999999995 0.002555 0.0083420000000000005 0.19144900000000001 0.090992000000000003 0 0.012397 0.000977 0.13875000000000001 0.001157 0.0032679999999999996 0.026743999999999997 0.017366999999999997 0 0 0 0 0 0.0029320000000000001 1 0 0 10 0 0.303068 0.47195700000000002 0.00087200000000000005 0.004052 0.011263 2.5999999999999998e-05 0 0 0 0 0 0 44 40 4 0 0 0 0 0 120 40 4 0 0.021437999999999992 0 0 0 0 0 88 0 0 21 27 40 0 0 0 0 0 0
15 uniform 3 7 0.21007000000000001 1.0365193859328956 1 44 0.0969 0.039113000000000002 0.061903000000000014 0.0022590000000000002 0.00063999999999999994 0.0036900000000000001 0.0097739999999999997 0.0070390000000000001 0.020937000000000001 0 0.012817 0.001034 0.0042629999999999994 0.001707 0.0034849999999999998 0.036948999999999996 0.01821600000000001 0 0 1 14 14 0.0031319999999999998 1 0 0 10 0 0.050973999999999998 0.090149000000000007 0.0019580000000000001 0.0042830000000000003 0.011421000000000001 0.000146 0 1 1 8 0.0013131773164442831 1 44 40 4 0 0 0 0 0 120 40 4 0 0.031617000000000006 0 0 0 0 0 88 0 0 17 31 40 0 0 0 0 0 0
15 uniform 3 15 0.23480100000000001 1.0384464721750197 1 44 0.125193 0.037831999999999998 0.060889000000000006 0.0020629999999999997 0.00055400000000000002 0.0023990000000000001 0.0078429999999999993 0.0067600000000000004 0.019921000000000001 0 0.011958 0.000803 0.045280000000000001 0.0010039999999999999 0.0031189999999999998 0.035470999999999996 0.018723000000000007 0 0 2 14 14 0.0028709999999999999 1 0 0 10 0 0.046565000000000002 0.11981799999999999 0.0012520000000000001 0.0036589999999999999 0.010718 2.6999999999999999e-05 0 1 1 8 0.0019747965261813724 1 44 40 4 0 0 0 0 0 123 40 4 0 0.030154000000000018 0 0 0 0 0 88 0 0 23 30 35 0 0 0 0 0 0
15 uniform 3 23 0.320857 1.0406717667140992 1 51 0.20604500000000001 0.035257999999999998 0.070068000000000005 0.0022060000000000001 0.00070299999999999996 0.002287 0.0076499999999999997 0.0069610000000000002 0.019526999999999999 0 0.011743999999999999 0.00083000000000000001 0.12714 0.00096299999999999999 0.0030980000000000005 0.041160999999999996 0.021128000000000001 0 0 3 14 14 0.0029350000000000001 1 0 0 10 0 0.046023000000000001 0.20074500000000001 0.0011709999999999999 0.0035969999999999999 0.010678 2.8e-05 0 1 1 8 0.0018729107947430628 1 51 46 5 0 0 0 0 0 139 46 5 0 0.03503499999999999 0 0 0 0 0 102 0 0 22 34 46 0 0 0 0 0 0
23 linear 0 0 0.50695199999999996 16.233902226671066 1 82 0.24717700000000001 0.011665999999999999 0.22589899999999999 0.005561 0.0011699999999999998 0.0028990000000000001 0.0095790000000000007 0.161298 0.022533999999999998 0 0.0084770000000000002 0.0009990000000000001 0.0018150000000000002 0.0011490000000000001 0.0037070000000000002 0.070590000000000042 0.035203999999999971 0.016879999999999999 0 0 0 0 0.00297 1 0 0 12 0 0.20067399999999999 0.240067 0.0011999999999999999 0.003888 0.012505 0.003999 0 0 0 0 0 0 68 37 31 3 5 8 1 2 260 54 6 39 0.048395000000000001 2 0 0 0 0 240 0 0 88 112 40 0 0 0 0 0 0
23 linear 0 7 0.36063600000000001 16.700879650300749 1 82 0.099130999999999997 0.011516 0.22998600000000011 0.0059819999999999995 0.001101 0.002885 0.010236 0.0085550000000000001 0.024622999999999999 0 0.012198000000000001 0.001098 0.0019240000000000001 0.0011000000000000001 0.0035370000000000002 0.074833000000000011 0.03343999999999997 0.016010000000000003 0 1 2 2 0.0030820000000000001 1 0 0 12 0 0.054512999999999999 0.092197000000000001 0.001771 0.0038909999999999999 0.013150999999999999 0.0015330000000000001 0 1 1 8 0.0022848936079059366 1 68 37 31 3 5 8 1 2 258 54 6 39 0.051332000000000003 2 0 0 0 0 240 0 0 86 121 33 0 0 0 0 0 0
23 linear 0 15 0.338142 16.995680709723594 1 82 0.091410000000000005 0.011820000000000001 0.21887200000000009 0.0046030000000000003 0.00096400000000000001 0.0026749999999999999 0.0099039999999999996 0.0075620000000000001 0.023394000000000002 0 0.0081930000000000006 0.0015770000000000001 0.0019039999999999999 0.001307 0.0032400000000000003 0.062441000000000003 0.034246999999999986 0.015424999999999998 0 2 2 2 0.0030010000000000002 1 0 0 12 0 0.048769 0.085495000000000002 0.001242 0.003862 0.012986000000000001 0.00141 0 1 1 8 0.0015294460646140804 1 68 37 31 3 5 8 1 2 257 54 6 39 0.042608 2 0 0 0 0 240 0 0 87 114 39 0 0 0 0 0 0
23 linear 0 23 0.335841 17.041352986733589 1 82 0.087715000000000001 0.011538 0.22050100000000003 0.0052790000000000007 0.0010039999999999999 0.0025349999999999999 0.009835 0.0059490000000000003 0.023112000000000001 0 0.0087279999999999996 0.0021099999999999999 0.00182 0.00068199999999999999 0.002934 0.068588999999999983 0.033594999999999986 0.015098000000000007 0 3 2 2 0.0033470000000000001 1 0 0 12 0 0.047101999999999998 0.081725999999999993 0.0014090000000000001 0.0035179999999999999 0.012712000000000001 0.001207 0 0 0 0 0 0 68 37 31 3 5 8 1 2 257 54 6 39 0.049137999999999987 2 0 0 0 0 240 0 0 75 130 35 0 0 0 0 0 0
23 uniform 0 0 0.39236500000000002 15.529634502737235 1 98 0.23744199999999999 0.010418999999999999 0.123572 0.0052880000000000002 0.0011689999999999999 0.0023930000000000002 0.0083649999999999992 0.16103799999999999 0.021510000000000001 0 0.0081279999999999998 0.00098900000000000008 0.0018779999999999999 0.0010629999999999999 0.0031729999999999996 0.07042600000000003 0.036293999999999951 0 0 0 0 0 0.0028839999999999998 1 0 0 12 0 0.19828899999999999 0.231491 0.00088699999999999998 0.0035729999999999998 0.011599999999999999 0.001183 0 0 0 0 0 0 72 37 35 3 5 8 1 2 260 54 6 55 0.043127999999999986 2 0 0 0 0 272 0 0 103 129 40 0 0 0 0 0 0
23 uniform 0 7 0.23044400000000001 15.845639454693035 1 98 0.080211000000000005 0.0096240000000000006 0.12351599999999997 0.0048350000000000008 0.001049 0.0022759999999999998 0.0077879999999999998 0.0069810000000000002 0.020754999999999999 0 0.0078189999999999996 0.00092500000000000004 0.0018059999999999999 0.00094799999999999995 0.0030940000000000004 0.071857999999999991 0.034899999999999987 0 0 1 2 2 0.0029290000000000002 1 0 0 12 0 0.043270000000000003 0.074482999999999994 0.0012459999999999999 0.003333 0.011051999999999999 0.0011130000000000001 0 1 1 8 0.0022848936079059366 1 72 37 35 3 5 8 1 2 258 54 6 55 0.045030000000000014 2 0 0 0 0 272 0 0 98 139 35 0 0 0 0 0 0
23 uniform 0 15 0.228132 16.042082903898908 1 98 0.078699000000000005 0.010074 0.12271699999999995 0.004581 0.001121 0.002127 0.0077520000000000002 0.0071609999999999998 0.020573999999999999 0 0.007711 0.00091799999999999998 0.0018270000000000001 0.00092400000000000002 0.0029150000000000001 0.069206999999999991 0.036765999999999993 0 0 2 2 2 0.0029359999999999998 1 0 0 12 0 0.043150000000000001 0.073428999999999994 0.0012260000000000001 0.0034169999999999999 0.010747999999999999 0.0011770000000000001 0 1 1 8 0.0015294460646140804 1 72 37 35 3 5 8 1 2 257 54 6 55 0.042420999999999993 2 0 0 0 0 272 0 0 103 126 43 0 0 0 0 0 0
23 uniform 0 23 0.23477100000000001 16.072291654477414 1 98 0.080338999999999994 0.010189 0.12619499999999995 0.0051980000000000004 0.0010679999999999999 0.0022420000000000001 0.0079019999999999993 0.0054489999999999999 0.020187 0 0.0083660000000000002 0.00088900000000000003 0.0022719999999999997 0.00063299999999999999 0.0028649999999999999 0.072913000000000006 0.036504999999999954 0 0 3 2 2 0.0030460000000000001 1 0 0 12 0 0.041701000000000002 0.075179999999999997 0.0012650000000000001 0.0032789999999999998 0.011702000000000001 0.0011100000000000001 0 0 0 0 0 0 72 37 35 3 5 8 1 2 257 54 6 55 0.045713999999999991 2 0 0 0 0 272 0 0 94 141 37 0 0 0 0 0 0
24 linear 0 0 0.37691599999999997 2.6529489494757321 1 89 0.22851199999999999 0.01093 0.11726700000000001 0.0053420000000000004 0.0014579999999999999 0.0028999999999999998 0.0095309999999999995 0.14566499999999999 0.021854999999999999 0 0.012952 0.001042 0.00060399999999999994 0.001266 0.0033419999999999999 0.052687999999999999 0.031128000000000031 0.012262000000000002 0 0 0 0 0.0029889999999999999 1 0 0 10 0 0.18882599999999999 0.222388 0.00097799999999999992 0.004156 0.012217999999999998 4.1999999999999998e-05 0 0 0 0 0 0 89 82 7 0 0 0 0 0 296 96 7 0 0.041086000000000011 0 0 0 0 0 208 0 0 45 150 13 0 0 0 0 0 0
24 linear 0 7 0.243256 2.6311604328961193 1 89 0.084943000000000005 0.0098689999999999993 0.12909399999999999 0.005104 0.00131 0.002637 0.0087860000000000004 0.0078120000000000004 0.020338999999999999 0 0.012362 0.0010020000000000001 0.00062199999999999994 0.0010640000000000001 0.0032389999999999997 0.065056000000000003 0.030969000000000028 0.012225000000000001 0 1 11 11 0.0029199999999999999 1 0 0 10 0 0.048846000000000001 0.079436000000000007 0.0014419999999999999 0.0036840000000000002 0.011002 3.8000000000000002e-05 0 1 1 8 0.0015348219070692108 1 89 82 7 0 0 0 0 0 294 96 7 0 0.053722999999999986 0 0 0 0 0 208 0 0 44 148 16 0 0 0 0 0 0
24 linear 0 15 0.25896400000000003 2.5972654819512262 1 97 0.082880999999999996 0.0096620000000000004 0.14382799999999993 0.0058309999999999994 0.0012779999999999998 0.0025219999999999999 0.0085000000000000006 0.0077840000000000001 0.019786999999999999 0 0.011951 0.00091399999999999999 0.000562 0.0011130000000000001 0.0031759999999999991 0.075359999999999983 0.032818 0.013197000000000004 0 2 16 16 0.0028960000000000001 1 0 0 10 0 0.047713999999999999 0.077371999999999996 0.0013730000000000001 0.0037499999999999999 0.010742999999999999 2.8e-05 0 1 1 8 0.0018309991892466522 1 97 88 9 2 0 2 0 0 307 102 7 2 0.063216999999999995 0 0 0 0 0 224 0 0 58 150 16 0 0 0 0 0 0
