case_id configuration_id profile d_bin_index epoch_index lane stage candidate_converged candidate_finite scalar_certificate residual ambiguous_roots oracle_tier candidate_positive oracle_positive candidate_physical oracle_physical candidate_real_soft oracle_real_soft candidate_complex_soft oracle_complex_soft positive_radius_maxdiff soft_radius_maxdiff candidate_cells oracle_cells candidate_topology_status oracle_topology_status rtol candidate_stop oracle_stop candidate_value_converged oracle_value_converged candidate_mu oracle_mu mu_absdiff local_attempts local_successes local_max_shift event_build_ms positive_certificate positive_count positive_certificate_ms positive_reason
49 49 linear 1 23 cold d14real 0 1 0 2.2682528890491548e-10 7 2 3 6 3 6 0 0 5 2 -1.0 -1.0 13 13 0 0 0.001 0 0 1 1 3.0764625738718205 3.0766823695396144 0.0002197956677938 0 0 0.0 0.006133 0 0 0.0 Unattempted
49 49 linear 1 23 cold d14real 0 1 0 2.2682528890491548e-10 7 2 3 6 3 6 0 0 5 2 -1.0 -1.0 13 13 0 0 0.0001 0 0 1 1 3.0764637590627455 3.076669382193318 0.0002056231305727 0 0 0.0 0.006133 0 0 0.0 Unattempted
49 49 linear 1 23 cold qf_warm 0 1 1 9.997183717070014e-28 0 2 6 6 5 6 1 0 2 2 6.017997467163641e-09 0.0 13 13 0 0 0.001 0 0 1 1 3.076682369556036 3.0766823695396144 1.6421530801835615e-11 0 0 0.0 0.0095569999999999 1 6 1.098603 Certified
49 49 linear 1 23 cold qf_warm 0 1 1 9.997183717070014e-28 0 2 6 6 5 6 1 0 2 2 6.017997467163641e-09 0.0 13 13 0 0 0.0001 0 0 1 1 3.07666938220974 3.076669382193318 1.6421530801835615e-11 0 0 0.0 0.0095569999999999 1 6 1.098603 Certified
49 49 linear 3 0 cold d14real 0 1 0 8707.684788394281 14 2 0 6 0 6 0 0 8 4 -1.0 -1.0 13 15 0 0 0.001 4 0 0 1 0.0 1.391334796431228 1.391334796431228 0 0 0.0 0.00491 0 0 0.0 Unattempted
49 49 linear 3 0 cold d14real 0 1 0 8707.684788394281 14 2 0 6 0 6 0 0 8 4 -1.0 -1.0 13 15 0 0 0.0001 4 0 0 1 0.0 1.3913346443591232 1.3913346443591232 0 0 0.0 0.00491 0 0 0.0 Unattempted
49 49 linear 3 0 cold qf_warm 0 1 0 1.0735953277910265e-22 6 2 4 6 4 6 0 0 5 4 -1.0 -1.0 14 15 0 0 0.001 0 0 1 1 1.3913347961209608 1.391334796431228 3.1026736735384475e-10 0 0 0.0 0.007041 1 6 1.369554 Certified
49 49 linear 3 0 cold qf_warm 0 1 0 1.0735953277910265e-22 6 2 4 6 4 6 0 0 5 4 -1.0 -1.0 14 15 0 0 0.0001 0 0 1 1 1.391334644048856 1.3913346443591232 3.1026736735384475e-10 0 0 0.0 0.007041 1 6 1.369554 Certified
49 49 linear 3 7 cold d14real 0 1 0 145.85049083871775 14 2 0 6 0 6 0 0 9 4 -1.0 -1.0 14 15 0 0 0.001 4 0 0 1 0.0 1.4539539132085233 1.4539539132085233 0 0 0.0 0.0050689999999999 0 0 0.0 Unattempted
49 49 linear 3 7 cold d14real 0 1 0 145.85049083871775 14 2 0 6 0 6 0 0 9 4 -1.0 -1.0 14 15 0 0 0.0001 4 0 0 1 0.0 1.4539539101603245 1.4539539101603245 0 0 0.0 0.0050689999999999 0 0 0.0 Unattempted
49 49 linear 3 7 cold qf_warm 0 1 0 1.2298871208700307e-24 6 2 4 6 4 6 0 0 5 4 -1.0 -1.0 14 15 0 0 0.001 0 0 1 1 1.4539539128557393 1.4539539132085233 3.5278424626028477e-10 0 0 0.0 0.007288 1 6 1.35137 Certified
49 49 linear 3 7 cold qf_warm 0 1 0 1.2298871208700307e-24 6 2 4 6 4 6 0 0 5 4 -1.0 -1.0 14 15 0 0 0.0001 0 0 1 1 1.45395390980754 1.4539539101603245 3.5278424626028477e-10 0 0 0.0 0.007288 1 6 1.35137 Certified
49 49 linear 3 15 cold d14real 0 1 0 1.0373151100112965 13 2 0 6 0 6 0 0 9 4 -1.0 -1.0 14 15 0 0 0.001 4 0 0 1 0.0060466594059365 1.5396269357367312 1.5335802763307946 0 0 0.0 0.00532 0 0 0.0 Unattempted
49 49 linear 3 15 cold d14real 0 1 0 1.0373151100112965 13 2 0 6 0 6 0 0 9 4 -1.0 -1.0 14 15 0 0 0.0001 4 0 0 1 0.0060466594059365 1.5396266785438086 1.533580019137872 0 0 0.0 0.00532 0 0 0.0 Unattempted
49 49 linear 3 15 cold qf_warm 0 1 0 9.694116543285916e-27 6 2 4 6 4 6 0 0 6 4 -1.0 -1.0 15 15 0 0 0.001 0 0 1 1 1.5396269353260077 1.5396269357367312 4.107234552463978e-10 0 0 0.0 0.007551 1 6 1.386151 Certified
49 49 linear 3 15 cold qf_warm 0 1 0 9.694116543285916e-27 6 2 4 6 4 6 0 0 6 4 -1.0 -1.0 15 15 0 0 0.0001 0 0 1 1 1.5396266781330852 1.5396266785438086 4.107234552463978e-10 0 0 0.0 0.007551 1 6 1.386151 Certified
49 49 linear 3 23 cold d14real 0 1 0 0.0046362838916407 11 2 1 6 1 6 0 0 9 4 -1.0 -1.0 15 15 0 0 0.001 4 0 0 1 0.0562642824213354 1.643603726675117 1.5873394442537814 0 0 0.0 0.006525 0 0 0.0 Unattempted
49 49 linear 3 23 cold d14real 0 1 0 0.0046362838916407 11 2 1 6 1 6 0 0 9 4 -1.0 -1.0 15 15 0 0 0.0001 4 0 0 1 0.0562642824213354 1.643603718607259 1.5873394361859237 0 0 0.0 0.006525 0 0 0.0 Unattempted
49 49 linear 3 23 cold qf_warm 0 1 0 1.5269645997965439e-28 4 2 4 6 4 6 0 0 7 4 -1.0 -1.0 16 15 0 0 0.001 0 0 1 1 1.6436037261940184 1.643603726675117 4.810982723313373e-10 0 0 0.0 0.007588 1 6 1.341005 Certified
49 49 linear 3 23 cold qf_warm 0 1 0 1.5269645997965439e-28 4 2 4 6 4 6 0 0 7 4 -1.0 -1.0 16 15 0 0 0.0001 0 0 1 1 1.6436037181261605 1.643603718607259 4.810984943759422e-10 0 0 0.0 0.007588 1 6 1.341005 Certified
49 49 linear 4 0 cold d14real 0 1 0 8.304344534225253e-20 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 14 14 0 0 0.001 0 0 1 1 1.0278325074603445 1.0278325090361078 1.5757635196678164e-09 0 0 0.0 0.006974 0 0 0.0 Unattempted
49 49 linear 4 0 cold d14real 0 1 0 8.304344534225253e-20 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 14 14 0 0 0.0001 0 0 1 1 1.0278325074603445 1.0278325090361078 1.5757635196678164e-09 0 0 0.0 0.006974 0 0 0.0 Unattempted
49 49 linear 4 7 cold d14real 0 1 0 8.88305725910959e-19 7 1 3 6 3 6 0 0 6 3 -1.0 -1.0 14 14 0 0 0.001 0 0 1 1 1.0252841357370426 1.0252809674546086 3.1682824339629434e-06 0 0 0.0 0.006587 0 0 0.0 Unattempted
49 49 linear 4 7 cold d14real 0 1 0 8.88305725910959e-19 7 1 3 6 3 6 0 0 6 3 -1.0 -1.0 14 14 0 0 0.0001 0 0 1 1 1.0252841357370426 1.0252809678235493 3.16791349330714e-06 0 0 0.0 0.006587 0 0 0.0 Unattempted
49 49 linear 4 15 cold d14real 0 1 0 2.1524064424163304e-16 8 1 2 6 2 6 0 0 6 3 -1.0 -1.0 13 14 0 0 0.001 0 0 1 1 1.0226617909311393 1.0227022058122397 4.041488110018143e-05 0 0 0.0 0.0061 0 0 0.0 Unattempted
49 49 linear 4 15 cold d14real 0 1 0 2.1524064424163304e-16 8 1 2 6 2 6 0 0 6 3 -1.0 -1.0 13 14 0 0 0.0001 4 0 0 1 1.0226617909311393 1.0227022061716238 4.041524048448153e-05 0 0 0.0 0.0061 0 0 0.0 Unattempted
49 49 linear 4 23 cold d14real 0 1 0 1.4936925094989356e-15 8 2 2 6 2 6 0 0 7 2 -1.0 -1.0 14 13 0 0 0.001 0 0 1 1 1.0204408038917496 1.020434748260066 6.0556316836546395e-06 0 0 0.0 0.0059449999999999 0 0 0.0 Unattempted
49 49 linear 4 23 cold d14real 0 1 0 1.4936925094989356e-15 8 2 2 6 2 6 0 0 7 2 -1.0 -1.0 14 13 0 0 0.0001 4 0 0 1 1.0204408038917496 1.0204347484591878 6.055432561824503e-06 0 0 0.0 0.0059449999999999 0 0 0.0 Unattempted
49 49 linear 4 23 cold qf_warm 0 1 1 2.999033590471914e-20 1 2 6 6 4 6 2 0 2 2 1.7758148427813052e-06 0.0 13 13 0 0 0.001 4 0 0 1 7.686241656999075e-09 1.020434748260066 1.0204347405738243 0 0 0.0 0.017815 1 6 1.158632 Certified
49 49 linear 4 23 cold qf_warm 0 1 1 2.999033590471914e-20 1 2 6 6 4 6 2 0 2 2 1.7758148427813052e-06 0.0 13 13 0 0 0.0001 4 0 0 1 7.686241656999075e-09 1.0204347484591878 1.0204347407729462 0 0 0.0 0.017815 1 6 1.158632 Certified
49 49 uniform 0 0 cold d14real 0 1 0 4.426282894079586e-23 7 1 6 8 6 8 0 0 4 3 -1.0 -1.0 15 16 0 0 0.001 4 0 0 1 0.0 1.2146331471274092 1.2146331471274092 0 0 0.0 0.0079279999999999 0 0 0.0 Unattempted
49 49 uniform 0 0 cold d14real 0 1 0 4.426282894079586e-23 7 1 6 8 6 8 0 0 4 3 -1.0 -1.0 15 16 0 0 0.0001 4 0 0 1 0.0 1.2146363991402596 1.2146363991402596 0 0 0.0 0.0079279999999999 0 0 0.0 Unattempted
49 49 uniform 0 7 cold d14real 0 1 0 5.240039350329224e-22 7 1 5 8 5 8 0 0 5 3 -1.0 -1.0 15 16 0 0 0.001 4 0 0 1 0.0 1.1851428124468115 1.1851428124468115 0 0 0.0 0.108322 0 0 0.0 Unattempted
49 49 uniform 0 7 cold d14real 0 1 0 5.240039350329224e-22 7 1 5 8 5 8 0 0 5 3 -1.0 -1.0 15 16 0 0 0.0001 4 0 0 1 0.0 1.1851455362233834 1.1851455362233834 0 0 0.0 0.108322 0 0 0.0 Unattempted
49 49 uniform 0 15 cold d14real 0 1 0 1.171882915902436e-17 10 2 3 8 3 8 0 0 6 3 -1.0 -1.0 14 16 0 0 0.001 0 0 1 1 1.157347977663209 1.157266585738585 8.139192462386367e-05 0 0 0.0 0.006744 0 0 0.0 Unattempted
49 49 uniform 0 15 cold d14real 0 1 0 1.171882915902436e-17 10 2 3 8 3 8 0 0 6 3 -1.0 -1.0 14 16 0 0 0.0001 0 0 1 1 1.1573505874579844 1.1572893076940538 6.127976393055512e-05 0 0 0.0 0.006744 0 0 0.0 Unattempted
49 49 uniform 0 15 cold qf_warm 0 1 1 1.4426062568113177e-23 0 2 8 8 6 8 2 0 3 3 1.2015521362225296e-06 1.9038203063299553e-08 16 16 0 0 0.001 0 0 1 1 1.1572665857698323 1.157266585738585 3.124722702807503e-11 0 0 0.0 0.117408 1 8 1.475234 Certified
49 49 uniform 0 15 cold qf_warm 0 1 1 1.4426062568113177e-23 0 2 8 8 6 8 2 0 3 3 1.2015521362225296e-06 1.9038203063299553e-08 16 16 0 0 0.0001 0 0 1 1 1.157289307725301 1.1572893076940538 3.124722702807503e-11 0 0 0.0 0.117408 1 8 1.475234 Certified
49 49 uniform 0 23 cold d14real 0 1 0 8.038705175272593e-11 10 2 2 8 2 8 0 0 6 3 -1.0 -1.0 13 16 0 0 0.001 4 0 0 1 0.0656156723158369 1.1343558710726498 1.0687401987568128 0 0 0.0 0.005897 0 0 0.0 Unattempted
49 49 uniform 0 23 cold d14real 0 1 0 8.038705175272593e-11 10 2 2 8 2 8 0 0 6 3 -1.0 -1.0 13 16 0 0 0.0001 4 0 0 1 0.0656156723158369 1.134377087387059 1.068761415071222 0 0 0.0 0.005897 0 0 0.0 Unattempted
49 49 uniform 0 23 cold qf_warm 0 1 0 3.699147969243271e-24 4 2 6 8 6 8 0 0 4 3 -1.0 -1.0 15 16 0 0 0.001 0 0 1 1 1.1343558518558556 1.1343558710726498 1.921679415595179e-08 0 0 0.0 0.112502 1 8 1.497152 Certified
49 49 uniform 0 23 cold qf_warm 0 1 0 3.699147969243271e-24 4 2 6 8 6 8 0 0 4 3 -1.0 -1.0 15 16 0 0 0.0001 0 0 1 1 1.1343770681702647 1.134377087387059 1.921679415595179e-08 0 0 0.0 0.112502 1 8 1.497152 Certified
49 49 uniform 1 0 cold d14real 0 1 0 3.094453843369545e-09 7 2 3 6 3 6 0 0 5 3 -1.0 -1.0 13 14 0 0 0.001 0 0 1 1 3.1186677784763934 3.1190291486007355 0.0003613701243416 0 0 0.0 0.0062459999999999 0 0 0.0 Unattempted
49 49 uniform 1 0 cold d14real 0 1 0 3.094453843369545e-09 7 2 3 6 3 6 0 0 5 3 -1.0 -1.0 13 14 0 0 0.0001 0 0 1 1 3.118666280900582 3.1190154911450243 0.0003492102444422 0 0 0.0 0.0062459999999999 0 0 0.0 Unattempted
49 49 uniform 1 0 cold qf_warm 0 1 1 4.62615117900176e-28 2 2 5 6 4 6 1 0 3 3 -1.0 0.0 13 14 0 0 0.001 4 0 0 1 0.0 3.1190291486007355 3.1190291486007355 0 0 0.0 0.008439 1 6 1.098643 Certified
49 49 uniform 1 0 cold qf_warm 0 1 1 4.62615117900176e-28 2 2 5 6 4 6 1 0 3 3 -1.0 0.0 13 14 0 0 0.0001 4 0 0 1 0.0 3.1190154911450243 3.1190154911450243 0 0 0.0 0.008439 1 6 1.098643 Certified
49 49 uniform 1 7 cold d14real 0 1 0 7.896206965841201e-09 7 2 3 6 3 6 0 0 5 2 -1.0 -1.0 13 13 0 0 0.001 0 0 1 1 3.111091581362052 3.1114630871181985 0.0003715057561466 0 0 0.0 0.006156 0 0 0.0 Unattempted
49 49 uniform 1 7 cold d14real 0 1 0 7.896206965841201e-09 7 2 3 6 3 6 0 0 5 2 -1.0 -1.0 13 13 0 0 0.0001 0 0 1 1 3.111091325227443 3.1114466115025734 0.0003552862751305 0 0 0.0 0.006156 0 0 0.0 Unattempted
49 49 uniform 1 7 cold qf_warm 0 1 1 5.349451246397376e-28 0 2 6 6 4 6 2 0 2 2 1.8256484785544144e-06 0.0 13 13 0 0 0.001 0 0 1 1 3.1114630871212774 3.1114630871181985 3.078870491890484e-12 0 0 0.0 0.0098899999999999 1 6 1.068623 Certified
49 49 uniform 1 7 cold qf_warm 0 1 1 5.349451246397376e-28 0 2 6 6 4 6 2 0 2 2 1.8256484785544144e-06 0.0 13 13 0 0 0.0001 0 0 1 1 3.111446611505652 3.1114466115025734 3.078426402680634e-12 0 0 0.0 0.0098899999999999 1 6 1.068623 Certified
49 49 uniform 1 15 cold d14real 0 1 0 5.150757566354402e-09 7 2 3 6 3 6 0 0 5 2 -1.0 -1.0 13 13 0 0 0.001 0 0 1 1 3.0745171731832883 3.0747055540179344 0.0001883808346461 0 0 0.0 0.0065799999999999 0 0 0.0 Unattempted
49 49 uniform 1 15 cold d14real 0 1 0 5.150757566354402e-09 7 2 3 6 3 6 0 0 5 2 -1.0 -1.0 13 13 0 0 0.0001 0 0 1 1 3.074517458453588 3.0746858538656787 0.0001683954120905 0 0 0.0 0.0065799999999999 0 0 0.0 Unattempted
49 49 uniform 1 15 cold qf_warm 0 1 1 2.2026003920270167e-28 0 2 6 6 4 6 2 0 2 2 9.3182048632677e-07 0.0 13 13 0 0 0.001 0 0 1 1 3.074705554033652 3.0747055540179344 1.5717649404223266e-11 0 0 0.0 0.0098469999999999 1 6 1.074626 Certified
49 49 uniform 1 15 cold qf_warm 0 1 1 2.2026003920270167e-28 0 2 6 6 4 6 2 0 2 2 9.3182048632677e-07 0.0 13 13 0 0 0.0001 0 0 1 1 3.0746858538813964 3.0746858538656787 1.5717649404223266e-11 0 0 0.0 0.0098469999999999 1 6 1.074626 Certified
49 49 uniform 1 23 cold d14real 0 1 0 2.2682528890491548e-10 7 2 3 6 3 6 0 0 5 2 -1.0 -1.0 13 13 0 0 0.001 0 0 1 1 3.005053083693156 3.005379532516921 0.0003264488237655 0 0 0.0 0.0059259999999999 0 0 0.0 Unattempted
49 49 uniform 1 23 cold d14real 0 1 0 2.2682528890491548e-10 7 2 3 6 3 6 0 0 5 2 -1.0 -1.0 13 13 0 0 0.0001 0 0 1 1 3.00505445920703 3.005357684654135 0.0003032254471051 0 0 0.0 0.0059259999999999 0 0 0.0 Unattempted
49 49 uniform 1 23 cold qf_warm 0 1 1 9.997183717070014e-28 0 2 6 6 5 6 1 0 2 2 6.017997467163641e-09 0.0 13 13 0 0 0.001 0 0 1 1 3.005379532541024 3.005379532516921 2.410294186461215e-11 0 0 0.0 0.009544 1 6 1.099488 Certified
49 49 uniform 1 23 cold qf_warm 0 1 1 9.997183717070014e-28 0 2 6 6 5 6 1 0 2 2 6.017997467163641e-09 0.0 13 13 0 0 0.0001 0 0 1 1 3.0053576846782386 3.005357684654135 2.410294186461215e-11 0 0 0.0 0.009544 1 6 1.099488 Certified
49 49 uniform 3 0 cold d14real 0 1 0 8707.684788394281 14 2 0 6 0 6 0 0 8 4 -1.0 -1.0 13 15 0 0 0.001 4 0 0 1 0.0 1.3971435121607487 1.3971435121607487 0 0 0.0 0.0044739999999999 0 0 0.0 Unattempted
49 49 uniform 3 0 cold d14real 0 1 0 8707.684788394281 14 2 0 6 0 6 0 0 8 4 -1.0 -1.0 13 15 0 0 0.0001 4 0 0 1 0.0 1.3971432586187476 1.3971432586187476 0 0 0.0 0.0044739999999999 0 0 0.0 Unattempted
49 49 uniform 3 0 cold qf_warm 0 1 0 1.0735953277910265e-22 6 2 4 6 4 6 0 0 5 4 -1.0 -1.0 14 15 0 0 0.001 0 0 1 1 1.397143511847082 1.3971435121607487 3.136668702552469e-10 0 0 0.0 0.0068089999999999 1 6 1.365648 Certified
49 49 uniform 3 0 cold qf_warm 0 1 0 1.0735953277910265e-22 6 2 4 6 4 6 0 0 5 4 -1.0 -1.0 14 15 0 0 0.0001 0 0 1 1 1.3971432583050805 1.3971432586187476 3.1366709229985185e-10 0 0 0.0 0.0068089999999999 1 6 1.365648 Certified
49 49 uniform 3 7 cold d14real 0 1 0 145.85049083871775 14 2 0 6 0 6 0 0 9 4 -1.0 -1.0 14 15 0 0 0.001 4 0 0 1 0.0 1.461312773889514 1.461312773889514 0 0 0.0 0.005223 0 0 0.0 Unattempted
49 49 uniform 3 7 cold d14real 0 1 0 145.85049083871775 14 2 0 6 0 6 0 0 9 4 -1.0 -1.0 14 15 0 0 0.0001 4 0 0 1 0.0 1.461312758890096 1.461312758890096 0 0 0.0 0.005223 0 0 0.0 Unattempted
49 49 uniform 3 7 cold qf_warm 0 1 0 1.2298871208700307e-24 6 2 4 6 4 6 0 0 5 4 -1.0 -1.0 14 15 0 0 0.001 0 0 1 1 1.4613127735326303 1.461312773889514 3.5688363375641075e-10 0 0 0.0 0.007381 1 6 1.350258 Certified
49 49 uniform 3 7 cold qf_warm 0 1 0 1.2298871208700307e-24 6 2 4 6 4 6 0 0 5 4 -1.0 -1.0 14 15 0 0 0.0001 0 0 1 1 1.4613127585332124 1.461312758890096 3.5688363375641075e-10 0 0 0.0 0.007381 1 6 1.350258 Certified
49 49 uniform 3 15 cold d14real 0 1 0 1.0373151100112965 13 2 0 6 0 6 0 0 9 4 -1.0 -1.0 14 15 0 0 0.001 4 0 0 1 0.0083268146202154 1.5494656187625688 1.5411388041423533 0 0 0.0 0.005132 0 0 0.0 Unattempted
49 49 uniform 3 15 cold d14real 0 1 0 1.0373151100112965 13 2 0 6 0 6 0 0 9 4 -1.0 -1.0 14 15 0 0 0.0001 4 0 0 1 0.0083268146202154 1.5494651812846405 1.5411383666644247 0 0 0.0 0.005132 0 0 0.0 Unattempted
49 49 uniform 3 15 cold qf_warm 0 1 0 9.694116543285916e-27 6 2 4 6 4 6 0 0 6 4 -1.0 -1.0 15 15 0 0 0.001 0 0 1 1 1.549465618346728 1.5494656187625688 4.15840917256105e-10 0 0 0.0 0.0073119999999999 1 6 1.340998 Certified
49 49 uniform 3 15 cold qf_warm 0 1 0 9.694116543285916e-27 6 2 4 6 4 6 0 0 6 4 -1.0 -1.0 15 15 0 0 0.0001 0 0 1 1 1.5494651808687996 1.5494651812846405 4.15840917256105e-10 0 0 0.0 0.0073119999999999 1 6 1.340998 Certified
49 49 uniform 3 23 cold d14real 0 1 0 0.0046362838916407 11 2 1 6 1 6 0 0 9 4 -1.0 -1.0 15 15 0 0 0.001 4 0 0 1 0.0663961133442801 1.6571159941454598 1.5907198808011795 0 0 0.0 0.00594 0 0 0.0 Unattempted
49 49 uniform 3 23 cold d14real 0 1 0 0.0046362838916407 11 2 1 6 1 6 0 0 9 4 -1.0 -1.0 15 15 0 0 0.0001 4 0 0 1 0.0663961133442801 1.6571159620085956 1.5907198486643153 0 0 0.0 0.00594 0 0 0.0 Unattempted
49 49 uniform 3 23 cold qf_warm 0 1 0 1.5269645997965439e-28 4 2 4 6 4 6 0 0 7 4 -1.0 -1.0 16 15 0 0 0.001 0 0 1 1 1.6571159936579154 1.6571159941454598 4.875444492569159e-10 0 0 0.0 0.00796 1 6 1.357222 Certified
49 49 uniform 3 23 cold qf_warm 0 1 0 1.5269645997965439e-28 4 2 4 6 4 6 0 0 7 4 -1.0 -1.0 16 15 0 0 0.0001 0 0 1 1 1.6571159615210511 1.6571159620085956 4.875444492569159e-10 0 0 0.0 0.00796 1 6 1.357222 Certified
49 49 uniform 4 0 cold d14real 0 1 0 8.304344534225253e-20 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 14 14 0 0 0.001 0 0 1 1 1.027987408037046 1.027987410237348 2.2003021626915142e-09 0 0 0.0 0.007097 0 0 0.0 Unattempted
49 49 uniform 4 0 cold d14real 0 1 0 8.304344534225253e-20 6 1 4 6 4 6 0 0 5 3 -1.0 -1.0 14 14 0 0 0.0001 0 0 1 1 1.027987408037046 1.027987410237348 2.2003021626915142e-09 0 0 0.0 0.007097 0 0 0.0 Unattempted
49 49 uniform 4 7 cold d14real 0 1 0 8.88305725910959e-19 7 1 3 6 3 6 0 0 6 3 -1.0 -1.0 14 14 0 0 0.001 0 0 1 1 1.025422125090069 1.025416831897531 5.293192538058378e-06 0 0 0.0 0.006334 0 0 0.0 Unattempted
49 49 uniform 4 7 cold d14real 0 1 0 8.88305725910959e-19 7 1 3 6 3 6 0 0 6 3 -1.0 -1.0 14 14 0 0 0.0001 0 0 1 1 1.0254177676342722 1.0254168327518678 9.348824043797777e-07 0 0 0.0 0.006334 0 0 0.0 Unattempted
49 49 uniform 4 15 cold d14real 0 1 0 2.1524064424163304e-16 8 1 2 6 2 6 0 0 6 3 -1.0 -1.0 13 14 0 0 0.001 0 0 1 1 1.0227711309687215 1.0228195001788962 4.8369210174703525e-05 0 0 0.0 0.005929 0 0 0.0 Unattempted
49 49 uniform 4 15 cold d14real 0 1 0 2.1524064424163304e-16 8 1 2 6 2 6 0 0 6 3 -1.0 -1.0 13 14 0 0 0.0001 4 0 0 1 1.0227711309687215 1.0228195001788962 4.8369210174703525e-05 0 0 0.0 0.005929 0 0 0.0 Unattempted
49 49 uniform 4 23 cold d14real 0 1 0 1.4936925094989356e-15 8 2 2 6 2 6 0 0 7 2 -1.0 -1.0 14 13 0 0 0.001 0 0 1 1 1.0205469737174908 1.0205362861706662 1.068754682465034e-05 0 0 0.0 0.0062399999999999 0 0 0.0 Unattempted
49 49 uniform 4 23 cold d14real 0 1 0 1.4936925094989356e-15 8 2 2 6 2 6 0 0 7 2 -1.0 -1.0 14 13 0 0 0.0001 4 0 0 1 1.0205469737174908 1.0205362861706662 1.068754682465034e-05 0 0 0.0 0.0062399999999999 0 0 0.0 Unattempted
49 49 uniform 4 23 cold qf_warm 0 1 1 2.999033590471914e-20 1 2 6 6 4 6 2 0 2 2 1.7758148427813052e-06 0.0 13 13 0 0 0.001 4 0 0 1 7.934979795958093e-09 1.0205362861706662 1.0205362782356864 0 0 0.0 0.0175039999999999 1 6 1.179997 Certified
49 49 uniform 4 23 cold qf_warm 0 1 1 2.999033590471914e-20 1 2 6 6 4 6 2 0 2 2 1.7758148427813052e-06 0.0 13 13 0 0 0.0001 4 0 0 1 7.934979795958093e-09 1.0205362861706662 1.0205362782356864 0 0 0.0 0.0175039999999999 1 6 1.179997 Certified
152 152 linear 0 0 cold d14real 0 1 0 1.4888064955403522e-06 7 2 3 6 2 6 1 0 4 2 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 5.059813925901738 5.059752227801808 6.169809992950803e-05 0 0 0.0 0.108001 0 0 0.0 Unattempted
152 152 linear 0 0 cold d14real 0 1 0 1.4888064955403522e-06 7 2 3 6 2 6 1 0 4 2 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 5.059745095052153 5.059747244294972 2.1492428174951783e-06 0 0 0.0 0.108001 0 0 0.0 Unattempted
152 152 linear 0 0 cold qf_warm 0 1 1 2.903596820459019e-23 0 2 6 6 5 6 1 0 2 2 5.960147669877686e-09 0.0 13 13 0 0 0.001 0 0 1 1 5.059752227804 5.059752227801808 2.192024339819909e-12 0 0 0.0 0.00996 1 6 1.223399 Certified
152 152 linear 0 0 cold qf_warm 0 1 1 2.903596820459019e-23 0 2 6 6 5 6 1 0 2 2 5.960147669877686e-09 0.0 13 13 0 0 0.0001 0 0 1 1 5.059747244297163 5.059747244294972 2.191136161400209e-12 0 0 0.0 0.00996 1 6 1.223399 Certified
152 152 linear 0 7 cold d14real 0 1 0 1.1136631155586297e-21 5 1 4 6 4 6 0 0 5 2 -1.0 -1.0 14 13 0 0 0.001 0 0 1 1 5.021500263535778 5.021500264173405 6.376268402163986e-10 0 0 0.0 0.007458 0 0 0.0 Unattempted
152 152 linear 0 7 cold d14real 0 1 0 1.1136631155586297e-21 5 1 4 6 4 6 0 0 5 2 -1.0 -1.0 14 13 0 0 0.0001 0 0 1 1 5.021518555547438 5.021518556185064 6.37625952037979e-10 0 0 0.0 0.007458 0 0 0.0 Unattempted
152 152 linear 0 15 cold d14real 0 1 0 2.35001585987156e-25 4 1 4 6 4 6 0 0 3 2 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 4.915157668695053 4.915157669374725 6.796723184265828e-10 0 0 0.0 0.0065589999999999 0 0 0.0 Unattempted
152 152 linear 0 15 cold d14real 0 1 0 2.35001585987156e-25 4 1 4 6 4 6 0 0 3 2 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 4.915134251879314 4.915134252558985 6.796714302481631e-10 0 0 0.0 0.0065589999999999 0 0 0.0 Unattempted
152 152 linear 0 23 cold d14real 0 1 0 7.182402989092647e-28 2 1 4 6 4 6 0 0 3 2 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 4.739652532392579 4.7396525331178285 7.252491940334947e-10 0 0 0.0 0.006257 0 0 0.0 Unattempted
152 152 linear 0 23 cold d14real 0 1 0 7.182402989092647e-28 2 1 4 6 4 6 0 0 3 2 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 4.739643924622385 4.739643925347633 7.252491940334947e-10 0 0 0.0 0.006257 0 0 0.0 Unattempted
152 152 linear 4 0 cold d14real 0 1 0 1.4214187490827505e-18 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.001 0 0 1 1 1.6562483053604695 1.656248305775769 4.1529957250929773e-10 0 0 0.0 0.0066779999999999 0 0 0.0 Unattempted
152 152 linear 4 0 cold d14real 0 1 0 1.4214187490827505e-18 6 1 4 6 4 6 0 0 5 4 -1.0 -1.0 12 13 0 0 0.0001 0 0 1 1 1.6562480876609813 1.6562480880762809 4.1529957250929773e-10 0 0 0.0 0.0066779999999999 0 0 0.0 Unattempted
