# V2 adaptive trajectory benchmark; value-only; radial-only topology prebuilt; full-cold D14/topology per epoch; full-warm L2 D14 warm seed; repeats median; n_r=adaptive
case_id configuration_id profile d_bin_index epoch_index trajectory_id trajectory_pos target s q rho x y time u X reference topology_status topology_cells topology_events cold_ms warm_ms radial_ms cold_topology_ms warm_topology_ms radial_topology_ms cold_adaptive_ms warm_adaptive_ms radial_adaptive_ms cold_setup_ms warm_setup_ms radial_setup_ms cold_physical_ms warm_physical_ms radial_physical_ms cold_estimator_ms warm_estimator_ms radial_estimator_ms cold_scheduler_ms warm_scheduler_ms radial_scheduler_ms cold_mu warm_mu radial_mu cold_error warm_error radial_error cold_value_converged warm_value_converged radial_value_converged cold_stop warm_stop radial_stop cold_status warm_status radial_status cold_nodes warm_nodes radial_nodes cold_evaluations warm_evaluations radial_evaluations cold_panels warm_panels radial_panels cold_splits warm_splits radial_splits warm_l1 warm_l2 warm_l3 warm_rescreen_fail warm_seed_used prebuilt_assurance prebuilt_count prebuilt_tier prebuilt_reason prebuilt_legacy prebuilt_coefficient_ms prebuilt_chain_ms prebuilt_isolation_ms prebuilt_refine_ms warm_assurance warm_count warm_tier warm_reason warm_legacy warm_attempts warm_direct warm_repaired warm_subdivisions warm_count_queries warm_sign_queries prebuilt_variation_ms prebuilt_event_ms warm_variation_ms warm_event_ms reference_contacts cold_atlas warm_atlas cold_contacts warm_contacts cold_boxes warm_boxes cold_excluded warm_excluded cold_tubes warm_tubes cold_dd warm_dd cold_qf warm_qf warm_proofs_reused warm_proofs_invalidated warm_event_updates warm_range_accepted cold_coefficient_ms cold_proof_ms cold_refine_ms warm_coefficient_ms warm_proof_ms warm_refine_ms cold_pair_attempts cold_pair_accepted warm_pair_attempts warm_pair_accepted
0 0 linear 1 15 1 2 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.02593623027457688 0.5 0.10920182204699373 596.52004720667082 TOPOLOGY_UNCERTAIN 0 0 43.324559999999998 43.322020000000002 9.2e-05 43.324474000000002 43.321931999999997 0 8.5999999996033694e-05 8.8000000005195034e-05 9.2e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 8 BudgetExceeded BudgetExceeded 1 1 2049 2049 1047 1047 0 0 56 56 4 4 0 0 0 0 2.163478 40.981056000000038 0.066675999999999999 2.1553229999999997 41.018620000000077 0.066876000000000005 0 0 0 0
0 0 linear 1 23 1 3 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025912207533153965 0.5 0.10917779930557081 599.53614633227335 TOPOLOGY_UNCERTAIN 0 0 41.570799999999998 41.612952 0.00010900000000000001 41.570729 41.612873 0 7.0999999998377916e-05 7.899999999949614e-05 0.00010900000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 8 BudgetExceeded BudgetExceeded 1 1 2049 2049 1040 1040 0 0 58 58 2 2 0 0 0 0 2.495539 38.925483999999976 0.070698999999999998 2.498246 38.968619000000018 0.067655999999999994 0 0 0 0
0 0 linear 1 0 1 0 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025981272914744842 0.5 0.10924686468716169 589.76910771294774 TOPOLOGY_UNCERTAIN 0 0 41.882480999999999 41.915638999999999 0.00012300000000000001 41.882396999999997 41.915515999999997 0 8.4000000001083208e-05 0.00012300000000209366 0.00012300000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 7 BudgetExceeded BudgetExceeded 1 1 2049 2049 1031 1031 0 0 51 51 2 2 0 0 0 0 1.5708160000000002 40.165833000000013 0.068648000000000001 1.5622869999999998 40.206792999999983 0.068450999999999998 0 0 0 0
0 0 linear 1 7 1 1 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025960253015999791 0.5 0.10922584478841664 593.08183624951698 TOPOLOGY_UNCERTAIN 0 0 41.786352000000001 41.669584 0.00013799999999999999 41.786236000000002 41.669462000000003 0 0.00011599999999845068 0.00012199999999751299 0.00013799999999999999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 8 BudgetExceeded BudgetExceeded 1 1 2049 2049 1030 1030 0 0 43 43 3 3 0 0 0 0 2.1658530000000003 39.470664999999968 0.0688 2.150004 39.373675999999989 0.067297999999999997 0 0 0 0
0 0 linear 1 15 1 2 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.02593623027457688 0.5 0.10920182204699373 596.52004720667082 TOPOLOGY_UNCERTAIN 0 0 43.130316999999998 43.301180000000002 0.000115 43.130226999999998 43.301090000000002 0 9.0000000000145519e-05 9.0000000000145519e-05 0.000115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 8 BudgetExceeded BudgetExceeded 1 1 2049 2049 1047 1047 0 0 56 56 4 4 0 0 0 0 2.1712980000000002 40.81362900000002 0.066615999999999995 2.1717079999999997 40.983482000000009 0.066885 0 0 0 0
0 0 linear 1 23 1 3 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025912207533153965 0.5 0.10917779930557081 599.53614633227335 TOPOLOGY_UNCERTAIN 0 0 41.662883000000001 41.647315999999996 0.00012400000000000001 41.662799 41.647235999999999 0 8.4000000001083208e-05 7.9999999996971383e-05 0.00012400000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 8 BudgetExceeded BudgetExceeded 1 1 2049 2049 1040 1040 0 0 58 58 2 2 0 0 0 0 2.5026689999999996 39.014126000000061 0.068760000000000002 2.4886369999999998 39.012534000000016 0.067030000000000006 0 0 0 0
0 0 linear 2 0 2 0 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0.5 -1.0577332969973665 2.3667306603356812 OK 9 8 73.767863000000006 73.586209999999994 5.3347610000000003 68.465265000000002 68.319631000000001 0 5.3025980000000033 5.266578999999993 5.3347610000000003 0.010644000000000001 0.0067210000000000004 0.015533 5.2261699999999989 5.2091299999999991 5.248571000000001 0.010179000000000001 0.0079190000000000007 0.0094459999999999995 0.0017639999999999997 0.00124 0.0017380000000000002 2.3667291605245437 2.3667291605245437 2.3667291605245437 0.00080039373747820778 0.00080039373747820778 0.00080039373747820778 1 1 1 Converged Converged Converged OK OK OK 77 77 77 77 77 77 3 3 3 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 Complete Complete 6 6 2005 2005 1089 1089 3 3 180 180 7 7 0 0 0 0 7.7099750000000018 60.190223000000039 0.39668799999999999 7.6962109999999999 60.034695000000049 0.40020600000000006 35 35 35 35
0 0 linear 2 7 2 1 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0.5 -1.0577543168961114 2.4102124914501046 TOPOLOGY_UNCERTAIN 0 0 61.514339999999997 60.641095999999997 0.00029300000000000002 61.514161000000001 54.404957000000003 0 0.00017899999999571037 6.2361389999999943 0.00029300000000000002 0 0.0052290000000000001 0 0 6.1785780000000017 0 0 0.0092600000000000009 0 0 0.001291 0 0 2.4102109463511927 0 inf 0.00080206925145909138 inf 0 1 0 TopologyUnresolved Converged TopologyUnresolved GRADIENT_UNRELIABLE OK GRADIENT_UNRELIABLE 0 77 0 0 77 0 0 3 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded Complete 4 6 2049 1522 1063 1391 0 34 174 54 8 0 1068 26 1 0 3.7692410000000005 57.371725999999988 0.26609099999999997 26.008477000000013 26.791436000000122 1.296799 0 0 42 42
0 0 linear 2 15 2 2 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0.5 -1.0577783396375344 2.4659820375089936 TOPOLOGY_UNCERTAIN 0 0 59.304620999999997 66.370033000000006 0.00051800000000000001 59.304518000000002 60.823138999999998 0 0.00010299999999574538 5.5468940000000089 0.00051800000000000001 0 0.0084449999999999994 0 0 5.4826839999999981 0 0 0.0098910000000000005 0 0 0.0014769999999999998 0 0 2.4659804234039013 0 inf 0.00080400612571042461 inf 0 1 0 TopologyUnresolved Converged TopologyUnresolved GRADIENT_UNRELIABLE OK GRADIENT_UNRELIABLE 0 77 0 0 77 0 0 3 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded Complete 4 6 2049 1897 1070 1705 0 65 158 38 7 0 1357 39 1 2 4.1300020000000002 54.793016000000051 0.27236099999999996 29.453397000000013 29.68516800000009 1.3151340000000002 0 0 37 37
0 0 linear 2 23 2 3 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.141067954151374 0.5 -1.0578023623789572 2.5300573667300794 TOPOLOGY_UNCERTAIN 0 0 60.347365000000003 69.157770999999997 0.00020599999999999999 60.347261000000003 69.156198000000003 0 0.00010400000000032605 0.0015729999999933852 0.00020599999999999999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 4 6 2049 2049 1053 1841 0 65 160 45 4 0 1457 45 0 5 2.9877599999999993 55.254771000000019 2.0007679999999999 35.434352999999952 32.008010000000162 1.318004 0 0 0 0
