# V2 adaptive trajectory benchmark; value-only; radial-only topology prebuilt; full-cold D14/topology per epoch; full-warm L2 D14 warm seed; repeats median; n_r=adaptive
case_id configuration_id profile d_bin_index epoch_index trajectory_id trajectory_pos target s q rho x y time u X reference topology_status topology_cells topology_events cold_ms warm_ms radial_ms cold_topology_ms warm_topology_ms radial_topology_ms cold_adaptive_ms warm_adaptive_ms radial_adaptive_ms cold_setup_ms warm_setup_ms radial_setup_ms cold_physical_ms warm_physical_ms radial_physical_ms cold_estimator_ms warm_estimator_ms radial_estimator_ms cold_scheduler_ms warm_scheduler_ms radial_scheduler_ms cold_mu warm_mu radial_mu cold_error warm_error radial_error cold_value_converged warm_value_converged radial_value_converged cold_stop warm_stop radial_stop cold_status warm_status radial_status cold_nodes warm_nodes radial_nodes cold_evaluations warm_evaluations radial_evaluations cold_panels warm_panels radial_panels cold_splits warm_splits radial_splits warm_l1 warm_l2 warm_l3 warm_rescreen_fail warm_seed_used prebuilt_assurance prebuilt_count prebuilt_tier prebuilt_reason prebuilt_legacy prebuilt_coefficient_ms prebuilt_chain_ms prebuilt_isolation_ms prebuilt_refine_ms warm_assurance warm_count warm_tier warm_reason warm_legacy warm_attempts warm_direct warm_repaired warm_subdivisions warm_count_queries warm_sign_queries prebuilt_variation_ms prebuilt_event_ms warm_variation_ms warm_event_ms reference_contacts cold_atlas warm_atlas cold_contacts warm_contacts cold_boxes warm_boxes cold_excluded warm_excluded cold_tubes warm_tubes cold_dd warm_dd cold_qf warm_qf warm_proofs_reused warm_proofs_invalidated warm_event_updates warm_range_accepted cold_coefficient_ms cold_proof_ms cold_refine_ms warm_coefficient_ms warm_proof_ms warm_refine_ms cold_pair_attempts cold_pair_accepted warm_pair_attempts warm_pair_accepted
0 0 linear 0 0 0 0 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409565850100225 0.5 -1.0576909932376057 7.037894869661673 TOPOLOGY_UNCERTAIN 0 0 49.429231000000001 49.327264 0.00013200000000000001 49.429127999999999 49.327181000000003 0 0.00010300000000285081 8.2999999996502538e-05 0.00013200000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1012 1012 0 0 110 110 3 3 0 0 0 0 0.039004999999999998 49.080182000000008 0.20284999999999997 0.039308999999999997 48.977894000000049 0.20032800000000001 0 0 0 0
0 0 linear 0 7 0 1 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409776049087674 0.5 -1.0577120131363507 7.1651902970737442 TOPOLOGY_UNCERTAIN 0 0 49.327005 49.042898000000001 0.00031300000000000002 49.326918999999997 49.042805000000001 0 8.6000000003139121e-05 9.2999999999676675e-05 0.00031300000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1013 1013 0 0 110 110 2 2 0 0 0 0 0.038938 48.984892999999985 0.20122799999999999 0.039276000000000005 48.696980999999894 0.201095 0 0 0 0
0 0 linear 0 15 0 2 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410016276501904 0.5 -1.0577360358777737 7.2540663721087535 TOPOLOGY_UNCERTAIN 0 0 49.826582999999999 49.541784 0.000125 49.826487999999998 49.541705 0 9.5000000001732587e-05 7.899999999949614e-05 0.000125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1012 1012 0 0 118 118 2 2 0 0 0 0 0.03925 49.481408000000009 0.20078200000000002 0.042890999999999999 49.187414000000032 0.202072 0 0 0 0
0 0 linear 0 23 0 3 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410256503916132 0.5 -1.0577600586191964 7.2792531935334868 TOPOLOGY_UNCERTAIN 0 0 47.404871 47.307943999999999 0.00012 47.404800000000002 47.307853999999999 0 7.0999999998377916e-05 9.0000000000145519e-05 0.00012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1013 1013 1 1 92 92 4 4 0 0 0 0 0.039511000000000004 47.065818000000007 0.198689 0.040048 46.96463 0.20100000000000001 0 0 0 0
0 0 linear 0 0 0 0 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409565850100225 0.5 -1.0576909932376057 7.037894869661673 TOPOLOGY_UNCERTAIN 0 0 49.163429999999998 49.243225000000002 0.00013100000000000001 49.163347000000002 49.243144999999998 0 8.2999999996502538e-05 8.000000000407681e-05 0.00013100000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1012 1012 0 0 110 110 3 3 0 0 0 0 0.039098000000000001 48.812413999999968 0.20302199999999998 0.039178000000000004 48.892725999999875 0.20155200000000001 0 0 0 0
0 0 linear 0 7 0 1 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1409776049087674 0.5 -1.0577120131363507 7.1651902970737442 TOPOLOGY_UNCERTAIN 0 0 48.810831 49.155619000000002 0.00025900000000000001 48.810733999999997 49.155527999999997 0 9.70000000037885e-05 9.1000000004726189e-05 0.00025900000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1013 1013 0 0 110 110 2 2 0 0 0 0 0.040001999999999996 48.470714999999892 0.19879399999999997 0.039113999999999996 48.812379000000085 0.20013899999999998 0 0 0 0
0 0 linear 0 15 0 2 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410016276501904 0.5 -1.0577360358777737 7.2540663721087535 TOPOLOGY_UNCERTAIN 0 0 49.530752999999997 49.577399 0.00010399999999999999 49.530667999999999 49.577312999999997 0 8.4999999998558451e-05 8.6000000003139121e-05 0.00010399999999999999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1012 1012 0 0 118 118 2 2 0 0 0 0 0.039413000000000004 49.179864999999936 0.20459699999999997 0.042118000000000003 49.224175999999936 0.20285200000000003 0 0 0 0
0 0 linear 0 23 0 3 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1409911177008178 -4.0472265932659397 1.1410256503916132 0.5 -1.0577600586191964 7.2792531935334868 TOPOLOGY_UNCERTAIN 0 0 47.260900999999997 47.859184999999997 0.000118 47.260820000000002 47.859108999999997 0 8.0999999994446625e-05 7.5999999999964984e-05 0.000118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 BudgetExceeded BudgetExceeded 0 0 2049 2049 1013 1013 1 1 92 92 4 4 0 0 0 0 0.039239999999999997 46.924928999999942 0.19965799999999997 0.039419000000000003 47.515214999999941 0.19881300000000002 0 0 0 0
0 0 linear 1 0 1 0 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025981272914744842 0.5 0.10924686468716169 589.76910771294774 TOPOLOGY_UNCERTAIN 0 0 41.726531999999999 42.108620000000002 0.000117 41.726449000000002 42.108535000000003 0 8.2999999996502538e-05 8.4999999998558451e-05 0.000117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 7 BudgetExceeded BudgetExceeded 0 0 2049 2049 1018 1018 0 0 44 44 2 2 0 0 0 0 0.040686 41.541210999999855 0.067186999999999997 0.041886 41.912813999999969 0.068861000000000006 0 0 0 0
0 0 linear 1 7 1 1 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 -0.025946740223949404 -0.00013422659447861403 -0.025960253015999791 0.5 0.10922584478841664 593.08183624951698 TOPOLOGY_UNCERTAIN 0 0 40.328744999999998 40.588487999999998 0.00028499999999999999 40.328654999999998 40.588372 0 9.0000000000145519e-05 0.00011599999999845068 0.00028499999999999999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 8 BudgetExceeded BudgetExceeded 0 0 2049 2049 1018 1018 0 0 34 34 3 3 0 0 0 0 0.040765000000000003 40.141868000000024 0.067228999999999997 0.041399999999999999 40.396502999999967 0.067868999999999999 0 0 0 0
