20 20 linear 2 7 0.27685494333976751 0.15304274477389759 0.0018548886023307715 2.4456805318593098 -2.3537274921977591 2.4455353666643447 0.5 -2.4087885585993511 1.6561020356430896
22 22 linear 2 15 0.72117395053264477 0.011851354581547844 0.0097053373616251097 0.60907522821952953 0.20650045949104812 0.6096659878850198 0.5 -0.60121920549545371 2.5982577023442071
30 30 linear 4 7 2.9904115474855248 0.015167503003308477 0.053227271444426807 0.1322709396323147 -0.0017875870160681331 0.12810532708448999 0.5 -0.083425925908399312 11.671166103788666
30 30 linear 4 15 2.9904115474855248 0.015167503003308477 0.053227271444426807 0.1322709396323147 -0.0017875870160681331 0.13551086050284503 0.5 -0.090831459326754349 10.693458404335637
30 30 linear 4 23 2.9904115474855248 0.015167503003308477 0.053227271444426807 0.1322709396323147 -0.0017875870160681331 0.14291639392120006 0.5 -0.098236992745109386 9.8765324708338884
75 75 linear 1 15 3.0046102476251835 0.0037341362234464795 0.063080382000772761 -2.6181648497652059 -0.01424201119037502 -2.6143251743390721 0.5 2.6255030585596981 1.9469368366129662
85 85 linear 3 7 1.1413567545568002 0.047859635560571635 0.0031461944421554795 -0.34973926221387541 -0.10896940262671174 -0.34998548612673974 0.5 0.40211548184745732 2.29485622223689
86 86 linear 2 7 1.29900361224098 0.0010243587122850783 0.16205600041471202 0.13778310366368396 -0.099591044953057414 0.12510046015296736 0.5 -0.12377117614912896 7.971493676431038
89 89 linear 1 0 1.275615921840497 0.00074697233373779211 0.0088098583333743961 -0.53203532455532976 -0.0052185046782276248 -0.53379729622200467 0.5 0.53474943480291715 3.662835854432136
89 89 linear 1 7 1.275615921840497 0.00074697233373779211 0.0088098583333743961 -0.53203532455532976 -0.0052185046782276248 -0.53272479172924603 0.5 0.5336769303101585 3.6972395521356849
100 100 linear 1 15 1.6024372844104893 0.35060155863434495 0.057989705361519393 -0.79292166173833412 0.25522363094441819 -0.78939185358589381 0.5 1.2053672431716895 3.8155211940598726
106 106 linear 2 7 0.21409504667813006 0.00033880964327975203 0.069063008163644246 0.073656304771742315 -0.017051107879423318 0.068251373698065804 0.5 -0.068178860799742044 17.179665950978965
119 119 linear 0 15 1.4355098587504644 0.0036398325029417364 0.13407500788696822 -0.68542172261086798 -0.030102107028029741 -0.67726063517426993 0.5 0.68246670140735555 2.0673940828468353
140 140 linear 1 15 0.55290547075722407 0.0015223241625082777 0.051801995854700453 0.031179731963572582 -0.012188825615317589 0.034332896928641304 0.5 -0.033492474965585634 33.667748462452217
140 140 linear 1 23 0.55290547075722407 0.0015223241625082777 0.051801995854700453 0.031179731963572582 -0.012188825615317589 0.041540131134512673 0.5 -0.040699709171457002 30.186277904320825
150 150 linear 0 0 0.38244494986411987 0.087975062965978221 0.086826090451780177 0.022175293292154022 0.0028333733150467406 0.004810075201797985 0.5 0.026114915352299352 24.505406402530408
150 150 linear 0 7 0.38244494986411987 0.087975062965978221 0.086826090451780177 0.022175293292154022 0.0028333733150467406 0.015380207952449487 0.5 0.01554478260164785 24.248765200712999
150 150 linear 0 15 0.38244494986411987 0.087975062965978221 0.086826090451780177 0.022175293292154022 0.0028333733150467406 0.027460359667479773 0.5 0.0034646308866175639 23.62462790732382
150 150 linear 0 23 0.38244494986411987 0.087975062965978221 0.086826090451780177 0.022175293292154022 0.0028333733150467406 0.039540511382510059 0.5 -0.0086155208284127219 22.635499507895378
157 157 linear 4 7 0.67902942496361951 0.00011648648346305463 0.12268788526897131 -0.23253483941473146 -0.0030274995866459257 -0.24213650000099879 0.5 0.24221558853813516 4.3586099106042937
157 157 linear 4 15 0.67902942496361951 0.00011648648346305463 0.12268788526897131 -0.23253483941473146 -0.0030274995866459257 -0.22506688118096799 0.5 0.22514596971810436 4.7018379116486617
157 157 linear 4 23 0.67902942496361951 0.00011648648346305463 0.12268788526897131 -0.23253483941473146 -0.0030274995866459257 -0.20799726236093719 0.5 0.20807635089807355 5.1110677139139709
