# V2 adaptive trajectory benchmark; value-only; radial-only topology prebuilt; full-cold D14/topology per epoch; full-warm L2 D14 warm seed; repeats median; n_r=adaptive
case_id configuration_id profile d_bin_index epoch_index trajectory_id trajectory_pos target s q rho x y time u X reference topology_status topology_cells topology_events cold_ms warm_ms radial_ms cold_topology_ms warm_topology_ms radial_topology_ms cold_adaptive_ms warm_adaptive_ms radial_adaptive_ms cold_setup_ms warm_setup_ms radial_setup_ms cold_physical_ms warm_physical_ms radial_physical_ms cold_estimator_ms warm_estimator_ms radial_estimator_ms cold_scheduler_ms warm_scheduler_ms radial_scheduler_ms cold_mu warm_mu radial_mu cold_error warm_error radial_error cold_value_converged warm_value_converged radial_value_converged cold_stop warm_stop radial_stop cold_status warm_status radial_status cold_nodes warm_nodes radial_nodes cold_evaluations warm_evaluations radial_evaluations cold_panels warm_panels radial_panels cold_splits warm_splits radial_splits warm_l1 warm_l2 warm_l3 warm_rescreen_fail warm_seed_used prebuilt_assurance prebuilt_count prebuilt_tier prebuilt_reason prebuilt_legacy prebuilt_coefficient_ms prebuilt_chain_ms prebuilt_isolation_ms prebuilt_refine_ms warm_assurance warm_count warm_tier warm_reason warm_legacy warm_attempts warm_direct warm_repaired warm_subdivisions warm_count_queries warm_sign_queries prebuilt_variation_ms prebuilt_event_ms warm_variation_ms warm_event_ms reference_contacts cold_atlas warm_atlas cold_contacts warm_contacts cold_boxes warm_boxes cold_excluded warm_excluded cold_tubes warm_tubes cold_dd warm_dd cold_qf warm_qf warm_proofs_reused warm_proofs_invalidated warm_event_updates warm_range_accepted cold_coefficient_ms cold_proof_ms cold_refine_ms warm_coefficient_ms warm_proof_ms warm_refine_ms cold_pair_attempts cold_pair_accepted warm_pair_attempts warm_pair_accepted
0 0 linear 2 0 2 0 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1409988887697833 0.5 -1.0577332969973665 2.3667306603356812 OK 9 8 110.737177 110.57577000000001 6.9778469999999997 103.711759 103.509041 0 7.0254180000000019 7.0667290000000094 6.9778469999999997 0.0066420000000000003 0.005672 0.0061240000000000001 6.9602930000000001 7.0021440000000013 6.9058729999999997 0.009078000000000001 0.0091149999999999998 0.0075509999999999996 0.0011739999999999999 0.0012440000000000001 0.0011230000000000001 2.3667291606550522 2.3667291606550522 2.3667291606550522 4.1071514986368979e-07 4.1071514986368979e-07 4.1071514986368979e-07 1 1 1 Converged Converged Converged OK OK OK 93 93 93 93 93 93 3 3 3 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 Complete Complete 6 6 1392 1392 796 796 3 3 91 91 0 0 0 0 0 0 9.9173179999999963 93.264149000000117 0.39408799999999999 9.9237929999999963 93.04478599999986 0.39948299999999998 47 47 47 47
0 0 linear 2 7 2 1 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410199086685282 0.5 -1.0577543168961114 2.4102124914501046 OK 9 8 113.25093699999999 172.25990999999999 7.2794840000000001 105.912584 164.208674 0 7.3383529999999979 8.0512359999999887 7.2794840000000001 0.004032 0.0062240000000000004 0.0022699999999999999 7.2814059999999969 7.9861859999999991 7.2276169999999995 0.0089279999999999984 0.010162000000000001 0.0072329999999999998 0.0010819999999999998 0.0014460000000000002 0.0010610000000000001 2.4102109464811634 2.4102109464823283 2.4102109464811634 4.5514399468649127e-07 4.5513462602584215e-07 4.5514399468649127e-07 1 1 1 Converged Converged Converged OK OK OK 93 93 93 93 93 93 3 3 3 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 Complete Complete 6 6 1462 1245 860 1111 2 34 86 860 0 0 772 29 1 0 9.7203560000000007 95.676437000000234 0.38919300000000001 94.922353000000015 67.824754999999968 1.264008 49 49 54 54
0 0 linear 2 15 2 2 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.1410439314099512 0.5 -1.0577783396375344 2.4659820375089936 OK 9 8 117.187371 236.14771099999999 7.3011369999999998 109.87956 229.10025999999999 0 7.3078110000000009 7.0474509999999952 7.3011369999999998 0.0038049999999999998 0.0075810000000000001 0.002264 7.2512460000000027 6.9754790000000009 7.2484559999999991 0.0088990000000000007 0.012497000000000001 0.007424 0.0012179999999999999 0.00173 0.0010219999999999999 2.4659804235357172 2.4659804235352025 2.4659804235357172 5.1906745491663018e-07 5.1907664330157159e-07 5.1906745491663018e-07 1 1 1 Converged Converged Converged OK OK OK 93 93 93 93 93 93 3 3 3 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 Complete Complete 6 6 1558 1624 889 1435 2 65 80 1158 0 0 1076 40 1 2 8.9882000000000009 100.36258000000011 0.39208500000000002 128.62100500000017 98.887221999999952 1.2669959999999998 49 49 47 47
0 0 linear 2 23 2 3 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 1.1410334214605786 -4.0468798240857806 1.141067954151374 0.5 -1.0578023623789572 2.5300573667300794 OK 9 8 123.21230199999999 305.88801000000001 7.1067650000000002 116.03701700000001 298.60618699999998 0 7.1752849999999881 7.2818230000000312 7.1067650000000002 0.0040480000000000004 0.013316 0.0022309999999999999 7.1181529999999995 7.1977319999999994 7.0550540000000028 0.0090369999999999999 0.012306000000000001 0.0075209999999999999 0.0012830000000000001 0.0018069999999999998 0.001031 2.5300557262917382 2.530055726292201 2.5300557262917382 6.0573601537823713e-07 6.0574059141634353e-07 6.0573601537823713e-07 1 1 1 Converged Converged Converged OK OK OK 93 93 93 93 93 93 3 3 3 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 6 Complete Complete 6 6 1686 1987 945 1780 2 97 74 1483 0 0 1397 44 0 5 8.3691209999999998 107.13171699999995 0.39732999999999996 165.34884499999984 131.46152799999959 1.2810350000000001 48 48 48 48
0 0 linear 3 0 3 0 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.018977085702248479 0.5 0.064288506070168366 488.05744869038392 TOPOLOGY_UNCERTAIN 0 0 148.437535 148.291617 0.000223 148.437467 148.29154700000001 0 6.7999999998846761e-05 6.9999999993797246e-05 0.000223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 10 BudgetExceeded BudgetExceeded 6 6 2049 2049 1149 1149 1 1 79 79 0 0 0 0 0 0 8.356088999999999 137.77924599999983 2.168752 8.3263920000000002 137.66353899999987 2.171583 0 0 0 0
0 0 linear 3 7 3 1 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.01899810560099353 0.5 0.064267486171423319 497.79328032918818 TOPOLOGY_UNCERTAIN 0 0 147.767898 147.69821899999999 0.00012300000000000001 147.76783 147.69813600000001 0 6.7999999998846761e-05 8.2999999989397111e-05 0.00012300000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 10 BudgetExceeded BudgetExceeded 6 6 2049 2049 1143 1143 4 4 79 79 0 0 0 0 0 0 8.5861470000000022 138.65770199999992 0.39672099999999999 8.5581719999999972 138.60747800000024 0.39999899999999999 0 0 0 0
0 0 linear 3 15 3 2 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019022128342416442 0.5 0.064243463430000411 510.01613600715001 TOPOLOGY_UNCERTAIN 0 0 143.658143 143.66741999999999 0.000101 143.658062 143.667326 0 8.0999999994446625e-05 9.399999999004649e-05 0.000101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 10 BudgetExceeded BudgetExceeded 6 6 2049 2049 1130 1130 2 2 69 69 0 0 0 0 0 0 7.5294830000000017 135.6050760000002 0.39293600000000001 7.5447349999999993 135.59539699999993 0.39365499999999998 0 0 0 0
0 0 linear 3 23 3 3 0.001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019046151083839356 0.5 0.064219440688577489 523.73830156079396 TOPOLOGY_UNCERTAIN 0 0 146.17454000000001 146.21874099999999 0.000112 146.174451 146.21862999999999 0 8.9000000002670276e-05 0.00011100000000396903 0.000112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 10 BudgetExceeded BudgetExceeded 6 6 2049 2049 1141 1141 3 3 79 79 0 0 0 0 0 0 8.6531049999999965 136.99735199999998 0.39705099999999993 8.6396220000000028 137.05492299999975 0.39366299999999999 0 0 0 0
0 0 linear 3 0 3 0 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.018977085702248479 0.5 0.064288506070168366 488.05744869038392 TOPOLOGY_UNCERTAIN 0 0 148.45283599999999 151.641761 0.000117 148.45276899999999 151.64169799999999 0 6.7000000001371518e-05 6.3000000011470547e-05 0.000117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 10 BudgetExceeded BudgetExceeded 6 6 2049 2049 1149 1149 1 1 79 79 0 0 0 0 0 0 8.3278190000000016 137.83994500000011 2.1511319999999996 8.3714370000000002 141.01920799999982 2.1196550000000003 0 0 0 0
0 0 linear 3 7 3 1 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.01899810560099353 0.5 0.064267486171423319 497.79328032918818 TOPOLOGY_UNCERTAIN 0 0 147.914885 147.82146 0.000147 147.914805 147.821383 0 7.9999999996971383e-05 7.7000000004545655e-05 0.000147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 10 BudgetExceeded BudgetExceeded 6 6 2049 2049 1143 1143 4 4 79 79 0 0 0 0 0 0 8.6599270000000015 138.73031799999978 0.39680700000000002 8.5703469999999999 138.72496200000003 0.39911800000000003 0 0 0 0
0 0 linear 3 15 3 2 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019022128342416442 0.5 0.064243463430000411 510.01613600715001 TOPOLOGY_UNCERTAIN 0 0 143.748423 143.81847999999999 9.6000000000000002e-05 143.74834999999999 143.81840399999999 0 7.3000000014644684e-05 7.6000000007070412e-05 9.6000000000000002e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 10 BudgetExceeded BudgetExceeded 6 6 2049 2049 1130 1130 2 2 69 69 0 0 0 0 0 0 7.536281999999999 135.68515999999994 0.39017200000000002 7.5622920000000029 135.73118999999991 0.39411800000000002 0 0 0 0
0 0 linear 3 23 3 3 0.0001 0.2310772011499552 0.56332240832139935 0.00017266345397718498 0.019011618393043918 -0.00044021513465950505 0.019046151083839356 0.5 0.064219440688577489 523.73830156079396 TOPOLOGY_UNCERTAIN 0 0 146.32688899999999 146.31476599999999 0.000111 146.326809 146.31467900000001 0 7.9999999996971383e-05 8.6999999979298082e-05 0.000111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 inf inf inf 0 0 0 TopologyUnresolved TopologyUnresolved TopologyUnresolved GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE GRADIENT_UNRELIABLE 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 -1 Unattempted 0 0 0 0 0 0 0 0 0 0 0 10 BudgetExceeded BudgetExceeded 6 6 2049 2049 1141 1141 3 3 79 79 0 0 0 0 0 0 8.6841500000000025 137.12582099999986 0.38620799999999994 8.6615919999999988 137.12245699999971 0.40504200000000001 0 0 0 0
