plan15 0.66250000000000009 -0.0013459970918772305 -0.08029632167271207 -0.55110361676726027 -0.35448732613699763 -0.1658902134253831 -0.070183443566147877 -0.050796582031250315 2.8952838291464049 0.71656770368303668 1.8911572727125507 -0.079667695697288918 0.0036462231483495567 -8.7922019924996375e-19 2.0816681711721685e-17 -0.0021995692520005369 -0.47390717007493788 -0.94781434014987576 -0.30162296196767069 -0.50486172018329156 -0.077474957882702603 1
plan15 0.91875000000000007 -0.093023712374270012 -0.14034920024871833 0.25328961195647742 0.27045694232940709 -0.22881527527862822 -0.48570128679275515 -0.45041398838588192 2.6770742391586295 4.6981297616141191 -4.0451857240486175 1.1625142262993993 0.13501136771459299 4.7791631763161035e-16 2.3592239273284576e-15 -0.21427576092764866 -0.7206453542888871 -1.4412907085777742 -0.79354710849466714 -2.6928467828479028 1.7344894780278737 1
plan15 0.66250000000000009 -0.0013459970918772305 -0.08029632167271207 -0.55110361676726027 -0.35448732613699763 -0.1658902134253831 -0.070183443566147877 -0.050796582031250315 2.8952838291464049 0.71656770368303668 1.8911572727125507 -0.079667695697288918 0.0036462231483495567 -8.7922019924996375e-19 2.0816681711721685e-17 -0.0021995692520005369 -0.47390717007493788 -0.94781434014987576 -0.30162296196767069 -0.50486172018329156 -0.077474957882702603 1
plan15 0.91875000000000007 -0.093023712374270012 -0.14034920024871833 0.25328961195647742 0.27045694232940709 -0.22881527527862822 -0.48570128679275515 -0.45041398838588192 2.6770742391586295 4.6981297616141191 -4.0451857240486175 1.1625142262993993 0.13501136771459299 4.7791631763161035e-16 2.3592239273284576e-15 -0.21427576092764866 -0.7206453542888871 -1.4412907085777742 -0.79354710849466714 -2.6928467828479028 1.7344894780278737 1
resonant 0.58750000000000002 3.3255487363014643e-05 -0.0056900535700871412 -0.62603515674481269 -0.047845181154221747 -0.52068059327183891 0.012478448157677176 -0.0045791729266826935 1.6830489151404753 -0.031285115234374959 1.7373353227520283 -0.0045489947230345513 7.3845100063319618e-05 2.394936027524781e-20 -7.3772334541113288e-18 -5.6670041380289072e-06 -0.62552376149992583 -1.2510475229998517 -0.038370888069501362 -0.016526371350041237 0.020236714711546588 1
resonant 0.58750000000000002 3.3255487363014643e-05 -0.0056900535700871412 -0.62603515674481269 -0.047845181154221747 -0.52068059327183891 0.012478448157677176 -0.0045791729266826935 1.6830489151404753 -0.031285115234374959 1.7373353227520283 -0.0045489947230345513 7.3845100063319618e-05 2.394936027524781e-20 -7.3772334541113288e-18 -5.6670041380289072e-06 -0.62552376149992583 -1.2510475229998517 -0.038370888069501362 -0.016526371350041237 0.020236714711546588 1
close-binary 1.2 -0.069733157530864218 0.063917333333333354 0.9990706449382718 -0.49646666666666656 -3.4142681975308635 0.6976815999999999 -0.21004222222222205 -1.1817610666666636 -2.6646555555555551 -21.516349333333334 -0.4198913285289998 0.0050857155016571925 -2.7863995832877464e-17 2.8102520310824275e-16 0.053278156694677878 -2.0220628968608949 -4.0441257937217898 5.2380197709955247 1.5146774024595868 0.040257660978817701 1
close-binary 1.2 -0.069733157530864218 0.063917333333333354 0.9990706449382718 -0.49646666666666656 -3.4142681975308635 0.6976815999999999 -0.21004222222222205 -1.1817610666666636 -2.6646555555555551 -21.516349333333334 -0.018410209700077673 0.10901019252959947 -2.0816681711721685e-17 -3.4694469519536142e-18 -0.05342308130669747 0.27516743737253135 0.55033487474506271 -0.24503709271126886 -0.011076222823315603 -1.19388963680056 1
close-binary 1.2 -0.069733157530864218 0.063917333333333354 0.9990706449382718 -0.49646666666666656 -3.4142681975308635 0.6976815999999999 -0.21004222222222205 -1.1817610666666636 -2.6646555555555551 -21.516349333333334 0.34718663195218968 0.0012552796200662275 -2.51331616109296e-17 2.8362728832220796e-16 -0.013150358936069011 -1.9959066260344982 -3.9918132520689964 -5.2380197709955221 -1.4467237858952364 0.026385489337484518 1
close-binary 1.375 0.005868665940272964 -0.018811062282986069 -0.17620772996841155 -1.1294219563802081 -9.066963548686461 -0.13876786935763824 -0.79808007812499981 -14.107335105034716 -4.7011703559027787 -45.193289457899297 -0.041270091962907512 0.020384779243514867 -2.2985086056692694e-17 1.8908485888147197e-16 0.014976930574636775 -0.49868801527547335 -0.9973760305509467 0.36735572153427382 0.09316642900543104 -0.86661058008472525 1
