0.2	0.14285714285714285	0.125	0.5	1.2	0	0.0	plan15	6.018865348889579	0.005998298991471529	0.05411410907981917	OK	7.0103136972532445	-21.077633316872735	-9.186549588616089	-5.836781070922115	0.3907520097564306
0.2	0.14285714285714285	0.125	0.5	1.2	0	0.5	plan15	6.1197751459804	0.005664369964506477	0.05436045600799844	OK	8.035779639348206	-19.743059690267017	-11.017645707891432	-5.95362349634776	0.7134543528038625
0.05	0.02	0.05	0.3	0.9	0	0.0	resonant	13.730050698460795	0.005907999002374709	0.05674524081405252	OK	165.1215431014208	-93.64626046037826	-90.49732977111091	-44.43552229748053	-3.4919937287843554
0.05	0.02	0.05	0.3	0.9	0	0.5	resonant	13.876456214355201	0.0051835060003213584	0.049058008880820125	OK	160.2547436586832	-123.1277703781508	-81.19691875243973	-44.79154377759069	-3.915658479690541
0.4	-0.05	0.09	0.8	0.55	0	0.0	close-binary	8.132873115196485	0.004570298013277352	0.04233881499385461	OK	-48.976501933695175	40.414677038391744	-7.532891089390149	7.9732440127988635	32.12902415199245
0.4	-0.05	0.09	0.8	0.55	0	0.5	close-binary	8.083225299262164	0.004243706003762782	0.038246887968853116	OK	-52.92287332294698	51.162079509659	-8.98165078606381	8.563494889076706	34.968777113581424
1.4	0.1	0.03	0.001	2.5	0	0.0	wide-planet	1.1591532597462346	0.001884220982901752	0.013628996908664703	OK	-0.27580272420256263	-0.02790440272182337	0.0	1.5262887276268344	-0.004336615690991863
1.4	0.1	0.03	0.001	2.5	0	0.5	wide-planet	1.1591532597462346	0.0018571779946796596	0.013606642023660243	OK	-0.27580272420256263	-0.02790440272182337	0.0	1.5262887276268344	-0.004336615690991863
0.9	-0.3	0.05	0.25	0.7	0	0.0	cusp-approach	1.5003323154340311	0.001922818017192185	0.014783314953092486	OK	-1.0247142094262547	0.6695363242788707	0.02844195405415917	0.41542207133327125	0.2408210116608015
0.9	-0.3	0.05	0.25	0.7	0	0.5	cusp-approach	1.500275466067725	0.0019450410036370158	0.01469972194172442	OK	-1.0244982023387292	0.6694584343029201	0.026162910429228248	0.41533331875820423	0.2407292477373575
0.5	0.0	0.05	0.4	1.1	0	0.0	on-axis-off	3.8270965134982196	0.0019741239957511425	0.015436185989528894	OK	1.1671827812209656	-2.220446049250313e-09	0.804429333127743	-0.5613696088707654	-6.222988851889432
0.5	0.0	0.05	0.4	1.1	0	0.5	on-axis-off	3.825500971645195	0.0019482839852571487	0.015398329123854637	OK	1.1575637987970566	-2.220446049250313e-09	0.7387283701731917	-0.5575067731394823	-6.209045591763141
0.0	0.8165	0.03	0.5	1.5	0	0.0	R=sqrt(m0)	1.3878220323133303	0.0019171610474586487	0.015043985971715301	OK	0.11690243439943515	-1.0212675164794813	0.013995874015293452	-0.19883829831424116	-0.17111953187839052
0.0	0.8165	0.03	0.5	1.5	0	0.5	R=sqrt(m0)	1.387805239877388	0.0018735859775915742	0.015003966982476413	OK	0.11687944057037214	-1.0212061631660874	0.012875740029727467	-0.1988293632528837	-0.17110865692337993
0.1	0.02	0.001	0.3	1.0	0	0.0	tiny-rho	38.33771426340434	0.0018702169763855636	0.015078365162480623	OK	-3354.960859718403	2327.861361255401	374.0541787955465	709.5538052136401	-9.378573223450815
0.1	0.02	0.001	0.3	1.0	0	0.5	tiny-rho	38.32290404571931	0.001947226992342621	0.01514152204617858	OK	-3347.673478933899	2321.9471434767765	343.36259473377595	707.9399533267032	-9.363081215312263
0.12	0.0	0.02	0.5	1.0	0	0.0	caustic-cross	31.943845130810338	0.006706475047394633	0.06420762481866404	OK	123.68463927285114	7.105427357601002e-08	-1198.189343162248	-41.30329108280861	-2.3024570385032916
0.12	0.0	0.02	0.5	1.0	0	0.5	caustic-cross	33.289044292592614	0.00599177903495729	0.05803936719894409	OK	82.33295586546063	-7.815970093361102e-07	-1209.9753966293035	-33.693747098197946	-5.633444149424349
0.7	0.05	0.02	1e-06	1.5	0	0.0	extreme-q-lo	1.6758313612981737	0.003109990037046373	0.0271079619997181	OK	-1.6903956191598777	1.8803110975795787	-5.104533456901095	-0.1588219555870296	0.005030929239868697
0.7	0.05	0.02	1e-06	1.5	0	0.5	extreme-q-lo	1.675798006245106	0.0034167809644714	0.029556070046965033	OK	-1.8492038097514145	0.9492516108933201	-3.740619230740982	-12.012912220527028	-0.01941515372768284
