case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid endpoint_cache_hits endpoint_cache_evaluations
0 uniform 1 0 0.96883399999999997 627.72831737403214 1 105 0.65239499999999995 0.013949 0.27172299999999994 0.0067910000000000002 0.0018419999999999997 0.0033779999999999999 0.0099150000000000002 0.17493700000000001 0.12883800000000001 0 0.0048260000000000004 0.0011150000000000001 0.25240899999999999 0.00133 0.0042819999999999993 0.17164700000000002 0.080654000000000101 0 0 0 0 0 0.0041710000000000002 1 0 0 14 0 0.34992299999999998 0.64461199999999996 0.001065 0.0047489999999999997 0.015948 0.001681 0.031751000000000001 0 0 0 0 0 0 0
0 uniform 1 7 0.64202599999999999 631.61507920937345 1 105 0.335619 0.013646999999999999 0.26266199999999995 0.0076569999999999989 0.0015449999999999999 0.0028340000000000001 0.0089800000000000001 0.0083090000000000004 0.138762 0 0.0035769999999999999 0.0011039999999999999 0.103725 0.0011540000000000001 0.0037319999999999996 0.16823700000000008 0.076263000000000095 0 0 1 19 19 0.003032 1 0 0 14 0 0.189081 0.32925100000000002 0.0013470000000000001 0.0035409999999999999 0.014313999999999999 0.0014339999999999999 0.030179999999999998 1 1 8 0.0016863986939356674 1 0 0
0 uniform 1 15 0.82437199999999999 635.58150147374488 1 128 0.42613299999999998 0.013353 0.35252300000000009 0.0070349999999999996 0.001683 0.0025829999999999998 0.0084740000000000006 0.0083549999999999996 0.10974399999999999 0 0.0035929999999999998 0.0009810000000000001 0.22501499999999999 0.0010549999999999999 0.0037729999999999999 0.22824500000000011 0.10146000000000013 0 0 2 19 19 0.0029619999999999998 1 0 0 14 0 0.160164 0.419821 0.0012130000000000001 0.0032049999999999999 0.014302 0.001194 0.030734999999999998 1 1 8 0.18679473719266346 1 0 0
0 uniform 1 23 0.67556099999999997 638.99054014712431 1 128 0.29060999999999998 0.01316 0.34033799999999981 0.0065420000000000001 0.0014399999999999999 0.0025560000000000001 0.0081779999999999995 0.0082100000000000003 0.12926199999999999 0 0.0034979999999999998 0.00098700000000000003 0.071690999999999991 0.001003 0.0036480000000000002 0.21826000000000009 0.099392000000000078 0 0 3 19 19 0.0029940000000000001 1 0 0 14 0 0.179371 0.284717 0.0012880000000000001 0.0031930000000000001 0.01392 0.0012700000000000001 0.030637000000000001 1 1 8 0.0068439882711387309 1 0 0
0 uniform 2 0 35.089748999999998 2.3738776878589789 1 45 34.932400000000001 0.012421 0.12559400000000001 0.0035729999999999998 0.00090799999999999995 0.0029380000000000001 0.0098289999999999992 0.17105000000000001 0.32977299999999998 34.242056000000005 0.088196999999999998 2.9e-05 0.043569000000000004 0.001815 0.0038919999999999996 0.095450999999999953 0.020935999999999986 0 0 0 0 0 0 0 0 0 0 0 34.846668999999999 34.925190999999998 0.00085400000000000005 0.0058609999999999999 0.012874 4.6999999999999997e-05 0.035349999999999999 0 0 0 0 0 0 0
0 uniform 2 7 47.769914999999997 2.4185459771569833 1 45 47.567583999999997 0.011937 0.16940100000000002 0.0034549999999999997 0.00086499999999999999 0.0044339999999999996 0.01061 0.010373 0.32536900000000002 47.079442999999998 0.084388999999999992 2.8e-05 0.0098110000000000003 0.001531 0.0037739999999999996 0.13722000000000001 0.020722000000000008 0 0 1 13 12 0 0 0 0 0 0 47.514676000000001 47.560611000000002 0.0017830000000000001 0.0053880000000000004 0.012213 3.6999999999999998e-05 0.033065999999999998 1 1 8 0.11055858717162853 1 0 0
0 uniform 2 15 47.714247 2.4760800094988884 1 45 47.526119000000001 0.011860000000000001 0.15546599999999999 0.0033629999999999997 0.00082700000000000004 0.0030509999999999999 0.010123999999999999 0.0098390000000000005 0.248034 47.118832999999995 0.084176000000000001 2.0000000000000002e-05 0.0095180000000000004 0.0014599999999999999 0.0038059999999999999 0.11874399999999999 0.025072000000000018 0 0 2 17 17 0 0 0 0 0 0 47.475715999999998 47.519269000000001 0.0014779999999999999 0.0055440000000000003 0.012076 3.8000000000000002e-05 0.033156999999999999 1 1 8 0.0016090859999255856 1 0 0
0 uniform 2 23 49.537748000000001 2.5425757937801223 1 45 49.335929 0.012106 0.16748599999999994 0.0037719999999999997 0.00081699999999999991 0.0030669999999999998 0.010083 0.0097529999999999995 0.25512899999999999 48.910549000000003 0.090538000000000007 1.9000000000000001e-05 0.0094940000000000007 0.001645 0.0037890000000000003 0.13164099999999995 0.024378999999999998 0 0 3 16 15 0 0 0 0 0 0 49.284669000000001 49.329000999999998 0.001516 0.0054679999999999998 0.012397000000000002 4.1999999999999998e-05 0.037352999999999997 1 1 8 0.0026246619501964687 1 0 0
0 uniform 3 0 0.64482099999999998 490.78838121191183 1 67 0.49237199999999998 0.017915 0.11123399999999999 0.004019 0.001242 0.003284 0.0095739999999999992 0.17693800000000001 0.11158700000000001 0 0.003803 0.0022699999999999999 0.11157800000000001 0.00067000000000000002 0.0039939999999999993 0.073336000000000012 0.027221000000000002 0 0 0 0 0 0.0030850000000000001 1 0 0 14 0 0.33163399999999998 0.48548200000000002 0.001108 0.001936 0.019140999999999998 2.4000000000000001e-05 0.03125 0 0 0 0 0 0 0
0 uniform 3 7 0.57201199999999996 500.90243914853698 1 67 0.392874 0.016029999999999999 0.14119199999999993 0.0036880000000000003 0.0010199999999999999 0.0038340000000000002 0.0088920000000000006 0.016747000000000001 0.090748999999999996 0 0.003614 0.0010380000000000001 0.20188899999999999 0.00063000000000000003 0.0036439999999999997 0.10561099999999995 0.025496999999999999 0 0 1 42 42 0.0030079999999999998 1 0 0 14 0 0.14615400000000001 0.38691799999999998 0.0014469999999999999 0.0028040000000000001 0.017899999999999996 2.5000000000000001e-05 0.027394000000000002 2 1 16 0.0088212496358149681 2 0 0
0 uniform 3 15 0.58135899999999996 513.6746959875577 1 67 0.404806 0.015980999999999999 0.13919199999999998 0.0036750000000000003 0.00088199999999999997 0.0023479999999999998 0.0082909999999999998 0.008064 0.090737999999999999 0 0.0034220000000000001 0.00098999999999999999 0.22840400000000002 0.00061799999999999995 0.0035679999999999996 0.10276100000000001 0.026304000000000001 0 0 2 40 40 0.002928 1 0 0 14 0 0.135406 0.399204 0.0012819999999999999 0.0024589999999999998 0.016796999999999999 2.1999999999999999e-05 0.026254 1 1 8 0.0009877516298322979 1 0 0
0 uniform 3 23 0.49306699999999998 528.13394552202078 1 67 0.31590299999999999 0.015344999999999999 0.14059999999999995 0.0035190000000000004 0.00087500000000000013 0.0023310000000000002 0.0078919999999999997 0.0080389999999999993 0.089584999999999998 0 0.0034350000000000001 0.00094600000000000001 0.14243500000000003 0.00055699999999999999 0.0033969999999999998 0.10387600000000001 0.026630000000000008 0 0 3 40 40 0.002934 1 0 0 14 0 0.133936 0.31063200000000002 0.0011820000000000001 0.0024529999999999999 0.016543000000000002 2.4000000000000001e-05 0.026032 1 1 8 0.0017264993823830933 1 0 0
0 uniform 4 0 0.49499500000000002 2.6310460312299382 1 52 0.342192 0.012083999999999999 0.12482699999999998 0.0032039999999999998 0.00087600000000000004 0.0028319999999999999 0.009639 0.17499100000000001 0.072687000000000002 0 0.013429999999999999 0.00099099999999999991 0.00059099999999999995 0.001248 0.0032400000000000007 0.094839999999999994 0.022054000000000001 0 0 0 0 0 0.0029659999999999999 1 0 0 10 0 0.30339300000000002 0.33610800000000002 0.00081499999999999997 0.0040670000000000003 0.011828999999999999 2.3e-05 0.034075000000000001 0 0 0 0 0 0 0
0 uniform 4 7 0.33911799999999998 2.5259767679820264 1 52 0.17923600000000001 0.011370999999999999 0.13267099999999998 0.0027799999999999999 0.00072799999999999991 0.0029129999999999998 0.009018 0.0081689999999999992 0.081292000000000003 0 0.012885000000000001 0.00098200000000000002 0.000611 0.001222 0.0031899999999999997 0.099831000000000003 0.024961999999999998 0 0 1 25 24 0.002934 1 0 0 10 0 0.14296500000000001 0.17366599999999999 0.001242 0.0042009999999999999 0.010688 2.3e-05 0.031885999999999998 1 1 8 0.002527145321730481 1 0 0
0 uniform 4 15 0.41261100000000001 2.4276525037042966 1 68 0.19392400000000001 0.010843 0.18862099999999996 0.0040810000000000004 0.00082399999999999997 0.002575 0.0083289999999999996 0.0080289999999999997 0.099890999999999994 0 0.012383999999999999 0.00087100000000000003 0.00058900000000000001 0.0010349999999999999 0.0030260000000000005 0.14706900000000001 0.031285000000000007 0 0 2 28 23 0.0029680000000000002 1 0 0 10 0 0.159859 0.188751 0.0012080000000000001 0.003993 0.010597000000000001 2.1999999999999999e-05 0.03117 1 1 8 0.0021007554509754668 1 0 0
0 uniform 4 23 0.29363600000000001 2.3458220510894816 1 45 0.15415899999999999 0.010789999999999999 0.11351099999999997 0.0025560000000000001 0.00074600000000000003 0.002614 0.0080789999999999994 0.0080540000000000004 0.061088000000000003 0 0.0121 0.00087000000000000001 0.00060399999999999994 0.00097599999999999998 0.0029619999999999994 0.087493000000000015 0.019199000000000011 0 0 3 19 18 0.002908 1 0 0 10 0 0.120531 0.14905599999999999 0.0011999999999999999 0.003673 0.010384000000000001 2.6999999999999999e-05 0.031343000000000003 1 1 8 0.059615655559615663 1 0 0
1 linear 0 0 0.46167000000000002 43.386473901256721 1 67 0.32013599999999998 0.012609 0.108917 0.0044870000000000005 0.001036 0.0031410000000000001 0.0092969999999999997 0.189189 0.033266999999999998 0 0.012753 0.0009990000000000001 0.0044580000000000002 0.0012229999999999999 0.0033379999999999998 0.048009999999999997 0.027909999999999994 0.0070920000000000011 0 0 0 0 0.0029759999999999999 1 0 0 10 0 0.27269300000000002 0.31383100000000003 0.0010020000000000001 0.0036059999999999998 0.015559 2.3e-05 0.029583999999999999 0 0 0 0 0 0 0
1 linear 0 7 0.29821900000000001 45.580868130123235 1 67 0.13302 0.011717 0.13346600000000006 0.0039839999999999997 0.0010939999999999999 0.0028760000000000001 0.0086169999999999997 0.0085609999999999992 0.031551000000000003 0 0.012004000000000001 0.00084199999999999998 0.0043999999999999994 0.0011119999999999999 0.0034809999999999997 0.072971999999999995 0.028512000000000006 0.0070679999999999988 0 1 32 32 0.003003 1 0 0 10 0 0.089117000000000002 0.12721099999999999 0.0013110000000000001 0.0034629999999999999 0.014526000000000001 2.4000000000000001e-05 0.029155 1 1 8 0.0013872962428649774 1 0 0
1 linear 0 15 0.29788999999999999 47.482169432048735 1 67 0.13255600000000001 0.011682 0.13421 0.0038169999999999996 0.0010070000000000001 0.002722 0.0086079999999999993 0.0085019999999999991 0.031372999999999998 0 0.012135 0.00093400000000000004 0.0042840000000000005 0.00099500000000000001 0.0034029999999999998 0.075164000000000009 0.027257000000000003 0.0070740000000000013 0 2 32 32 0.002993 1 0 0 10 0 0.088680999999999996 0.12698100000000001 0.0011919999999999999 0.0033040000000000001 0.014963000000000002 2.0999999999999999e-05 0.028962000000000002 1 1 8 0.0016236931762945359 1 0 0
1 linear 0 23 0.28899000000000002 48.662953194529472 1 67 0.127578 0.011774 0.13052499999999997 0.0037069999999999998 0.00091299999999999997 0.002496 0.0081410000000000007 0.0084049999999999993 0.029270999999999998 0 0.012163999999999999 0.00083799999999999999 0.0042129999999999997 0.00092599999999999996 0.0033089999999999999 0.070352999999999985 0.028365000000000005 0.0070620000000000006 0 3 32 32 0.0029459999999999998 1 0 0 10 0 0.085250999999999993 0.122196 0.0011980000000000001 0.0031960000000000001 0.014378999999999998 2.3e-05 0.027827000000000001 1 1 8 0.002303735500287887 1 0 0
1 linear 1 0 0.68976199999999999 85.389445682910434 1 59 0.54652699999999999 0.012081 0.11422400000000005 0.0034009999999999999 0.000919 0.0027309999999999999 0.0087180000000000001 0.185307 0.078683000000000003 0 0.012281 0.00092000000000000003 0.19211599999999998 0.00091399999999999999 0.0034390000000000007 0.049420999999999993 0.032719000000000012 0.0061099999999999991 0 0 0 0 0.0030019999999999999 1 0 0 10 0 0.313527 0.540798 0.00085700000000000001 0.0034250000000000001 0.015802 2.3e-05 0.029794999999999999 0 0 0 0 0 0 0
1 linear 1 7 0.523891 85.251867954852059 1 59 0.359545 0.011953 0.13559800000000002 0.0031719999999999999 0.00085100000000000019 0.00247 0.0082629999999999995 0.0086700000000000006 0.058788 0 0.011938000000000001 0.00089999999999999998 0.20563199999999998 0.0010499999999999999 0.0033499999999999997 0.077067999999999998 0.026759000000000015 0.0061039999999999983 0 1 32 32 0.0029840000000000001 1 0 0 10 0 0.115714 0.35410000000000003 0.0011590000000000001 0.0032190000000000001 0.014461999999999999 2.3e-05 0.028830999999999999 1 1 8 0.0020196009894104618 1 0 0
1 linear 1 15 0.56129200000000001 85.046616417401879 1 59 0.39861600000000003 0.011701 0.13436900000000002 0.0031379999999999997 0.00080800000000000002 0.0024069999999999999 0.0080429999999999998 0.0086339999999999993 0.097101999999999994 0 0.011421000000000001 0.00085700000000000001 0.20367199999999999 0.00094399999999999996 0.0077580000000000001 0.074518999999999988 0.028109000000000012 0.0061170000000000009 0 2 32 32 0.002944 1 0 0 10 0 0.15317800000000001 0.38878499999999999 0.001224 0.003058 0.014114999999999999 2.4000000000000001e-05 0.028726999999999999 1 1 8 0.00097742935125331607 1 0 0
