case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid endpoint_cache_hits endpoint_cache_evaluations
10 linear 0 0 1.119882 43.932612852351802 1 128 0.56832499999999997 0.011580999999999999 0.49751699999999982 0.013919000000000001 0.0017829999999999999 0.002928 0.0095560000000000003 0.188334 0.095011999999999999 0 0.013176999999999999 0.0010319999999999999 0.18549199999999999 0.001217 0.0042069999999999998 0.24575499999999997 0.12287600000000015 0.022574999999999987 0 0 0 0 0.002993 1 0 0 10 0 0.33400800000000003 0.56071000000000004 0.00086200000000000003 0.0038909999999999999 0.015686000000000002 0.002153 0.029329000000000001 0 0 0 0 0 10 2331
10 linear 0 7 0.83207600000000004 44.169534111914643 1 128 0.36979299999999998 0.010704999999999999 0.41779400000000017 0.0089169999999999996 0.0013570000000000001 0.002911 0.010215 0.0094020000000000006 0.078771999999999995 0 0.013663 0.001021 0.18521200000000002 0.0011150000000000001 0.0039130000000000007 0.19095900000000005 0.11606099999999968 0.021214000000000014 0 1 7 7 0.0030360000000000001 1 0 0 10 0 0.13933200000000001 0.36314800000000003 0.0012949999999999999 0.0035130000000000001 0.014539000000000002 0.0019840000000000001 0.029243000000000002 1 1 8 0.0015939819635228893 1 30 2329
10 linear 0 15 0.80662199999999995 44.430734757844085 1 136 0.34369300000000003 0.00941 0.41898999999999992 0.0085370000000000012 0.001653 0.0027060000000000001 0.0083890000000000006 0.0081580000000000003 0.093703999999999996 0 0.012429000000000001 0.00091299999999999997 0.150947 0.001096 0.0036960000000000005 0.1879350000000001 0.1187199999999997 0.02166100000000001 0 2 7 7 0.0029390000000000002 1 0 0 10 0 0.150724 0.33754699999999999 0.001165 0.0034060000000000002 0.01421 0.001769 0.028694999999999998 1 1 8 0.0017677401534004922 1 13 2482
10 linear 0 23 0.82167599999999996 44.683323918195953 1 136 0.34915099999999999 0.0095320000000000005 0.42824000000000007 0.0089010000000000009 0.001449 0.002637 0.0083529999999999993 0.0080999999999999996 0.062484999999999999 0 0.013056999999999999 0.00093099999999999997 0.18677300000000002 0.0010020000000000001 0.00365 0.19598700000000011 0.1176649999999997 0.021687000000000008 0 3 7 7 0.0029870000000000001 1 0 0 10 0 0.12012 0.34300700000000001 0.001225 0.0034979999999999998 0.014589 0.001884 0.028589 1 1 8 0.0022004304103632301 1 7 2447
10 linear 1 0 1.218971 13509.211334615109 1 199 0.54272100000000001 0.01482 0.54725899999999983 0.020774000000000001 0.0019139999999999999 0.0029810000000000001 0.0094500000000000001 0.178428 0.020909000000000001 0 0.017083999999999998 0.0011299999999999999 0.23794400000000002 0.00048500000000000003 0.0036280000000000001 0.30000199999999999 0.099668000000000354 0.038283999999999978 0 0 0 0 0.0029880000000000002 1 0 0 8 0 0.25300099999999998 0.53635999999999995 0.00089700000000000001 0.0027810000000000001 0.022034999999999999 0.0013979999999999999 0.02945 0 0 0 0 0 42 2028
10 linear 1 7 1.0528120000000001 12152.891311580668 1 199 0.32726499999999997 0.014893 0.64062400000000019 0.018505000000000001 0.0016260000000000001 0.0029350000000000001 0.0090679999999999997 0.0074570000000000001 0.022098 0 0.017904 0.001134 0.194546 0.00046799999999999999 0.0035690000000000001 0.3945570000000001 0.098329000000000541 0.038204999999999982 0 1 73 73 0.0030799999999999998 1 0 0 8 0 0.084998000000000004 0.32120900000000002 0.00134 0.002856 0.019714000000000002 0.001426 0.029848 1 1 8 0.0016563751409795322 1 62 2020
10 linear 1 15 0.90702000000000005 10446.828153854129 1 144 0.37347599999999997 0.01456 0.46920400000000018 0.011096 0.0019030000000000002 0.002771 0.0091439999999999994 0.0074619999999999999 0.023015000000000001 0 0.017239000000000001 0.0010889999999999999 0.24185300000000001 0.00048000000000000001 0.0035069999999999997 0.28821500000000017 0.069703000000000098 0.024707000000000024 0 2 49 49 0.0031080000000000001 1 0 0 8 0 0.084475999999999996 0.36760900000000002 0.0014369999999999999 0.0026779999999999998 0.019453999999999999 0.001389 0.029142999999999999 1 1 8 0.0022644872257505115 1 39 1405
10 linear 1 23 0.92633100000000002 8711.2306804381969 1 159 0.355128 0.014536 0.51080100000000006 0.011037 0.0023110000000000001 0.0029390000000000002 0.00911 0.0073860000000000002 0.022866999999999998 0 0.02256 0.0011069999999999999 0.21605099999999999 0.00062100000000000002 0.0039019999999999992 0.31454700000000024 0.079431000000000196 0.028824000000000009 0 3 63 63 0.0030400000000000002 1 0 0 6 0 0.089804999999999996 0.348082 0.0013309999999999999 0.0027569999999999999 0.019605000000000001 0.001482 0.029426999999999998 1 1 8 0.0015637329898890271 1 43 1646
10 linear 2 0 0.44439699999999999 1.5080492840038666 1 61 0.30369400000000002 0.0092420000000000002 0.10944499999999997 0.0044189999999999993 0.0010040000000000001 0.003006 0.0094780000000000003 0.18418699999999999 0.022234 0 0.013497 0.0010560000000000001 0.0030670000000000003 0.0014239999999999999 0.0035529999999999997 0.040900000000000006 0.027639 0.0054190000000000011 0 0 0 0 0.0030270000000000002 1 0 0 10 0 0.260633 0.29725699999999999 0.00087100000000000003 0.0042839999999999996 0.012315 5.5000000000000002e-05 0.032100999999999998 0 0 0 0 0 12 576
10 linear 2 7 0.27463399999999999 1.5082535143633489 1 61 0.121309 0.0085009999999999999 0.12368999999999999 0.0039659999999999999 0.00088400000000000002 0.0026800000000000001 0.008855 0.0084659999999999996 0.021139000000000002 0 0.012839 0.00088400000000000002 0.0030709999999999999 0.00114 0.0031330000000000004 0.05616199999999999 0.026778999999999994 0.0054260000000000011 0 1 22 22 0.0030249999999999999 1 0 0 10 0 0.082144999999999996 0.11570800000000001 0.001284 0.0038630000000000001 0.011476999999999999 3.6999999999999998e-05 0.031369000000000001 1 1 8 0.001207566455591141 1 17 564
10 linear 2 15 0.27116299999999999 1.5084887360567376 1 61 0.11698799999999999 0.0082810000000000002 0.125412 0.0036740000000000002 0.00081700000000000002 0.0024520000000000002 0.0085210000000000008 0.0084679999999999998 0.021016 0 0.012352 0.00089499999999999996 0.0029960000000000004 0.00092900000000000003 0.0030269999999999997 0.059573000000000001 0.025279999999999997 0.0054200000000000003 0 2 22 22 0.0029239999999999999 1 0 0 10 0 0.080131999999999995 0.11178200000000001 0.0012210000000000001 0.003545 0.010883 2.1999999999999999e-05 0.030453999999999998 1 1 8 0.0014663917741685414 1 37 534
10 linear 2 23 0.26367000000000002 1.508725897557301 1 61 0.111469 0.0082939999999999993 0.12353399999999999 0.0035980000000000005 0.00078599999999999991 0.0023739999999999998 0.0077939999999999997 0.0081729999999999997 0.019474999999999999 0 0.011903 0.00080099999999999995 0.0029379999999999996 0.000883 0.0029640000000000001 0.058119999999999998 0.024917000000000005 0.0054180000000000001 0 3 22 22 0.00297 1 0 0 10 0 0.076614000000000002 0.106435 0.001134 0.0032399999999999998 0.010218000000000001 2.8e-05 0.029618999999999999 1 1 8 0.0015564880027300586 1 25 521
10 linear 3 0 0.56975500000000001 8.5807700623788996 1 91 0.30743199999999998 0.070635000000000003 0.16143799999999997 0.0055069999999999997 0.0014049999999999998 0.0027399999999999998 0.0084930000000000005 0.188918 0.020344000000000001 0 0.012614 0.00090700000000000004 0.0057840000000000009 0.00078600000000000002 0.0036740000000000002 0.066866999999999996 0.043945000000000012 0.0089600000000000027 0 0 0 0 0.0029940000000000001 1 0 0 10 0 0.25586700000000001 0.30114600000000002 0.00078100000000000001 0.0025959999999999998 0.019257 2.1999999999999999e-05 0.027380000000000002 0 0 0 0 0 13 953
10 linear 3 7 0.40280199999999999 8.7967055417650553 1 91 0.12507799999999999 0.068616999999999997 0.17827700000000005 0.005738 0.0014139999999999999 0.0026779999999999998 0.0087270000000000004 0.0082140000000000008 0.020160000000000001 0 0.012621 0.00089999999999999998 0.0056299999999999996 0.000745 0.0036380000000000002 0.083719000000000043 0.044127999999999994 0.0089709999999999981 0 1 21 21 0.002967 1 0 0 10 0 0.074972999999999998 0.11902 0.001235 0.0025179999999999998 0.018523999999999999 2.3e-05 0.026936999999999999 1 1 8 0.0014211732216674203 1 22 956
10 linear 3 15 0.40011799999999997 9.0757328554623591 1 91 0.12779799999999999 0.066441 0.17579599999999992 0.0054540000000000005 0.0013100000000000002 0.0028279999999999998 0.0089169999999999996 0.008352 0.02265 0 0.012839 0.0010629999999999999 0.0055399999999999998 0.00063000000000000003 0.003705 0.082670000000000007 0.042787999999999993 0.0089639999999999997 0 2 21 21 0.0030249999999999999 1 0 0 10 0 0.078206999999999999 0.122055 0.0012639999999999999 0.0027399999999999998 0.018520000000000002 2.3e-05 0.026953000000000001 1 1 8 0.0013531426066884541 1 26 936
10 linear 3 23 0.42149799999999998 9.3988912935083846 1 107 0.121834 0.064740000000000006 0.199457 0.0067840000000000001 0.0014339999999999999 0.002545 0.0086320000000000008 0.0082140000000000008 0.019879000000000001 0 0.012396000000000001 0.00097900000000000005 0.005595000000000001 0.00058500000000000002 0.0035349999999999999 0.093051000000000064 0.050841000000000025 0.010850000000000004 0 3 26 26 0.003029 1 0 0 10 0 0.073803999999999995 0.116325 0.0010859999999999999 0.0025590000000000001 0.018033 2.6999999999999999e-05 0.026290999999999998 1 1 8 0.0019088565898987616 1 35 1122
10 linear 4 0 0.49967 8.6914431237434311 1 91 0.30130000000000001 0.014171 0.15440499999999999 0.0053340000000000002 0.0013090000000000001 0.00266 0.0084030000000000007 0.186087 0.02027 0 0.012711 0.00091200000000000005 0.0055999999999999991 0.00061499999999999999 0.0036760000000000004 0.061913999999999997 0.041727000000000035 0.0089620000000000029 0 0 0 0 0.0029710000000000001 1 0 0 10 0 0.25272899999999998 0.29529 0.00078700000000000005 0.0026029999999999998 0.018133 1.5e-05 0.027026999999999999 0 0 0 0 0 22 932
10 linear 4 7 0.33736899999999997 8.4950781016619956 1 91 0.11951000000000001 0.013502999999999999 0.17489500000000008 0.0052250000000000005 0.0012589999999999999 0.002483 0.0080909999999999992 0.0080470000000000003 0.019927 0 0.012433 0.00091100000000000003 0.0055390000000000005 0.00061899999999999998 0.0035560000000000001 0.082023999999999986 0.042301000000000012 0.0089560000000000039 0 1 20 20 0.0029789999999999999 1 0 0 10 0 0.073265999999999998 0.113997 0.0011479999999999999 0.0023549999999999999 0.017089999999999998 2.1999999999999999e-05 0.026192 1 1 8 0.0012976608684002002 1 28 955
10 linear 4 15 0.33453500000000003 8.2930225590066851 1 91 0.11826 0.01354 0.17338699999999996 0.0052519999999999997 0.001364 0.0023449999999999999 0.0080809999999999996 0.0080599999999999995 0.019831999999999999 0 0.012324 0.00091399999999999999 0.0055010000000000007 0.00056599999999999999 0.0034400000000000003 0.080365999999999993 0.042425000000000018 0.0089460000000000043 0 2 20 20 0.002895 1 0 0 10 0 0.072093000000000004 0.112925 0.0010150000000000001 0.0023579999999999999 0.017425999999999997 2.1999999999999999e-05 0.025384 1 1 8 0.0024591247925908198 1 22 920
10 linear 4 23 0.33049699999999999 8.1108955578870283 1 91 0.117657 0.013488 0.17040299999999997 0.005196000000000001 0.0012879999999999999 0.0023649999999999999 0.0079930000000000001 0.0078069999999999997 0.019833 0 0.011975 0.00092400000000000002 0.0054510000000000001 0.00054900000000000001 0.0034230000000000003 0.078626999999999975 0.041309999999999993 0.0089450000000000016 0 3 20 20 0.002921 1 0 0 10 0 0.072109999999999994 0.112328 0.001073 0.002359 0.016933000000000004 2.3e-05 0.025943999999999998 1 1 8 0.0014086107441529166 1 17 939
10 uniform 0 0 0.92480300000000004 41.82455013832687 1 128 0.56152999999999997 0.010255999999999999 0.3172350000000001 0.0095109999999999986 0.001521 0.0025530000000000001 0.0087969999999999993 0.18585099999999999 0.094955999999999999 0 0.012744 0.00092000000000000003 0.18558600000000003 0.001158 0.0038089999999999999 0.17748300000000014 0.11652300000000033 0 0 0 0 0 0.003045 1 0 0 10 0 0.33130500000000002 0.55456899999999998 0.00080500000000000005 0.0038059999999999999 0.015166000000000001 0.002 0.029951999999999999 0 0 0 0 0 10 2337
10 uniform 0 7 0.74940600000000002 42.058234824374544 1 128 0.36846200000000001 0.010543 0.33776700000000004 0.0080429999999999981 0.001243 0.0028289999999999999 0.010095 0.0095999999999999992 0.077243000000000006 0 0.013750999999999999 0.00083500000000000002 0.18584600000000001 0.00115 0.0038329999999999992 0.19319499999999998 0.11920000000000032 0 0 1 7 7 0.0030279999999999999 1 0 0 10 0 0.13792499999999999 0.36179299999999998 0.001302 0.0035539999999999999 0.014359 0.0017669999999999999 0.029256000000000001 1 1 8 0.0015939819635228893 1 30 2329
10 uniform 0 15 0.69826200000000005 42.319406151585696 1 128 0.34827999999999998 0.0094629999999999992 0.30838800000000005 0.0071669999999999998 0.001204 0.0026210000000000001 0.0094490000000000008 0.0083149999999999995 0.098157999999999995 0 0.013694 0.00081400000000000005 0.14882699999999999 0.00099400000000000009 0.0036089999999999998 0.17211100000000012 0.11350599999999969 0 0 2 7 7 0.0030270000000000002 1 0 0 10 0 0.15748699999999999 0.342144 0.001284 0.0035070000000000001 0.013741999999999999 0.001709 0.029447999999999998 1 1 8 0.0017677401534004922 1 13 2375
10 uniform 0 23 0.69558299999999995 42.573985772848424 1 128 0.34585900000000003 0.0091489999999999991 0.31037000000000003 0.0070329999999999993 0.001139 0.002382 0.008123 0.0080879999999999997 0.062366999999999999 0 0.012142999999999999 0.00078299999999999995 0.188304 0.0010070000000000001 0.0034280000000000001 0.1757690000000002 0.11206899999999971 0 0 3 7 7 0.0029550000000000002 1 0 0 10 0 0.117496 0.339814 0.001186 0.0032000000000000002 0.013544 0.0016800000000000001 0.027545 1 1 8 0.0022004304103632301 1 2 2345
10 uniform 1 0 1.0610619999999999 13590.986787974407 1 199 0.542188 0.014718 0.43380900000000006 0.018228000000000001 0.0019140000000000001 0.002941 0.0095790000000000007 0.17902199999999999 0.020719000000000001 0 0.017045000000000001 0.001049 0.239619 0.000473 0.0034350000000000001 0.29688900000000013 0.099538000000000584 0 0 0 0 0 0.002954 1 0 0 8 0 0.25353700000000001 0.53632400000000002 0.00089300000000000002 0.0028760000000000001 0.020379000000000005 0.001418 0.029694999999999999 0 0 0 0 0 42 2028
10 uniform 1 7 0.94462900000000005 12363.396058161597 1 199 0.323465 0.014781000000000001 0.53497899999999987 0.018992000000000002 0.0017239999999999998 0.0029320000000000001 0.0091339999999999998 0.0075230000000000002 0.020895 0 0.017975999999999999 0.0011490000000000001 0.19132300000000002 0.00048799999999999999 0.0036649999999999994 0.39908699999999986 0.098621000000000542 0 0 1 73 73 0.003104 1 0 0 8 0 0.084136000000000002 0.31741599999999998 0.0013029999999999999 0.0028769999999999998 0.019796999999999999 0.00142 0.030093999999999999 1 1 8 0.0016563751409795322 1 62 2020
10 uniform 1 15 1.0105500000000001 10731.385880866532 1 200 0.36438799999999999 0.014217 0.54515299999999989 0.018210999999999998 0.001928 0.0028189999999999999 0.0090550000000000005 0.007378 0.022342999999999998 0 0.016261000000000001 0.00097000000000000005 0.23683799999999999 0.000446 0.003473 0.40646500000000019 0.098766000000000367 0 0 2 65 65 0.0029740000000000001 1 0 0 8 0 0.081804000000000002 0.35879100000000003 0.0013190000000000001 0.002614 0.018741000000000001 0.0012830000000000001 0.028639999999999999 1 1 8 0.0022644872257505115 1 55 2045
10 uniform 1 23 0.86889899999999998 8913.7279116407717 1 167 0.350887 0.014317 0.45672600000000019 0.010187 0.0023270000000000001 0.0026919999999999999 0.0086350000000000003 0.0074949999999999999 0.022374999999999999 0 0.022173999999999999 0.001073 0.21369500000000002 0.00059599999999999996 0.0036749999999999999 0.33894900000000006 0.086253000000000232 0 0 3 66 66 0.0030249999999999999 1 0 0 6 0 0.089033000000000001 0.343916 0.0013320000000000001 0.002777 0.019362000000000001 0.001462 0.029381999999999998 1 1 8 0.0015637329898890271 1 55 1801
10 uniform 2 0 0.38257600000000003 1.5080513433169036 1 45 0.30201600000000001 0.0092490000000000003 0.055911000000000016 0.0025399999999999997 0.00079000000000000012 0.002751 0.0091599999999999997 0.18389 0.022238000000000001 0 0.013299 0.001073 0.0030529999999999997 0.0013749999999999999 0.0033930000000000002 0.030692999999999995 0.018302999999999996 0 0 0 0 0 0.0030300000000000001 1 0 0 10 0 0.260245 0.29572300000000001 0.000825 0.0041669999999999997 0.012095000000000002 5.3999999999999998e-05 0.032423 0 0 0 0 0 2 391
10 uniform 2 7 0.221222 1.5082555731931508 1 45 0.122752 0.0086920000000000001 0.073972999999999997 0.002516 0.00076500000000000005 0.0026099999999999999 0.0089049999999999997 0.0084550000000000007 0.021687000000000001 0 0.012829 0.00090399999999999996 0.0031029999999999999 0.0010460000000000001 0.003336 0.041954999999999992 0.025107999999999998 0 0 1 16 16 0.0030000000000000001 1 0 0 10 0 0.082674999999999998 0.11694400000000001 0.0012830000000000001 0.0039500000000000004 0.011849 3.6000000000000001e-05 0.031262999999999999 1 1 8 0.001207566455591141 1 9 377
10 uniform 2 15 0.210367 1.5084907943621457 1 45 0.11798599999999999 0.0084759999999999992 0.068873000000000004 0.002294 0.00068300000000000001 0.0026949999999999999 0.0086890000000000005 0.0085719999999999998 0.021357999999999999 0 0.012454 0.00093599999999999998 0.0029859999999999999 0.00094499999999999998 0.0030219999999999999 0.045086000000000008 0.01695 0 0 2 16 16 0.0029910000000000002 1 0 0 10 0 0.080786999999999998 0.112834 0.0011410000000000001 0.0038110000000000002 0.010612999999999999 2.0999999999999999e-05 0.030315000000000002 1 1 8 0.0014663917741685414 1 16 360
10 uniform 2 23 0.20496700000000001 1.5087279553692443 1 45 0.113832 0.0083610000000000004 0.068034000000000025 0.0022720000000000001 0.00069499999999999998 0.0024919999999999999 0.0078069999999999997 0.008267 0.021548999999999999 0 0.01218 0.00082399999999999997 0.0029390000000000002 0.00093300000000000002 0.0029189999999999997 0.04472799999999999 0.016446999999999989 0 0 3 16 16 0.0030109999999999998 1 0 0 10 0 0.078972000000000001 0.10893799999999999 0.001134 0.0034129999999999998 0.010317 2.3e-05 0.029366 1 1 8 0.0015564880027300586 1 17 350
10 uniform 3 0 0.50570599999999999 8.6009549250954223 1 75 0.30534600000000001 0.070360000000000006 0.105336 0.0038440000000000002 0.0013570000000000001 0.0027550000000000001 0.008548 0.18570999999999999 0.022203000000000001 0 0.012607999999999999 0.00089499999999999996 0.0057860000000000003 0.00072000000000000005 0.0036380000000000002 0.057175000000000004 0.034864999999999993 0 0 0 0 0 0.0029299999999999999 1 0 0 10 0 0.254415 0.29915700000000001 0.00081099999999999998 0.0026029999999999998 0.018866999999999998 2.3e-05 0.027299 0 0 0 0 0 13 741
10 uniform 3 7 0.33472600000000002 8.8206193154441568 1 75 0.12522 0.068794999999999995 0.11650299999999997 0.0038999999999999998 0.0012309999999999999 0.0026940000000000002 0.0086040000000000005 0.0081309999999999993 0.021649000000000002 0 0.012661 0.00096100000000000005 0.0056310000000000006 0.00063000000000000003 0.0036329999999999999 0.069999000000000006 0.035096999999999989 0 0 1 17 17 0.003045 1 0 0 10 0 0.076243000000000005 0.11930399999999999 0.0011429999999999999 0.0025040000000000001 0.017902000000000001 2.0999999999999999e-05 0.026891000000000002 1 1 8 0.0014211732216674203 1 16 752
10 uniform 3 15 0.32870100000000002 9.1053175183939103 1 75 0.122847 0.067655000000000007 0.11433800000000005 0.0037739999999999996 0.001137 0.0026080000000000001 0.0082319999999999997 0.0080680000000000005 0.021517000000000001 0 0.011911 0.00093899999999999995 0.0055250000000000004 0.00064000000000000005 0.0035500000000000002 0.069154999999999994 0.033835000000000011 0 0 2 17 17 0.0030479999999999999 1 0 0 10 0 0.074925000000000005 0.11711299999999999 0.00117 0.002568 0.017759999999999998 2.1999999999999999e-05 0.026405999999999999 1 1 8 0.0013531426066884541 1 22 730
10 uniform 3 23 0.33224300000000001 9.4364601926092462 1 75 0.12135799999999999 0.067653000000000005 0.11839200000000004 0.0042360000000000002 0.001238 0.0024889999999999999 0.0080759999999999998 0.0080309999999999999 0.019709999999999998 0 0.012201 0.00097300000000000002 0.0054970000000000001 0.00068499999999999995 0.0035369999999999998 0.072663999999999992 0.03430699999999999 0 0 3 18 18 0.0029510000000000001 1 0 0 10 0 0.072954000000000005 0.115562 0.00114 0.002467 0.018471000000000001 2.5999999999999998e-05 0.026186000000000001 1 1 8 0.0019088565898987616 1 35 728
10 uniform 4 0 0.43401899999999999 8.7102034772559076 1 75 0.29916900000000002 0.014023000000000001 0.096922999999999968 0.0037629999999999999 0.001206 0.0027699999999999999 0.0082660000000000008 0.183388 0.020081000000000002 0 0.012973 0.00094499999999999998 0.005561 0.00059999999999999995 0.0036660000000000004 0.052278000000000005 0.033208999999999995 0 0 0 0 0 0.0029580000000000001 1 0 0 10 0 0.249997 0.293155 0.00075100000000000004 0.0025089999999999999 0.018571000000000001 2.1999999999999999e-05 0.02708 0 0 0 0 0 22 731
10 uniform 4 7 0.271036 8.5110733691593197 1 75 0.11887499999999999 0.013651999999999999 0.11488099999999997 0.0036779999999999998 0.0010820000000000001 0.0024559999999999998 0.0077320000000000002 0.0080330000000000002 0.019857 0 0.012385 0.00089800000000000004 0.0055770000000000004 0.00058200000000000005 0.0035929999999999994 0.069822999999999982 0.033632999999999996 0 0 1 18 18 0.0029719999999999998 1 0 0 10 0 0.072685 0.11323 0.001103 0.0023029999999999999 0.017277000000000001 2.3e-05 0.025887 1 1 8 0.0012976608684002002 1 28 754
10 uniform 4 15 0.26799899999999999 8.3065315941377609 1 75 0.116559 0.013576 0.11416999999999999 0.0037270000000000003 0.0011279999999999999 0.0023340000000000001 0.0078239999999999994 0.0079279999999999993 0.019635 0 0.011867000000000001 0.00080699999999999999 0.0054180000000000001 0.000629 0.003552 0.070861000000000007 0.031976000000000018 0 0 2 18 18 0.0029870000000000001 1 0 0 10 0 0.071103 0.11092 0.0010709999999999999 0.0022460000000000002 0.016951000000000001 2.1999999999999999e-05 0.025364000000000001 1 1 8 0.0024591247925908198 1 16 716
10 uniform 4 23 0.26437500000000003 8.1224426172034736 1 75 0.115957 0.013468000000000001 0.11128700000000005 0.0037529999999999998 0.0010169999999999999 0.0023739999999999998 0.0075570000000000003 0.0077739999999999997 0.019595000000000001 0 0.011769 0.00091299999999999997 0.0053489999999999996 0.00052700000000000002 0.0034350000000000001 0.067195999999999978 0.032682000000000003 0 0 3 18 18 0.0029940000000000001 1 0 0 10 0 0.071605000000000002 0.11065999999999999 0.001114 0.0023289999999999999 0.016622999999999999 2.3e-05 0.025921 1 1 8 0.0014086107441529166 1 17 734
11 linear 0 0 0.65795899999999996 1.5536623901866733 1 130 0.260824 0.018948 0.34275599999999989 0.0076580000000000007 0.0018270000000000001 0.0029650000000000002 0.0089639999999999997 0.139237 0.020791 0 0.011643000000000001 0.0010070000000000001 0.0022159999999999997 0.00073899999999999997 0.0046420000000000003 0.10413800000000002 0.037928999999999991 0.016857000000000004 0 0 0 0 0.003104 1 0 0 11 0 0.20852799999999999 0.25322299999999998 0.00081800000000000004 0.0022269999999999998 0.020169000000000003 0.0016000000000000001 0.030549 0 0 0 0 0 12 673
11 linear 0 7 0.504579 1.4209262077672637 1 139 0.133108 0.014566000000000001 0.32308700000000001 0.0079139999999999992 0.0019099999999999998 0.0029550000000000002 0.0095139999999999999 0.011316 0.020397999999999999 0 0.010872 0.001034 0.002075 0.0011969999999999999 0.0045079999999999999 0.10176800000000001 0.035513000000000017 0.017961000000000005 0 1 2 2 0.002993 1 0 0 11 0 0.082305000000000003 0.12521499999999999 0.001315 0.0032139999999999998 0.017448999999999999 0.0016869999999999999 0.031657999999999999 3 1 24 0.0022086485241621526 3 56 627
11 linear 0 15 0.466997 1.319556978364085 1 131 0.128443 0.013139 0.29261799999999988 0.0069409999999999993 0.0017599999999999998 0.0029450000000000001 0.0092790000000000008 0.0075370000000000003 0.020178000000000001 0 0.013181 0.0010070000000000001 0.0021020000000000001 0.001042 0.0042469999999999999 0.099362000000000061 0.033060999999999993 0.01545600000000001 0 2 2 2 0.0029750000000000002 1 0 0 10 0 0.080559000000000006 0.12144199999999999 0.001235 0.0033279999999999998 0.016477000000000002 0.0015809999999999999 0.031682000000000002 1 1 8 0.15572902064565364 1 43 594
11 linear 0 23 0.43639600000000001 1.2482364050519399 1 116 0.126219 0.013136999999999999 0.270839 0.0055269999999999998 0.0012879999999999999 0.002738 0.0092440000000000005 0.0072740000000000001 0.020098999999999999 0 0.012699999999999999 0.00095600000000000004 0.0019400000000000001 0.0010920000000000001 0.0040729999999999994 0.086872999999999992 0.028782999999999986 0.013627 0 3 1 1 0.0030049999999999999 1 0 0 10 0 0.078700999999999993 0.119445 0.0012409999999999999 0.0030230000000000001 0.016457999999999997 0.0015529999999999999 0.031063 1 1 8 0.0021401829118295659 1 28 524
11 linear 1 0 0.66717000000000004 1.9994908206572375 1 115 0.252828 0.012603 0.3696640000000001 0.0083549999999999996 0.001421 0.0028900000000000002 0.0091649999999999995 0.136522 0.013329000000000001 0 0.012789999999999999 0.0010139999999999999 0.0019320000000000001 0.001441 0.0054809999999999998 0.12204799999999999 0.03866 0.017748999999999994 0 0 0 0 0.0030899999999999999 1 0 0 11 0 0.20651800000000001 0.24402399999999999 0.00085999999999999998 0.0040850000000000001 0.012891 0.00149 0.035548999999999997 0 0 0 0 0 23 654
11 linear 1 7 0.54650200000000004 1.7362739460861099 1 123 0.13259000000000001 0.012692999999999999 0.37196499999999977 0.0061199999999999996 0.0015970000000000001 0.0028769999999999998 0.010486000000000001 0.0095359999999999993 0.023276999999999999 0 0.010468 0.0010089999999999999 0.0019070000000000001 0.0014660000000000001 0.003813 0.12050999999999995 0.042024999999999924 0.019200999999999999 0 1 0 0 0.0030170000000000002 1 0 0 12 0 0.087846999999999995 0.12565200000000001 0.001292 0.003882 0.012541999999999999 0.0015939999999999999 0.035950000000000003 1 1 8 0.0023056889935371989 1 22 755
11 linear 1 15 0.55267299999999997 1.4894701938389749 1 138 0.135797 0.018492000000000001 0.3586999999999998 0.0080280000000000004 0.0016249999999999999 0.0029139999999999999 0.010465 0.0082649999999999998 0.022360000000000001 0 0.01252 0.00097099999999999997 0.0022660000000000002 0.00077399999999999995 0.004468999999999999 0.11275800000000002 0.03921899999999999 0.016811000000000017 0 2 2 2 0.0031389999999999999 1 0 0 11 0 0.081143999999999994 0.12782199999999999 0.0013029999999999999 0.002078 0.020086 0.001475 0.031223999999999998 1 1 8 0.0029242407972647588 1 18 690
11 linear 1 23 0.53736300000000004 1.3611663414681423 1 138 0.12928600000000001 0.017013 0.35362299999999985 0.0079920000000000008 0.0015950000000000001 0.0028119999999999998 0.0093810000000000004 0.0075799999999999999 0.020056000000000001 0 0.013058 0.0009810000000000001 0.0023090000000000003 0.00065600000000000001 0.0046990000000000001 0.11224199999999999 0.041981999999999992 0.016808000000000003 0 3 2 2 0.0029729999999999999 1 0 0 10 0 0.077146000000000006 0.121938 0.0012880000000000001 0.002013 0.019908000000000002 0.0016280000000000001 0.029779 1 1 8 0.0015673811477016468 1 15 774
11 linear 2 0 0.39913100000000001 1.0533502384273685 1 88 0.24455099999999999 0.0076420000000000004 0.12342500000000003 0.0048630000000000001 0.0011420000000000002 0.002892 0.0098840000000000004 0.126695 0.020955000000000001 0 0.013447000000000001 0.001111 0.00108 0.001413 0.0033270000000000001 0.069992000000000013 0.021656000000000005 0.010870000000000008 0 0 0 0 0.0030279999999999999 1 0 0 10 0 0.20607900000000001 0.238008 0.00078299999999999995 0.0044910000000000002 0.0088330000000000006 0.001616 0.036138999999999998 0 0 0 0 0 14 400
