case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit quartic_unseeded quartic_disabled quartic_after_warm quartic_degree_change quartic_cold_sweeps quartic_warm_sweeps
15 linear 3 0 1.7666569999999999 1.0349613589615063 1 60 0.65747699999999998 0.063620999999999997 0.10435300000000004 0.0075690000000000011 0.001475 0.0091640000000000003 0.025669000000000001 0.212058 0.111693 0 0.028721 0.0019289999999999999 0.13947199999999998 0.0055900000000000004 0.012549000000000001 0.045450999999999998 0.022584 0.0087869999999999979 0 0 0 0 0.0044600000000000004 1 0 0 10 0 0.380722 0.62743499999999996 0.0093830000000000007 0.0065799999999999999 0.013389 0.00083199999999999995 0 0 0 0 0 0 60 51 9 3 2 5 0 2 153 51 4 5 0.037497999999999997 0 0 2 0 0 120 0 0 37 38 45 0 0 0 0 0 0
15 linear 3 7 0.28360000000000002 1.0364245787939628 1 60 0.117275 0.042504 0.10705000000000002 0.0045120000000000004 0.00077400000000000006 0.0035929999999999998 0.012924 0.012584 0.024059000000000001 0 0.014949 0.0011509999999999999 0.0039629999999999995 0.0016919999999999999 0.0044020000000000005 0.059766999999999994 0.022851000000000014 0.0070929999999999977 0 1 27 27 0.0031580000000000002 1 0 0 10 0 0.063723000000000002 0.10883900000000001 0.0027409999999999999 0.0049709999999999997 0.012754 5.3999999999999998e-05 0 1 1 8 0.0013131773164442831 1 60 51 9 3 2 5 0 2 153 51 4 5 0.051875999999999978 0 0 2 0 0 120 0 0 31 45 44 0 0 0 0 0 0
15 linear 3 15 0.29505100000000001 1.0383118102568798 1 60 0.13552600000000001 0.041456 0.10246899999999999 0.0039260000000000007 0.00072000000000000005 0.0030309999999999998 0.0096959999999999998 0.007417 0.020726999999999999 0 0.012945 0.001 0.045825999999999999 0.001348 0.003516 0.057421999999999994 0.021416999999999995 0.0068319999999999995 0 2 27 27 0.0030460000000000001 1 0 0 10 0 0.050540000000000002 0.12945000000000001 0.00142 0.0046189999999999998 0.011946999999999999 2.1999999999999999e-05 0 1 1 8 0.0019747965261813724 1 60 51 9 3 2 5 0 2 155 51 4 5 0.050178 0 0 2 0 0 120 0 0 41 39 40 0 0 0 0 0 0
15 linear 3 23 0.39027800000000001 1.040474110425583 1 67 0.214198 0.036817000000000003 0.10847 0.0040230000000000005 0.00092400000000000002 0.0026940000000000002 0.0089099999999999995 0.0072760000000000003 0.020133000000000002 0 0.012578000000000001 0.00098299999999999993 0.12860500000000002 0.0012199999999999999 0.0032750000000000001 0.05879199999999999 0.023876000000000008 0.0077090000000000006 0 3 27 27 0.0029489999999999998 1 0 0 10 0 0.048599000000000003 0.20843700000000001 0.001206 0.00415 0.011357999999999998 2.1999999999999999e-05 0 1 1 8 0.0018729107947430628 1 67 57 10 3 2 5 0 2 171 57 5 5 0.050723999999999991 0 0 2 0 0 134 0 0 43 47 44 0 0 0 0 0 0
15 uniform 3 0 0.57552000000000003 1.0350327531978314 1 44 0.47717399999999999 0.039201 0.048476999999999999 0.0022690000000000002 0.000678 0.0025019999999999999 0.011972999999999999 0.191444 0.090880000000000002 0 0.012622 0.00088800000000000001 0.13386200000000001 0.001348 0.0032689999999999993 0.024268999999999999 0.017506999999999995 0 0 0 0 0 0.002944 1 0 0 10 0 0.30296699999999999 0.47040500000000002 0.00087299999999999997 0.0039940000000000002 0.011000999999999999 3.1999999999999999e-05 0 0 0 0 0 0 44 37 7 3 0 3 0 0 121 37 4 3 0.019025000000000004 0 0 0 0 0 88 0 0 21 25 42 0 0 0 0 0 0
15 uniform 3 7 0.21238399999999999 1.0365193859328952 1 44 0.102424 0.037796999999999997 0.060960000000000021 0.002496 0.00064599999999999998 0.0029529999999999999 0.0097730000000000004 0.0071089999999999999 0.020553999999999999 0 0.017538999999999999 0.00093199999999999999 0.0043270000000000001 0.001825 0.0039280000000000001 0.035815999999999994 0.018362000000000007 0 0 1 13 13 0.0030170000000000002 1 0 0 10 0 0.055525999999999999 0.094978000000000007 0.002147 0.0040429999999999997 0.011522000000000001 4.0000000000000003e-05 0 1 1 8 0.0013131773164442831 1 44 37 7 3 0 3 0 0 121 37 4 3 0.030465000000000002 0 0 0 0 0 88 0 0 17 30 41 0 0 0 0 0 0
15 uniform 3 15 0.23997099999999999 1.0384464721750202 1 44 0.129221 0.037321 0.063598000000000002 0.002039 0.00057800000000000006 0.0025669999999999998 0.0081080000000000006 0.0068570000000000002 0.022717999999999999 0 0.012063000000000001 0.00084199999999999998 0.045837000000000003 0.001091 0.0031610000000000002 0.039725000000000003 0.017181999999999996 0 0 2 13 13 0.002941 1 0 0 10 0 0.049910000000000003 0.12410599999999999 0.001572 0.0036579999999999998 0.010294000000000001 2.3e-05 0 1 1 8 0.0019747965261813724 1 44 37 7 3 0 3 0 0 123 37 4 3 0.034440000000000005 0 0 0 0 0 88 0 0 23 30 35 0 0 0 0 0 0
15 uniform 3 23 0.32273600000000002 1.0406717667140994 1 51 0.210143 0.034477000000000001 0.068695000000000006 0.002212 0.00067999999999999994 0.0023749999999999999 0.0076680000000000003 0.0066740000000000002 0.022484000000000001 0 0.011780000000000001 0.00081700000000000002 0.128412 0.00096299999999999999 0.0030350000000000004 0.040610999999999994 0.020360000000000003 0 0 3 13 13 0.0029039999999999999 1 0 0 10 0 0.048904000000000003 0.204821 0.001181 0.0038170000000000001 0.010582000000000001 2.0999999999999999e-05 0 1 1 8 0.0018729107947430628 1 51 43 8 3 0 3 0 0 139 43 5 3 0.034504999999999994 0 0 0 0 0 102 0 0 23 38 41 0 0 0 0 0 0
23 linear 0 0 0.51188699999999998 16.233902226671066 1 82 0.254492 0.011873 0.22573500000000002 0.0057910000000000001 0.0010839999999999999 0.0030140000000000002 0.0093880000000000005 0.161222 0.024546999999999999 0 0.0084659999999999996 0.001103 0.0020049999999999998 0.0011280000000000001 0.0036629999999999996 0.073430000000000009 0.034279000000000018 0.016601000000000008 0 0 0 0 0.002977 1 0 0 12 0 0.20291600000000001 0.246919 0.0011119999999999999 0.0041409999999999997 0.017208000000000001 0.0037200000000000002 0 0 0 0 0 0 62 34 28 3 4 7 0 1 235 50 6 42 0.047923000000000007 1 0 0 0 0 240 0 0 89 111 40 0 0 0 0 0 0
23 linear 0 7 0.33089800000000003 16.700879650300749 1 82 0.088413000000000005 0.0099679999999999994 0.21631200000000009 0.0050619999999999997 0.0010149999999999998 0.0028579999999999999 0.0089110000000000005 0.0072750000000000002 0.023337 0 0.0081869999999999998 0.0010200000000000001 0.001869 0.0010460000000000001 0.0033990000000000001 0.069715000000000027 0.032197999999999991 0.015413000000000013 0 1 1 1 0.002977 1 0 0 12 0 0.047351999999999998 0.082124000000000003 0.001614 0.003673 0.012145999999999999 0.001273 0 1 1 8 0.0022848936079059366 1 62 34 28 3 4 7 0 1 233 50 6 42 0.046425000000000001 1 0 0 0 0 240 0 0 85 122 33 0 0 0 0 0 0
23 linear 0 15 0.33056400000000002 16.995680709723594 1 82 0.085777000000000006 0.010205000000000001 0.21941100000000002 0.0044859999999999995 0.00094699999999999993 0.002611 0.0087130000000000003 0.0073530000000000002 0.022825000000000002 0 0.0080160000000000006 0.00093999999999999997 0.0018380000000000002 0.00164 0.0030819999999999997 0.067039000000000029 0.033530000000000004 0.015027000000000002 0 2 1 1 0.0028839999999999998 1 0 0 12 0 0.046322000000000002 0.080052999999999999 0.001361 0.0036219999999999998 0.011467 0.001224 0 1 1 8 0.0015294460646140804 1 62 34 28 3 4 7 0 1 233 50 6 42 0.044168000000000006 1 0 0 0 0 240 0 0 88 113 39 0 0 0 0 0 0
