case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms predictor_nonpositive corrected_nonpositive corrected_tiny_positive tiny_eligible tiny_bracket_pass endpoint_calls endpoint_evaluations endpoint_repeated endpoint_stationary endpoint_small_step endpoint_limit quartic_unseeded quartic_disabled quartic_after_warm quartic_degree_change quartic_cold_sweeps quartic_warm_sweeps
15 linear 3 0 1.7785690000000001 1.0349613589615063 1 60 0.65604899999999999 0.066386000000000001 0.106541 0.008201 0.0016620000000000001 0.009188 0.026596999999999999 0.204624 0.111232 0 0.028053999999999999 0.0016100000000000001 0.13772200000000001 0.011089 0.013199999999999998 0.043028000000000018 0.023458 0.0083259999999999983 0 0 0 0 0.0048780000000000004 1 0 0 10 0 0.37812099999999998 0.62024900000000005 0.010976 0.0067879999999999998 0.014031999999999999 0.00045399999999999998 0 0 0 0 0 0 60 51 9 3 2 5 0 2 153 51 4 5 0.034402000000000009 0 0 2 0 0 120 0 0 37 39 44 0 0 0 0 0 0
15 linear 3 7 0.28299299999999999 1.036424578793963 1 60 0.114272 0.046503000000000003 0.10478899999999999 0.0045750000000000001 0.00076500000000000005 0.0036570000000000001 0.012614 0.0088640000000000004 0.024305 0 0.015628 0.001204 0.0040099999999999997 0.0019740000000000001 0.0044240000000000008 0.057767999999999986 0.022862 0.006979 0 1 27 27 0.0032390000000000001 1 0 0 10 0 0.060826999999999999 0.10596800000000001 0.0025639999999999999 0.0049389999999999998 0.013919000000000001 0.000118 0 1 1 8 0.0013131773164442831 1 60 51 9 3 2 5 0 2 153 51 4 5 0.050303999999999988 0 0 2 0 0 120 0 0 31 44 45 0 0 0 0 0 0
15 linear 3 15 0.29492200000000002 1.0383118102568798 1 60 0.13458300000000001 0.041194000000000001 0.10287499999999999 0.0043280000000000002 0.00077900000000000007 0.0030170000000000002 0.009776 0.0072820000000000003 0.020455000000000001 0 0.012994 0.00093099999999999997 0.045395000000000005 0.0012999999999999999 0.0036350000000000002 0.057805999999999969 0.021684999999999999 0.0068310000000000011 0 2 27 27 0.0030270000000000002 1 0 0 10 0 0.049800999999999998 0.12817700000000001 0.0014 0.0042500000000000003 0.011769000000000002 6.3999999999999997e-05 0 1 1 8 0.0019747965261813724 1 60 51 9 3 2 5 0 2 155 51 4 5 0.050542999999999998 0 0 2 0 0 120 0 0 41 38 41 0 0 0 0 0 0
15 linear 3 23 0.39101399999999997 1.040474110425583 1 67 0.21412400000000001 0.037707999999999998 0.10856700000000002 0.0042259999999999997 0.00086800000000000006 0.0027290000000000001 0.0092999999999999992 0.007273 0.020917999999999999 0 0.012944000000000001 0.0010150000000000001 0.12692200000000001 0.0010759999999999999 0.0032160000000000005 0.05877799999999999 0.023891000000000013 0.0076539999999999993 0 3 27 27 0.0029919999999999999 1 0 0 10 0 0.050067 0.20848 0.001273 0.0042119999999999996 0.011337 3.4e-05 0 1 1 8 0.0018729107947430628 1 67 57 10 3 2 5 0 2 171 57 5 5 0.050658999999999982 0 0 2 0 0 134 0 0 43 47 44 0 0 0 0 0 0
15 uniform 3 0 0.57206299999999999 1.0350327531978314 1 44 0.47431499999999999 0.038965 0.048400000000000006 0.002271 0.00069499999999999998 0.0025560000000000001 0.0089890000000000005 0.19394400000000001 0.090871999999999994 0 0.012600999999999999 0.00094200000000000002 0.13229299999999999 0.0011479999999999999 0.0031289999999999998 0.024037999999999997 0.017613999999999998 0 0 0 0 0 0.002921 1 0 0 10 0 0.30562499999999998 0.46836299999999997 0.00089800000000000004 0.0040769999999999999 0.011155 3.4e-05 0 0 0 0 0 0 44 37 7 3 0 3 0 0 121 37 4 3 0.018821000000000004 0 0 0 0 0 88 0 0 21 25 42 0 0 0 0 0 0
15 uniform 3 7 0.19051299999999999 1.0365193859328952 1 44 0.086004999999999998 0.035541000000000003 0.058695999999999991 0.0022059999999999996 0.00062500000000000001 0.0024359999999999998 0.0083269999999999993 0.0067499999999999999 0.019990000000000001 0 0.01265 0.00087799999999999998 0.0037450000000000001 0.001 0.0031160000000000003 0.034016999999999992 0.018038999999999996 0 0 1 13 13 0.0030130000000000001 1 0 0 10 0 0.047903000000000001 0.080661999999999998 0.001358 0.0040099999999999997 0.010754 2.6999999999999999e-05 0 1 1 8 0.0013131773164442831 1 44 37 7 3 0 3 0 0 121 37 4 3 0.028702999999999996 0 0 0 0 0 88 0 0 17 30 41 0 0 0 0 0 0
15 uniform 3 15 0.23561299999999999 1.0384464721750202 1 44 0.124764 0.037823000000000002 0.062977999999999992 0.0020690000000000001 0.00054600000000000004 0.0023900000000000002 0.0079240000000000005 0.0069709999999999998 0.019855000000000001 0 0.011922 0.000785 0.045141000000000001 0.001023 0.002977 0.039159000000000006 0.017177999999999999 0 0 2 13 13 0.0029220000000000001 1 0 0 10 0 0.046597 0.11970500000000001 0.0012199999999999999 0.0036189999999999998 0.010600000000000002 2.4000000000000001e-05 0 1 1 8 0.0019747965261813724 1 44 37 7 3 0 3 0 0 123 37 4 3 0.033798000000000002 0 0 0 0 0 88 0 0 23 30 35 0 0 0 0 0 0
15 uniform 3 23 0.323793 1.0406717667140994 1 51 0.210984 0.034882999999999997 0.068564999999999987 0.0021480000000000002 0.00066100000000000013 0.0022799999999999999 0.0076439999999999998 0.0067710000000000001 0.022363999999999998 0 0.011775000000000001 0.00083100000000000003 0.13014400000000001 0.00093300000000000002 0.0029930000000000004 0.040584999999999996 0.020296000000000008 0 0 3 13 13 0.0029429999999999999 1 0 0 10 0 0.04861 0.206013 0.0011789999999999999 0.003542 0.010494 2.5000000000000001e-05 0 1 1 8 0.0018729107947430628 1 51 43 8 3 0 3 0 0 139 43 5 3 0.034477999999999981 0 0 0 0 0 102 0 0 23 38 41 0 0 0 0 0 0
23 linear 0 0 0.50045600000000001 16.233902226671066 1 82 0.24795800000000001 0.011322 0.22201300000000007 0.0053400000000000001 0.001124 0.0029759999999999999 0.0094050000000000002 0.16119600000000001 0.024556999999999999 0 0.0084989999999999996 0.0010809999999999999 0.0019189999999999999 0.001108 0.0036500000000000005 0.072361999999999996 0.034423000000000002 0.016188000000000004 0 0 0 0 0.0030219999999999999 1 0 0 12 0 0.202427 0.24097299999999999 0.001016 0.0038019999999999998 0.012368999999999998 0.0035149999999999999 0 0 0 0 0 0 62 34 28 3 4 7 0 1 235 50 6 42 0.04761399999999999 1 0 0 0 0 240 0 0 90 110 40 0 0 0 0 0 0
23 linear 0 7 0.334615 16.700879650300749 1 82 0.090083999999999997 0.01025 0.21834199999999998 0.004731 0.00095500000000000001 0.0028679999999999999 0.0090550000000000005 0.0075249999999999996 0.023503 0 0.0082799999999999992 0.0011130000000000001 0.0019220000000000001 0.0011360000000000001 0.0034729999999999995 0.068246000000000001 0.035281999999999987 0.015434000000000007 0 1 1 1 0.00299 1 0 0 12 0 0.048188000000000002 0.083460999999999994 0.001614 0.0037940000000000001 0.012079000000000001 0.0013749999999999999 0 1 1 8 0.0022848936079059366 1 62 34 28 3 4 7 0 1 233 50 6 42 0.045268999999999997 1 0 0 0 0 240 0 0 85 122 33 0 0 0 0 0 0
23 linear 0 15 0.33081100000000002 16.995680709723594 1 82 0.086568999999999993 0.010585000000000001 0.218635 0.0043429999999999996 0.000901 0.0026150000000000001 0.0089420000000000003 0.0075969999999999996 0.023244000000000001 0 0.0080009999999999994 0.00096599999999999995 0.001872 0.001088 0.0033059999999999999 0.066393000000000021 0.033419999999999978 0.014996000000000001 0 2 1 1 0.0029880000000000002 1 0 0 12 0 0.046983999999999998 0.080796000000000007 0.0012750000000000001 0.0036210000000000001 0.011767 0.0013090000000000001 0 1 1 8 0.0015294460646140804 1 62 34 28 3 4 7 0 1 233 50 6 42 0.043715000000000011 1 0 0 0 0 240 0 0 88 113 39 0 0 0 0 0 0
23 linear 0 23 0.322459 17.041352986733589 1 82 0.083184999999999995 0.01026 0.214311 0.0040819999999999997 0.0009540000000000001 0.002663 0.0086529999999999992 0.0057029999999999997 0.022957999999999999 0 0.0083549999999999996 0.00092199999999999997 0.0019620000000000002 0.00063699999999999998 0.0028830000000000001 0.065854999999999983 0.032445999999999947 0.014749000000000014 0 3 1 1 0.0030170000000000002 1 0 0 12 0 0.045053999999999997 0.077810000000000004 0.001268 0.0035070000000000001 0.011768000000000001 0.0012229999999999999 0 0 0 0 0 0 62 34 28 3 4 7 0 1 233 50 6 42 0.043171000000000015 1 0 0 0 0 240 0 0 77 128 35 0 0 0 0 0 0
23 uniform 0 0 0.40320499999999998 15.529634502737235 1 98 0.24429300000000001 0.010234 0.12815000000000004 0.0051319999999999994 0.001204 0.002519 0.0084969999999999993 0.1648 0.024346 0 0.0081930000000000006 0.00092500000000000004 0.001856 0.0010950000000000001 0.003248 0.074923999999999977 0.036253999999999981 0 0 0 0 0 0.0029190000000000002 1 0 0 12 0 0.20508699999999999 0.23847699999999999 0.00087600000000000004 0.0036719999999999999 0.011306999999999999 0.001387 0 0 0 0 0 0 67 34 33 3 4 7 0 1 235 50 6 58 0.045229000000000005 1 0 0 0 0 272 0 0 106 126 40 0 0 0 0 0 0
