case_id	configuration_id	profile	target	d_bin_index	requested_factor	actual_d_over_rho	epoch_index	s	q	rho	x	y	reference_1e-6	v2_mu	v2_F0	v2_F_half	v2_status_code	v2_status	v2_ms	vbm_ms	speed_ratio_vbm_over_v2_all_finite	speed_ratio_vbm_over_v2_status_ok	relative_error_v2_over_vbm_1e-6
129	129	uniform	0.001	2	0.8766516495251725	0.8766516495244854	0	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	1.9203772757653637	1.9203772612939594	8.447739454328972e-08	0.0	0	OK	0.119003	0.03996101440861821	0.33579837826456654	0.33579837826456654	7.535708987883192e-09
129	129	uniform	0.001	2	0.8766516495251725	0.8766516495244854	7	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	3.896205779709351	3.896330605231401	1.7139958092788693e-07	0.0	0	OK	0.226044	0.08227699436247349	0.3639866325249663	0.3639866325249663	3.203771286925061e-05
129	129	uniform	0.001	2	0.8766516495251725	0.8766516495244854	15	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	8.11137712122409	8.111767732352241	3.568366575574399e-07	0.0	0	OK	0.22553	0.07813901174813509	0.3464683711618636	0.3464683711618636	4.815595703594003e-05
129	129	uniform	0.001	2	0.8766516495251725	0.8766516495244854	23	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	12.113897507910869	12.114535381031889	5.329184039611564e-07	0.0	0	OK	0.22441	0.0769280013628304	0.34280112901755894	0.34280112901755894	5.2656308228098534e-05
129	129	uniform	0.0001	2	0.8766516495251725	0.8766516495244854	0	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	1.9203772757653637	1.9203772612939594	8.447739454328972e-08	0.0	0	OK	0.119003	0.06891100201755762	0.5790694521781604	0.5790694521781604	7.535708987883192e-09
129	129	uniform	0.0001	2	0.8766516495251725	0.8766516495244854	7	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	3.896205779709351	3.896330605231401	1.7139958092788693e-07	0.0	0	OK	0.226044	0.15044899191707373	0.6655739232940212	0.6655739232940212	3.203771286925061e-05
129	129	uniform	0.0001	2	0.8766516495251725	0.8766516495244854	15	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	8.11137712122409	8.111767732352241	3.568366575574399e-07	0.0	0	OK	0.22553	0.14416599879041314	0.6392320258520513	0.6392320258520513	4.815595703594003e-05
129	129	uniform	0.0001	2	0.8766516495251725	0.8766516495244854	23	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	12.113897507910869	12.114535381031889	5.329184039611564e-07	0.0	0	OK	0.22441	0.13699400005862117	0.6104629921065067	0.6104629921065067	5.2656308228098534e-05
129	129	linear	0.001	2	0.8766516495251725	0.8766516495244854	0	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	1.9203772757651687	1.920376638106429	8.447739454328972e-08	5.6318217338828003e-08	0	OK	0.199758	0.03980100154876709	0.19924609551941394	0.19924609551941394	3.320486801513535e-07
129	129	linear	0.001	2	0.8766516495251725	0.8766516495244854	7	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	3.3649953431668647	3.3650802091554555	1.7139958092788693e-07	7.531687962415466e-08	0	OK	0.330596	0.5661480245180428	1.7125071825371232	1.7125071825371232	2.5220239535589005e-05
129	129	linear	0.001	2	0.8766516495251725	0.8766516495244854	15	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	7.0500464566885945	7.050402277515677	3.568366575574399e-07	1.6007532886242495e-07	0	OK	0.330647	0.9410970378667116	2.8462288720802293	2.8462288720802293	5.047070672067036e-05
129	129	linear	0.001	2	0.8766516495251725	0.8766516495244854	23	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	10.978513548878668	10.97921238813149	5.329184039611564e-07	2.72040839708329e-07	0	OK	0.328489	0.9045460028573871	2.753656904363273	2.753656904363273	6.365517970264278e-05
129	129	linear	0.0001	2	0.8766516495251725	0.8766516495244854	0	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	1.9203772757651687	1.920376638106429	8.447739454328972e-08	5.6318217338828003e-08	0	OK	0.199758	0.06721098907291889	0.3364620644625942	0.3364620644625942	3.320486801513535e-07
129	129	linear	0.0001	2	0.8766516495251725	0.8766516495244854	7	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	3.3649953431668647	3.3650802091554555	1.7139958092788693e-07	7.531687962415466e-08	0	OK	0.330596	1.764507032930851	5.337351428725245	5.337351428725245	2.5220239535589005e-05
129	129	linear	0.0001	2	0.8766516495251725	0.8766516495244854	15	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	7.0500464566885945	7.050402277515677	3.568366575574399e-07	1.6007532886242495e-07	0	OK	0.330647	3.3426530426368117	10.109431032602176	10.109431032602176	5.047070672067036e-05
129	129	linear	0.0001	2	0.8766516495251725	0.8766516495244854	23	1.8123377774426679	0.016349321207570565	0.00011833195552117124	-1.2487480595753024	0.0472994746919188	10.978513548878668	10.97921238813149	5.329184039611564e-07	2.72040839708329e-07	0	OK	0.328489	4.301835026126355	13.095826728220292	13.095826728220292	6.365517970264278e-05
130	130	uniform	0.001	2	0.8587401726858089	0.8385804360128755	0	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	4.912156404025669	4.9125116426003395	5.4578871334335845e-05	0.0	0	OK	0.539653	0.08866202551871538	0.16429451058127237	0.16429451058127237	7.231825403177215e-05
130	130	uniform	0.001	2	0.8587401726858089	0.8385804360128755	7	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	5.141851998897467	5.142224972959241	5.71310269756004e-05	0.0	0	OK	0.563776	0.10539003415033221	0.18693600676568745	0.18693600676568745	7.253691118568165e-05
130	130	uniform	0.001	2	0.8587401726858089	0.8385804360128755	15	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	5.416727962167231	5.417129730669903	6.018526735035602e-05	0.0	0	OK	0.750207	0.10199297685176134	0.13595311274323132	0.13595311274323132	7.417180731216088e-05
130	130	uniform	0.001	2	0.8587401726858089	0.8385804360128755	23	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	5.693223872629603	5.693640096225536	6.325734631163511e-05	0.0	0	OK	0.763658	0.10923895752057433	0.14304696280347268	0.14304696280347268	7.310859457579164e-05
130	130	uniform	0.0001	2	0.8587401726858089	0.8385804360128755	0	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	4.912156404025669	4.9125116426003395	5.4578871334335845e-05	0.0	0	OK	0.539653	0.1682170550338924	0.3117133695798826	0.3117133695798826	7.231825403177215e-05
130	130	uniform	0.0001	2	0.8587401726858089	0.8385804360128755	7	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	5.141851998897467	5.142224972959241	5.71310269756004e-05	0.0	0	OK	0.563776	0.17596199177205563	0.3121133070085559	0.3121133070085559	7.253691118568165e-05
130	130	uniform	0.0001	2	0.8587401726858089	0.8385804360128755	15	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	5.416727962167231	5.417129730669903	6.018526735035602e-05	0.0	0	OK	0.750207	0.1774820266291499	0.23657740680792091	0.23657740680792091	7.417180731216088e-05
130	130	uniform	0.0001	2	0.8587401726858089	0.8385804360128755	23	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	5.693223872629603	5.693640096225536	6.325734631163511e-05	0.0	0	OK	0.763658	0.18235796596854925	0.23879533242439582	0.23879533242439582	7.310859457579164e-05
130	130	linear	0.001	2	0.8587401726858089	0.8385804360128755	0	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	4.690610933368412	4.690939285970775	5.4578871334335845e-05	3.228306757893863e-05	0	OK	1.273089	0.8395159966312349	0.6594322915611045	0.6594322915611045	7.000209717397583e-05
130	130	linear	0.001	2	0.8587401726858089	0.8385804360128755	7	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	4.882787201588486	4.8831456002000495	5.71310269756004e-05	3.3289988725399716e-05	0	OK	1.243911	0.9444640018045902	0.7592697562804656	0.7592697562804656	7.340041594420079e-05
130	130	linear	0.001	2	0.8587401726858089	0.8385804360128755	15	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	5.119749565258543	5.120129413736054	6.018526735035602e-05	3.462396833813415e-05	0	OK	1.413018	1.4935409999452531	1.0569865351646286	1.0569865351646286	7.419278475818664e-05
130	130	linear	0.001	2	0.8587401726858089	0.8385804360128755	23	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	5.366771040138651	5.3671496150695805	6.325734631163511e-05	3.6125952763850525e-05	0	OK	1.54385	1.1303880019113421	0.7321877137748759	0.7321877137748759	7.054054068984172e-05
130	130	linear	0.0001	2	0.8587401726858089	0.8385804360128755	0	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	4.690610933368412	4.690939285970775	5.4578871334335845e-05	3.228306757893863e-05	0	OK	1.273089	3.685486037284136	2.894916252739703	2.894916252739703	7.000209717397583e-05
130	130	linear	0.0001	2	0.8587401726858089	0.8385804360128755	7	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	4.882787201588486	4.8831456002000495	5.71310269756004e-05	3.3289988725399716e-05	0	OK	1.243911	4.016876977402717	3.229231815944	3.229231815944	7.340041594420079e-05
130	130	linear	0.0001	2	0.8587401726858089	0.8385804360128755	15	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	5.119749565258543	5.120129413736054	6.018526735035602e-05	3.462396833813415e-05	0	OK	1.413018	5.313863046467304	3.760647809488134	3.760647809488134	7.419278475818664e-05
130	130	linear	0.0001	2	0.8587401726858089	0.8385804360128755	23	2.8478714361867503	0.00037307837554518934	0.0018805528475557298	-2.5006525370787465	0.001621760636865885	5.366771040138651	5.3671496150695805	6.325734631163511e-05	3.6125952763850525e-05	0	OK	1.54385	5.6947050034068525	3.688638794835543	3.688638794835543	7.054054068984172e-05
