case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid
0 linear 0 0 50.946002999999997 7.0379226907888537 1 67 49.724117999999997 0.032506 0.23008799999999993 0.0075630000000000003 0.0017269999999999998 0.0092980000000000007 0.020722999999999998 0.19057499999999999 0.37751600000000002 48.802071000000005 0.10394100000000001 2.9e-05 0.062659000000000006 0.0060289999999999996 0.017125000000000001 0.15549000000000002 0.033061000000000021 0.0089179999999999988 0 0 0 0 0 0 0 0 0 0 49.519055999999999 49.687887000000003 0.014590000000000001 0.006339 0.013031000000000001 0.00073300000000000004 0.040558999999999998 0 0 0 0 0
0 linear 0 7 49.691687999999999 7.165175685042759 1 83 49.269382999999998 0.011483999999999999 0.36201899999999998 0.0065170000000000011 0.0023729999999999997 0.0040810000000000004 0.012241 0.0094020000000000006 0.30577399999999999 48.736521999999994 0.091395999999999991 3.0000000000000001e-05 0.016312000000000004 0.0025990000000000002 0.0049639999999999997 0.26004700000000008 0.049227999999999959 0.012639000000000006 0 1 15 15 0 0 0 0 0 0 49.197875000000003 49.257592000000002 0.029856000000000001 0.006901 0.012442999999999999 0.00069700000000000003 0.042465000000000003 1 1 8 0.0046030560068656924 1
0 linear 0 15 49.866092999999999 7.2540425509600803 1 91 49.425086999999998 0.011879000000000001 0.39545700000000017 0.0068979999999999996 0.0022630000000000003 0.0031809999999999998 0.010279 0.0099539999999999993 0.24704000000000001 48.905372 0.091691999999999996 2.1999999999999999e-05 0.079649000000000011 0.0018940000000000001 0.0037650000000000006 0.28643899999999989 0.056184999999999992 0.012152000000000005 0 2 13 13 0 0 0 0 0 0 49.302715999999997 49.417884999999998 0.030189000000000001 0.0055649999999999996 0.012439 6.0999999999999999e-05 0.038032000000000003 1 1 8 0.0023493910614713768 1
0 linear 0 23 49.883276000000002 7.2793514851610421 1 91 49.430351000000002 0.012002000000000001 0.4046880000000001 0.0099850000000000008 0.0015280000000000001 0.003186 0.010403000000000001 0.0086230000000000005 0.240122 48.953378000000001 0.089707999999999996 1.9000000000000001e-05 0.048652000000000001 0.0016900000000000001 0.0037680000000000001 0.28288699999999994 0.056428999999999986 0.013660000000000005 0 3 13 13 0 0 0 0 0 0 49.339289999999998 49.423349000000002 0.029173000000000001 0.0053400000000000001 0.012504000000000001 4.6e-05 0.038316999999999997 1 1 8 0.0041539698766472994 1
0 linear 1 0 1.0387599999999999 589.76731831372365 1 105 0.65410999999999997 0.014090999999999999 0.3119289999999999 0.0074269999999999996 0.001632 0.0032680000000000001 0.010067 0.176484 0.12573400000000001 0 0.0078720000000000005 0.001428 0.251025 0.0020100000000000001 0.0039550000000000002 0.16385699999999997 0.078268000000000074 0.017381000000000008 0 0 0 0 0.0052979999999999998 1 0 0 14 0 0.35240899999999997 0.64628399999999997 0.001245 0.0048279999999999998 0.015795 0.00313 0.032009999999999997 0 0 0 0 0
0 linear 1 7 0.72325899999999999 593.09247526628167 1 105 0.355545 0.013438 0.32528299999999993 0.0062530000000000007 0.0014140000000000001 0.0029889999999999999 0.0095930000000000008 0.0085059999999999997 0.13181100000000001 0 0.0036120000000000002 0.0010889999999999999 0.10373500000000001 0.0013569999999999999 0.0040439999999999999 0.16949000000000011 0.076632000000000061 0.017501000000000013 0 1 19 19 0.002996 1 0 0 14 0 0.20611099999999999 0.34826299999999999 0.024813999999999999 0.0037290000000000001 0.015074000000000001 0.0013159999999999999 0.030061999999999998 1 1 8 0.00096514721507582734 1
0 linear 1 15 0.95916299999999999 596.53003682974679 1 128 0.46123700000000001 0.013315 0.43928400000000006 0.0074590000000000004 0.0015629999999999999 0.0027989999999999998 0.0088400000000000006 0.0081899999999999994 0.122556 0 0.0035130000000000001 0.000883 0.22475100000000001 0.0011039999999999999 0.0037869999999999996 0.22583099999999995 0.10145200000000006 0.022817000000000028 0 2 19 19 0.002947 1 0 0 14 0 0.193999 0.45442700000000003 0.023802 0.0034629999999999999 0.014466 0.001183 0.029255 1 1 8 0.0029489709238795644 1
0 linear 1 23 0.80834899999999998 599.54254534181996 1 128 0.331258 0.013167999999999999 0.43124300000000004 0.0070489999999999997 0.0014400000000000003 0.0026679999999999998 0.0087119999999999993 0.0079979999999999999 0.148121 0 0.0034940000000000001 0.00097900000000000005 0.071555000000000007 0.00098999999999999999 0.0036720000000000004 0.21977200000000008 0.099398 0.022807000000000011 0 3 19 19 0.002947 1 0 0 14 0 0.21848899999999999 0.32488 0.023011 0.0034139999999999999 0.014101000000000001 0.001315 0.029155 1 1 8 0.0016850276065110367 1
0 linear 2 0 35.203781999999997 2.3667291596036724 1 61 34.961162999999999 0.011913999999999999 0.20138600000000001 0.0085009999999999999 0.0010019999999999999 0.0031489999999999999 0.0097800000000000005 0.171267 0.33094400000000002 34.276567 0.087866 2.5000000000000001e-05 0.041228000000000001 0.001701 0.0037999999999999996 0.13556200000000002 0.029352999999999994 0.0073419999999999996 0 0 0 0 0 0 0 0 0 0 34.878748999999999 34.954082999999997 0.0010070000000000001 0.0054929999999999996 0.012083 4.6999999999999997e-05 0.033581 0 0 0 0 0
0 linear 2 7 48.007900999999997 2.4102109454225378 1 61 47.705503999999998 0.011899 0.26325000000000004 0.0071020000000000007 0.00094600000000000001 0.003091 0.010212000000000001 0.0096620000000000004 0.25420199999999998 47.265933000000004 0.084294999999999995 2.6999999999999999e-05 0.0098219999999999991 0.0016119999999999999 0.0036409999999999997 0.18976600000000002 0.032334000000000016 0.0089380000000000032 0 1 16 13 0 0 0 0 0 0 47.654930999999998 47.698968000000001 0.026752999999999999 0.0055360000000000001 0.012031 4.1e-05 0.033517999999999999 1 1 8 0.0074728864429654445 1
