case_id profile d_bin epoch target lane whole_ms topology_ms seed_ms band_ms mu reference relerr converged stop status support seeds bands probes nodes panels splits
0 linear 0 0 0.001 d14-value 55.439421000000003 54.181800000000003 0 0 7.037916549943767 7.037894869661673 3.0805066707512405e-06 1 Converged OK 0 0 0 0 107 5 0
0 linear 0 0 0.001 seed-cold-value 3.269844 2.4851169999999998 1.684742 0.75877899999999998 7.0379171295980631 7.037894869661673 3.1628685569192989e-06 1 Converged OK 1 80 6 72 173 3 0
0 linear 0 0 0.001 seed-warm-value 2.9235159999999998 2.1132689999999998 1.3102469999999999 0.76025699999999996 7.0379171295980631 7.037894869661673 3.1628685569192989e-06 1 Converged OK 1 80 6 72 173 3 0
0 linear 0 0 0.001 d14-jac 54.754686 53.833039999999997 0 0 7.037916549943767 7.037894869661673 3.0805066707512405e-06 1 Converged OK 0 0 0 0 187 5 0
0 linear 0 0 0.001 seed-cold-jac 3.5624739999999999 2.447063 1.620663 0.78105199999999997 7.0379171295980631 7.037894869661673 3.1628685569192989e-06 1 TopologyUnresolved GRADIENT_UNRELIABLE 1 80 6 72 174 3 0
0 linear 0 0 0.001 seed-warm-jac 1.650674 0.80939399999999995 0.0014829999999999999 0.76912700000000001 7.0379171295980631 7.037894869661673 3.1628685569192989e-06 1 TopologyUnresolved GRADIENT_UNRELIABLE 1 80 6 72 174 3 0
0 linear 0 7 0.001 d14-value 54.016950999999999 53.601253999999997 0 0 7.1651437852467534 7.1651902970737442 6.4913596237319576e-06 1 Converged OK 0 0 0 0 107 5 0
0 linear 0 7 0.001 seed-cold-value 3.642239 2.3548269999999998 1.5585690000000001 0.75718799999999997 7.1651536238400499 7.1651902970737442 5.1182497845522025e-06 1 Converged OK 1 80 6 72 285 3 0
0 linear 0 7 0.001 seed-warm-value 2.0544899999999999 0.91753200000000001 0.12244099999999999 0.75837200000000005 7.1651536238400499 7.1651902970737442 5.1182497845522025e-06 1 Converged OK 1 80 6 72 285 3 0
0 linear 0 7 0.001 d14-jac 54.658344 53.534498999999997 0 0 7.1651437852467534 7.1651902970737442 6.4913596237319576e-06 1 Converged OK 0 0 0 0 203 5 0
0 linear 0 7 0.001 seed-cold-jac 4.3344389999999997 2.3739370000000002 1.578983 0.76263999999999998 7.1651536238400499 7.1651902970737442 5.1182497845522025e-06 1 Converged OK 1 80 6 72 323 4 1
0 linear 0 7 0.001 seed-warm-jac 2.7239270000000002 0.79911100000000002 0.001341 0.76061800000000002 7.1651536238400499 7.1651902970737442 5.1182497845522025e-06 1 Converged OK 1 80 6 72 323 4 1
0 linear 0 15 0.001 d14-value 55.027746999999998 54.514361999999998 0 0 7.2540771206189403 7.2540663721087535 1.4817220625542731e-06 1 Converged OK 0 0 0 0 107 5 0
0 linear 0 15 0.001 seed-cold-value 3.702229 2.3680509999999999 1.5623400000000001 0.768154 7.2540773162363674 7.2540663721087535 1.5086886516521767e-06 1 Converged OK 1 80 6 72 301 3 0
0 linear 0 15 0.001 seed-warm-value 2.052556 0.90955399999999997 0.120897 0.75363899999999995 7.2540773162363674 7.2540663721087535 1.5086886516521767e-06 1 Converged OK 1 80 6 72 301 3 0
0 linear 0 15 0.001 d14-jac 54.776975 53.881011999999998 0 0 7.2540771206189403 7.2540663721087535 1.4817220625542731e-06 1 Converged OK 0 0 0 0 187 5 0
0 linear 0 15 0.001 seed-cold-jac 4.2669449999999998 2.288961 1.491403 0.75422100000000003 7.2540773162363674 7.2540663721087535 1.5086886516521767e-06 1 Converged OK 1 80 6 72 339 4 1
0 linear 0 15 0.001 seed-warm-jac 2.7109839999999998 0.80074000000000001 0.00087500000000000002 0.75668100000000005 7.2540773162363674 7.2540663721087535 1.5086886516521767e-06 1 Converged OK 1 80 6 72 339 4 1
0 linear 0 23 0.001 d14-value 54.476869999999998 53.940824999999997 0 0 7.2793538566257574 7.2792531935334868 1.382876643995023e-05 1 Converged OK 0 0 0 0 123 5 0
0 linear 0 23 0.001 seed-cold-value 6.7643649999999997 5.5491029999999997 1.6065179999999999 3.9026369999999999 7.2790232394358636 7.2792531935334868 3.1590341963574415e-05 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 233 6 72 277 3 0
0 linear 0 23 0.001 seed-warm-value 5.365202 4.1665219999999996 0.19322600000000001 3.9304009999999998 7.2790232394358636 7.2792531935334868 3.1590341963574415e-05 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 233 6 72 277 3 0
0 linear 0 23 0.001 d14-jac 55.027754000000002 53.934452999999998 0 0 7.2793538566257574 7.2792531935334868 1.382876643995023e-05 1 Converged OK 0 0 0 0 219 5 0
0 linear 0 23 0.001 seed-cold-jac 7.163456 5.5503499999999999 1.5518860000000001 3.9584800000000002 7.2790232394358636 7.2792531935334868 3.1590341963574415e-05 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 233 6 72 277 3 0
0 linear 0 23 0.001 seed-warm-jac 5.3876530000000002 3.9614660000000002 0.0016620000000000001 3.9177339999999998 7.2790232394358636 7.2792531935334868 3.1590341963574415e-05 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 233 6 72 277 3 0
0 linear 0 0 0.0001 d14-value 54.227825000000003 53.631999999999998 0 0 7.0379174403246445 7.037894869661673 3.2070190574750059e-06 1 Converged OK 0 0 0 0 139 5 0
0 linear 0 0 0.0001 seed-cold-value 2.9302809999999999 2.2017720000000001 1.3930629999999999 0.76900999999999997 7.0379171295980631 7.037894869661673 3.1628685569192989e-06 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 80 6 72 174 3 0
0 linear 0 0 0.0001 seed-warm-value 2.8648400000000001 2.0797330000000001 1.279479 0.75825100000000001 7.0379171295980631 7.037894869661673 3.1628685569192989e-06 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 80 6 72 174 3 0
0 linear 0 0 0.0001 d14-jac 55.210515000000001 53.855226000000002 0 0 7.0379174403246445 7.037894869661673 3.2070190574750059e-06 1 Converged OK 0 0 0 0 251 5 0
0 linear 0 0 0.0001 seed-cold-jac 3.3464520000000002 2.361097 1.5562149999999999 0.76675000000000004 7.0379171295980631 7.037894869661673 3.1628685569192989e-06 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 80 6 72 174 3 0
0 linear 0 0 0.0001 seed-warm-jac 1.6551130000000001 0.80313500000000004 0.0015790000000000001 0.76204499999999997 7.0379171295980631 7.037894869661673 3.1628685569192989e-06 0 TopologyUnresolved GRADIENT_UNRELIABLE 1 80 6 72 174 3 0
0 linear 0 7 0.0001 d14-value 53.818703999999997 53.224204 0 0 7.1651536137638754 7.1651902970737442 5.1196560520962065e-06 1 Converged OK 0 0 0 0 139 5 0
0 linear 0 7 0.0001 seed-cold-value 3.6328320000000001 2.2670620000000001 1.4667969999999999 0.75990500000000005 7.1651536248885366 7.1651902970737442 5.1181034539472385e-06 1 Converged OK 1 80 6 72 317 3 0
0 linear 0 7 0.0001 seed-warm-value 2.1524700000000001 0.90281999999999996 0.120188 0.753606 7.1651536248885366 7.1651902970737442 5.1181034539472385e-06 1 Converged OK 1 80 6 72 317 3 0
0 linear 0 7 0.0001 d14-jac 55.018559000000003 53.710214000000001 0 0 7.1651536137638754 7.1651902970737442 5.1196560520962065e-06 1 Converged OK 0 0 0 0 251 5 0
0 linear 0 7 0.0001 seed-cold-jac 4.4009999999999998 2.2933409999999999 1.4930300000000001 0.76456100000000005 7.1651536248885366 7.1651902970737442 5.1181034539472385e-06 1 Converged OK 1 80 6 72 355 4 1
0 linear 0 7 0.0001 seed-warm-jac 2.6889090000000002 0.81640199999999996 0.001075 0.77890099999999995 7.1651536248885366 7.1651902970737442 5.1181034539472385e-06 1 Converged OK 1 80 6 72 355 4 1
0 linear 0 15 0.0001 d14-value 54.763660999999999 54.144266000000002 0 0 7.2540774126046532 7.2540663721087535 1.5219733778805254e-06 1 Converged OK 0 0 0 0 155 5 0
0 linear 0 15 0.0001 seed-cold-value 5.1603709999999996 2.3884069999999999 1.576778 0.773316 7.2540773331190342 7.2540663721087535 1.5110159899965028e-06 1 Converged OK 1 80 6 72 587 4 1
0 linear 0 15 0.0001 seed-warm-value 3.3410090000000001 0.94452899999999995 0.144457 0.76097300000000001 7.2540773331190342 7.2540663721087535 1.5110159899965028e-06 1 Converged OK 1 80 6 72 587 4 1
0 linear 0 15 0.0001 d14-jac 55.276704000000002 53.784435999999999 0 0 7.2540774126046532 7.2540663721087535 1.5219733778805254e-06 1 Converged OK 0 0 0 0 315 5 0
0 linear 0 15 0.0001 seed-cold-jac 6.3645670000000001 2.3998200000000001 1.5883229999999999 0.77266299999999999 7.2540773331190342 7.2540663721087535 1.5110159899965028e-06 1 Converged OK 1 80 6 72 617 5 2
0 linear 0 15 0.0001 seed-warm-jac 4.1648180000000004 0.80547000000000002 0.0014909999999999999 0.76085100000000006 7.2540773331190342 7.2540663721087535 1.5110159899965028e-06 1 Converged OK 1 80 6 72 617 5 2
