case_id profile d_bin epoch target lane whole_ms topology_ms seed_ms band_ms mu reference relerr converged stop status support seeds bands probes nodes panels splits
0 linear 1 15 0.001 d14-value 1.4315720000000001 0.88831599999999999 0 0 596.53003677506342 596.52004720667082 1.6746408506094866e-05 1 Converged OK 0 0 0 0 144 8 0
0 linear 1 15 0.001 seed-cold-value 13.914092 5.3534689999999996 1.363585 3.9665089999999998 596.5227061429955 596.52004720667082 4.4574131869155597e-06 1 Converged OK 1 140 6 418 1597 7 4
0 linear 1 15 0.001 seed-warm-value 11.455114999999999 4.1528559999999999 0.14913000000000001 3.979304 596.5227061429955 596.52004720667082 4.4574131869155597e-06 1 Converged OK 1 140 6 419 1597 7 4
0 linear 1 15 0.001 d14-jac 2.491536 0.87806899999999999 0 0 596.53003677506342 596.52004720667082 1.6746408506094866e-05 1 Converged OK 0 0 0 0 288 8 0
0 linear 1 15 0.001 seed-cold-jac 17.912989 5.5470389999999998 1.487374 4.0373039999999998 596.5227061429955 596.52004720667082 4.4574131869155597e-06 1 Converged OK 1 140 6 418 1635 8 5
0 linear 1 15 0.001 seed-warm-jac 14.141316 4.0198790000000004 0.001639 3.9947560000000002 596.5227061429955 596.52004720667082 4.4574131869155597e-06 1 Converged OK 1 140 6 419 1635 8 5
0 linear 1 23 0.001 d14-value 1.278481 0.71066399999999996 0 0 599.54254534948893 599.53614633227335 1.0673280092838636e-05 1 Converged OK 0 0 0 0 144 8 0
0 linear 1 23 0.001 seed-cold-value 16.664028999999999 7.0558639999999997 1.489212 5.5456190000000003 599.54067895106857 599.53614633227335 7.5602093767872614e-06 1 Converged OK 1 140 6 639 1731 8 5
0 linear 1 23 0.001 seed-warm-value 13.388489999999999 5.5986070000000003 0.13675000000000001 5.4386020000000004 599.54067895106857 599.53614633227335 7.5602093767872614e-06 1 Converged OK 1 140 6 639 1731 8 5
0 linear 1 23 0.001 d14-jac 2.2479990000000001 0.69274899999999995 0 0 599.54254534948893 599.53614633227335 1.0673280092838636e-05 1 Converged OK 0 0 0 0 288 8 0
0 linear 1 23 0.001 seed-cold-jac 21.304319 6.917923 1.4393389999999999 5.457344 599.54067895106857 599.53614633227335 7.5602093767872614e-06 1 Converged OK 1 140 6 639 1881 9 6
0 linear 1 23 0.001 seed-warm-jac 17.966964000000001 5.6211609999999999 0.0013990000000000001 5.5907960000000001 599.54067895106857 599.53614633227335 7.5602093767872614e-06 1 Converged OK 1 140 6 639 1881 9 6
0 linear 1 0 0.0001 d14-value 1.8111809999999999 0.93826699999999996 0 0 589.77373817346529 589.76910771294774 7.8513107197201476e-06 1 Converged OK 0 0 0 0 233 7 0
0 linear 1 0 0.0001 seed-cold-value 24.098354 5.8049989999999996 1.339383 4.4432780000000003 589.77363899502927 589.76910771294774 7.6831458655091456e-06 1 Converged OK 1 113 6 559 2469 11 8
0 linear 1 0 0.0001 seed-warm-value 21.410641999999999 5.7986610000000001 1.365991 4.4063569999999999 589.77363899502927 589.76910771294774 7.6831458655091456e-06 1 Converged OK 1 113 6 559 2469 11 8
0 linear 1 0 0.0001 d14-jac 3.5325660000000001 0.915578 0 0 589.77373817346529 589.76910771294774 7.8513107197201476e-06 1 Converged OK 0 0 0 0 439 8 1
0 linear 1 0 0.0001 seed-cold-jac 25.589569999999998 5.9482439999999999 1.408174 4.518421 589.77363899502927 589.76910771294774 7.6831458655091456e-06 1 Converged OK 1 113 6 559 2507 12 9
0 linear 1 0 0.0001 seed-warm-jac 21.711756000000001 4.4553859999999998 0.0015690000000000001 4.4302910000000004 589.77363899502927 589.76910771294774 7.6831458655091456e-06 1 Converged OK 1 113 6 559 2507 12 9
0 linear 1 7 0.0001 d14-value 1.405775 0.76311899999999999 0 0 593.08564090426637 593.08183624951698 6.4150586257156437e-06 1 Converged OK 0 0 0 0 185 7 0
0 linear 1 7 0.0001 seed-cold-value 31.103337 5.9796719999999999 1.3473139999999999 4.6048730000000004 593.08532777463449 593.08183624951698 5.8870882635525368e-06 1 Converged OK 1 113 6 559 3033 13 10
0 linear 1 7 0.0001 seed-warm-value 21.567767 4.5173500000000004 0.14917800000000001 4.3296910000000004 593.08532777463449 593.08183624951698 5.8870882635525368e-06 1 Converged OK 1 113 6 559 3033 13 10
