case_id profile d_bin epoch target lane whole_ms topology_ms seed_ms band_ms mu reference relerr converged stop status support seeds bands probes nodes panels splits
0 linear 0 0 0.001 d14-value 55.411949999999997 54.162638000000001 0 0 7.037916549943767 7.037894869661673 3.0805066707512405e-06 1 Converged OK 0 0 0 0 107 5 0
0 linear 0 0 0.001 seed-cold-value 3.2411150000000002 2.447254 1.641114 0.760521 7.0379171295980631 7.037894869661673 3.1628685569192989e-06 1 Converged OK 1 80 6 72 173 3 0
0 linear 0 0 0.001 seed-warm-value 2.8134459999999999 2.070608 1.2681070000000001 0.759687 7.0379171295980631 7.037894869661673 3.1628685569192989e-06 1 Converged OK 1 80 6 72 173 3 0
0 linear 0 0 0.001 d14-jac 54.359254999999997 53.474493000000002 0 0 7.037916549943767 7.037894869661673 3.0805066707512405e-06 1 Converged OK 0 0 0 0 187 5 0
0 linear 0 0 0.001 seed-cold-jac 3.268316 2.3201909999999999 1.502847 0.76697300000000002 7.0379171295980631 7.037894869661673 3.1628685569192989e-06 1 TopologyUnresolved GRADIENT_UNRELIABLE 1 80 6 72 174 3 0
0 linear 0 0 0.001 seed-warm-jac 1.6089009999999999 0.79212700000000003 0.001155 0.756104 7.0379171295980631 7.037894869661673 3.1628685569192989e-06 1 TopologyUnresolved GRADIENT_UNRELIABLE 1 80 6 72 174 3 0
0 linear 0 7 0.001 d14-value 53.699812000000001 53.217118999999997 0 0 7.1651437852467534 7.1651902970737442 6.4913596237319576e-06 1 Converged OK 0 0 0 0 107 5 0
0 linear 0 7 0.001 seed-cold-value 3.855572 2.420925 1.6199030000000001 0.76102599999999998 7.1651536238400499 7.1651902970737442 5.1182497845522025e-06 1 Converged OK 1 80 6 72 285 3 0
0 linear 0 7 0.001 seed-warm-value 2.1161439999999998 0.95129900000000001 0.153694 0.76236599999999999 7.1651536238400499 7.1651902970737442 5.1182497845522025e-06 1 Converged OK 1 80 6 72 285 3 0
0 linear 0 7 0.001 d14-jac 54.205886999999997 53.241515 0 0 7.1651437852467534 7.1651902970737442 6.4913596237319576e-06 1 Converged OK 0 0 0 0 203 5 0
0 linear 0 7 0.001 seed-cold-jac 4.1243540000000003 2.2535449999999999 1.4545760000000001 0.76129599999999997 7.1651536238400499 7.1651902970737442 5.1182497845522025e-06 1 Converged OK 1 80 6 72 323 4 1
0 linear 0 7 0.001 seed-warm-jac 2.5090840000000001 0.78990899999999997 0.0012620000000000001 0.75741499999999995 7.1651536238400499 7.1651902970737442 5.1182497845522025e-06 1 Converged OK 1 80 6 72 323 4 1
